timestamp,transitionType
1558232354398,EXIT_STILL
1558232354398,ENTER_WALKING
1558232893888,EXIT_WALKING
1558232893888,ENTER_STILL
1558232981993,EXIT_STILL
1558232981993,ENTER_WALKING
1558233239406,EXIT_WALKING
1558233239406,ENTER_STILL
1558233323130,EXIT_STILL
1558233323130,ENTER_WALKING
1558233925263,EXIT_WALKING
1558233925263,ENTER_STILL
1558235654792,EXIT_STILL
1558235654792,ENTER_WALKING
1558237161753,EXIT_WALKING
1558237161753,ENTER_STILL
1558237940539,EXIT_STILL
1558237940539,ENTER_IN_VEHICLE
1558238614145,EXIT_IN_VEHICLE
1558238614145,ENTER_STILL
1558249807821,EXIT_STILL
1558249807821,ENTER_WALKING
1558250393341,EXIT_WALKING
1558250393341,ENTER_STILL
1558250488099,EXIT_STILL
1558250488099,ENTER_IN_VEHICLE
1558250705407,EXIT_IN_VEHICLE
1558250705407,ENTER_WALKING
1558250944973,EXIT_WALKING
1558250944973,ENTER_IN_VEHICLE
1558251745655,EXIT_IN_VEHICLE
1558251745655,ENTER_WALKING
1558252341084,EXIT_WALKING
1558252341084,ENTER_STILL
1558258123664,EXIT_STILL
1558258123664,ENTER_WALKING
1558259144967,EXIT_WALKING
1558259144967,ENTER_STILL
1558259922398,EXIT_STILL
1558259922398,ENTER_IN_VEHICLE
1558260914071,EXIT_IN_VEHICLE
1558260914071,ENTER_STILL
1558261716363,EXIT_STILL
1558261716363,ENTER_WALKING
1558261884651,EXIT_WALKING
1558261884651,ENTER_STILL
1558262222305,EXIT_STILL
1558262222305,ENTER_WALKING
1558262622491,EXIT_WALKING
1558262622491,ENTER_STILL
1558263191248,EXIT_STILL
1558263191248,ENTER_IN_VEHICLE
1558263277543,EXIT_IN_VEHICLE
1558263277543,ENTER_WALKING
1558263476520,EXIT_WALKING
1558263476520,ENTER_STILL
1558265099761,EXIT_STILL
1558265099761,ENTER_WALKING
1558265283395,EXIT_WALKING
1558265283395,ENTER_STILL
1558265300613,EXIT_STILL
1558265300613,ENTER_WALKING
1558265574217,EXIT_WALKING
1558265574217,ENTER_RUNNING
1558265640775,EXIT_RUNNING
1558265640775,ENTER_STILL
