timestamp,transitionType
1557802354728,EXIT_STILL
1557802354728,ENTER_WALKING
1557802500423,EXIT_WALKING
1557802500423,ENTER_STILL
1557802626406,EXIT_STILL
1557802626406,ENTER_WALKING
1557803308093,EXIT_WALKING
1557803308093,ENTER_STILL
1557804437051,EXIT_STILL
1557804437051,ENTER_WALKING
1557805434432,EXIT_WALKING
1557805434432,ENTER_STILL
1557805525668,EXIT_STILL
1557805525668,ENTER_WALKING
1557807220396,EXIT_WALKING
1557807220396,ENTER_STILL
1557808071604,EXIT_STILL
1557808071604,ENTER_WALKING
1557808734147,EXIT_WALKING
1557808734147,ENTER_STILL
1557808757667,EXIT_STILL
1557808757667,ENTER_IN_VEHICLE
1557808978378,EXIT_IN_VEHICLE
1557808978378,ENTER_IN_VEHICLE
1557809793654,EXIT_IN_VEHICLE
1557809793654,ENTER_WALKING
1557809851592,EXIT_WALKING
1557809851592,ENTER_IN_VEHICLE
1557810437852,EXIT_IN_VEHICLE
1557810437852,ENTER_WALKING
1557810590215,EXIT_WALKING
1557810590215,ENTER_STILL
1557810767832,EXIT_STILL
1557810767832,ENTER_WALKING
1557811099652,EXIT_WALKING
1557811099652,ENTER_STILL
1557811289077,EXIT_STILL
1557811289077,ENTER_WALKING
1557811335143,EXIT_WALKING
1557811335143,ENTER_STILL
1557811395196,EXIT_STILL
1557811395196,ENTER_IN_VEHICLE
1557811792012,EXIT_IN_VEHICLE
1557811792012,ENTER_IN_VEHICLE
1557811858043,EXIT_IN_VEHICLE
1557811858043,ENTER_IN_VEHICLE
1557812497789,EXIT_IN_VEHICLE
1557812497789,ENTER_IN_VEHICLE
1557813155838,EXIT_IN_VEHICLE
1557813155838,ENTER_IN_VEHICLE
1557813723982,EXIT_IN_VEHICLE
1557813723982,ENTER_IN_VEHICLE
1557813818965,EXIT_IN_VEHICLE
1557813818965,ENTER_IN_VEHICLE
1557815092147,EXIT_IN_VEHICLE
1557815092147,ENTER_IN_VEHICLE
1557815118642,EXIT_IN_VEHICLE
1557815118642,ENTER_IN_VEHICLE
1557815138611,EXIT_IN_VEHICLE
1557815138611,ENTER_IN_VEHICLE
1557815162979,EXIT_IN_VEHICLE
1557815162979,ENTER_IN_VEHICLE
1557815251505,EXIT_IN_VEHICLE
1557815251505,ENTER_IN_VEHICLE
1557815322638,EXIT_IN_VEHICLE
1557815322638,ENTER_WALKING
1557815724071,EXIT_WALKING
1557815724071,ENTER_STILL
1557815894438,EXIT_STILL
1557815894438,ENTER_WALKING
1557816277598,EXIT_WALKING
1557816277598,ENTER_STILL
1557816614596,EXIT_STILL
1557816614596,ENTER_IN_VEHICLE
1557817132618,EXIT_IN_VEHICLE
1557817132618,ENTER_WALKING
1557817483373,EXIT_WALKING
1557817483373,ENTER_IN_VEHICLE
1557817762601,EXIT_IN_VEHICLE
1557817762601,ENTER_WALKING
1557818178928,EXIT_WALKING
1557818178928,ENTER_STILL
1557818235536,EXIT_STILL
1557818235536,ENTER_WALKING
1557818571275,EXIT_WALKING
1557818571275,ENTER_STILL
1557826906623,EXIT_STILL
1557826906623,ENTER_WALKING
1557827273924,EXIT_WALKING
1557827273924,ENTER_STILL
1557828285821,EXIT_STILL
1557828285821,ENTER_IN_VEHICLE
1557828690855,EXIT_IN_VEHICLE
1557828690855,ENTER_WALKING
1557829593845,EXIT_WALKING
1557829593845,ENTER_STILL
1557829635671,EXIT_STILL
1557829635671,ENTER_WALKING
1557830686705,EXIT_WALKING
1557830686705,ENTER_STILL
1557833484624,EXIT_STILL
1557833484624,ENTER_WALKING
1557833729457,EXIT_WALKING
1557833729457,ENTER_STILL
1557833960990,EXIT_STILL
1557833960990,ENTER_IN_VEHICLE
1557834284624,EXIT_IN_VEHICLE
1557834284624,ENTER_WALKING
1557836077206,EXIT_WALKING
1557836077206,ENTER_STILL
1557836642595,EXIT_STILL
1557836642595,ENTER_ON_BICYCLE
1557836990625,EXIT_ON_BICYCLE
1557836990625,ENTER_WALKING
1557837296324,EXIT_WALKING
1557837296324,ENTER_STILL
