timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1556928161451,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556928181702,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556928214780,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556928219960,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556928225201,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556928225257,YouTube Music,com.google.android.apps.youtube.music,False,MOVE_TO_FOREGROUND,False
1556928225295,안드로이드 시스템,android,True,KEYGUARD_HIDDEN,False
1556928226786,YouTube Music,com.google.android.apps.youtube.music,False,MOVE_TO_BACKGROUND,False
1556928226796,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556928226979,YouTube Music,com.google.android.apps.youtube.music,False,NONE,False
1556928227624,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556928227643,삼성 인터넷,com.sec.android.app.sbrowser,False,MOVE_TO_FOREGROUND,False
1556928279257,YouTube Music,com.google.android.apps.youtube.music,False,NONE,False
1556928279972,삼성 인터넷,com.sec.android.app.sbrowser,False,MOVE_TO_BACKGROUND,False
1556928279979,Polar Beat,fi.polar.beat,False,USER_INTERACTION,False
1556928279995,Polar Beat,fi.polar.beat,False,MOVE_TO_FOREGROUND,False
1556928309440,Polar Beat,fi.polar.beat,False,MOVE_TO_BACKGROUND,False
1556928309449,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556928311802,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556928311820,Paco,com.pacoapp.paco,False,MOVE_TO_FOREGROUND,False
1556928312761,Paco,com.pacoapp.paco,False,MOVE_TO_BACKGROUND,False
1556928312769,Paco,com.pacoapp.paco,False,MOVE_TO_FOREGROUND,False
1556928320812,Chrome,com.android.chrome,True,NONE,True
1556928340016,Paco,com.pacoapp.paco,False,MOVE_TO_BACKGROUND,False
1556928340029,Paco,com.pacoapp.paco,False,MOVE_TO_FOREGROUND,False
1556928340126,Chrome,com.android.chrome,True,NONE,True
1556928342439,Paco,com.pacoapp.paco,False,MOVE_TO_BACKGROUND,False
1556928342447,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556928343330,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556928343350,삼성 인터넷,com.sec.android.app.sbrowser,False,MOVE_TO_FOREGROUND,False
1556928367563,삼성 인터넷,com.sec.android.app.sbrowser,False,MOVE_TO_BACKGROUND,False
1556928367576,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556928376427,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556928376815,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556928377360,안드로이드 시스템,android,True,NONE,False
1556928399302,Dropsync,com.ttxapps.dropsync,False,NONE,False
1556928415022,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556928415556,Dropsync,com.ttxapps.dropsync,False,NONE,False
1556928419934,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556928420017,안드로이드 시스템,android,True,KEYGUARD_HIDDEN,False
1556928426650,One UI 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556928426681,YouTube Music,com.google.android.apps.youtube.music,False,MOVE_TO_FOREGROUND,False
