timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1556843399326,알람/시계,com.lge.clock,True,MOVE_TO_FOREGROUND,False
1556843399343,알람/시계,com.lge.clock,True,MOVE_TO_BACKGROUND,False
1556843417287,알람/시계,com.lge.clock,True,MOVE_TO_FOREGROUND,False
1556843418431,알람/시계,com.lge.clock,True,MOVE_TO_BACKGROUND,False
1556843418444,알람/시계,com.lge.clock,True,MOVE_TO_FOREGROUND,False
1556843418446,알람/시계,com.lge.clock,True,MOVE_TO_BACKGROUND,False
1556843418935,에브리타임,com.everytime.v2,False,USER_INTERACTION,False
1556843418936,미세미세,cheehoon.ha.particulateforecaster,False,USER_INTERACTION,False
1556843420558,알람/시계,com.lge.clock,True,MOVE_TO_FOREGROUND,False
1556843422747,The Day Before,com.aboutjsp.thedaybefore,False,USER_INTERACTION,False
1556843426058,알람/시계,com.lge.clock,True,MOVE_TO_BACKGROUND,False
1556843426071,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843426273,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843426321,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843426395,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843426434,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843428237,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843428257,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843428311,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843428325,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843431957,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843431976,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843436052,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843436062,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_FOREGROUND,False
1556843437909,스마트택배,com.sweettracker.smartparcel,False,MOVE_TO_BACKGROUND,False
1556843437929,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556843439102,Dropsync,com.ttxapps.dropsync,False,USER_INTERACTION,False
1556843441791,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1556843441792,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1556843444545,ABC Logger,kaist.iclab.abclogger,False,USER_INTERACTION,False
1556843445065,Google,com.google.android.googlequicksearchbox,True,USER_INTERACTION,True
1556843446761,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556843446782,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843446811,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843446829,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843446856,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843446894,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843448430,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843448454,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843451088,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843451098,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843452216,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843452238,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843456943,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843456952,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556843457573,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556843457599,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556843459919,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844050698,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844052416,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1556844054019,ABC Logger,kaist.iclab.abclogger,False,USER_INTERACTION,False
1556844059532,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844059569,Polar Beat,fi.polar.beat,False,MOVE_TO_FOREGROUND,False
1556844060580,Polar Beat,fi.polar.beat,False,MOVE_TO_BACKGROUND,False
1556844060588,Polar Beat,fi.polar.beat,False,MOVE_TO_FOREGROUND,False
1556844061756,Polar Beat,fi.polar.beat,False,MOVE_TO_BACKGROUND,False
1556844061766,Polar Beat,fi.polar.beat,False,MOVE_TO_FOREGROUND,False
1556844064637,Polar Beat,fi.polar.beat,False,MOVE_TO_BACKGROUND,False
1556844064649,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556844065961,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
1556844065971,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844066665,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844066679,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556844067192,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
1556844067219,Polar Beat,fi.polar.beat,False,MOVE_TO_FOREGROUND,False
1556844068293,Polar Beat,fi.polar.beat,False,MOVE_TO_BACKGROUND,False
1556844068303,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844069936,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844069949,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556844071196,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
1556844071208,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844073808,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844073828,설정,com.android.settings,True,MOVE_TO_FOREGROUND,False
1556844078058,설정,com.android.settings,True,MOVE_TO_BACKGROUND,False
1556844078125,접근성,com.android.settingsaccessibility,True,MOVE_TO_FOREGROUND,False
1556844083909,접근성,com.android.settingsaccessibility,True,MOVE_TO_BACKGROUND,False
1556844083923,설정,com.android.settings,True,MOVE_TO_FOREGROUND,False
1556844084331,설정,com.android.settings,True,MOVE_TO_BACKGROUND,False
1556844084352,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844086470,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844269742,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844271821,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844271846,카메라,com.lge.camera,True,MOVE_TO_FOREGROUND,False
1556844300218,카메라,com.lge.camera,True,MOVE_TO_BACKGROUND,False
1556844300641,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844303591,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844402253,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844404148,Dropsync,com.ttxapps.dropsync,False,USER_INTERACTION,False
1556844405321,Polar Beat,fi.polar.beat,False,USER_INTERACTION,False
1556844406774,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844406800,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844406877,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844406918,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844406952,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844407004,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844409104,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844409126,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844409166,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844409210,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844410396,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844410417,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844416076,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844426763,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844428524,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844428548,카메라,com.lge.camera,True,MOVE_TO_FOREGROUND,False
1556844455888,카메라,com.lge.camera,True,MOVE_TO_BACKGROUND,False
1556844456239,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844477657,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844678860,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844683304,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844683333,갤러리,com.android.gallery3d,True,MOVE_TO_FOREGROUND,False
1556844715057,갤러리,com.android.gallery3d,True,MOVE_TO_BACKGROUND,False
1556844715065,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,True
1556844717332,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,True
1556844717362,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844717551,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844717557,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844717574,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844717590,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844718413,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844718429,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844721172,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844721245,드라이브,com.google.android.apps.docs,True,MOVE_TO_FOREGROUND,True
1556844769376,드라이브,com.google.android.apps.docs,True,MOVE_TO_BACKGROUND,True
1556844769395,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844771660,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844771676,드라이브,com.google.android.apps.docs,True,MOVE_TO_FOREGROUND,True
1556844837102,드라이브,com.google.android.apps.docs,True,MOVE_TO_BACKGROUND,True
1556844837119,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844838754,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844838768,드라이브,com.google.android.apps.docs,True,MOVE_TO_FOREGROUND,True
1556844843922,드라이브,com.google.android.apps.docs,True,MOVE_TO_BACKGROUND,True
1556844843940,카카오톡,com.kakao.talk,False,MOVE_TO_FOREGROUND,False
1556844845302,카카오톡,com.kakao.talk,False,MOVE_TO_BACKGROUND,False
1556844845319,드라이브,com.google.android.apps.docs,True,MOVE_TO_FOREGROUND,True
1556845125367,드라이브,com.google.android.apps.docs,True,MOVE_TO_BACKGROUND,True
1556845125378,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556845126770,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
1556845126827,갤러리,com.android.gallery3d,True,MOVE_TO_FOREGROUND,False
1556845151473,갤러리,com.android.gallery3d,True,MOVE_TO_BACKGROUND,False
1556845151486,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556845153034,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
1556845153098,갤러리,com.android.gallery3d,True,MOVE_TO_FOREGROUND,False
1556845155574,갤러리,com.android.gallery3d,True,MOVE_TO_BACKGROUND,False
1556845155585,시스템 UI,com.android.systemui,True,MOVE_TO_FOREGROUND,False
1556845156108,시스템 UI,com.android.systemui,True,MOVE_TO_BACKGROUND,False
