timestamp,transitionType
1557360450180,EXIT_IN_VEHICLE
1557360450180,ENTER_STILL
1557360554546,EXIT_STILL
1557360554546,ENTER_IN_VEHICLE
1557361336942,EXIT_IN_VEHICLE
1557361336942,ENTER_STILL
1557361994156,EXIT_STILL
1557361994156,ENTER_WALKING
1557362029341,EXIT_WALKING
1557362029341,ENTER_STILL
1557362531763,EXIT_STILL
1557362531763,ENTER_ON_BICYCLE
1557362743346,EXIT_ON_BICYCLE
1557362743346,ENTER_STILL
1557362835754,EXIT_STILL
1557362835754,ENTER_IN_VEHICLE
1557363107768,EXIT_IN_VEHICLE
1557363107768,ENTER_WALKING
1557363168565,EXIT_WALKING
1557363168565,ENTER_STILL
1557363750964,EXIT_STILL
1557363750964,ENTER_WALKING
1557363766960,EXIT_WALKING
1557363766960,ENTER_STILL
1557363792470,EXIT_STILL
1557363792470,ENTER_WALKING
1557363824557,EXIT_WALKING
1557363824557,ENTER_STILL
1557365172251,EXIT_STILL
1557365172251,ENTER_WALKING
1557365229831,EXIT_WALKING
1557365229831,ENTER_STILL
1557365322637,EXIT_STILL
1557365322637,ENTER_WALKING
1557365415430,EXIT_WALKING
1557365415430,ENTER_STILL
1557365450626,EXIT_STILL
1557365450626,ENTER_ON_BICYCLE
1557365569440,EXIT_ON_BICYCLE
1557365569440,ENTER_STILL
1557365578633,EXIT_STILL
1557365578633,ENTER_ON_BICYCLE
1557365802633,EXIT_ON_BICYCLE
1557365802633,ENTER_WALKING
1557365914627,EXIT_WALKING
1557365914627,ENTER_STILL
1557367558004,EXIT_STILL
1557367558004,ENTER_IN_VEHICLE
1557368289210,EXIT_IN_VEHICLE
1557368289210,ENTER_STILL
1557369858153,EXIT_STILL
1557369858153,ENTER_WALKING
1557369953262,EXIT_WALKING
1557369953262,ENTER_STILL
1557369988452,EXIT_STILL
1557369988452,ENTER_WALKING
1557370142055,EXIT_WALKING
1557370142055,ENTER_STILL
1557373042904,EXIT_STILL
1557373042904,ENTER_WALKING
1557373113312,EXIT_WALKING
1557373113312,ENTER_STILL
1557373215722,EXIT_STILL
1557373215722,ENTER_WALKING
1557373350118,EXIT_WALKING
1557373350118,ENTER_STILL
1557373452513,EXIT_STILL
1557373452513,ENTER_WALKING
1557373484515,EXIT_WALKING
1557373484515,ENTER_IN_VEHICLE
1557373519721,EXIT_IN_VEHICLE
1557373519721,ENTER_WALKING
1557373567705,EXIT_WALKING
1557373567705,ENTER_ON_BICYCLE
1557373686506,EXIT_ON_BICYCLE
1557373686506,ENTER_STILL
1557373775705,EXIT_STILL
1557373775705,ENTER_WALKING
1557373839715,EXIT_WALKING
1557373839715,ENTER_STILL
1557373894111,EXIT_STILL
1557373894111,ENTER_WALKING
1557373922916,EXIT_WALKING
1557373922916,ENTER_STILL
1557378123518,EXIT_STILL
1557378123518,ENTER_WALKING
1557378149113,EXIT_WALKING
1557378149113,ENTER_STILL
1557378437126,EXIT_STILL
1557378437126,ENTER_ON_BICYCLE
1557378600722,EXIT_ON_BICYCLE
1557378600722,ENTER_STILL
1557378632312,EXIT_STILL
1557378632312,ENTER_ON_BICYCLE
1557378731522,EXIT_ON_BICYCLE
1557378731522,ENTER_WALKING
1557378753925,EXIT_WALKING
1557378753925,ENTER_ON_BICYCLE
1557378785925,EXIT_ON_BICYCLE
1557378785925,ENTER_WALKING
1557378856311,EXIT_WALKING
1557378856311,ENTER_STILL
1557378894722,EXIT_STILL
1557378894722,ENTER_WALKING
1557378933116,EXIT_WALKING
1557378933116,ENTER_STILL
1557379066922,EXIT_STILL
1557379066922,ENTER_WALKING
1557379096324,EXIT_WALKING
1557379096324,ENTER_STILL
1557379118737,EXIT_STILL
1557379118737,ENTER_WALKING
1557379153916,EXIT_WALKING
1557379153916,ENTER_STILL
1557379208327,EXIT_STILL
1557379208327,ENTER_WALKING
1557379243518,EXIT_WALKING
1557379243518,ENTER_STILL
1557379256324,EXIT_STILL
1557379256324,ENTER_WALKING
1557379294708,EXIT_WALKING
1557379294708,ENTER_STILL
1557379333098,EXIT_STILL
1557379333098,ENTER_WALKING
1557379397115,EXIT_WALKING
1557379397115,ENTER_STILL
1557379416318,EXIT_STILL
1557379416318,ENTER_ON_BICYCLE
1557379627522,EXIT_ON_BICYCLE
1557379627522,ENTER_WALKING
1557379755508,EXIT_WALKING
1557379755508,ENTER_STILL
1557379777912,EXIT_STILL
1557379777912,ENTER_WALKING
1557379825904,EXIT_WALKING
1557379825904,ENTER_STILL
1557384297159,EXIT_STILL
1557384297159,ENTER_WALKING
1557384441160,EXIT_WALKING
1557384441160,ENTER_STILL
1557384457165,EXIT_STILL
1557384457165,ENTER_WALKING
1557384521161,EXIT_WALKING
1557384521161,ENTER_STILL
1557384802750,EXIT_STILL
1557384802750,ENTER_ON_BICYCLE
1557384818751,EXIT_ON_BICYCLE
1557384818751,ENTER_WALKING
1557384949954,EXIT_WALKING
1557384949954,ENTER_STILL
1557384981945,EXIT_STILL
1557384981945,ENTER_WALKING
1557385045954,EXIT_WALKING
1557385045954,ENTER_STILL
1557385090751,EXIT_STILL
1557385090751,ENTER_WALKING
1557385116358,EXIT_WALKING
1557385116358,ENTER_STILL
1557385391560,EXIT_STILL
1557385391560,ENTER_WALKING
1557385461929,EXIT_WALKING
1557385461929,ENTER_STILL
1557385554746,EXIT_STILL
1557385554746,ENTER_WALKING
1557385586747,EXIT_WALKING
1557385586747,ENTER_IN_VEHICLE
1557385618730,EXIT_IN_VEHICLE
1557385618730,ENTER_WALKING
1557385653941,EXIT_WALKING
1557385653941,ENTER_RUNNING
1557385673182,EXIT_RUNNING
1557385673182,ENTER_WALKING
1557385692339,EXIT_WALKING
1557385692339,ENTER_RUNNING
1557385708373,EXIT_RUNNING
1557385708373,ENTER_WALKING
1557385797953,EXIT_WALKING
1557385797953,ENTER_STILL
1557385983478,EXIT_STILL
1557385983478,ENTER_IN_VEHICLE
1557386441326,EXIT_IN_VEHICLE
1557386441326,ENTER_WALKING
1557386514933,EXIT_WALKING
1557386514933,ENTER_STILL
1557387003425,EXIT_STILL
1557387003425,ENTER_WALKING
1557387016204,EXIT_WALKING
1557387016204,ENTER_STILL
1557387089799,EXIT_STILL
1557387089799,ENTER_WALKING
1557387128206,EXIT_WALKING
1557387128206,ENTER_IN_VEHICLE
1557387150617,EXIT_IN_VEHICLE
1557387150617,ENTER_WALKING
1557387185807,EXIT_WALKING
1557387185807,ENTER_STILL
1557387614037,EXIT_STILL
1557387614037,ENTER_WALKING
1557387649231,EXIT_WALKING
1557387649231,ENTER_STILL
1557389807766,EXIT_STILL
1557389807766,ENTER_IN_VEHICLE
1557390446189,EXIT_IN_VEHICLE
