timestamp,transitionType
1558316250583,EXIT_STILL
1558316250583,ENTER_WALKING
1558316403080,EXIT_WALKING
1558316403080,ENTER_ON_BICYCLE
1558316556413,EXIT_ON_BICYCLE
1558316556413,ENTER_WALKING
1558316667045,EXIT_WALKING
1558316667045,ENTER_STILL
1558317170066,EXIT_STILL
1558317170066,ENTER_IN_VEHICLE
1558320997485,EXIT_IN_VEHICLE
1558320997485,ENTER_WALKING
1558321482846,EXIT_WALKING
1558321482846,ENTER_STILL
1558324701688,EXIT_STILL
1558324701688,ENTER_WALKING
1558324791016,EXIT_WALKING
1558324791016,ENTER_STILL
1558328392765,EXIT_STILL
1558328392765,ENTER_WALKING
1558328519677,EXIT_WALKING
1558328519677,ENTER_STILL
1558330122615,EXIT_STILL
1558330122615,ENTER_WALKING
1558330405811,EXIT_WALKING
1558330405811,ENTER_STILL
1558334953726,EXIT_STILL
1558334953726,ENTER_WALKING
1558335531391,EXIT_WALKING
1558335531391,ENTER_STILL
1558335596289,EXIT_STILL
1558335596289,ENTER_WALKING
1558335641679,EXIT_WALKING
1558335641679,ENTER_STILL
1558335686682,EXIT_STILL
1558335686682,ENTER_WALKING
1558335912852,EXIT_WALKING
1558335912852,ENTER_ON_BICYCLE
1558336156539,EXIT_ON_BICYCLE
1558336156539,ENTER_WALKING
1558336223652,EXIT_WALKING
1558336223652,ENTER_STILL
1558340348247,EXIT_STILL
1558340348247,ENTER_WALKING
1558340613076,EXIT_WALKING
1558340613076,ENTER_STILL
1558340666560,EXIT_STILL
1558340666560,ENTER_WALKING
1558340862151,EXIT_WALKING
1558340862151,ENTER_STILL
1558342259629,EXIT_STILL
1558342259629,ENTER_WALKING
1558342428289,EXIT_WALKING
1558342428289,ENTER_STILL
1558342524246,EXIT_STILL
1558342524246,ENTER_WALKING
1558342712596,EXIT_WALKING
1558342712596,ENTER_STILL
1558345680125,EXIT_STILL
1558345680125,ENTER_WALKING
1558345730325,EXIT_WALKING
1558345730325,ENTER_STILL
1558347938308,EXIT_STILL
1558347938308,ENTER_WALKING
1558348027030,EXIT_WALKING
1558348027030,ENTER_STILL
1558350205299,EXIT_STILL
1558350205299,ENTER_WALKING
1558350303297,EXIT_WALKING
1558350303297,ENTER_ON_BICYCLE
1558350446062,EXIT_ON_BICYCLE
1558350446062,ENTER_WALKING
1558350489704,EXIT_WALKING
1558350489704,ENTER_STILL
1558351781450,EXIT_STILL
1558351781450,ENTER_WALKING
1558351838892,EXIT_WALKING
1558351838892,ENTER_STILL
1558352026462,EXIT_STILL
1558352026462,ENTER_WALKING
1558352087133,EXIT_WALKING
1558352087133,ENTER_STILL
1558352116377,EXIT_STILL
1558352116377,ENTER_WALKING
1558352355777,EXIT_WALKING
1558352355777,ENTER_STILL
1558352652446,EXIT_STILL
1558352652446,ENTER_IN_VEHICLE
1558354094214,EXIT_IN_VEHICLE
1558354094214,ENTER_STILL
1558359408924,EXIT_STILL
1558359408924,ENTER_IN_VEHICLE
1558359949552,EXIT_IN_VEHICLE
1558359949552,ENTER_WALKING
1558360369386,EXIT_WALKING
1558360369386,ENTER_STILL
1558375265083,EXIT_STILL
1558375265083,ENTER_WALKING
1558375389683,EXIT_WALKING
1558375389683,ENTER_STILL
