timestamp,transitionType
1558233101805,EXIT_STILL
1558233101805,ENTER_WALKING
1558233209872,EXIT_WALKING
1558233209872,ENTER_STILL
1558234683112,EXIT_STILL
1558234683112,ENTER_WALKING
1558234913954,EXIT_WALKING
1558234913954,ENTER_RUNNING
1558234954588,EXIT_RUNNING
1558234954588,ENTER_WALKING
1558235282520,EXIT_WALKING
1558235282520,ENTER_ON_BICYCLE
1558235408262,EXIT_ON_BICYCLE
1558235408262,ENTER_WALKING
1558236007336,EXIT_WALKING
1558236007336,ENTER_STILL
1558236055683,EXIT_STILL
1558236055683,ENTER_WALKING
1558236438673,EXIT_WALKING
1558236438673,ENTER_STILL
1558240639526,EXIT_STILL
1558240639526,ENTER_WALKING
1558242004493,EXIT_WALKING
1558242004493,ENTER_STILL
1558242615049,EXIT_STILL
1558242615049,ENTER_ON_BICYCLE
1558242897133,EXIT_ON_BICYCLE
1558242897133,ENTER_WALKING
1558243205517,EXIT_WALKING
1558243205517,ENTER_IN_VEHICLE
1558243685988,EXIT_IN_VEHICLE
1558243685988,ENTER_WALKING
1558243980595,EXIT_WALKING
1558243980595,ENTER_IN_VEHICLE
1558245093498,EXIT_IN_VEHICLE
1558245093498,ENTER_STILL
1558245405494,EXIT_STILL
1558245405494,ENTER_WALKING
1558245532932,EXIT_WALKING
1558245532932,ENTER_STILL
1558245565217,EXIT_STILL
1558245565217,ENTER_WALKING
1558245736223,EXIT_WALKING
1558245736223,ENTER_STILL
1558249628040,EXIT_STILL
1558249628040,ENTER_WALKING
1558249718542,EXIT_WALKING
1558249718542,ENTER_STILL
1558249766271,EXIT_STILL
1558249766271,ENTER_WALKING
1558250881548,EXIT_WALKING
1558250881548,ENTER_STILL
1558260449300,EXIT_STILL
1558260449300,ENTER_WALKING
1558260532921,EXIT_WALKING
1558260532921,ENTER_STILL
1558260595791,EXIT_STILL
1558260595791,ENTER_WALKING
1558260649787,EXIT_WALKING
1558260649787,ENTER_STILL
1558260905290,EXIT_STILL
1558260905290,ENTER_WALKING
1558261068821,EXIT_WALKING
1558261068821,ENTER_STILL
1558262309389,EXIT_STILL
1558262309389,ENTER_WALKING
1558262435214,EXIT_WALKING
1558262435214,ENTER_STILL
1558265643600,EXIT_STILL
1558265643600,ENTER_WALKING
1558265712097,EXIT_WALKING
1558265712097,ENTER_STILL
1558267070556,EXIT_STILL
1558267070556,ENTER_WALKING
1558267588713,EXIT_WALKING
1558267588713,ENTER_STILL
1558269843665,EXIT_STILL
1558269843665,ENTER_WALKING
1558269897532,EXIT_WALKING
1558269897532,ENTER_STILL
1558276727662,EXIT_STILL
1558276727662,ENTER_WALKING
1558276981827,EXIT_WALKING
1558276981827,ENTER_STILL
1558277080759,EXIT_STILL
1558277080759,ENTER_WALKING
1558277244956,EXIT_WALKING
1558277244956,ENTER_STILL
1558277354623,EXIT_STILL
1558277354623,ENTER_WALKING
1558277443072,EXIT_WALKING
1558277443072,ENTER_STILL
1558278980341,EXIT_STILL
1558278980341,ENTER_WALKING
1558279022954,EXIT_WALKING
1558279022954,ENTER_STILL
1558283894329,EXIT_STILL
1558283894329,ENTER_RUNNING
1558283925011,EXIT_RUNNING
1558283925011,ENTER_STILL
1558283966243,EXIT_STILL
1558283966243,ENTER_WALKING
1558284158492,EXIT_WALKING
1558284158492,ENTER_STILL
1558287266374,EXIT_STILL
1558287266374,ENTER_WALKING
1558287422152,EXIT_WALKING
1558287422152,ENTER_STILL
1558287889171,EXIT_STILL
1558287889171,ENTER_WALKING
1558287961988,EXIT_WALKING
1558287961988,ENTER_STILL
