timestamp,transitionType
1557278784030,EXIT_STILL
1557278784030,ENTER_WALKING
1557278842837,EXIT_WALKING
1557278842837,ENTER_RUNNING
1557278969682,EXIT_RUNNING
1557278969682,ENTER_WALKING
1557278984741,EXIT_WALKING
1557278984741,ENTER_RUNNING
1557279010894,EXIT_RUNNING
1557279010894,ENTER_WALKING
1557279081113,EXIT_WALKING
1557279081113,ENTER_STILL
1557283992595,EXIT_STILL
1557283992595,ENTER_WALKING
1557284180551,EXIT_WALKING
1557284180551,ENTER_STILL
1557284255508,EXIT_STILL
1557284255508,ENTER_WALKING
1557285007489,EXIT_WALKING
1557285007489,ENTER_STILL
1557285098343,EXIT_STILL
1557285098343,ENTER_WALKING
1557285173531,EXIT_WALKING
1557285173531,ENTER_STILL
1557287128549,EXIT_STILL
1557287128549,ENTER_WALKING
1557287519469,EXIT_WALKING
1557287519469,ENTER_STILL
1557287644325,EXIT_STILL
1557287644325,ENTER_IN_VEHICLE
1557288464019,EXIT_IN_VEHICLE
1557288464019,ENTER_STILL
1557289420331,EXIT_STILL
1557289420331,ENTER_WALKING
1557289506657,EXIT_WALKING
1557289506657,ENTER_STILL
1557289554884,EXIT_STILL
1557289554884,ENTER_ON_BICYCLE
1557289700611,EXIT_ON_BICYCLE
1557289700611,ENTER_WALKING
1557289747006,EXIT_WALKING
1557289747006,ENTER_ON_BICYCLE
1557289774792,EXIT_ON_BICYCLE
1557289774792,ENTER_WALKING
1557289917094,EXIT_WALKING
1557289917094,ENTER_STILL
1557290053228,EXIT_STILL
1557290053228,ENTER_WALKING
1557290263093,EXIT_WALKING
1557290263093,ENTER_STILL
1557292712354,EXIT_STILL
1557292712354,ENTER_WALKING
1557292908154,EXIT_WALKING
1557292908154,ENTER_RUNNING
1557292953373,EXIT_RUNNING
1557292953373,ENTER_ON_BICYCLE
1557293045102,EXIT_ON_BICYCLE
1557293045102,ENTER_WALKING
1557293434586,EXIT_WALKING
1557293434586,ENTER_ON_BICYCLE
1557293717749,EXIT_ON_BICYCLE
1557293717749,ENTER_WALKING
1557293797152,EXIT_WALKING
1557293797152,ENTER_STILL
1557302906283,EXIT_STILL
1557302906283,ENTER_WALKING
1557303451387,EXIT_WALKING
1557303451387,ENTER_STILL
1557305015627,EXIT_STILL
1557305015627,ENTER_WALKING
1557305059711,EXIT_WALKING
1557305059711,ENTER_STILL
1557305353644,EXIT_STILL
1557305353644,ENTER_WALKING
1557305877654,EXIT_WALKING
1557305877654,ENTER_STILL
1557308700983,EXIT_STILL
1557308700983,ENTER_WALKING
1557309118292,EXIT_WALKING
1557309118292,ENTER_STILL
1557309171428,EXIT_STILL
1557309171428,ENTER_IN_VEHICLE
1557309910842,EXIT_IN_VEHICLE
1557309910842,ENTER_STILL
1557314452526,EXIT_STILL
1557314452526,ENTER_WALKING
1557315299536,EXIT_WALKING
1557315299536,ENTER_STILL
1557314452526,EXIT_STILL
1557314452526,ENTER_WALKING
1557315299536,EXIT_WALKING
1557315299536,ENTER_STILL
1557325343976,EXIT_STILL
1557325343976,ENTER_WALKING
1557325497625,EXIT_WALKING
1557325497625,ENTER_STILL
1557325778615,EXIT_STILL
1557325778615,ENTER_WALKING
1557326654286,EXIT_WALKING
1557326654286,ENTER_STILL
1557332882601,EXIT_STILL
1557332882601,ENTER_WALKING
1557332912998,EXIT_WALKING
1557332912998,ENTER_STILL
1557332959646,EXIT_STILL
1557332959646,ENTER_WALKING
1557333021573,EXIT_WALKING
1557333021573,ENTER_STILL
1557338338962,EXIT_STILL
1557338338962,ENTER_WALKING
1557338507041,EXIT_WALKING
1557338507041,ENTER_STILL
1557338588922,EXIT_STILL
1557338588922,ENTER_WALKING
1557338617182,EXIT_WALKING
1557338617182,ENTER_STILL
1557338921949,EXIT_STILL
1557338921949,ENTER_WALKING
1557338999603,EXIT_WALKING
1557338999603,ENTER_STILL
1557339332060,EXIT_STILL
1557339332060,ENTER_WALKING
1557339529116,EXIT_WALKING
1557339529116,ENTER_ON_BICYCLE
1557339689978,EXIT_ON_BICYCLE
1557339689978,ENTER_WALKING
1557339780184,EXIT_WALKING
1557339780184,ENTER_STILL
1557339826303,EXIT_STILL
1557339826303,ENTER_WALKING
1557339887308,EXIT_WALKING
1557339887308,ENTER_STILL
1557340191352,EXIT_STILL
1557340191352,ENTER_WALKING
1557340504530,EXIT_WALKING
1557340504530,ENTER_STILL
