actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 03:04:38.404
WALKING,2019-04-30 03:04:38.404,2019-04-30 03:09:26.008
IN_VEHICLE,2019-04-30 03:09:26.008,2019-04-30 03:11:59.149
ON_BICYCLE,2019-04-30 03:11:59.149,2019-04-30 03:12:14.368
WALKING,2019-04-30 03:12:14.368,2019-04-30 03:13:44.621
STILL,2019-04-30 03:13:44.621,2019-04-30 03:20:26.759
WALKING,2019-04-30 03:20:26.759,2019-04-30 03:21:42.283
STILL,2019-04-30 03:21:42.283,2019-04-30 03:47:34.035
WALKING,2019-04-30 03:47:34.035,2019-04-30 03:50:38.849
IN_VEHICLE,2019-04-30 03:50:38.849,2019-04-30 03:51:24.695
WALKING,2019-04-30 03:51:24.695,2019-04-30 03:57:04.228
STILL,2019-04-30 03:57:04.228,2019-04-30 03:58:44.501
ON_BICYCLE,2019-04-30 03:58:44.501,2019-04-30 04:00:39.682
WALKING,2019-04-30 04:00:39.682,2019-04-30 04:02:34.198
STILL,2019-04-30 04:02:34.198,2019-04-30 05:18:52.676
WALKING,2019-04-30 05:18:52.676,2019-04-30 05:20:54.191
STILL,2019-04-30 05:20:54.191,2019-04-30 05:24:41.689
WALKING,2019-04-30 05:24:41.689,2019-04-30 05:28:09.524
STILL,2019-04-30 05:28:09.524,2019-04-30 06:17:26.753
WALKING,2019-04-30 06:17:26.753,2019-04-30 06:18:51.552
STILL,2019-04-30 06:18:51.552,2019-04-30 08:41:57.757
WALKING,2019-04-30 08:41:57.757,2019-04-30 08:47:00.856
IN_VEHICLE,2019-04-30 08:47:00.856,2019-04-30 08:48:43.250
ON_BICYCLE,2019-04-30 08:48:43.250,2019-04-30 08:50:58.259
WALKING,2019-04-30 08:50:58.259,2019-04-30 09:17:09.528
STILL,2019-04-30 09:17:09.528,2019-04-30 10:19:53.186
WALKING,2019-04-30 10:19:53.186,2019-04-30 10:35:58.103
STILL,2019-04-30 10:35:58.103,2019-04-30 12:00:23.125
WALKING,2019-04-30 12:00:23.125,2019-04-30 12:07:44.416
ON_BICYCLE,2019-04-30 12:07:44.416,2019-04-30 12:13:25.589
WALKING,2019-04-30 12:13:25.589,2019-04-30 12:14:41.487
STILL,2019-04-30 12:14:41.487,2019-04-30 12:24:26.262
WALKING,2019-04-30 12:24:26.262,2019-04-30 12:25:01.815
ON_BICYCLE,2019-04-30 12:25:01.815,2019-04-30 12:31:34.533
WALKING,2019-04-30 12:31:34.533,2019-04-30 12:32:45.174
STILL,2019-04-30 12:32:45.174,2019-04-30 12:53:31.906
ON_BICYCLE,2019-04-30 12:53:31.906,2019-04-30 12:55:45.038
IN_VEHICLE,2019-04-30 12:55:45.038,2019-04-30 12:56:41.036
ON_BICYCLE,2019-04-30 12:56:41.036,2019-04-30 13:01:51.524
RUNNING,2019-04-30 13:01:51.524,2019-04-30 13:02:21.805
WALKING,2019-04-30 13:02:21.805,2019-04-30 13:06:56.276
STILL,2019-04-30 13:06:56.276,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 01:25:26.601
WALKING,2019-05-01 01:25:26.601,2019-05-01 01:28:22.666
ON_BICYCLE,2019-05-01 01:28:22.666,2019-05-01 01:31:19.897
WALKING,2019-05-01 01:31:19.897,2019-05-01 01:33:09.089
STILL,2019-05-01 01:33:09.089,2019-05-01 02:44:46.432
WALKING,2019-05-01 02:44:46.432,2019-05-01 03:09:30.587
STILL,2019-05-01 03:09:30.587,2019-05-01 03:27:22.439
WALKING,2019-05-01 03:27:22.439,2019-05-01 03:39:15.986
STILL,2019-05-01 03:39:15.986,2019-05-01 03:39:35.144
WALKING,2019-05-01 03:39:35.144,2019-05-01 03:40:39.444
STILL,2019-05-01 03:40:39.444,2019-05-01 05:20:04.902
WALKING,2019-05-01 05:20:04.902,2019-05-01 05:22:26.717
STILL,2019-05-01 05:22:26.717,2019-05-01 05:23:01.147
WALKING,2019-05-01 05:23:01.147,2019-05-01 05:25:24.592
ON_BICYCLE,2019-05-01 05:25:24.592,2019-05-01 05:27:13.206
WALKING,2019-05-01 05:27:13.206,2019-05-01 05:28:35.280
STILL,2019-05-01 05:28:35.280,2019-05-01 06:47:17.353
WALKING,2019-05-01 06:47:17.353,2019-05-01 06:50:29.740
IN_VEHICLE,2019-05-01 06:50:29.740,2019-05-01 06:52:37.664
WALKING,2019-05-01 06:52:37.664,2019-05-01 06:56:02.851
STILL,2019-05-01 06:56:02.851,2019-05-01 09:40:10.380
WALKING,2019-05-01 09:40:10.380,2019-05-01 09:42:46.590
IN_VEHICLE,2019-05-01 09:42:46.590,2019-05-01 09:51:09.290
WALKING,2019-05-01 09:51:09.290,2019-05-01 10:02:19.796
STILL,2019-05-01 10:02:19.796,2019-05-01 10:22:05.438
WALKING,2019-05-01 10:22:05.438,2019-05-01 10:29:31.027
STILL,2019-05-01 10:29:31.027,2019-05-01 13:50:06.950
WALKING,2019-05-01 13:50:06.950,2019-05-01 13:52:20.402
STILL,2019-05-01 13:52:20.402,2019-05-01 13:53:41.397
WALKING,2019-05-01 13:53:41.397,2019-05-01 13:55:42.454
STILL,2019-05-01 13:55:42.454,2019-05-01 13:58:07.394
WALKING,2019-05-01 13:58:07.394,2019-05-01 14:02:24.311
