actionType,name,packageName,start_time,end_time
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:00:00.550,2019-04-30 00:00:00.558
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:00:01.432,2019-04-30 00:00:07.485
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:00:07.549,2019-04-30 00:00:09.261
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:10:00.253,2019-04-30 00:10:00.256
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:10:00.838,2019-04-30 00:10:07.215
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:10:07.272,2019-04-30 00:10:08.979
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:40:00.214,2019-04-30 00:40:00.217
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:40:00.878,2019-04-30 00:40:13.150
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:40:13.238,2019-04-30 00:40:14.464
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:41:46.762,2019-04-30 00:41:57.215
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:41:57.228,2019-04-30 00:41:58.637
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:42:38.787,2019-04-30 00:42:40.407
STILL,시스템 UI,com.android.systemui,2019-04-30 00:42:40.416,2019-04-30 00:42:40.927
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:42:40.934,2019-04-30 00:42:55.932
STILL,설정,com.android.settings,2019-04-30 00:42:55.998,2019-04-30 00:44:08.671
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:44:08.710,2019-04-30 00:44:10.873
STILL,설정,com.android.settings,2019-04-30 00:44:10.884,2019-04-30 00:44:23.299
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:44:23.307,2019-04-30 00:44:26.996
STILL,설정,com.android.settings,2019-04-30 00:44:27.006,2019-04-30 00:44:28.859
STILL,설정,com.android.settings,2019-04-30 00:44:28.870,2019-04-30 00:44:33.204
STILL,설정,com.android.settings,2019-04-30 00:44:33.214,2019-04-30 00:44:38.271
STILL,설정,com.android.settings,2019-04-30 00:44:38.296,2019-04-30 00:44:40.568
STILL,설정,com.android.settings,2019-04-30 00:44:40.623,2019-04-30 00:45:55.012
STILL,설정,com.android.settings,2019-04-30 00:45:55.045,2019-04-30 00:45:57.197
STILL,설정,com.android.settings,2019-04-30 00:45:57.221,2019-04-30 00:45:58.021
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:45:58.048,2019-04-30 00:46:04.239
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:04.261,2019-04-30 00:46:08.284
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:08.298,2019-04-30 00:46:11.304
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:11.313,2019-04-30 00:46:12.992
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:13.015,2019-04-30 00:46:16.784
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:16.803,2019-04-30 00:46:21.591
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:21.601,2019-04-30 00:46:27.118
STILL,시스템 UI,com.android.systemui,2019-04-30 00:46:27.129,2019-04-30 00:46:30.005
STILL,Polar Beat,fi.polar.beat,2019-04-30 00:46:30.072,2019-04-30 00:46:31.129
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:46:31.139,2019-04-30 00:46:45.655
STILL,Chrome,com.android.chrome,2019-04-30 00:46:45.675,2019-04-30 00:50:22.728
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:50:22.837,2019-04-30 00:50:25.387
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:50:25.396,2019-04-30 00:50:25.421
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 00:50:25.447,2019-04-30 00:50:27.777
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:50:27.811,2019-04-30 00:50:31.777
STILL,Chrome,com.android.chrome,2019-04-30 00:50:31.793,2019-04-30 00:50:33.871
STILL,시스템 UI,com.android.systemui,2019-04-30 00:50:33.890,2019-04-30 00:50:34.371
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:50:34.382,2019-04-30 00:50:50.046
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:51:42.141,2019-04-30 00:51:47.807
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:52:38.118,2019-04-30 00:52:40.036
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:54:03.928,2019-04-30 00:54:08.029
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 00:54:28.122,2019-04-30 00:54:30.032
