actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:14:49.699
WALKING,2019-05-08 01:14:49.699,2019-05-08 01:23:29.941
STILL,2019-05-08 01:23:29.941,2019-05-08 01:28:58.431
WALKING,2019-05-08 01:28:58.431,2019-05-08 01:29:42.210
STILL,2019-05-08 01:29:42.210,2019-05-08 02:19:51.318
WALKING,2019-05-08 02:19:51.318,2019-05-08 02:21:51.681
STILL,2019-05-08 02:21:51.681,2019-05-08 02:54:46.307
WALKING,2019-05-08 02:54:46.307,2019-05-08 03:01:51.596
STILL,2019-05-08 03:01:51.596,2019-05-08 03:02:24.566
WALKING,2019-05-08 03:02:24.566,2019-05-08 03:03:14.098
STILL,2019-05-08 03:03:14.098,2019-05-08 03:26:46.340
WALKING,2019-05-08 03:26:46.340,2019-05-08 03:36:32.707
STILL,2019-05-08 03:36:32.707,2019-05-08 03:56:37.479
WALKING,2019-05-08 03:56:37.479,2019-05-08 04:01:02.616
STILL,2019-05-08 04:01:02.616,2019-05-08 05:13:36.615
WALKING,2019-05-08 05:13:36.615,2019-05-08 05:15:52.447
STILL,2019-05-08 05:15:52.447,2019-05-08 05:20:24.273
WALKING,2019-05-08 05:20:24.273,2019-05-08 05:23:35.130
STILL,2019-05-08 05:23:35.130,2019-05-08 06:54:01.252
WALKING,2019-05-08 06:54:01.252,2019-05-08 07:04:25.573
STILL,2019-05-08 07:04:25.573,2019-05-08 09:02:07.996
WALKING,2019-05-08 09:02:07.996,2019-05-08 09:04:10.345
STILL,2019-05-08 09:04:10.345,2019-05-08 09:59:25.973
WALKING,2019-05-08 09:59:25.973,2019-05-08 10:05:01.931
STILL,2019-05-08 10:05:01.931,2019-05-08 10:20:02.286
WALKING,2019-05-08 10:20:02.286,2019-05-08 10:24:13.536
STILL,2019-05-08 10:24:13.536,2019-05-08 10:39:11.113
WALKING,2019-05-08 10:39:11.113,2019-05-08 10:41:45.321
STILL,2019-05-08 10:41:45.321,2019-05-08 11:57:45.771
WALKING,2019-05-08 11:57:45.771,2019-05-08 12:00:27.175
STILL,2019-05-08 12:00:27.175,2019-05-08 12:40:45.308
WALKING,2019-05-08 12:40:45.308,2019-05-08 12:55:55.656
STILL,2019-05-08 12:55:55.656,2019-05-08 12:56:35.927
WALKING,2019-05-08 12:56:35.927,2019-05-08 13:28:15.197
STILL,2019-05-08 13:28:15.197,2019-05-08 14:49:21.942
WALKING,2019-05-08 14:49:21.942,2019-05-08 14:49:51.539
STILL,2019-05-08 14:49:51.539,2019-05-08 15:13:20.334
WALKING,2019-05-08 15:13:20.334,2019-05-08 15:24:50.822
STILL,2019-05-08 15:24:50.822,2019-05-08 16:10:59.801
WALKING,2019-05-08 16:10:59.801,2019-05-08 16:18:33.268
STILL,2019-05-08 16:18:33.268,2019-05-08 16:21:25.732
WALKING,2019-05-08 16:21:25.732,2019-05-08 16:29:34.252
STILL,2019-05-08 16:29:34.252,2019-05-08 16:35:40.993
WALKING,2019-05-08 16:35:40.993,2019-05-08 16:39:16.714
STILL,2019-05-08 16:39:16.714,2019-05-08 16:43:59.668
WALKING,2019-05-08 16:43:59.668,2019-05-08 16:46:19.728
STILL,2019-05-08 16:46:19.728,2019-05-08 16:50:31.976
WALKING,2019-05-08 16:50:31.976,2019-05-08 17:02:18.233
STILL,2019-05-08 17:02:18.233,2019-05-08 17:06:33.441
WALKING,2019-05-08 17:06:33.441,2019-05-08 17:28:36.410
STILL,2019-05-08 17:28:36.410,2019-05-08 17:29:21.476
WALKING,2019-05-08 17:29:21.476,2019-05-08 17:41:37.381
STILL,2019-05-08 17:41:37.381,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:24:11.863
WALKING,2019-05-09 01:24:11.863,2019-05-09 01:33:12.681
STILL,2019-05-09 01:33:12.681,2019-05-09 01:33:37.308
WALKING,2019-05-09 01:33:37.308,2019-05-09 01:39:48.234
STILL,2019-05-09 01:39:48.234,2019-05-09 01:41:26.654
WALKING,2019-05-09 01:41:26.654,2019-05-09 01:45:07.606
STILL,2019-05-09 01:45:07.606,2019-05-09 01:57:23.203
WALKING,2019-05-09 01:57:23.203,2019-05-09 02:11:26.258
STILL,2019-05-09 02:11:26.258,2019-05-09 02:50:14.097
WALKING,2019-05-09 02:50:14.097,2019-05-09 03:03:23.476
STILL,2019-05-09 03:03:23.476,2019-05-09 03:57:21.301
WALKING,2019-05-09 03:57:21.301,2019-05-09 04:05:22.420
STILL,2019-05-09 04:05:22.420,2019-05-09 06:01:32.446
