name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:04:47.267,2019-05-16 00:05:00.468
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:05:00.566,2019-05-16 00:05:02.046
Chrome,com.android.chrome,True,True,2019-05-16 00:05:02.125,2019-05-16 00:05:06.483
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:05:06.605,2019-05-16 00:05:07.411
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:07.427,2019-05-16 00:05:13.336
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:13.377,2019-05-16 00:05:16.170
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:16.219,2019-05-16 00:05:16.919
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:16.951,2019-05-16 00:05:19.196
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:19.213,2019-05-16 00:05:25.031
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:05:25.094,2019-05-16 00:05:25.947
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:25.966,2019-05-16 00:05:26.753
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:26.766,2019-05-16 00:05:26.793
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:26.813,2019-05-16 00:05:27.196
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:27.651,2019-05-16 00:05:29.433
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:29.445,2019-05-16 00:05:37.736
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:37.776,2019-05-16 00:05:38.965
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:38.975,2019-05-16 00:05:40.088
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:40.117,2019-05-16 00:05:43.245
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:43.260,2019-05-16 00:05:44.638
카카오톡,com.kakao.talk,False,False,2019-05-16 00:05:44.660,2019-05-16 00:05:50.887
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:05:50.935,2019-05-16 00:05:51.701
Facebook,com.facebook.katana,False,False,2019-05-16 00:05:51.714,2019-05-16 00:06:26.915
Facebook,com.facebook.katana,False,False,2019-05-16 00:06:26.936,2019-05-16 00:06:28.261
Facebook,com.facebook.katana,False,False,2019-05-16 00:06:28.282,2019-05-16 00:06:42.022
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:17:53.369,2019-05-16 00:17:54.558
Facebook,com.facebook.katana,False,False,2019-05-16 00:17:54.663,2019-05-16 00:17:58.258
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:17:58.344,2019-05-16 00:18:15.152
갤러리,com.android.gallery3d,True,False,2019-05-16 00:18:15.220,2019-05-16 00:19:34.704
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:19:34.809,2019-05-16 00:19:40.205
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:19:40.327,2019-05-16 00:19:42.411
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:19:42.421,2019-05-16 00:19:42.947
Bluetooth,com.lge.bluetoothsetting,True,False,2019-05-16 00:19:43.154,2019-05-16 00:19:43.612
Bluetooth,com.lge.bluetoothsetting,True,False,2019-05-16 00:19:43.668,2019-05-16 00:19:49.769
Bluetooth,com.lge.bluetoothsetting,True,False,2019-05-16 00:19:50.296,2019-05-16 00:19:52.892
Bluetooth,com.lge.bluetoothsetting,True,False,2019-05-16 00:19:52.991,2019-05-16 00:19:54.977
Bluetooth,com.lge.bluetoothsetting,True,False,2019-05-16 00:19:55.067,2019-05-16 00:19:55.130
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:19:55.162,2019-05-16 00:19:56.990
Wi-Fi,com.lge.wifisettings,True,False,2019-05-16 00:19:57.067,2019-05-16 00:20:00.032
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:00.111,2019-05-16 00:20:07.153
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:07.195,2019-05-16 00:20:09.475
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:09.481,2019-05-16 00:20:10.536
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:10.551,2019-05-16 00:20:19.915
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:19.926,2019-05-16 00:20:25.267
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:25.279,2019-05-16 00:20:26.890
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:26.899,2019-05-16 00:20:28.239
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:28.263,2019-05-16 00:20:58.010
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:20:58.112,2019-05-16 00:21:00.320
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:21:01.474,2019-05-16 00:21:01.475
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:30:12.002,2019-05-16 00:30:21.126
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:30:21.483,2019-05-16 00:30:23.002
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:31:07.690,2019-05-16 00:31:09.425
Polar Beat,fi.polar.beat,False,False,2019-05-16 00:31:09.573,2019-05-16 00:31:10.370
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:31:10.449,2019-05-16 00:31:14.669
네이버 지도,com.nhn.android.nmap,False,False,2019-05-16 00:31:14.743,2019-05-16 00:31:16.101
네이버 지도,com.nhn.android.nmap,False,False,2019-05-16 00:31:16.214,2019-05-16 00:31:29.302
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:31:29.482,2019-05-16 00:31:31.186
Chrome,com.android.chrome,True,True,2019-05-16 00:31:31.208,2019-05-16 00:33:00.933
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:33:01.183,2019-05-16 00:33:02.651
네이버 지도,com.nhn.android.nmap,False,False,2019-05-16 00:33:02.689,2019-05-16 00:33:02.733
네이버 지도,com.nhn.android.nmap,False,False,2019-05-16 00:33:02.872,2019-05-16 00:33:09.339
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:33:10.520,2019-05-16 00:33:10.521
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:34:06.759,2019-05-16 00:34:09.464
네이버 지도,com.nhn.android.nmap,False,False,2019-05-16 00:34:09.619,2019-05-16 00:34:12.257
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:34:12.397,2019-05-16 00:34:13.571
Chrome,com.android.chrome,True,True,2019-05-16 00:34:14.083,2019-05-16 00:35:00.713
설정,com.android.settings,True,False,2019-05-16 00:35:01.093,2019-05-16 00:35:05.399
Wi-Fi,com.lge.wifisettings,True,False,2019-05-16 00:35:05.841,2019-05-16 00:35:18.600
Wi-Fi,com.lge.wifisettings,True,False,2019-05-16 00:35:18.686,2019-05-16 00:35:41.824
Wi-Fi,com.lge.wifisettings,True,False,2019-05-16 00:35:41.889,2019-05-16 00:35:48.154
Wi-Fi,com.lge.wifisettings,True,False,2019-05-16 00:35:48.171,2019-05-16 00:36:12.919
기본홈(홈&앱서랍),com.lge.launcher2,False,False,2019-05-16 00:36:13.102,2019-05-16 00:36:14.388
Chrome,com.android.chrome,True,True,2019-05-16 00:36:14.427,2019-05-16 00:39:44.222
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:39:45.410,2019-05-16 00:39:45.411
해피스크린,kr.co.happymobile.happyscreen,False,False,2019-05-16 00:40:49.762,2019-05-16 00:40:51.297
