actionType,name,packageName,start_time,end_time
STILL,YouTube,com.google.android.youtube,2019-05-08 00:46:55.990,2019-05-08 00:47:00.499
STILL,기본홈,com.lge.launcher3,2019-05-08 00:47:00.689,2019-05-08 00:47:02.351
STILL,시스템 UI,com.android.systemui,2019-05-08 00:47:02.366,2019-05-08 00:47:03.831
STILL,기본홈,com.lge.launcher3,2019-05-08 00:47:03.841,2019-05-08 00:47:08.575
STILL,Polar Beat,fi.polar.beat,2019-05-08 00:47:08.667,2019-05-08 00:47:10.035
STILL,Polar Beat,fi.polar.beat,2019-05-08 00:47:10.046,2019-05-08 00:47:12.487
STILL,Polar Beat,fi.polar.beat,2019-05-08 00:47:12.502,2019-05-08 00:47:47.655
STILL,기본홈,com.lge.launcher3,2019-05-08 00:47:47.672,2019-05-08 00:47:52.143
STILL,Polar Beat,fi.polar.beat,2019-05-08 00:47:52.169,2019-05-08 00:47:54.845
STILL,기본홈,com.lge.launcher3,2019-05-08 00:47:54.854,2019-05-08 00:48:12.994
STILL,시스템 UI,com.android.systemui,2019-05-08 00:48:13.004,2019-05-08 00:48:14.883
STILL,기본홈,com.lge.launcher3,2019-05-08 00:48:14.891,2019-05-08 00:48:20.047
STILL,설정,com.android.settings,2019-05-08 00:48:20.126,2019-05-08 00:48:28.039
STILL,설정,com.android.settings,2019-05-08 00:48:28.568,2019-05-08 00:48:29.761
STILL,기본홈,com.lge.launcher3,2019-05-08 00:48:29.776,2019-05-08 00:48:46.689
STILL,Paco,com.pacoapp.paco,2019-05-08 00:48:46.709,2019-05-08 00:48:51.123
STILL,Paco,com.pacoapp.paco,2019-05-08 00:48:51.139,2019-05-08 00:49:24.489
STILL,Paco,com.pacoapp.paco,2019-05-08 00:49:24.529,2019-05-08 00:49:27.564
STILL,Paco,com.pacoapp.paco,2019-05-08 00:49:27.578,2019-05-08 00:51:08.437
STILL,기본홈,com.lge.launcher3,2019-05-08 00:51:08.447,2019-05-08 00:51:12.768
STILL,Microsoft Band,com.microsoft.kapp,2019-05-08 00:51:12.790,2019-05-08 00:51:15.489
STILL,Microsoft Band,com.microsoft.kapp,2019-05-08 00:51:15.622,2019-05-08 00:51:24.795
STILL,기본홈,com.lge.launcher3,2019-05-08 00:51:24.804,2019-05-08 00:51:25.693
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-08 00:51:25.854,2019-05-08 00:51:26.151
STILL,패키지 설치 프로그램,com.google.android.packageinstaller,2019-05-08 00:51:26.281,2019-05-08 00:51:26.499
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-08 00:51:26.516,2019-05-08 00:51:29.611
STILL,접근성,com.android.settingsaccessibility,2019-05-08 00:51:29.699,2019-05-08 00:51:49.201
STILL,기본홈,com.lge.launcher3,2019-05-08 00:51:49.213,2019-05-08 00:51:54.522
STILL,ABC Logger,kaist.iclab.abclogger,2019-05-08 00:51:54.561,2019-05-08 00:51:54.691
STILL,ABC Logger,kaist.iclab.abclogger,2019-05-08 00:51:54.739,2019-05-08 00:51:58.021
STILL,기본홈,com.lge.launcher3,2019-05-08 00:51:58.035,2019-05-08 00:52:06.656
STILL,Microsoft Band,com.microsoft.kapp,2019-05-08 00:52:06.680,2019-05-08 00:52:13.899
STILL,기본홈,com.lge.launcher3,2019-05-08 00:52:13.911,2019-05-08 00:52:14.838
STILL,시스템 UI,com.android.systemui,2019-05-08 00:52:14.848,2019-05-08 00:52:16.315
STILL,기본홈,com.lge.launcher3,2019-05-08 00:52:16.322,2019-05-08 00:52:27.979
IN_VEHICLE,기본홈,com.lge.launcher3,2019-05-08 01:00:24.005,2019-05-08 01:00:30.954
WALKING,기본홈,com.lge.launcher3,2019-05-08 01:05:35.238,2019-05-08 01:05:38.142
WALKING,네이버 지도,com.nhn.android.nmap,2019-05-08 01:05:38.218,2019-05-08 01:05:39.319
WALKING,네이버 지도,com.nhn.android.nmap,2019-05-08 01:05:39.364,2019-05-08 01:05:59.488
STILL,네이버 지도,com.nhn.android.nmap,2019-05-08 01:05:59.488,2019-05-08 01:06:13.852
STILL,네이버 지도,com.nhn.android.nmap,2019-05-08 01:39:37.872,2019-05-08 01:39:40.166
STILL,기본홈,com.lge.launcher3,2019-05-08 01:39:40.181,2019-05-08 01:39:46.987
STILL,Dropsync,com.ttxapps.dropsync,2019-05-08 01:39:47.017,2019-05-08 01:40:03.102
STILL,Paco,com.pacoapp.paco,2019-05-08 01:40:03.127,2019-05-08 01:40:50.422
STILL,Paco,com.pacoapp.paco,2019-05-08 01:40:50.469,2019-05-08 01:41:02.523
STILL,Paco,com.pacoapp.paco,2019-05-08 01:41:02.542,2019-05-08 01:41:04.067
STILL,Paco,com.pacoapp.paco,2019-05-08 01:41:52.413,2019-05-08 01:41:54.073
STILL,기본홈,com.lge.launcher3,2019-05-08 01:41:54.083,2019-05-08 01:41:55.842
STILL,주소록,com.android.contacts,2019-05-08 01:41:55.869,2019-05-08 01:42:03.113
STILL,통화 관리,com.android.server.telecom,2019-05-08 01:42:03.129,2019-05-08 01:42:03.199
STILL,주소록,com.android.contacts,2019-05-08 01:42:03.288,2019-05-08 01:42:03.429
STILL,통화 화면,com.android.incallui,2019-05-08 01:42:03.956,2019-05-08 01:42:50.260
STILL,주소록,com.android.contacts,2019-05-08 01:42:50.355,2019-05-08 01:42:52.286
STILL,기본홈,com.lge.launcher3,2019-05-08 01:42:52.295,2019-05-08 01:42:53.333
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:53.359,2019-05-08 01:42:53.915
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:53.931,2019-05-08 01:42:53.963
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:53.993,2019-05-08 01:42:57.362
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:57.395,2019-05-08 01:42:58.930
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:58.942,2019-05-08 01:42:59.618
STILL,카카오톡,com.kakao.talk,2019-05-08 01:42:59.636,2019-05-08 01:43:02.743
STILL,카카오톡,com.kakao.talk,2019-05-08 01:43:02.755,2019-05-08 01:43:05.645
STILL,카카오톡,com.kakao.talk,2019-05-08 01:43:05.666,2019-05-08 01:44:02.170
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:02.191,2019-05-08 01:44:03.690
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:03.716,2019-05-08 01:44:07.030
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:07.066,2019-05-08 01:44:31.482
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:31.499,2019-05-08 01:44:57.056
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:57.068,2019-05-08 01:44:59.096
STILL,카카오톡,com.kakao.talk,2019-05-08 01:44:59.121,2019-05-08 01:45:27.575
STILL,카카오톡,com.kakao.talk,2019-05-08 01:45:27.590,2019-05-08 01:45:32.505
STILL,기본홈,com.lge.launcher3,2019-05-08 01:45:32.520,2019-05-08 01:45:35.045
STILL,갤러리,com.android.gallery3d,2019-05-08 01:45:35.141,2019-05-08 01:45:43.131
STILL,기본홈,com.lge.launcher3,2019-05-08 01:45:43.160,2019-05-08 01:45:45.766
STILL,Chrome,com.android.chrome,2019-05-08 01:45:45.840,2019-05-08 01:45:47.879
STILL,Chrome,com.android.chrome,2019-05-08 01:46:28.310,2019-05-08 01:46:32.457
STILL,기본홈,com.lge.launcher3,2019-05-08 01:46:32.549,2019-05-08 01:46:36.062
STILL,Paco,com.pacoapp.paco,2019-05-08 01:46:36.094,2019-05-08 01:46:51.007
STILL,기본홈,com.lge.launcher3,2019-05-08 01:46:51.025,2019-05-08 01:46:53.493
STILL,Dropsync,com.ttxapps.dropsync,2019-05-08 01:46:53.523,2019-05-08 01:46:59.531
STILL,Dropsync,com.ttxapps.dropsync,2019-05-08 01:46:59.549,2019-05-08 01:47:01.944
STILL,Dropsync,com.ttxapps.dropsync,2019-05-08 01:47:01.964,2019-05-08 01:47:05.360
WALKING,Dropsync,com.ttxapps.dropsync,2019-05-08 01:55:44.174,2019-05-08 01:55:47.044
