actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 00:52:19.768
WALKING,2019-05-16 00:52:19.768,2019-05-16 00:54:57.671
STILL,2019-05-16 00:54:57.671,2019-05-16 00:57:10.519
WALKING,2019-05-16 00:57:10.519,2019-05-16 01:13:00.996
STILL,2019-05-16 01:13:00.996,2019-05-16 02:08:54.731
WALKING,2019-05-16 02:08:54.731,2019-05-16 02:10:49.309
STILL,2019-05-16 02:10:49.309,2019-05-16 02:12:35.069
WALKING,2019-05-16 02:12:35.069,2019-05-16 02:14:03.541
STILL,2019-05-16 02:14:03.541,2019-05-16 02:49:08.235
WALKING,2019-05-16 02:49:08.235,2019-05-16 02:52:35.842
STILL,2019-05-16 02:52:35.842,2019-05-16 02:54:09.265
WALKING,2019-05-16 02:54:09.265,2019-05-16 02:54:54.635
STILL,2019-05-16 02:54:54.635,2019-05-16 03:10:36.381
WALKING,2019-05-16 03:10:36.381,2019-05-16 03:19:09.505
STILL,2019-05-16 03:19:09.505,2019-05-16 03:21:42.427
WALKING,2019-05-16 03:21:42.427,2019-05-16 03:23:21.778
STILL,2019-05-16 03:23:21.778,2019-05-16 05:07:15.812
WALKING,2019-05-16 05:07:15.812,2019-05-16 05:11:13.959
STILL,2019-05-16 05:11:13.959,2019-05-16 05:58:46.552
WALKING,2019-05-16 05:58:46.552,2019-05-16 06:06:59.733
STILL,2019-05-16 06:06:59.733,2019-05-16 06:30:02.446
WALKING,2019-05-16 06:30:02.446,2019-05-16 06:44:31.205
STILL,2019-05-16 06:44:31.205,2019-05-16 07:11:50.962
WALKING,2019-05-16 07:11:50.962,2019-05-16 07:14:33.236
STILL,2019-05-16 07:14:33.236,2019-05-16 08:15:35.687
WALKING,2019-05-16 08:15:35.687,2019-05-16 08:28:25.216
STILL,2019-05-16 08:28:25.216,2019-05-16 08:30:12.046
WALKING,2019-05-16 08:30:12.046,2019-05-16 08:33:25.855
STILL,2019-05-16 08:33:25.855,2019-05-16 09:23:31.017
WALKING,2019-05-16 09:23:31.017,2019-05-16 09:26:07.384
STILL,2019-05-16 09:26:07.384,2019-05-16 09:39:50.947
WALKING,2019-05-16 09:39:50.947,2019-05-16 09:47:34.047
IN_VEHICLE,2019-05-16 09:47:34.047,2019-05-16 09:50:27.542
WALKING,2019-05-16 09:50:27.542,2019-05-16 09:51:00.272
STILL,2019-05-16 09:51:00.272,2019-05-16 11:34:02.779
WALKING,2019-05-16 11:34:02.779,2019-05-16 12:00:35.517
STILL,2019-05-16 12:00:35.517,2019-05-16 13:19:39.758
WALKING,2019-05-16 13:19:39.758,2019-05-16 13:22:37.713
STILL,2019-05-16 13:22:37.713,2019-05-16 13:23:54.573
WALKING,2019-05-16 13:23:54.573,2019-05-16 13:27:16.595
IN_VEHICLE,2019-05-16 13:27:16.595,2019-05-16 13:30:30.946
WALKING,2019-05-16 13:30:30.946,2019-05-16 13:33:30.983
STILL,2019-05-16 13:33:30.983,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 01:07:05.901
WALKING,2019-05-17 01:07:05.901,2019-05-17 01:10:03.199
STILL,2019-05-17 01:10:03.199,2019-05-17 01:12:12.059
WALKING,2019-05-17 01:12:12.059,2019-05-17 01:27:42.473
STILL,2019-05-17 01:27:42.473,2019-05-17 03:04:51.181
WALKING,2019-05-17 03:04:51.181,2019-05-17 03:06:36.067
IN_VEHICLE,2019-05-17 03:06:36.067,2019-05-17 03:16:55.252
RUNNING,2019-05-17 03:16:55.252,2019-05-17 03:19:10.840
STILL,2019-05-17 03:19:10.840,2019-05-17 03:19:41.441
WALKING,2019-05-17 03:19:41.441,2019-05-17 03:21:57.555
STILL,2019-05-17 03:21:57.555,2019-05-17 03:37:47.880
WALKING,2019-05-17 03:37:47.880,2019-05-17 03:40:19.802
STILL,2019-05-17 03:40:19.802,2019-05-17 03:44:07.210
IN_VEHICLE,2019-05-17 03:44:07.210,2019-05-17 03:53:06.945
WALKING,2019-05-17 03:53:06.945,2019-05-17 03:55:56.414
STILL,2019-05-17 03:55:56.414,2019-05-17 03:59:53.593
WALKING,2019-05-17 03:59:53.593,2019-05-17 04:01:47.684
STILL,2019-05-17 04:01:47.684,2019-05-17 04:02:00.510
WALKING,2019-05-17 04:02:00.510,2019-05-17 04:04:32.532
STILL,2019-05-17 04:04:32.532,2019-05-17 05:55:36.806
WALKING,2019-05-17 05:55:36.806,2019-05-17 05:57:29.991
STILL,2019-05-17 05:57:29.991,2019-05-17 07:37:22.228
WALKING,2019-05-17 07:37:22.228,2019-05-17 07:40:14.459
STILL,2019-05-17 07:40:14.459,2019-05-17 08:47:27.682
WALKING,2019-05-17 08:47:27.682,2019-05-17 08:51:16.042
STILL,2019-05-17 08:51:16.042,2019-05-17 09:03:07.893
WALKING,2019-05-17 09:03:07.893,2019-05-17 09:06:05.205
STILL,2019-05-17 09:06:05.205,2019-05-17 09:08:39.304
RUNNING,2019-05-17 09:08:39.304,2019-05-17 09:09:58.694
WALKING,2019-05-17 09:09:58.694,2019-05-17 09:11:57.985
IN_VEHICLE,2019-05-17 09:11:57.985,2019-05-17 09:13:12.257
WALKING,2019-05-17 09:13:12.257,2019-05-17 09:13:38.732
STILL,2019-05-17 09:13:38.732,2019-05-17 10:25:47.229
WALKING,2019-05-17 10:25:47.229,2019-05-17 10:28:20.611
STILL,2019-05-17 10:28:20.611,2019-05-17 10:29:51.649
WALKING,2019-05-17 10:29:51.649,2019-05-17 10:30:39.645
STILL,2019-05-17 10:30:39.645,2019-05-17 12:01:19.746
WALKING,2019-05-17 12:01:19.746,2019-05-17 12:01:50.298
STILL,2019-05-17 12:01:50.298,2019-05-17 12:50:01.687
WALKING,2019-05-17 12:50:01.687,2019-05-17 12:54:06.133
STILL,2019-05-17 12:54:06.133,2019-05-17 12:58:02.239
WALKING,2019-05-17 12:58:02.239,2019-05-17 13:19:25.428
STILL,2019-05-17 13:19:25.428,2019-05-17 23:43:12.962
WALKING,2019-05-17 23:43:12.962,2019-05-17 23:46:48.246
STILL,2019-05-17 23:46:48.246,2019-05-17 23:50:06.981
WALKING,2019-05-17 23:50:06.981,2019-05-17 23:52:23.907
STILL,2019-05-17 23:52:23.907,2019-05-17 23:52:55.000
IN_VEHICLE,2019-05-17 23:52:55.000,2019-05-18 00:00:00.000
IN_VEHICLE,2019-05-18 00:00:00.000,2019-05-18 00:05:22.113
WALKING,2019-05-18 00:05:22.113,2019-05-18 00:06:56.991
STILL,2019-05-18 00:06:56.991,2019-05-18 00:11:20.206
IN_VEHICLE,2019-05-18 00:11:20.206,2019-05-18 01:03:28.815
IN_VEHICLE,2019-05-18 01:03:28.815,2019-05-18 01:06:06.737
IN_VEHICLE,2019-05-18 01:06:06.737,2019-05-19 00:00:00.000
STILL,2019-05-20 00:00:00.000,2019-05-20 04:51:56.876
WALKING,2019-05-20 04:51:56.876,2019-05-20 04:55:40.627
STILL,2019-05-20 04:55:40.627,2019-05-20 07:23:38.915
WALKING,2019-05-20 07:23:38.915,2019-05-20 07:25:17.519
STILL,2019-05-20 07:25:17.519,2019-05-20 08:55:36.829
WALKING,2019-05-20 08:55:36.829,2019-05-20 08:58:53.442
STILL,2019-05-20 08:58:53.442,2019-05-20 09:13:56.301
WALKING,2019-05-20 09:13:56.301,2019-05-20 09:19:55.329
STILL,2019-05-20 09:19:55.329,2019-05-20 12:49:36.782
IN_VEHICLE,2019-05-20 12:49:36.782,2019-05-20 12:50:56.101
WALKING,2019-05-20 12:50:56.101,2019-05-20 12:53:43.745
IN_VEHICLE,2019-05-20 12:53:43.745,2019-05-20 12:56:17.344
WALKING,2019-05-20 12:56:17.344,2019-05-20 12:59:11.538
STILL,2019-05-20 12:59:11.538,2019-05-20 13:01:39.892
ON_BICYCLE,2019-05-20 13:01:39.892,2019-05-20 13:03:06.337
STILL,2019-05-20 13:03:06.337,2019-05-20 14:01:40.237
WALKING,2019-05-20 14:01:40.237,2019-05-20 14:04:21.274
STILL,2019-05-20 14:04:21.274,2019-05-20 15:11:04.916
WALKING,2019-05-20 15:11:04.916,2019-05-20 15:14:31.269
IN_VEHICLE,2019-05-20 15:14:31.269,2019-05-20 15:17:17.977
WALKING,2019-05-20 15:17:17.977,2019-05-20 15:20:09.535
STILL,2019-05-20 15:20:09.535,2019-05-21 00:00:00.000
STILL,2019-05-21 00:00:00.000,2019-05-21 01:08:25.250
WALKING,2019-05-21 01:08:25.250,2019-05-21 01:11:35.874
STILL,2019-05-21 01:11:35.874,2019-05-21 01:13:42.834
WALKING,2019-05-21 01:13:42.834,2019-05-21 01:28:55.454
STILL,2019-05-21 01:28:55.454,2019-05-21 02:44:11.833
WALKING,2019-05-21 02:44:11.833,2019-05-21 02:45:23.106
STILL,2019-05-21 02:45:23.106,2019-05-21 02:46:37.797
WALKING,2019-05-21 02:46:37.797,2019-05-21 02:57:41.163
STILL,2019-05-21 02:57:41.163,2019-05-21 03:24:58.377
WALKING,2019-05-21 03:24:58.377,2019-05-21 03:37:17.019
ON_BICYCLE,2019-05-21 03:37:17.019,2019-05-21 03:37:47.508
STILL,2019-05-21 03:37:47.508,2019-05-21 03:42:02.979
IN_VEHICLE,2019-05-21 03:42:02.979,2019-05-21 03:42:18.689
WALKING,2019-05-21 03:42:18.689,2019-05-21 03:43:04.279
STILL,2019-05-21 03:43:04.279,2019-05-21 05:03:17.256
WALKING,2019-05-21 05:03:17.256,2019-05-21 05:04:50.087
STILL,2019-05-21 05:04:50.087,2019-05-21 06:26:18.967
WALKING,2019-05-21 06:26:18.967,2019-05-21 06:28:38.243
IN_VEHICLE,2019-05-21 06:28:38.243,2019-05-21 06:30:16.408
WALKING,2019-05-21 06:30:16.408,2019-05-21 06:35:02.695
IN_VEHICLE,2019-05-21 06:35:02.695,2019-05-21 06:48:13.380
IN_VEHICLE,2019-05-21 06:48:13.380,2019-05-21 06:48:59.468
WALKING,2019-05-21 06:48:59.468,2019-05-21 06:50:53.645
STILL,2019-05-21 06:50:53.645,2019-05-21 06:55:46.832
WALKING,2019-05-21 06:55:46.832,2019-05-21 06:57:43.279
STILL,2019-05-21 06:57:43.279,2019-05-21 08:38:09.523
WALKING,2019-05-21 08:38:09.523,2019-05-21 08:38:48.365
STILL,2019-05-21 08:38:48.365,2019-05-21 09:05:45.405
WALKING,2019-05-21 09:05:45.405,2019-05-21 09:08:36.466
STILL,2019-05-21 09:08:36.466,2019-05-21 09:11:24.428
WALKING,2019-05-21 09:11:24.428,2019-05-21 09:17:11.036
STILL,2019-05-21 09:17:11.036,2019-05-21 09:23:11.072
WALKING,2019-05-21 09:23:11.072,2019-05-21 09:24:34.994
STILL,2019-05-21 09:24:34.994,2019-05-21 09:55:44.732
WALKING,2019-05-21 09:55:44.732,2019-05-21 09:56:30.513
STILL,2019-05-21 09:56:30.513,2019-05-21 11:11:48.193
WALKING,2019-05-21 11:11:48.193,2019-05-21 11:12:53.493
STILL,2019-05-21 11:12:53.493,2019-05-21 12:27:21.052
WALKING,2019-05-21 12:27:21.052,2019-05-21 12:28:42.981
STILL,2019-05-21 12:28:42.981,2019-05-21 13:34:24.529
WALKING,2019-05-21 13:34:24.529,2019-05-21 13:36:38.295
STILL,2019-05-21 13:36:38.295,2019-05-21 13:39:32.539
ON_BICYCLE,2019-05-21 13:39:32.539,2019-05-21 13:42:06.746
WALKING,2019-05-21 13:42:06.746,2019-05-21 14:00:38.237
STILL,2019-05-21 14:00:38.237,2019-05-21 14:03:20.787
WALKING,2019-05-21 14:03:20.787,2019-05-21 14:04:13.060
STILL,2019-05-21 14:04:13.060,2019-05-21 14:08:45.352
IN_VEHICLE,2019-05-21 14:08:45.352,2019-05-21 14:24:33.617
STILL,2019-05-21 14:24:33.617,2019-05-21 16:18:05.915
WALKING,2019-05-21 16:18:05.915,2019-05-21 16:19:07.754
STILL,2019-05-21 16:19:07.754,2019-05-21 23:35:35.921
WALKING,2019-05-21 23:35:35.921,2019-05-21 23:57:06.928
STILL,2019-05-21 23:57:06.928,2019-05-21 23:58:08.494
WALKING,2019-05-21 23:58:08.494,2019-05-22 00:00:00.000
WALKING,2019-05-22 00:00:00.000,2019-05-22 00:01:00.553
STILL,2019-05-22 00:01:00.553,2019-05-22 00:58:16.973
WALKING,2019-05-22 00:58:16.973,2019-05-22 01:05:34.703
STILL,2019-05-22 01:05:34.703,2019-05-22 01:11:57.980
WALKING,2019-05-22 01:11:57.980,2019-05-22 01:13:01.670
STILL,2019-05-22 01:13:01.670,2019-05-22 02:05:32.039
WALKING,2019-05-22 02:05:32.039,2019-05-22 02:15:11.698
STILL,2019-05-22 02:15:11.698,2019-05-22 03:00:03.420
WALKING,2019-05-22 03:00:03.420,2019-05-22 03:11:25.142
STILL,2019-05-22 03:11:25.142,2019-05-22 03:22:40.976
WALKING,2019-05-22 03:22:40.976,2019-05-22 03:27:38.355
STILL,2019-05-22 03:27:38.355,2019-05-22 04:03:09.513
WALKING,2019-05-22 04:03:09.513,2019-05-22 04:03:54.048
STILL,2019-05-22 04:03:54.048,2019-05-22 06:09:08.848
WALKING,2019-05-22 06:09:08.848,2019-05-22 06:10:02.749
STILL,2019-05-22 06:10:02.749,2019-05-22 06:25:39.575
WALKING,2019-05-22 06:25:39.575,2019-05-22 06:26:05.080
STILL,2019-05-22 06:26:05.080,2019-05-22 06:27:21.698
WALKING,2019-05-22 06:27:21.698,2019-05-22 06:28:44.320
STILL,2019-05-22 06:28:44.320,2019-05-22 06:56:10.768
WALKING,2019-05-22 06:56:10.768,2019-05-22 06:56:41.861
STILL,2019-05-22 06:56:41.861,2019-05-22 09:37:16.143
IN_VEHICLE,2019-05-22 09:37:16.143,2019-05-22 09:47:51.416
WALKING,2019-05-22 09:47:51.416,2019-05-22 09:59:55.463
STILL,2019-05-22 09:59:55.463,2019-05-22 10:17:54.443
WALKING,2019-05-22 10:17:54.443,2019-05-22 10:25:34.571
STILL,2019-05-22 10:25:34.571,2019-05-22 10:38:54.860
WALKING,2019-05-22 10:38:54.860,2019-05-22 10:47:19.706
STILL,2019-05-22 10:47:19.706,2019-05-22 10:54:02.204
WALKING,2019-05-22 10:54:02.204,2019-05-22 10:54:32.794
STILL,2019-05-22 10:54:32.794,2019-05-22 12:49:20.571
WALKING,2019-05-22 12:49:20.571,2019-05-22 13:10:21.835
STILL,2019-05-22 13:10:21.835,2019-05-22 13:19:34.087
IN_VEHICLE,2019-05-22 13:19:34.087,2019-05-22 13:33:54.019
STILL,2019-05-22 13:33:54.019,2019-05-23 00:00:00.000
