actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 03:14:56.691
IN_VEHICLE,2019-05-16 03:14:56.691,2019-05-16 03:19:59.589
WALKING,2019-05-16 03:19:59.589,2019-05-16 03:21:38.757
STILL,2019-05-16 03:21:38.757,2019-05-16 03:53:04.598
WALKING,2019-05-16 03:53:04.598,2019-05-16 03:56:25.486
ON_BICYCLE,2019-05-16 03:56:25.486,2019-05-16 03:59:15.489
WALKING,2019-05-16 03:59:15.489,2019-05-16 04:01:50.519
STILL,2019-05-16 04:01:50.519,2019-05-16 04:09:49.879
IN_VEHICLE,2019-05-16 04:09:49.879,2019-05-16 04:22:52.646
WALKING,2019-05-16 04:22:52.646,2019-05-16 04:27:22.479
IN_VEHICLE,2019-05-16 04:27:22.479,2019-05-16 04:27:54.550
WALKING,2019-05-16 04:27:54.550,2019-05-16 04:36:22.778
STILL,2019-05-16 04:36:22.778,2019-05-16 04:37:58.423
WALKING,2019-05-16 04:37:58.423,2019-05-16 04:42:29.542
STILL,2019-05-16 04:42:29.542,2019-05-16 05:11:19.601
WALKING,2019-05-16 05:11:19.601,2019-05-16 05:26:39.836
STILL,2019-05-16 05:26:39.836,2019-05-16 05:26:58.514
WALKING,2019-05-16 05:26:58.514,2019-05-16 05:29:57.760
STILL,2019-05-16 05:29:57.760,2019-05-16 05:34:39.875
IN_VEHICLE,2019-05-16 05:34:39.875,2019-05-16 05:46:40.336
STILL,2019-05-16 05:46:40.336,2019-05-16 06:16:50.577
WALKING,2019-05-16 06:16:50.577,2019-05-16 06:27:08.488
IN_VEHICLE,2019-05-16 06:27:08.488,2019-05-16 06:46:28.610
WALKING,2019-05-16 06:46:28.610,2019-05-16 06:47:54.462
ON_BICYCLE,2019-05-16 06:47:54.462,2019-05-16 06:50:57.308
WALKING,2019-05-16 06:50:57.308,2019-05-16 06:54:06.641
STILL,2019-05-16 06:54:06.641,2019-05-16 06:54:34.191
WALKING,2019-05-16 06:54:34.191,2019-05-16 06:57:00.482
STILL,2019-05-16 06:57:00.482,2019-05-16 07:20:49.052
WALKING,2019-05-16 07:20:49.052,2019-05-16 07:23:55.485
STILL,2019-05-16 07:23:55.485,2019-05-16 07:31:01.786
WALKING,2019-05-16 07:31:01.786,2019-05-16 07:39:48.698
STILL,2019-05-16 07:39:48.698,2019-05-16 07:40:45.196
WALKING,2019-05-16 07:40:45.196,2019-05-16 07:45:21.574
IN_VEHICLE,2019-05-16 07:45:21.574,2019-05-16 07:50:06.491
WALKING,2019-05-16 07:50:06.491,2019-05-16 07:57:34.411
STILL,2019-05-16 07:57:34.411,2019-05-16 08:05:18.142
WALKING,2019-05-16 08:05:18.142,2019-05-16 08:10:49.658
ON_BICYCLE,2019-05-16 08:10:49.658,2019-05-16 08:13:00.727
WALKING,2019-05-16 08:13:00.727,2019-05-16 08:15:55.497
ON_BICYCLE,2019-05-16 08:15:55.497,2019-05-16 08:17:58.778
WALKING,2019-05-16 08:17:58.778,2019-05-16 08:18:14.359
ON_BICYCLE,2019-05-16 08:18:14.359,2019-05-16 08:19:46.612
WALKING,2019-05-16 08:19:46.612,2019-05-16 08:30:04.706
STILL,2019-05-16 08:30:04.706,2019-05-16 09:41:50.875
WALKING,2019-05-16 09:41:50.875,2019-05-16 09:46:37.173
ON_BICYCLE,2019-05-16 09:46:37.173,2019-05-16 09:48:54.501
WALKING,2019-05-16 09:48:54.501,2019-05-16 09:50:22.075
STILL,2019-05-16 09:50:22.075,2019-05-16 09:57:52.377
ON_BICYCLE,2019-05-16 09:57:52.377,2019-05-16 09:59:39.826
WALKING,2019-05-16 09:59:39.826,2019-05-16 10:03:49.788
STILL,2019-05-16 10:03:49.788,2019-05-16 11:13:31.055
WALKING,2019-05-16 11:13:31.055,2019-05-16 11:14:57.638
STILL,2019-05-16 11:14:57.638,2019-05-16 11:17:12.689
WALKING,2019-05-16 11:17:12.689,2019-05-16 11:18:00.434
ON_BICYCLE,2019-05-16 11:18:00.434,2019-05-16 11:25:54.951
WALKING,2019-05-16 11:25:54.951,2019-05-16 11:29:12.598
STILL,2019-05-16 11:29:12.598,2019-05-16 11:33:56.049
WALKING,2019-05-16 11:33:56.049,2019-05-16 11:34:57.451
STILL,2019-05-16 11:34:57.451,2019-05-16 12:06:04.729
WALKING,2019-05-16 12:06:04.729,2019-05-16 12:07:16.076
ON_BICYCLE,2019-05-16 12:07:16.076,2019-05-16 12:09:35.305
WALKING,2019-05-16 12:09:35.305,2019-05-16 12:15:00.669
ON_BICYCLE,2019-05-16 12:15:00.669,2019-05-16 12:17:00.682
WALKING,2019-05-16 12:17:00.682,2019-05-16 12:18:29.416
STILL,2019-05-16 12:18:29.416,2019-05-16 13:19:53.669
WALKING,2019-05-16 13:19:53.669,2019-05-16 13:29:56.701
ON_BICYCLE,2019-05-16 13:29:56.701,2019-05-16 13:36:51.449
RUNNING,2019-05-16 13:36:51.449,2019-05-16 13:41:16.024
WALKING,2019-05-16 13:41:16.024,2019-05-16 13:41:31.888
RUNNING,2019-05-16 13:41:31.888,2019-05-16 13:42:18.739
WALKING,2019-05-16 13:42:18.739,2019-05-16 13:42:34.102
RUNNING,2019-05-16 13:42:34.102,2019-05-16 13:46:31.189
ON_BICYCLE,2019-05-16 13:46:31.189,2019-05-16 13:50:06.960
WALKING,2019-05-16 13:50:06.960,2019-05-16 13:50:37.686
RUNNING,2019-05-16 13:50:37.686,2019-05-16 13:54:49.754
WALKING,2019-05-16 13:54:49.754,2019-05-16 14:04:27.996
STILL,2019-05-16 14:04:27.996,2019-05-16 14:05:14.268
WALKING,2019-05-16 14:05:14.268,2019-05-16 14:09:40.954
STILL,2019-05-16 14:09:40.954,2019-05-16 14:12:01.641
WALKING,2019-05-16 14:12:01.641,2019-05-16 14:15:45.782
STILL,2019-05-16 14:15:45.782,2019-05-16 14:16:13.878
WALKING,2019-05-16 14:16:13.878,2019-05-16 14:20:14.058
STILL,2019-05-16 14:20:14.058,2019-05-16 15:36:53.921
IN_VEHICLE,2019-05-16 15:36:53.921,2019-05-16 15:51:54.807
STILL,2019-05-16 15:51:54.807,2019-05-16 17:43:40.249
WALKING,2019-05-16 17:43:40.249,2019-05-16 17:46:48.648
IN_VEHICLE,2019-05-16 17:46:48.648,2019-05-16 17:53:55.300
WALKING,2019-05-16 17:53:55.300,2019-05-16 18:00:28.734
STILL,2019-05-16 18:00:28.734,2019-05-16 18:01:45.032
WALKING,2019-05-16 18:01:45.032,2019-05-16 18:03:19.264
STILL,2019-05-16 18:03:19.264,2019-05-16 18:05:56.537
WALKING,2019-05-16 18:05:56.537,2019-05-16 18:08:41.500
STILL,2019-05-16 18:08:41.500,2019-05-16 18:13:52.781
WALKING,2019-05-16 18:13:52.781,2019-05-16 18:18:40.997
STILL,2019-05-16 18:18:40.997,2019-05-16 18:33:02.023
RUNNING,2019-05-16 18:33:02.023,2019-05-16 18:34:21.672
STILL,2019-05-16 18:34:21.672,2019-05-16 18:34:38.586
IN_VEHICLE,2019-05-16 18:34:38.586,2019-05-16 18:39:44.770
WALKING,2019-05-16 18:39:44.770,2019-05-16 18:40:47.916
STILL,2019-05-16 18:40:47.916,2019-05-16 18:48:47.455
WALKING,2019-05-16 18:48:47.455,2019-05-16 18:51:54.450
STILL,2019-05-16 18:51:54.450,2019-05-16 19:25:56.115
WALKING,2019-05-16 19:25:56.115,2019-05-16 19:28:43.514
STILL,2019-05-16 19:28:43.514,2019-05-16 19:49:40.086
