actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 02:55:23.821
WALKING,2019-05-16 02:55:23.821,2019-05-16 02:55:49.119
STILL,2019-05-16 02:55:49.119,2019-05-16 02:56:02.460
WALKING,2019-05-16 02:56:02.460,2019-05-16 03:01:37.997
STILL,2019-05-16 03:01:37.997,2019-05-16 03:41:11.465
WALKING,2019-05-16 03:41:11.465,2019-05-16 03:45:57.522
STILL,2019-05-16 03:45:57.522,2019-05-16 03:51:33.290
WALKING,2019-05-16 03:51:33.290,2019-05-16 03:52:58.315
STILL,2019-05-16 03:52:58.315,2019-05-16 03:54:14.753
WALKING,2019-05-16 03:54:14.753,2019-05-16 03:54:36.314
STILL,2019-05-16 03:54:36.314,2019-05-16 03:55:20.712
WALKING,2019-05-16 03:55:20.712,2019-05-16 03:56:47.227
STILL,2019-05-16 03:56:47.227,2019-05-16 06:07:48.676
WALKING,2019-05-16 06:07:48.676,2019-05-16 06:10:12.171
STILL,2019-05-16 06:10:12.171,2019-05-16 06:10:43.549
WALKING,2019-05-16 06:10:43.549,2019-05-16 06:11:24.238
STILL,2019-05-16 06:11:24.238,2019-05-16 06:11:42.683
WALKING,2019-05-16 06:11:42.683,2019-05-16 06:18:25.873
IN_VEHICLE,2019-05-16 06:18:25.873,2019-05-16 06:18:56.189
WALKING,2019-05-16 06:18:56.189,2019-05-16 06:19:57.132
IN_VEHICLE,2019-05-16 06:19:57.132,2019-05-16 06:26:45.228
WALKING,2019-05-16 06:26:45.228,2019-05-16 06:27:30.963
IN_VEHICLE,2019-05-16 06:27:30.963,2019-05-16 06:29:33.914
WALKING,2019-05-16 06:29:33.914,2019-05-16 06:38:02.430
STILL,2019-05-16 06:38:02.430,2019-05-16 06:38:44.842
WALKING,2019-05-16 06:38:44.842,2019-05-16 06:39:57.924
STILL,2019-05-16 06:39:57.924,2019-05-16 06:43:07.507
WALKING,2019-05-16 06:43:07.507,2019-05-16 06:44:20.657
STILL,2019-05-16 06:44:20.657,2019-05-16 09:11:58.512
WALKING,2019-05-16 09:11:58.512,2019-05-16 09:14:48.963
STILL,2019-05-16 09:14:48.963,2019-05-16 09:15:37.804
WALKING,2019-05-16 09:15:37.804,2019-05-16 09:24:15.964
STILL,2019-05-16 09:24:15.964,2019-05-16 09:25:48.179
WALKING,2019-05-16 09:25:48.179,2019-05-16 09:26:13.457
STILL,2019-05-16 09:26:13.457,2019-05-16 09:28:22.073
WALKING,2019-05-16 09:28:22.073,2019-05-16 09:30:57.707
STILL,2019-05-16 09:30:57.707,2019-05-16 09:31:27.989
IN_VEHICLE,2019-05-16 09:31:27.989,2019-05-16 09:31:43.159
WALKING,2019-05-16 09:31:43.159,2019-05-16 09:35:28.674
STILL,2019-05-16 09:35:28.674,2019-05-16 09:36:15.184
IN_VEHICLE,2019-05-16 09:36:15.184,2019-05-16 09:36:27.959
WALKING,2019-05-16 09:36:27.959,2019-05-16 09:36:48.606
STILL,2019-05-16 09:36:48.606,2019-05-16 09:53:51.241
IN_VEHICLE,2019-05-16 09:53:51.241,2019-05-16 09:54:21.992
WALKING,2019-05-16 09:54:21.992,2019-05-16 10:00:15.535
STILL,2019-05-16 10:00:15.535,2019-05-16 10:15:14.129
WALKING,2019-05-16 10:15:14.129,2019-05-16 10:17:23.645
STILL,2019-05-16 10:17:23.645,2019-05-16 11:50:08.333
RUNNING,2019-05-16 11:50:08.333,2019-05-16 11:50:27.482
STILL,2019-05-16 11:50:27.482,2019-05-16 11:51:05.025
WALKING,2019-05-16 11:51:05.025,2019-05-16 11:51:13.684
STILL,2019-05-16 11:51:13.684,2019-05-16 11:52:15.386
WALKING,2019-05-16 11:52:15.386,2019-05-16 11:52:23.379
STILL,2019-05-16 11:52:23.379,2019-05-16 12:05:20.914
IN_VEHICLE,2019-05-16 12:05:20.914,2019-05-16 12:41:45.158
RUNNING,2019-05-16 12:41:45.158,2019-05-16 12:49:12.498
STILL,2019-05-16 12:49:12.498,2019-05-16 12:53:52.653
IN_VEHICLE,2019-05-16 12:53:52.653,2019-05-16 13:04:19.453
STILL,2019-05-16 13:04:19.453,2019-05-16 14:21:27.988
WALKING,2019-05-16 14:21:27.988,2019-05-16 14:23:11.621
STILL,2019-05-16 14:23:11.621,2019-05-16 14:24:28.553
WALKING,2019-05-16 14:24:28.553,2019-05-16 14:26:05.155
STILL,2019-05-16 14:26:05.155,2019-05-16 14:27:06.780
WALKING,2019-05-16 14:27:06.780,2019-05-16 14:27:19.568
STILL,2019-05-16 14:27:19.568,2019-05-16 14:28:30.992
WALKING,2019-05-16 14:28:30.992,2019-05-16 14:35:47.886
STILL,2019-05-16 14:35:47.886,2019-05-16 17:21:37.575
RUNNING,2019-05-16 17:21:37.575,2019-05-16 17:23:28.372
STILL,2019-05-16 17:23:28.372,2019-05-16 17:38:12.367
IN_VEHICLE,2019-05-16 17:38:12.367,2019-05-16 17:54:20.498
STILL,2019-05-16 17:54:20.498,2019-05-16 18:07:09.937
WALKING,2019-05-16 18:07:09.937,2019-05-16 18:09:16.773
STILL,2019-05-16 18:09:16.773,2019-05-16 18:18:57.355
WALKING,2019-05-16 18:18:57.355,2019-05-16 18:20:11.864
STILL,2019-05-16 18:20:11.864,2019-05-16 18:22:33.382
WALKING,2019-05-16 18:22:33.382,2019-05-16 18:23:37.951
STILL,2019-05-16 18:23:37.951,2019-05-16 23:27:41.722
WALKING,2019-05-16 23:27:41.722,2019-05-16 23:32:47.733
STILL,2019-05-16 23:32:47.733,2019-05-16 23:33:39.538
WALKING,2019-05-16 23:33:39.538,2019-05-16 23:37:53.483
IN_VEHICLE,2019-05-16 23:37:53.483,2019-05-16 23:50:52.850
STILL,2019-05-16 23:50:52.850,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 00:42:29.318
WALKING,2019-05-17 00:42:29.318,2019-05-17 00:47:16.185
STILL,2019-05-17 00:47:16.185,2019-05-17 00:49:03.833
WALKING,2019-05-17 00:49:03.833,2019-05-17 00:50:52.056
STILL,2019-05-17 00:50:52.056,2019-05-17 01:26:41.472
WALKING,2019-05-17 01:26:41.472,2019-05-17 01:28:24.784
STILL,2019-05-17 01:28:24.784,2019-05-17 01:59:18.674
WALKING,2019-05-17 01:59:18.674,2019-05-17 02:03:14.686
STILL,2019-05-17 02:03:14.686,2019-05-17 02:07:00.234
IN_VEHICLE,2019-05-17 02:07:00.234,2019-05-17 02:11:01.624
WALKING,2019-05-17 02:11:01.624,2019-05-17 02:17:56.998
IN_VEHICLE,2019-05-17 02:17:56.998,2019-05-17 02:33:05.277
STILL,2019-05-17 02:33:05.277,2019-05-17 03:06:49.661
WALKING,2019-05-17 03:06:49.661,2019-05-17 03:11:37.142
STILL,2019-05-17 03:11:37.142,2019-05-17 03:15:52.232
WALKING,2019-05-17 03:15:52.232,2019-05-17 03:19:00.740
STILL,2019-05-17 03:19:00.740,2019-05-17 03:20:00.347
IN_VEHICLE,2019-05-17 03:20:00.347,2019-05-17 03:21:26.012
WALKING,2019-05-17 03:21:26.012,2019-05-17 03:22:11.924
IN_VEHICLE,2019-05-17 03:22:11.924,2019-05-17 03:26:47.071
WALKING,2019-05-17 03:26:47.071,2019-05-17 03:33:19.372
STILL,2019-05-17 03:33:19.372,2019-05-17 03:37:06.145
WALKING,2019-05-17 03:37:06.145,2019-05-17 03:38:04.158
STILL,2019-05-17 03:38:04.158,2019-05-17 04:06:02.515
WALKING,2019-05-17 04:06:02.515,2019-05-17 04:09:37.632
STILL,2019-05-17 04:09:37.632,2019-05-17 04:12:10.127
RUNNING,2019-05-17 04:12:10.127,2019-05-17 04:12:56.667
STILL,2019-05-17 04:12:56.667,2019-05-17 04:17:31.379
WALKING,2019-05-17 04:17:31.379,2019-05-17 04:18:24.195
STILL,2019-05-17 04:18:24.195,2019-05-17 04:57:27.397
WALKING,2019-05-17 04:57:27.397,2019-05-17 04:57:47.228
STILL,2019-05-17 04:57:47.228,2019-05-17 05:00:06.769
WALKING,2019-05-17 05:00:06.769,2019-05-17 05:02:10.723
STILL,2019-05-17 05:02:10.723,2019-05-17 05:36:24.591
WALKING,2019-05-17 05:36:24.591,2019-05-17 05:37:24.632
STILL,2019-05-17 05:37:24.632,2019-05-17 05:37:53.735
WALKING,2019-05-17 05:37:53.735,2019-05-17 05:38:54.500
STILL,2019-05-17 05:38:54.500,2019-05-17 05:46:00.412
IN_VEHICLE,2019-05-17 05:46:00.412,2019-05-17 05:47:31.023
RUNNING,2019-05-17 05:47:31.023,2019-05-17 05:48:33.607
STILL,2019-05-17 05:48:33.607,2019-05-17 05:50:09.237
WALKING,2019-05-17 05:50:09.237,2019-05-17 05:51:43.323
RUNNING,2019-05-17 05:51:43.323,2019-05-17 05:54:28.898
WALKING,2019-05-17 05:54:28.898,2019-05-17 06:01:15.164
STILL,2019-05-17 06:01:15.164,2019-05-17 06:01:45.895
WALKING,2019-05-17 06:01:45.895,2019-05-17 06:02:45.949
STILL,2019-05-17 06:02:45.949,2019-05-17 06:25:15.800
WALKING,2019-05-17 06:25:15.800,2019-05-17 06:27:18.304
STILL,2019-05-17 06:27:18.304,2019-05-17 06:34:12.829
IN_VEHICLE,2019-05-17 06:34:12.829,2019-05-17 06:43:00.379
STILL,2019-05-17 06:43:00.379,2019-05-17 06:49:54.757
WALKING,2019-05-17 06:49:54.757,2019-05-17 06:52:53.024
STILL,2019-05-17 06:52:53.024,2019-05-17 06:57:47.903
WALKING,2019-05-17 06:57:47.903,2019-05-17 07:02:18.870
STILL,2019-05-17 07:02:18.870,2019-05-17 07:04:00.549
WALKING,2019-05-17 07:04:00.549,2019-05-17 07:04:18.591
STILL,2019-05-17 07:04:18.591,2019-05-17 09:30:19.437
WALKING,2019-05-17 09:30:19.437,2019-05-17 09:31:00.507
STILL,2019-05-17 09:31:00.507,2019-05-17 09:31:15.594
WALKING,2019-05-17 09:31:15.594,2019-05-17 09:32:50.008
RUNNING,2019-05-17 09:32:50.008,2019-05-17 09:33:21.037
WALKING,2019-05-17 09:33:21.037,2019-05-17 09:34:44.629
STILL,2019-05-17 09:34:44.629,2019-05-17 09:37:55.572
WALKING,2019-05-17 09:37:55.572,2019-05-17 09:40:33.224
STILL,2019-05-17 09:40:33.224,2019-05-17 09:41:35.481
WALKING,2019-05-17 09:41:35.481,2019-05-17 09:44:37.556
STILL,2019-05-17 09:44:37.556,2019-05-17 09:46:28.635
WALKING,2019-05-17 09:46:28.635,2019-05-17 09:46:40.660
STILL,2019-05-17 09:46:40.660,2019-05-17 10:05:00.918
WALKING,2019-05-17 10:05:00.918,2019-05-17 10:09:40.528
STILL,2019-05-17 10:09:40.528,2019-05-17 10:09:55.626
WALKING,2019-05-17 10:09:55.626,2019-05-17 10:10:31.419
STILL,2019-05-17 10:10:31.419,2019-05-17 10:33:34.481
WALKING,2019-05-17 10:33:34.481,2019-05-17 10:34:06.258
STILL,2019-05-17 10:34:06.258,2019-05-17 10:34:36.124
WALKING,2019-05-17 10:34:36.124,2019-05-17 10:45:26.058
STILL,2019-05-17 10:45:26.058,2019-05-17 10:52:33.445
IN_VEHICLE,2019-05-17 10:52:33.445,2019-05-17 10:53:43.613
IN_VEHICLE,2019-05-17 10:53:43.613,2019-05-17 10:57:41.043
WALKING,2019-05-17 10:57:41.043,2019-05-17 10:58:09.206
RUNNING,2019-05-17 10:58:09.206,2019-05-17 10:59:22.186
WALKING,2019-05-17 10:59:22.186,2019-05-17 11:01:53.823
STILL,2019-05-17 11:01:53.823,2019-05-17 11:03:22.474
IN_VEHICLE,2019-05-17 11:03:22.474,2019-05-17 11:12:35.893
STILL,2019-05-17 11:12:35.893,2019-05-17 12:38:19.929
WALKING,2019-05-17 12:38:19.929,2019-05-17 12:42:10.881
STILL,2019-05-17 12:42:10.881,2019-05-17 12:52:10.755
IN_VEHICLE,2019-05-17 12:52:10.755,2019-05-17 12:54:00.126
WALKING,2019-05-17 12:54:00.126,2019-05-17 12:59:44.019
STILL,2019-05-17 12:59:44.019,2019-05-17 13:00:59.196
WALKING,2019-05-17 13:00:59.196,2019-05-17 13:06:32.280
STILL,2019-05-17 13:06:32.280,2019-05-17 13:19:24.758
IN_VEHICLE,2019-05-17 13:19:24.758,2019-05-17 13:24:17.343
WALKING,2019-05-17 13:24:17.343,2019-05-17 13:31:36.011
STILL,2019-05-17 13:31:36.011,2019-05-17 13:33:58.485
ON_BICYCLE,2019-05-17 13:33:58.485,2019-05-17 13:37:43.402
STILL,2019-05-17 13:37:43.402,2019-05-17 13:38:28.610
IN_VEHICLE,2019-05-17 13:38:28.610,2019-05-17 13:43:09.426
WALKING,2019-05-17 13:43:09.426,2019-05-17 13:52:31.520
STILL,2019-05-17 13:52:31.520,2019-05-17 13:53:41.194
WALKING,2019-05-17 13:53:41.194,2019-05-17 14:02:13.607
ON_BICYCLE,2019-05-17 14:02:13.607,2019-05-17 14:05:34.270
WALKING,2019-05-17 14:05:34.270,2019-05-17 14:10:28.617
STILL,2019-05-17 14:10:28.617,2019-05-17 14:41:55.549
WALKING,2019-05-17 14:41:55.549,2019-05-17 14:42:57.678
STILL,2019-05-17 14:42:57.678,2019-05-17 14:44:10.809
WALKING,2019-05-17 14:44:10.809,2019-05-17 14:45:16.295
STILL,2019-05-17 14:45:16.295,2019-05-17 14:59:30.884
WALKING,2019-05-17 14:59:30.884,2019-05-17 15:08:26.698
STILL,2019-05-17 15:08:26.698,2019-05-17 15:17:09.405
WALKING,2019-05-17 15:17:09.405,2019-05-17 15:20:46.746
STILL,2019-05-17 15:20:46.746,2019-05-17 15:24:35.415
WALKING,2019-05-17 15:24:35.415,2019-05-17 15:30:28.371
STILL,2019-05-17 15:30:28.371,2019-05-17 15:38:23.221
WALKING,2019-05-17 15:38:23.221,2019-05-17 15:45:41.275
IN_VEHICLE,2019-05-17 15:45:41.275,2019-05-17 15:46:44.690
WALKING,2019-05-17 15:46:44.690,2019-05-17 15:49:47.608
STILL,2019-05-17 15:49:47.608,2019-05-17 16:02:37.821
WALKING,2019-05-17 16:02:37.821,2019-05-17 16:03:22.797
STILL,2019-05-17 16:03:22.797,2019-05-17 16:09:21.803
WALKING,2019-05-17 16:09:21.803,2019-05-17 16:16:47.263
STILL,2019-05-17 16:16:47.263,2019-05-17 16:20:57.683
WALKING,2019-05-17 16:20:57.683,2019-05-17 16:24:59.507
STILL,2019-05-17 16:24:59.507,2019-05-17 16:27:52.313
WALKING,2019-05-17 16:27:52.313,2019-05-17 16:51:11.498
STILL,2019-05-17 16:51:11.498,2019-05-17 16:55:12.050
WALKING,2019-05-17 16:55:12.050,2019-05-17 16:56:28.962
STILL,2019-05-17 16:56:28.962,2019-05-17 17:01:02.624
WALKING,2019-05-17 17:01:02.624,2019-05-17 17:03:23.478
STILL,2019-05-17 17:03:23.478,2019-05-17 20:08:21.662
WALKING,2019-05-17 20:08:21.662,2019-05-17 20:09:03.947
STILL,2019-05-17 20:09:03.947,2019-05-17 20:09:19.284
WALKING,2019-05-17 20:09:19.284,2019-05-17 20:10:12.158
STILL,2019-05-17 20:10:12.158,2019-05-17 20:25:15.695
WALKING,2019-05-17 20:25:15.695,2019-05-17 20:26:02.510
STILL,2019-05-17 20:26:02.510,2019-05-18 00:00:00.000
STILL,2019-05-18 00:00:00.000,2019-05-18 00:19:48.966
WALKING,2019-05-18 00:19:48.966,2019-05-18 00:22:50.560
RUNNING,2019-05-18 00:22:50.560,2019-05-18 00:23:51.406
WALKING,2019-05-18 00:23:51.406,2019-05-18 00:24:06.404
RUNNING,2019-05-18 00:24:06.404,2019-05-18 00:27:42.930
WALKING,2019-05-18 00:27:42.930,2019-05-18 00:29:26.498
STILL,2019-05-18 00:29:26.498,2019-05-18 00:37:51.673
IN_VEHICLE,2019-05-18 00:37:51.673,2019-05-18 00:43:32.832
WALKING,2019-05-18 00:43:32.832,2019-05-18 00:45:34.348
RUNNING,2019-05-18 00:45:34.348,2019-05-18 00:45:49.536
WALKING,2019-05-18 00:45:49.536,2019-05-18 00:47:39.154
STILL,2019-05-18 00:47:39.154,2019-05-18 00:49:58.473
WALKING,2019-05-18 00:49:58.473,2019-05-18 00:50:44.560
IN_VEHICLE,2019-05-18 00:50:44.560,2019-05-18 01:25:46.400
STILL,2019-05-18 01:25:46.400,2019-05-18 02:07:47.152
WALKING,2019-05-18 02:07:47.152,2019-05-18 02:08:53.291
STILL,2019-05-18 02:08:53.291,2019-05-18 02:11:11.938
IN_VEHICLE,2019-05-18 02:11:11.938,2019-05-18 02:11:57.938
WALKING,2019-05-18 02:11:57.938,2019-05-18 02:12:24.182
STILL,2019-05-18 02:12:24.182,2019-05-18 02:21:19.369
IN_VEHICLE,2019-05-18 02:21:19.369,2019-05-18 02:31:24.502
STILL,2019-05-18 02:31:24.502,2019-05-18 03:23:57.812
WALKING,2019-05-18 03:23:57.812,2019-05-18 03:27:53.630
IN_VEHICLE,2019-05-18 03:27:53.630,2019-05-18 03:28:20.565
WALKING,2019-05-18 03:28:20.565,2019-05-18 03:30:52.386
STILL,2019-05-18 03:30:52.386,2019-05-18 03:32:41.641
IN_VEHICLE,2019-05-18 03:32:41.641,2019-05-18 03:38:10.479
WALKING,2019-05-18 03:38:10.479,2019-05-18 03:48:19.848
STILL,2019-05-18 03:48:19.848,2019-05-18 03:49:50.758
WALKING,2019-05-18 03:49:50.758,2019-05-18 03:53:58.804
STILL,2019-05-18 03:53:58.804,2019-05-18 04:20:43.405
IN_VEHICLE,2019-05-18 04:20:43.405,2019-05-18 04:35:54.018
STILL,2019-05-18 04:35:54.018,2019-05-18 04:42:01.621
WALKING,2019-05-18 04:42:01.621,2019-05-18 04:43:16.928
STILL,2019-05-18 04:43:16.928,2019-05-18 04:44:33.810
WALKING,2019-05-18 04:44:33.810,2019-05-18 04:47:51.155
STILL,2019-05-18 04:47:51.155,2019-05-18 04:49:38.618
WALKING,2019-05-18 04:49:38.618,2019-05-18 04:51:03.881
STILL,2019-05-18 04:51:03.881,2019-05-18 06:17:00.031
WALKING,2019-05-18 06:17:00.031,2019-05-18 06:17:09.654
STILL,2019-05-18 06:17:09.654,2019-05-18 06:17:48.827
WALKING,2019-05-18 06:17:48.827,2019-05-18 06:18:34.255
STILL,2019-05-18 06:18:34.255,2019-05-18 06:38:14.606
WALKING,2019-05-18 06:38:14.606,2019-05-18 06:45:43.059
STILL,2019-05-18 06:45:43.059,2019-05-18 06:46:08.894
WALKING,2019-05-18 06:46:08.894,2019-05-18 06:46:21.060
STILL,2019-05-18 06:46:21.060,2019-05-18 06:46:58.459
WALKING,2019-05-18 06:46:58.459,2019-05-18 06:54:09.009
STILL,2019-05-18 06:54:09.009,2019-05-18 07:34:13.832
WALKING,2019-05-18 07:34:13.832,2019-05-18 07:35:04.721
STILL,2019-05-18 07:35:04.721,2019-05-18 08:46:47.540
WALKING,2019-05-18 08:46:47.540,2019-05-18 08:47:19.532
STILL,2019-05-18 08:47:19.532,2019-05-18 08:49:26.972
WALKING,2019-05-18 08:49:26.972,2019-05-18 08:49:39.696
STILL,2019-05-18 08:49:39.696,2019-05-18 08:50:35.359
WALKING,2019-05-18 08:50:35.359,2019-05-18 08:50:53.287
STILL,2019-05-18 08:50:53.287,2019-05-18 17:07:44.352
WALKING,2019-05-18 17:07:44.352,2019-05-18 17:10:08.671
STILL,2019-05-18 17:10:08.671,2019-05-18 20:55:09.429
WALKING,2019-05-18 20:55:09.429,2019-05-18 20:55:51.903
STILL,2019-05-18 20:55:51.903,2019-05-19 00:00:00.000
STILL,2019-05-19 00:00:00.000,2019-05-19 01:02:11.059
WALKING,2019-05-19 01:02:11.059,2019-05-19 01:02:34.742
STILL,2019-05-19 01:02:34.742,2019-05-19 02:02:19.425
WALKING,2019-05-19 02:02:19.425,2019-05-19 02:04:24.443
STILL,2019-05-19 02:04:24.443,2019-05-19 02:57:09.531
WALKING,2019-05-19 02:57:09.531,2019-05-19 02:57:47.703
STILL,2019-05-19 02:57:47.703,2019-05-19 02:58:51.290
WALKING,2019-05-19 02:58:51.290,2019-05-19 03:06:09.485
STILL,2019-05-19 03:06:09.485,2019-05-19 03:09:43.491
WALKING,2019-05-19 03:09:43.491,2019-05-19 03:11:34.305
STILL,2019-05-19 03:11:34.305,2019-05-19 03:15:52.277
WALKING,2019-05-19 03:15:52.277,2019-05-19 03:17:41.558
STILL,2019-05-19 03:17:41.558,2019-05-19 03:19:12.602
IN_VEHICLE,2019-05-19 03:19:12.602,2019-05-19 03:28:29.579
WALKING,2019-05-19 03:28:29.579,2019-05-19 03:29:55.639
STILL,2019-05-19 03:29:55.639,2019-05-19 03:33:15.319
WALKING,2019-05-19 03:33:15.319,2019-05-19 03:33:30.951
STILL,2019-05-19 03:33:30.951,2019-05-19 03:35:54.471
WALKING,2019-05-19 03:35:54.471,2019-05-19 03:36:10.314
STILL,2019-05-19 03:36:10.314,2019-05-19 03:41:00.305
WALKING,2019-05-19 03:41:00.305,2019-05-19 03:42:33.256
STILL,2019-05-19 03:42:33.256,2019-05-19 03:44:53.388
WALKING,2019-05-19 03:44:53.388,2019-05-19 03:48:54.707
STILL,2019-05-19 03:48:54.707,2019-05-19 03:56:28.179
WALKING,2019-05-19 03:56:28.179,2019-05-19 03:57:37.635
STILL,2019-05-19 03:57:37.635,2019-05-19 04:04:27.279
IN_VEHICLE,2019-05-19 04:04:27.279,2019-05-19 04:14:08.649
STILL,2019-05-19 04:14:08.649,2019-05-19 04:19:46.935
WALKING,2019-05-19 04:19:46.935,2019-05-19 04:20:28.569
STILL,2019-05-19 04:20:28.569,2019-05-19 04:36:38.842
IN_VEHICLE,2019-05-19 04:36:38.842,2019-05-19 04:51:39.801
STILL,2019-05-19 04:51:39.801,2019-05-19 05:21:05.468
WALKING,2019-05-19 05:21:05.468,2019-05-19 05:25:07.826
STILL,2019-05-19 05:25:07.826,2019-05-19 05:25:38.083
WALKING,2019-05-19 05:25:38.083,2019-05-19 05:27:37.351
STILL,2019-05-19 05:27:37.351,2019-05-19 05:28:13.505
WALKING,2019-05-19 05:28:13.505,2019-05-19 05:31:00.270
STILL,2019-05-19 05:31:00.270,2019-05-19 05:51:34.916
WALKING,2019-05-19 05:51:34.916,2019-05-19 05:52:55.430
RUNNING,2019-05-19 05:52:55.430,2019-05-19 05:55:12.729
WALKING,2019-05-19 05:55:12.729,2019-05-19 05:57:28.558
STILL,2019-05-19 05:57:28.558,2019-05-19 06:02:04.264
WALKING,2019-05-19 06:02:04.264,2019-05-19 06:05:17.059
IN_VEHICLE,2019-05-19 06:05:17.059,2019-05-19 06:05:32.278
WALKING,2019-05-19 06:05:32.278,2019-05-19 06:13:34.865
STILL,2019-05-19 06:13:34.865,2019-05-19 06:13:47.450
WALKING,2019-05-19 06:13:47.450,2019-05-19 06:16:38.829
STILL,2019-05-19 06:16:38.829,2019-05-19 06:16:58.462
WALKING,2019-05-19 06:16:58.462,2019-05-19 06:22:49.060
STILL,2019-05-19 06:22:49.060,2019-05-19 08:09:49.309
WALKING,2019-05-19 08:09:49.309,2019-05-19 08:10:09.834
STILL,2019-05-19 08:10:09.834,2019-05-19 08:16:36.534
WALKING,2019-05-19 08:16:36.534,2019-05-19 08:19:55.613
