actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 01:06:50.642
WALKING,2019-04-30 01:06:50.642,2019-04-30 01:09:11.609
STILL,2019-04-30 01:09:11.609,2019-04-30 01:14:07.407
WALKING,2019-04-30 01:14:07.407,2019-04-30 01:20:17.292
STILL,2019-04-30 01:20:17.292,2019-04-30 02:44:58.705
WALKING,2019-04-30 02:44:58.705,2019-04-30 02:53:08.260
STILL,2019-04-30 02:53:08.260,2019-04-30 02:56:15.786
WALKING,2019-04-30 02:56:15.786,2019-04-30 02:56:31.260
IN_VEHICLE,2019-04-30 02:56:31.260,2019-04-30 03:11:49.723
STILL,2019-04-30 03:11:49.723,2019-04-30 06:37:21.189
WALKING,2019-04-30 06:37:21.189,2019-04-30 06:39:47.497
STILL,2019-04-30 06:39:47.497,2019-04-30 06:40:02.891
WALKING,2019-04-30 06:40:02.891,2019-04-30 06:43:05.673
STILL,2019-04-30 06:43:05.673,2019-04-30 06:43:34.068
WALKING,2019-04-30 06:43:34.068,2019-04-30 06:45:02.160
STILL,2019-04-30 06:45:02.160,2019-04-30 06:46:14.252
WALKING,2019-04-30 06:46:14.252,2019-04-30 06:54:35.737
STILL,2019-04-30 06:54:35.737,2019-04-30 06:55:19.391
WALKING,2019-04-30 06:55:19.391,2019-04-30 06:56:29.287
STILL,2019-04-30 06:56:29.287,2019-04-30 07:54:31.642
WALKING,2019-04-30 07:54:31.642,2019-04-30 07:57:26.607
STILL,2019-04-30 07:57:26.607,2019-04-30 08:04:20.986
IN_VEHICLE,2019-04-30 08:04:20.986,2019-04-30 08:08:38.108
WALKING,2019-04-30 08:08:38.108,2019-04-30 08:09:39.773
STILL,2019-04-30 08:09:39.773,2019-04-30 08:54:32.346
WALKING,2019-04-30 08:54:32.346,2019-04-30 08:54:47.711
STILL,2019-04-30 08:54:47.711,2019-04-30 09:00:10.604
WALKING,2019-04-30 09:00:10.604,2019-04-30 09:01:56.622
STILL,2019-04-30 09:01:56.622,2019-04-30 09:41:29.714
WALKING,2019-04-30 09:41:29.714,2019-04-30 09:49:50.446
STILL,2019-04-30 09:49:50.446,2019-04-30 10:59:17.311
WALKING,2019-04-30 10:59:17.311,2019-04-30 11:02:20.357
STILL,2019-04-30 11:02:20.357,2019-04-30 11:02:37.175
WALKING,2019-04-30 11:02:37.175,2019-04-30 11:14:12.727
STILL,2019-04-30 11:14:12.727,2019-04-30 11:14:38.186
WALKING,2019-04-30 11:14:38.186,2019-04-30 11:15:05.808
STILL,2019-04-30 11:15:05.808,2019-04-30 12:50:25.057
WALKING,2019-04-30 12:50:25.057,2019-04-30 12:54:02.548
STILL,2019-04-30 12:54:02.548,2019-04-30 13:22:56.637
WALKING,2019-04-30 13:22:56.637,2019-04-30 13:26:01.961
STILL,2019-04-30 13:26:01.961,2019-04-30 13:50:34.893
WALKING,2019-04-30 13:50:34.893,2019-04-30 13:53:55.326
STILL,2019-04-30 13:53:55.326,2019-04-30 13:54:40.914
IN_VEHICLE,2019-04-30 13:54:40.914,2019-04-30 14:04:46.513
STILL,2019-04-30 14:04:46.513,2019-04-30 14:18:54.237
WALKING,2019-04-30 14:18:54.237,2019-04-30 14:24:13.687
STILL,2019-04-30 14:24:13.687,2019-04-30 14:37:40.813
IN_VEHICLE,2019-04-30 14:37:40.813,2019-04-30 14:40:33.166
ON_BICYCLE,2019-04-30 14:40:33.166,2019-04-30 14:41:33.737
STILL,2019-04-30 14:41:33.737,2019-04-30 14:42:48.883
