actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 01:29:15.362
WALKING,2019-04-30 01:29:15.362,2019-04-30 01:38:09.747
STILL,2019-04-30 01:38:09.747,2019-04-30 03:22:28.818
WALKING,2019-04-30 03:22:28.818,2019-04-30 03:32:10.024
STILL,2019-04-30 03:32:10.024,2019-04-30 03:34:28.717
WALKING,2019-04-30 03:34:28.717,2019-04-30 03:35:34.369
STILL,2019-04-30 03:35:34.369,2019-04-30 03:36:50.654
WALKING,2019-04-30 03:36:50.654,2019-04-30 03:38:47.750
STILL,2019-04-30 03:38:47.750,2019-04-30 03:58:54.699
WALKING,2019-04-30 03:58:54.699,2019-04-30 04:02:30.093
STILL,2019-04-30 04:02:30.093,2019-04-30 05:18:38.606
WALKING,2019-04-30 05:18:38.606,2019-04-30 05:19:44.169
STILL,2019-04-30 05:19:44.169,2019-04-30 05:31:01.241
WALKING,2019-04-30 05:31:01.241,2019-04-30 05:32:34.382
STILL,2019-04-30 05:32:34.382,2019-04-30 05:56:31.398
WALKING,2019-04-30 05:56:31.398,2019-04-30 06:02:51.622
STILL,2019-04-30 06:02:51.622,2019-04-30 06:03:08.124
WALKING,2019-04-30 06:03:08.124,2019-04-30 06:05:15.603
STILL,2019-04-30 06:05:15.603,2019-04-30 06:05:39.083
WALKING,2019-04-30 06:05:39.083,2019-04-30 06:06:22.182
STILL,2019-04-30 06:06:22.182,2019-04-30 07:48:44.242
WALKING,2019-04-30 07:48:44.242,2019-04-30 07:51:58.223
STILL,2019-04-30 07:51:58.223,2019-04-30 07:52:37.196
WALKING,2019-04-30 07:52:37.196,2019-04-30 07:57:48.764
STILL,2019-04-30 07:57:48.764,2019-04-30 08:42:18.306
WALKING,2019-04-30 08:42:18.306,2019-04-30 08:47:42.318
STILL,2019-04-30 08:47:42.318,2019-04-30 09:02:57.318
WALKING,2019-04-30 09:02:57.318,2019-04-30 09:04:39.182
STILL,2019-04-30 09:04:39.182,2019-04-30 12:51:09.274
WALKING,2019-04-30 12:51:09.274,2019-04-30 13:26:33.261
STILL,2019-04-30 13:26:33.261,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 01:40:37.815
WALKING,2019-05-01 01:40:37.815,2019-05-01 01:57:45.607
STILL,2019-05-01 01:57:45.607,2019-05-01 02:49:32.951
WALKING,2019-05-01 02:49:32.951,2019-05-01 02:59:24.503
STILL,2019-05-01 02:59:24.503,2019-05-01 03:22:53.966
WALKING,2019-05-01 03:22:53.966,2019-05-01 03:26:29.950
STILL,2019-05-01 03:26:29.950,2019-05-01 03:27:15.402
WALKING,2019-05-01 03:27:15.402,2019-05-01 03:30:15.943
STILL,2019-05-01 03:30:15.943,2019-05-01 03:48:04.229
WALKING,2019-05-01 03:48:04.229,2019-05-01 03:59:44.947
STILL,2019-05-01 03:59:44.947,2019-05-01 04:00:36.547
WALKING,2019-05-01 04:00:36.547,2019-05-01 04:02:17.681
STILL,2019-05-01 04:02:17.681,2019-05-01 08:52:35.366
WALKING,2019-05-01 08:52:35.366,2019-05-01 09:19:27.203
STILL,2019-05-01 09:19:27.203,2019-05-01 09:29:02.787
IN_VEHICLE,2019-05-01 09:29:02.787,2019-05-01 09:45:22.754
STILL,2019-05-01 09:45:22.754,2019-05-01 09:52:26.846
WALKING,2019-05-01 09:52:26.846,2019-05-01 09:56:11.601
STILL,2019-05-01 09:56:11.601,2019-05-01 09:56:41.175
WALKING,2019-05-01 09:56:41.175,2019-05-01 10:01:15.414
STILL,2019-05-01 10:01:15.414,2019-05-01 10:15:25.697
IN_VEHICLE,2019-05-01 10:15:25.697,2019-05-01 10:30:36.464
STILL,2019-05-01 10:30:36.464,2019-05-01 10:34:27.866
IN_VEHICLE,2019-05-01 10:34:27.866,2019-05-01 10:51:55.798
IN_VEHICLE,2019-05-01 10:51:55.798,2019-05-01 10:59:53.253
IN_VEHICLE,2019-05-01 10:59:53.253,2019-05-01 11:02:18.767
WALKING,2019-05-01 11:02:18.767,2019-05-01 11:29:18.980
STILL,2019-05-01 11:29:18.980,2019-05-01 11:55:29.019
IN_VEHICLE,2019-05-01 11:55:29.019,2019-05-01 12:12:42.595
STILL,2019-05-01 12:12:42.595,2019-05-01 15:33:57.426
WALKING,2019-05-01 15:33:57.426,2019-05-01 15:34:27.040
STILL,2019-05-01 15:34:27.040,2019-05-02 00:00:00.000
