actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 02:45:21.401
WALKING,2019-05-08 02:45:21.401,2019-05-08 02:59:40.738
STILL,2019-05-08 02:59:40.738,2019-05-08 04:03:05.344
WALKING,2019-05-08 04:03:05.344,2019-05-08 04:13:07.432
STILL,2019-05-08 04:13:07.432,2019-05-08 05:10:00.027
WALKING,2019-05-08 05:10:00.027,2019-05-08 05:12:37.977
STILL,2019-05-08 05:12:37.977,2019-05-08 05:51:33.298
WALKING,2019-05-08 05:51:33.298,2019-05-08 05:53:43.835
STILL,2019-05-08 05:53:43.835,2019-05-08 05:59:17.977
WALKING,2019-05-08 05:59:17.977,2019-05-08 05:59:36.614
STILL,2019-05-08 05:59:36.614,2019-05-08 06:47:54.895
WALKING,2019-05-08 06:47:54.895,2019-05-08 06:49:18.238
STILL,2019-05-08 06:49:18.238,2019-05-08 07:03:43.774
WALKING,2019-05-08 07:03:43.774,2019-05-08 07:04:49.450
STILL,2019-05-08 07:04:49.450,2019-05-08 07:08:57.135
WALKING,2019-05-08 07:08:57.135,2019-05-08 07:17:45.114
STILL,2019-05-08 07:17:45.114,2019-05-08 07:28:57.205
WALKING,2019-05-08 07:28:57.205,2019-05-08 07:35:32.334
STILL,2019-05-08 07:35:32.334,2019-05-08 08:26:32.483
WALKING,2019-05-08 08:26:32.483,2019-05-08 08:32:43.346
STILL,2019-05-08 08:32:43.346,2019-05-08 08:37:06.599
IN_VEHICLE,2019-05-08 08:37:06.599,2019-05-08 08:47:17.206
WALKING,2019-05-08 08:47:17.206,2019-05-08 09:00:04.151
STILL,2019-05-08 09:00:04.151,2019-05-08 10:16:38.725
WALKING,2019-05-08 10:16:38.725,2019-05-08 10:19:46.448
STILL,2019-05-08 10:19:46.448,2019-05-08 11:55:16.299
WALKING,2019-05-08 11:55:16.299,2019-05-08 12:07:14.324
STILL,2019-05-08 12:07:14.324,2019-05-08 12:10:30.878
IN_VEHICLE,2019-05-08 12:10:30.878,2019-05-08 12:21:46.052
WALKING,2019-05-08 12:21:46.052,2019-05-08 12:29:57.786
STILL,2019-05-08 12:29:57.786,2019-05-08 13:11:08.714
WALKING,2019-05-08 13:11:08.714,2019-05-08 13:11:42.842
STILL,2019-05-08 13:11:42.842,2019-05-08 14:32:09.468
WALKING,2019-05-08 14:32:09.468,2019-05-08 14:44:55.386
STILL,2019-05-08 14:44:55.386,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:16:56.400
WALKING,2019-05-09 01:16:56.400,2019-05-09 01:22:44.597
STILL,2019-05-09 01:22:44.597,2019-05-09 02:06:43.946
WALKING,2019-05-09 02:06:43.946,2019-05-09 02:18:04.480
STILL,2019-05-09 02:18:04.480,2019-05-09 02:44:56.023
WALKING,2019-05-09 02:44:56.023,2019-05-09 02:52:34.158
STILL,2019-05-09 02:52:34.158,2019-05-09 03:15:30.179
WALKING,2019-05-09 03:15:30.179,2019-05-09 03:20:08.446
STILL,2019-05-09 03:20:08.446,2019-05-09 04:01:52.228
WALKING,2019-05-09 04:01:52.228,2019-05-09 04:03:04.313
STILL,2019-05-09 04:03:04.313,2019-05-09 08:40:03.981
WALKING,2019-05-09 08:40:03.981,2019-05-09 08:44:57.491
STILL,2019-05-09 08:44:57.491,2019-05-09 08:49:14.551
WALKING,2019-05-09 08:49:14.551,2019-05-09 08:50:28.180
STILL,2019-05-09 08:50:28.180,2019-05-09 09:02:18.259
WALKING,2019-05-09 09:02:18.259,2019-05-09 09:03:47.953
STILL,2019-05-09 09:03:47.953,2019-05-09 09:18:31.662
WALKING,2019-05-09 09:18:31.662,2019-05-09 09:24:32.882
ON_BICYCLE,2019-05-09 09:24:32.882,2019-05-09 09:38:00.150
WALKING,2019-05-09 09:38:00.150,2019-05-09 09:41:54.999
STILL,2019-05-09 09:41:54.999,2019-05-09 10:31:01.611
WALKING,2019-05-09 10:31:01.611,2019-05-09 10:35:22.060
STILL,2019-05-09 10:35:22.060,2019-05-09 10:36:37.926
WALKING,2019-05-09 10:36:37.926,2019-05-09 10:39:52.963
STILL,2019-05-09 10:39:52.963,2019-05-09 10:46:10.000
WALKING,2019-05-09 10:46:10.000,2019-05-09 10:47:16.403
STILL,2019-05-09 10:47:16.403,2019-05-09 10:53:16.852
IN_VEHICLE,2019-05-09 10:53:16.852,2019-05-09 10:55:38.378
WALKING,2019-05-09 10:55:38.378,2019-05-09 10:58:07.298
STILL,2019-05-09 10:58:07.298,2019-05-09 11:10:26.718
WALKING,2019-05-09 11:10:26.718,2019-05-09 11:13:28.788
STILL,2019-05-09 11:13:28.788,2019-05-09 11:15:15.113
WALKING,2019-05-09 11:15:15.113,2019-05-09 11:27:55.559
STILL,2019-05-09 11:27:55.559,2019-05-09 12:25:26.843
WALKING,2019-05-09 12:25:26.843,2019-05-09 12:26:36.477
STILL,2019-05-09 12:26:36.477,2019-05-10 00:00:00.000
STILL,2019-05-10 00:00:00.000,2019-05-10 00:17:23.472
WALKING,2019-05-10 00:17:23.472,2019-05-10 00:30:32.416
IN_VEHICLE,2019-05-10 00:30:32.416,2019-05-10 00:30:47.814
WALKING,2019-05-10 00:30:47.814,2019-05-10 00:32:01.705
