actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 00:00:20.570
WALKING,2019-05-08 00:00:20.570,2019-05-08 00:01:19.269
STILL,2019-05-08 00:01:19.269,2019-05-08 01:26:46.836
WALKING,2019-05-08 01:26:46.836,2019-05-08 01:30:29.989
STILL,2019-05-08 01:30:29.989,2019-05-08 01:53:45.693
WALKING,2019-05-08 01:53:45.693,2019-05-08 01:54:24.537
STILL,2019-05-08 01:54:24.537,2019-05-08 01:55:35.316
WALKING,2019-05-08 01:55:35.316,2019-05-08 01:56:00.974
STILL,2019-05-08 01:56:00.974,2019-05-08 02:47:50.006
WALKING,2019-05-08 02:47:50.006,2019-05-08 02:54:55.277
STILL,2019-05-08 02:54:55.277,2019-05-08 03:12:33.748
WALKING,2019-05-08 03:12:33.748,2019-05-08 03:14:28.351
ON_BICYCLE,2019-05-08 03:14:28.351,2019-05-08 03:16:56.457
WALKING,2019-05-08 03:16:56.457,2019-05-08 03:18:09.641
STILL,2019-05-08 03:18:09.641,2019-05-08 03:54:02.559
WALKING,2019-05-08 03:54:02.559,2019-05-08 04:03:21.885
STILL,2019-05-08 04:03:21.885,2019-05-08 04:05:47.649
WALKING,2019-05-08 04:05:47.649,2019-05-08 04:06:54.918
STILL,2019-05-08 04:06:54.918,2019-05-08 05:11:45.092
WALKING,2019-05-08 05:11:45.092,2019-05-08 05:12:38.866
STILL,2019-05-08 05:12:38.866,2019-05-08 05:13:01.471
WALKING,2019-05-08 05:13:01.471,2019-05-08 05:13:41.005
STILL,2019-05-08 05:13:41.005,2019-05-08 05:14:33.367
WALKING,2019-05-08 05:14:33.367,2019-05-08 05:22:31.849
STILL,2019-05-08 05:22:31.849,2019-05-08 09:10:52.425
WALKING,2019-05-08 09:10:52.425,2019-05-08 09:18:54.011
STILL,2019-05-08 09:18:54.011,2019-05-08 09:31:39.576
WALKING,2019-05-08 09:31:39.576,2019-05-08 09:37:14.812
STILL,2019-05-08 09:37:14.812,2019-05-08 10:28:41.308
WALKING,2019-05-08 10:28:41.308,2019-05-08 10:30:18.538
STILL,2019-05-08 10:30:18.538,2019-05-08 10:32:22.446
WALKING,2019-05-08 10:32:22.446,2019-05-08 10:38:05.741
STILL,2019-05-08 10:38:05.741,2019-05-08 11:04:52.682
WALKING,2019-05-08 11:04:52.682,2019-05-08 11:05:05.288
STILL,2019-05-08 11:05:05.288,2019-05-08 11:06:04.348
WALKING,2019-05-08 11:06:04.348,2019-05-08 11:10:05.719
STILL,2019-05-08 11:10:05.719,2019-05-08 12:04:06.403
WALKING,2019-05-08 12:04:06.403,2019-05-08 12:04:37.080
STILL,2019-05-08 12:04:37.080,2019-05-08 13:09:10.823
WALKING,2019-05-08 13:09:10.823,2019-05-08 13:15:29.212
ON_BICYCLE,2019-05-08 13:15:29.212,2019-05-08 13:19:11.418
WALKING,2019-05-08 13:19:11.418,2019-05-08 13:19:39.158
STILL,2019-05-08 13:19:39.158,2019-05-08 13:32:09.884
WALKING,2019-05-08 13:32:09.884,2019-05-08 13:32:22.573
STILL,2019-05-08 13:32:22.573,2019-05-08 23:32:16.517
WALKING,2019-05-08 23:32:16.517,2019-05-08 23:34:50.036
ON_BICYCLE,2019-05-08 23:34:50.036,2019-05-08 23:42:24.893
STILL,2019-05-08 23:42:24.893,2019-05-08 23:53:00.202
WALKING,2019-05-08 23:53:00.202,2019-05-08 23:54:03.054
STILL,2019-05-08 23:54:03.054,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:14:51.574
WALKING,2019-05-09 01:14:51.574,2019-05-09 01:20:18.764
STILL,2019-05-09 01:20:18.764,2019-05-09 02:34:13.317
WALKING,2019-05-09 02:34:13.317,2019-05-09 02:40:53.431
STILL,2019-05-09 02:40:53.431,2019-05-09 03:01:29.454
WALKING,2019-05-09 03:01:29.454,2019-05-09 03:08:19.033
STILL,2019-05-09 03:08:19.033,2019-05-09 04:33:28.780
WALKING,2019-05-09 04:33:28.780,2019-05-09 04:38:36.184
STILL,2019-05-09 04:38:36.184,2019-05-09 05:25:37.004
WALKING,2019-05-09 05:25:37.004,2019-05-09 05:27:32.289
STILL,2019-05-09 05:27:32.289,2019-05-09 05:28:18.463
WALKING,2019-05-09 05:28:18.463,2019-05-09 05:28:43.320
STILL,2019-05-09 05:28:43.320,2019-05-09 05:46:18.782
IN_VEHICLE,2019-05-09 05:46:18.782,2019-05-09 05:51:35.010
WALKING,2019-05-09 05:51:35.010,2019-05-09 05:54:02.502
STILL,2019-05-09 05:54:02.502,2019-05-09 06:08:55.699
WALKING,2019-05-09 06:08:55.699,2019-05-09 06:12:28.105
STILL,2019-05-09 06:12:28.105,2019-05-09 06:57:33.412
WALKING,2019-05-09 06:57:33.412,2019-05-09 06:59:14.306
ON_BICYCLE,2019-05-09 06:59:14.306,2019-05-09 07:00:34.965
WALKING,2019-05-09 07:00:34.965,2019-05-09 07:01:40.983
STILL,2019-05-09 07:01:40.983,2019-05-09 07:53:42.415
WALKING,2019-05-09 07:53:42.415,2019-05-09 07:54:11.676
RUNNING,2019-05-09 07:54:11.676,2019-05-09 07:54:32.853
WALKING,2019-05-09 07:54:32.853,2019-05-09 07:55:08.699
ON_BICYCLE,2019-05-09 07:55:08.699,2019-05-09 07:57:02.916
WALKING,2019-05-09 07:57:02.916,2019-05-09 07:57:25.747
ON_BICYCLE,2019-05-09 07:57:25.747,2019-05-09 07:58:02.575
RUNNING,2019-05-09 07:58:02.575,2019-05-09 07:58:40.511
WALKING,2019-05-09 07:58:40.511,2019-05-09 07:59:38.472
STILL,2019-05-09 07:59:38.472,2019-05-09 08:55:51.433
WALKING,2019-05-09 08:55:51.433,2019-05-09 09:00:11.740
STILL,2019-05-09 09:00:11.740,2019-05-09 09:01:05.736
ON_BICYCLE,2019-05-09 09:01:05.736,2019-05-09 09:03:34.762
STILL,2019-05-09 09:03:34.762,2019-05-09 09:04:30.865
WALKING,2019-05-09 09:04:30.865,2019-05-09 09:05:51.387
STILL,2019-05-09 09:05:51.387,2019-05-09 09:06:22.749
WALKING,2019-05-09 09:06:22.749,2019-05-09 09:06:45.373
STILL,2019-05-09 09:06:45.373,2019-05-09 09:08:46.691
