actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 03:46:56.464
WALKING,2019-05-16 03:46:56.464,2019-05-16 03:47:42.783
STILL,2019-05-16 03:47:42.783,2019-05-16 04:00:16.444
WALKING,2019-05-16 04:00:16.444,2019-05-16 04:10:30.506
ON_BICYCLE,2019-05-16 04:10:30.506,2019-05-16 04:12:16.663
WALKING,2019-05-16 04:12:16.663,2019-05-16 04:12:47.319
ON_BICYCLE,2019-05-16 04:12:47.319,2019-05-16 04:14:18.767
WALKING,2019-05-16 04:14:18.767,2019-05-16 04:16:26.217
STILL,2019-05-16 04:16:26.217,2019-05-16 04:32:36.774
WALKING,2019-05-16 04:32:36.774,2019-05-16 04:34:00.989
ON_BICYCLE,2019-05-16 04:34:00.989,2019-05-16 04:37:33.792
WALKING,2019-05-16 04:37:33.792,2019-05-16 04:40:25.249
STILL,2019-05-16 04:40:25.249,2019-05-16 04:42:11.147
WALKING,2019-05-16 04:42:11.147,2019-05-16 04:43:59.106
ON_BICYCLE,2019-05-16 04:43:59.106,2019-05-16 04:49:50.034
WALKING,2019-05-16 04:49:50.034,2019-05-16 04:50:37.234
STILL,2019-05-16 04:50:37.234,2019-05-16 04:51:20.077
WALKING,2019-05-16 04:51:20.077,2019-05-16 04:53:32.072
STILL,2019-05-16 04:53:32.072,2019-05-16 05:07:48.335
WALKING,2019-05-16 05:07:48.335,2019-05-16 05:08:50.067
STILL,2019-05-16 05:08:50.067,2019-05-16 06:40:16.915
WALKING,2019-05-16 06:40:16.915,2019-05-16 06:41:01.234
ON_BICYCLE,2019-05-16 06:41:01.234,2019-05-16 06:43:33.487
WALKING,2019-05-16 06:43:33.487,2019-05-16 06:45:54.696
STILL,2019-05-16 06:45:54.696,2019-05-16 08:22:08.851
WALKING,2019-05-16 08:22:08.851,2019-05-16 08:29:48.130
STILL,2019-05-16 08:29:48.130,2019-05-16 08:47:20.730
WALKING,2019-05-16 08:47:20.730,2019-05-16 08:50:04.049
ON_BICYCLE,2019-05-16 08:50:04.049,2019-05-16 08:50:52.488
WALKING,2019-05-16 08:50:52.488,2019-05-16 08:51:56.469
ON_BICYCLE,2019-05-16 08:51:56.469,2019-05-16 08:54:25.063
WALKING,2019-05-16 08:54:25.063,2019-05-16 08:56:31.308
ON_BICYCLE,2019-05-16 08:56:31.308,2019-05-16 08:58:32.805
WALKING,2019-05-16 08:58:32.805,2019-05-16 08:59:33.831
ON_BICYCLE,2019-05-16 08:59:33.831,2019-05-16 09:02:35.736
WALKING,2019-05-16 09:02:35.736,2019-05-16 09:04:39.907
STILL,2019-05-16 09:04:39.907,2019-05-16 09:18:20.184
WALKING,2019-05-16 09:18:20.184,2019-05-16 09:20:47.795
ON_BICYCLE,2019-05-16 09:20:47.795,2019-05-16 09:25:21.591
WALKING,2019-05-16 09:25:21.591,2019-05-16 09:29:24.993
STILL,2019-05-16 09:29:24.993,2019-05-16 11:47:22.597
WALKING,2019-05-16 11:47:22.597,2019-05-16 11:50:22.951
ON_BICYCLE,2019-05-16 11:50:22.951,2019-05-16 11:53:08.237
WALKING,2019-05-16 11:53:08.237,2019-05-16 11:54:53.936
STILL,2019-05-16 11:54:53.936,2019-05-16 15:20:01.139
WALKING,2019-05-16 15:20:01.139,2019-05-16 15:28:16.297
STILL,2019-05-16 15:28:16.297,2019-05-16 17:46:14.864
WALKING,2019-05-16 17:46:14.864,2019-05-16 17:47:13.525
STILL,2019-05-16 17:47:13.525,2019-05-16 17:51:39.599
IN_VEHICLE,2019-05-16 17:51:39.599,2019-05-16 18:02:39.299
STILL,2019-05-16 18:02:39.299,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 00:42:01.347
WALKING,2019-05-17 00:42:01.347,2019-05-17 00:45:13.457
ON_BICYCLE,2019-05-17 00:45:13.457,2019-05-17 00:48:34.448
WALKING,2019-05-17 00:48:34.448,2019-05-17 00:51:32.381
STILL,2019-05-17 00:51:32.381,2019-05-17 00:52:34.558
WALKING,2019-05-17 00:52:34.558,2019-05-17 00:54:16.260
STILL,2019-05-17 00:54:16.260,2019-05-17 00:58:02.164
WALKING,2019-05-17 00:58:02.164,2019-05-17 01:01:48.306
STILL,2019-05-17 01:01:48.306,2019-05-17 02:40:50.118
WALKING,2019-05-17 02:40:50.118,2019-05-17 02:42:52.660
STILL,2019-05-17 02:42:52.660,2019-05-17 02:46:30.814
WALKING,2019-05-17 02:46:30.814,2019-05-17 02:48:19.121
ON_BICYCLE,2019-05-17 02:48:19.121,2019-05-17 02:51:06.712
WALKING,2019-05-17 02:51:06.712,2019-05-17 02:53:24.574
STILL,2019-05-17 02:53:24.574,2019-05-17 03:07:36.516
WALKING,2019-05-17 03:07:36.516,2019-05-17 03:08:32.131
STILL,2019-05-17 03:08:32.131,2019-05-17 06:35:06.148
WALKING,2019-05-17 06:35:06.148,2019-05-17 06:37:03.921
ON_BICYCLE,2019-05-17 06:37:03.921,2019-05-17 06:40:06.787
WALKING,2019-05-17 06:40:06.787,2019-05-17 06:40:54.170
STILL,2019-05-17 06:40:54.170,2019-05-17 06:41:05.562
WALKING,2019-05-17 06:41:05.562,2019-05-17 06:41:20.728
ON_BICYCLE,2019-05-17 06:41:20.728,2019-05-17 06:45:24.128
WALKING,2019-05-17 06:45:24.128,2019-05-17 06:47:11.565
ON_BICYCLE,2019-05-17 06:47:11.565,2019-05-17 06:49:13.976
WALKING,2019-05-17 06:49:13.976,2019-05-17 06:54:17.470
STILL,2019-05-17 06:54:17.470,2019-05-17 06:58:36.143
IN_VEHICLE,2019-05-17 06:58:36.143,2019-05-17 07:01:33.553
WALKING,2019-05-17 07:01:33.553,2019-05-17 07:09:49.228
STILL,2019-05-17 07:09:49.228,2019-05-17 08:11:51.387
WALKING,2019-05-17 08:11:51.387,2019-05-17 08:13:54.589
STILL,2019-05-17 08:13:54.589,2019-05-17 08:33:09.825
WALKING,2019-05-17 08:33:09.825,2019-05-17 08:35:06.846
STILL,2019-05-17 08:35:06.846,2019-05-17 13:02:36.171
WALKING,2019-05-17 13:02:36.171,2019-05-17 13:12:58.708
IN_VEHICLE,2019-05-17 13:12:58.708,2019-05-17 13:17:23.810
WALKING,2019-05-17 13:17:23.810,2019-05-17 13:21:29.482
STILL,2019-05-17 13:21:29.482,2019-05-17 13:22:00.087
WALKING,2019-05-17 13:22:00.087,2019-05-17 13:22:15.282
ON_BICYCLE,2019-05-17 13:22:15.282,2019-05-17 13:23:46.753
WALKING,2019-05-17 13:23:46.753,2019-05-17 13:25:33.882
ON_BICYCLE,2019-05-17 13:25:33.882,2019-05-17 13:30:09.069
WALKING,2019-05-17 13:30:09.069,2019-05-17 13:31:10.543
ON_BICYCLE,2019-05-17 13:31:10.543,2019-05-17 13:36:14.650
WALKING,2019-05-17 13:36:14.650,2019-05-17 13:40:14.985
STILL,2019-05-17 13:40:14.985,2019-05-18 00:00:00.000
STILL,2019-05-18 00:00:00.000,2019-05-18 02:11:05.932
WALKING,2019-05-18 02:11:05.932,2019-05-18 02:12:22.129
ON_BICYCLE,2019-05-18 02:12:22.129,2019-05-18 02:16:13.160
STILL,2019-05-18 02:16:13.160,2019-05-18 02:17:29.794
ON_BICYCLE,2019-05-18 02:17:29.794,2019-05-18 02:19:01.356
WALKING,2019-05-18 02:19:01.356,2019-05-18 02:19:47.547
ON_BICYCLE,2019-05-18 02:19:47.547,2019-05-18 02:22:04.651
WALKING,2019-05-18 02:22:04.651,2019-05-18 02:23:36.750
ON_BICYCLE,2019-05-18 02:23:36.750,2019-05-18 02:25:23.838
WALKING,2019-05-18 02:25:23.838,2019-05-18 02:29:24.522
STILL,2019-05-18 02:29:24.522,2019-05-18 02:38:27.608
IN_VEHICLE,2019-05-18 02:38:27.608,2019-05-18 02:41:23.301
WALKING,2019-05-18 02:41:23.301,2019-05-18 02:43:20.549
STILL,2019-05-18 02:43:20.549,2019-05-18 02:43:48.854
WALKING,2019-05-18 02:43:48.854,2019-05-18 02:48:56.033
STILL,2019-05-18 02:48:56.033,2019-05-18 03:12:46.897
WALKING,2019-05-18 03:12:46.897,2019-05-18 03:14:09.436
STILL,2019-05-18 03:14:09.436,2019-05-18 03:37:19.377
WALKING,2019-05-18 03:37:19.377,2019-05-18 03:39:47.470
STILL,2019-05-18 03:39:47.470,2019-05-18 05:06:49.531
WALKING,2019-05-18 05:06:49.531,2019-05-18 05:09:29.035
STILL,2019-05-18 05:09:29.035,2019-05-18 05:14:08.035
WALKING,2019-05-18 05:14:08.035,2019-05-18 05:14:54.132
STILL,2019-05-18 05:14:54.132,2019-05-18 08:02:50.098
WALKING,2019-05-18 08:02:50.098,2019-05-18 08:03:30.308
STILL,2019-05-18 08:03:30.308,2019-05-18 08:15:06.808
WALKING,2019-05-18 08:15:06.808,2019-05-18 08:23:00.102
IN_VEHICLE,2019-05-18 08:23:00.102,2019-05-18 08:25:40.676
WALKING,2019-05-18 08:25:40.676,2019-05-18 08:27:58.858
ON_BICYCLE,2019-05-18 08:27:58.858,2019-05-18 08:29:45.699
WALKING,2019-05-18 08:29:45.699,2019-05-18 08:31:02.190
