actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:00:29.731
WALKING,2019-04-30 00:00:29.731,2019-04-30 00:09:05.535
STILL,2019-04-30 00:09:05.535,2019-04-30 00:28:04.376
WALKING,2019-04-30 00:28:04.376,2019-04-30 00:34:07.605
STILL,2019-04-30 00:34:07.605,2019-04-30 00:35:39.430
WALKING,2019-04-30 00:35:39.430,2019-04-30 00:36:37.626
STILL,2019-04-30 00:36:37.626,2019-04-30 00:38:38.794
WALKING,2019-04-30 00:38:38.794,2019-04-30 00:43:53.898
STILL,2019-04-30 00:43:53.898,2019-04-30 00:48:38.273
WALKING,2019-04-30 00:48:38.273,2019-04-30 00:50:08.584
STILL,2019-04-30 00:50:08.584,2019-04-30 00:55:10.216
WALKING,2019-04-30 00:55:10.216,2019-04-30 00:58:56.031
STILL,2019-04-30 00:58:56.031,2019-04-30 01:02:49.677
WALKING,2019-04-30 01:02:49.677,2019-04-30 01:05:54.124
STILL,2019-04-30 01:05:54.124,2019-04-30 02:04:42.055
WALKING,2019-04-30 02:04:42.055,2019-04-30 02:05:09.773
STILL,2019-04-30 02:05:09.773,2019-04-30 02:19:10.229
WALKING,2019-04-30 02:19:10.229,2019-04-30 02:25:39.891
STILL,2019-04-30 02:25:39.891,2019-04-30 02:33:44.710
WALKING,2019-04-30 02:33:44.710,2019-04-30 02:43:16.152
ON_BICYCLE,2019-04-30 02:43:16.152,2019-04-30 02:49:05.115
STILL,2019-04-30 02:49:05.115,2019-04-30 03:03:50.417
WALKING,2019-04-30 03:03:50.417,2019-04-30 03:12:36.574
STILL,2019-04-30 03:12:36.574,2019-04-30 04:09:21.728
WALKING,2019-04-30 04:09:21.728,2019-04-30 04:12:50.385
STILL,2019-04-30 04:12:50.385,2019-04-30 04:29:17.918
WALKING,2019-04-30 04:29:17.918,2019-04-30 04:34:36.356
STILL,2019-04-30 04:34:36.356,2019-04-30 04:36:13.150
WALKING,2019-04-30 04:36:13.150,2019-04-30 04:37:51.537
STILL,2019-04-30 04:37:51.537,2019-04-30 06:10:44.542
WALKING,2019-04-30 06:10:44.542,2019-04-30 06:11:26.138
STILL,2019-04-30 06:11:26.138,2019-04-30 06:19:46.450
WALKING,2019-04-30 06:19:46.450,2019-04-30 06:25:53.393
