actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 02:21:49.903
WALKING,2019-04-30 02:21:49.903,2019-04-30 02:24:36.697
STILL,2019-04-30 02:24:36.697,2019-04-30 02:27:01.081
IN_VEHICLE,2019-04-30 02:27:01.081,2019-04-30 02:32:49.563
WALKING,2019-04-30 02:32:49.563,2019-04-30 02:38:27.150
STILL,2019-04-30 02:38:27.150,2019-04-30 02:47:38.836
WALKING,2019-04-30 02:47:38.836,2019-04-30 02:49:35.978
STILL,2019-04-30 02:49:35.978,2019-04-30 02:51:22.518
WALKING,2019-04-30 02:51:22.518,2019-04-30 02:52:08.030
STILL,2019-04-30 02:52:08.030,2019-04-30 03:07:02.556
WALKING,2019-04-30 03:07:02.556,2019-04-30 03:08:35.168
STILL,2019-04-30 03:08:35.168,2019-04-30 03:18:12.670
WALKING,2019-04-30 03:18:12.670,2019-04-30 03:18:58.182
STILL,2019-04-30 03:18:58.182,2019-04-30 04:41:30.646
WALKING,2019-04-30 04:41:30.646,2019-04-30 04:49:24.773
STILL,2019-04-30 04:49:24.773,2019-04-30 04:51:41.364
WALKING,2019-04-30 04:51:41.364,2019-04-30 04:55:11.641
STILL,2019-04-30 04:55:11.641,2019-04-30 06:37:12.450
WALKING,2019-04-30 06:37:12.450,2019-04-30 06:39:03.473
STILL,2019-04-30 06:39:03.473,2019-04-30 06:49:11.903
WALKING,2019-04-30 06:49:11.903,2019-04-30 06:51:45.952
STILL,2019-04-30 06:51:45.952,2019-04-30 06:56:16.226
WALKING,2019-04-30 06:56:16.226,2019-04-30 06:57:10.722
STILL,2019-04-30 06:57:10.722,2019-04-30 06:57:48.078
WALKING,2019-04-30 06:57:48.078,2019-04-30 06:59:17.829
STILL,2019-04-30 06:59:17.829,2019-04-30 07:00:50.209
WALKING,2019-04-30 07:00:50.209,2019-04-30 07:11:00.822
STILL,2019-04-30 07:11:00.822,2019-04-30 07:24:48.113
WALKING,2019-04-30 07:24:48.113,2019-04-30 07:25:16.858
STILL,2019-04-30 07:25:16.858,2019-04-30 07:26:53.753
WALKING,2019-04-30 07:26:53.753,2019-04-30 07:29:31.263
STILL,2019-04-30 07:29:31.263,2019-04-30 07:33:56.217
WALKING,2019-04-30 07:33:56.217,2019-04-30 07:54:41.393
STILL,2019-04-30 07:54:41.393,2019-04-30 08:51:22.777
WALKING,2019-04-30 08:51:22.777,2019-04-30 08:56:59.456
STILL,2019-04-30 08:56:59.456,2019-04-30 09:00:40.307
WALKING,2019-04-30 09:00:40.307,2019-04-30 09:02:10.424
STILL,2019-04-30 09:02:10.424,2019-04-30 09:52:59.634
WALKING,2019-04-30 09:52:59.634,2019-04-30 10:01:20.688
STILL,2019-04-30 10:01:20.688,2019-04-30 13:03:52.450
WALKING,2019-04-30 13:03:52.450,2019-04-30 13:10:32.770
