actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 01:07:09.713
WALKING,2019-05-16 01:07:09.713,2019-05-16 01:09:11.520
STILL,2019-05-16 01:09:11.520,2019-05-16 01:27:13.905
WALKING,2019-05-16 01:27:13.905,2019-05-16 01:31:57.034
ON_BICYCLE,2019-05-16 01:31:57.034,2019-05-16 01:32:57.575
WALKING,2019-05-16 01:32:57.575,2019-05-16 01:34:28.554
STILL,2019-05-16 01:34:28.554,2019-05-16 02:51:55.419
WALKING,2019-05-16 02:51:55.419,2019-05-16 02:54:57.021
ON_BICYCLE,2019-05-16 02:54:57.021,2019-05-16 02:59:38.712
STILL,2019-05-16 02:59:38.712,2019-05-16 03:00:09.946
WALKING,2019-05-16 03:00:09.946,2019-05-16 03:01:01.924
STILL,2019-05-16 03:01:01.924,2019-05-16 03:54:11.273
WALKING,2019-05-16 03:54:11.273,2019-05-16 04:02:21.392
STILL,2019-05-16 04:02:21.392,2019-05-16 05:17:52.039
WALKING,2019-05-16 05:17:52.039,2019-05-16 05:19:33.082
STILL,2019-05-16 05:19:33.082,2019-05-16 05:20:40.964
WALKING,2019-05-16 05:20:40.964,2019-05-16 05:24:53.186
ON_BICYCLE,2019-05-16 05:24:53.186,2019-05-16 05:28:28.250
WALKING,2019-05-16 05:28:28.250,2019-05-16 05:39:23.540
STILL,2019-05-16 05:39:23.540,2019-05-16 09:25:01.327
WALKING,2019-05-16 09:25:01.327,2019-05-16 09:27:44.318
ON_BICYCLE,2019-05-16 09:27:44.318,2019-05-16 09:29:03.237
IN_VEHICLE,2019-05-16 09:29:03.237,2019-05-16 09:29:49.265
ON_BICYCLE,2019-05-16 09:29:49.265,2019-05-16 09:34:55.415
WALKING,2019-05-16 09:34:55.415,2019-05-16 09:39:10.511
STILL,2019-05-16 09:39:10.511,2019-05-16 10:23:38.858
WALKING,2019-05-16 10:23:38.858,2019-05-16 10:28:33.401
ON_BICYCLE,2019-05-16 10:28:33.401,2019-05-16 10:37:53.849
STILL,2019-05-16 10:37:53.849,2019-05-16 17:39:10.300
WALKING,2019-05-16 17:39:10.300,2019-05-16 17:40:08.119
STILL,2019-05-16 17:40:08.119,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 06:19:26.743
WALKING,2019-05-17 06:19:26.743,2019-05-17 06:20:30.736
STILL,2019-05-17 06:20:30.736,2019-05-17 07:48:40.760
WALKING,2019-05-17 07:48:40.760,2019-05-17 07:49:32.451
STILL,2019-05-17 07:49:32.451,2019-05-17 07:56:05.600
WALKING,2019-05-17 07:56:05.600,2019-05-17 07:59:38.739
STILL,2019-05-17 07:59:38.739,2019-05-17 08:01:40.487
WALKING,2019-05-17 08:01:40.487,2019-05-17 08:04:14.990
STILL,2019-05-17 08:04:14.990,2019-05-17 08:10:13.092
