actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 04:02:52.972
WALKING,2019-05-08 04:02:52.972,2019-05-08 04:23:30.385
STILL,2019-05-08 04:23:30.385,2019-05-08 09:57:14.105
WALKING,2019-05-08 09:57:14.105,2019-05-08 10:00:06.370
STILL,2019-05-08 10:00:06.370,2019-05-08 14:31:05.164
WALKING,2019-05-08 14:31:05.164,2019-05-08 14:51:49.130
STILL,2019-05-08 14:51:49.130,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 03:08:55.331
WALKING,2019-05-09 03:08:55.331,2019-05-09 03:24:20.785
STILL,2019-05-09 03:24:20.785,2019-05-09 03:25:06.398
WALKING,2019-05-09 03:25:06.398,2019-05-09 03:40:05.109
STILL,2019-05-09 03:40:05.109,2019-05-09 06:34:31.319
WALKING,2019-05-09 06:34:31.319,2019-05-09 06:43:40.820
STILL,2019-05-09 06:43:40.820,2019-05-09 08:47:56.102
WALKING,2019-05-09 08:47:56.102,2019-05-09 08:57:44.023
STILL,2019-05-09 08:57:44.023,2019-05-09 10:07:57.341
WALKING,2019-05-09 10:07:57.341,2019-05-09 10:08:58.106
STILL,2019-05-09 10:08:58.106,2019-05-09 10:16:46.149
WALKING,2019-05-09 10:16:46.149,2019-05-09 10:17:16.697
STILL,2019-05-09 10:17:16.697,2019-05-09 10:49:28.353
WALKING,2019-05-09 10:49:28.353,2019-05-09 10:58:02.627
STILL,2019-05-09 10:58:02.627,2019-05-09 10:59:45.103
IN_VEHICLE,2019-05-09 10:59:45.103,2019-05-09 11:10:16.358
STILL,2019-05-09 11:10:16.358,2019-05-09 11:42:28.409
WALKING,2019-05-09 11:42:28.409,2019-05-09 11:51:08.092
STILL,2019-05-09 11:51:08.092,2019-05-09 14:51:44.488
WALKING,2019-05-09 14:51:44.488,2019-05-09 15:11:09.894
STILL,2019-05-09 15:11:09.894,2019-05-09 15:59:18.247
IN_VEHICLE,2019-05-09 15:59:18.247,2019-05-09 16:46:28.902
STILL,2019-05-09 16:46:28.902,2019-05-09 17:07:20.404
IN_VEHICLE,2019-05-09 17:07:20.404,2019-05-09 17:23:26.255
