actionType,start_time,end_time
WALKING,2019-05-08 00:00:00.000,2019-05-08 00:07:08.448
STILL,2019-05-08 00:07:08.448,2019-05-08 00:32:34.836
WALKING,2019-05-08 00:32:34.836,2019-05-08 00:35:10.909
STILL,2019-05-08 00:35:10.909,2019-05-08 00:36:36.118
WALKING,2019-05-08 00:36:36.118,2019-05-08 00:54:16.050
STILL,2019-05-08 00:54:16.050,2019-05-08 01:00:17.894
WALKING,2019-05-08 01:00:17.894,2019-05-08 01:24:29.172
STILL,2019-05-08 01:24:29.172,2019-05-08 02:42:08.934
WALKING,2019-05-08 02:42:08.934,2019-05-08 02:48:13.542
ON_BICYCLE,2019-05-08 02:48:13.542,2019-05-08 02:48:57.055
WALKING,2019-05-08 02:48:57.055,2019-05-08 03:04:34.703
STILL,2019-05-08 03:04:34.703,2019-05-08 03:12:52.269
WALKING,2019-05-08 03:12:52.269,2019-05-08 03:14:28.294
STILL,2019-05-08 03:14:28.294,2019-05-08 03:15:09.586
WALKING,2019-05-08 03:15:09.586,2019-05-08 03:22:20.597
STILL,2019-05-08 03:22:20.597,2019-05-08 03:23:14.567
WALKING,2019-05-08 03:23:14.567,2019-05-08 03:25:25.889
STILL,2019-05-08 03:25:25.889,2019-05-08 04:45:24.103
WALKING,2019-05-08 04:45:24.103,2019-05-08 04:46:41.573
STILL,2019-05-08 04:46:41.573,2019-05-08 04:53:45.507
WALKING,2019-05-08 04:53:45.507,2019-05-08 05:02:36.009
STILL,2019-05-08 05:02:36.009,2019-05-08 05:09:25.109
WALKING,2019-05-08 05:09:25.109,2019-05-08 05:12:48.160
STILL,2019-05-08 05:12:48.160,2019-05-08 05:32:35.429
WALKING,2019-05-08 05:32:35.429,2019-05-08 05:36:33.193
STILL,2019-05-08 05:36:33.193,2019-05-08 05:43:26.109
WALKING,2019-05-08 05:43:26.109,2019-05-08 05:46:47.543
STILL,2019-05-08 05:46:47.543,2019-05-08 06:38:08.885
WALKING,2019-05-08 06:38:08.885,2019-05-08 06:39:33.848
STILL,2019-05-08 06:39:33.848,2019-05-08 06:54:16.147
WALKING,2019-05-08 06:54:16.147,2019-05-08 06:57:21.888
STILL,2019-05-08 06:57:21.888,2019-05-08 07:31:48.334
WALKING,2019-05-08 07:31:48.334,2019-05-08 07:34:57.668
STILL,2019-05-08 07:34:57.668,2019-05-08 08:11:30.287
WALKING,2019-05-08 08:11:30.287,2019-05-08 08:15:20.138
STILL,2019-05-08 08:15:20.138,2019-05-08 08:20:39.090
IN_VEHICLE,2019-05-08 08:20:39.090,2019-05-08 08:31:14.121
WALKING,2019-05-08 08:31:14.121,2019-05-08 08:31:37.011
STILL,2019-05-08 08:31:37.011,2019-05-08 08:54:16.561
WALKING,2019-05-08 08:54:16.561,2019-05-08 09:01:40.300
STILL,2019-05-08 09:01:40.300,2019-05-08 09:12:55.134
WALKING,2019-05-08 09:12:55.134,2019-05-08 09:29:06.793
STILL,2019-05-08 09:29:06.793,2019-05-08 09:30:45.019
WALKING,2019-05-08 09:30:45.019,2019-05-08 09:42:32.953
STILL,2019-05-08 09:42:32.953,2019-05-08 10:14:32.102
WALKING,2019-05-08 10:14:32.102,2019-05-08 10:23:08.053
STILL,2019-05-08 10:23:08.053,2019-05-08 10:26:16.363
WALKING,2019-05-08 10:26:16.363,2019-05-08 10:27:16.646
STILL,2019-05-08 10:27:16.646,2019-05-08 10:39:06.706
WALKING,2019-05-08 10:39:06.706,2019-05-08 10:40:09.884
STILL,2019-05-08 10:40:09.884,2019-05-08 10:44:40.663
WALKING,2019-05-08 10:44:40.663,2019-05-08 10:46:08.883
STILL,2019-05-08 10:46:08.883,2019-05-08 10:48:46.919
WALKING,2019-05-08 10:48:46.919,2019-05-08 11:07:31.444
STILL,2019-05-08 11:07:31.444,2019-05-08 11:08:12.410
WALKING,2019-05-08 11:08:12.410,2019-05-08 11:09:56.924
RUNNING,2019-05-08 11:09:56.924,2019-05-08 11:12:28.654
WALKING,2019-05-08 11:12:28.654,2019-05-08 11:14:06.070
STILL,2019-05-08 11:14:06.070,2019-05-08 11:55:43.818
WALKING,2019-05-08 11:55:43.818,2019-05-08 12:17:06.871
STILL,2019-05-08 12:17:06.871,2019-05-08 12:17:53.016
WALKING,2019-05-08 12:17:53.016,2019-05-08 12:19:23.102
STILL,2019-05-08 12:19:23.102,2019-05-08 14:00:34.867
WALKING,2019-05-08 14:00:34.867,2019-05-08 14:05:01.645
STILL,2019-05-08 14:05:01.645,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:22:12.644
WALKING,2019-05-09 01:22:12.644,2019-05-09 01:23:07.388
STILL,2019-05-09 01:23:07.388,2019-05-09 01:28:10.598
WALKING,2019-05-09 01:28:10.598,2019-05-09 01:28:56.774
STILL,2019-05-09 01:28:56.774,2019-05-09 01:35:23.305
WALKING,2019-05-09 01:35:23.305,2019-05-09 01:41:31.740
STILL,2019-05-09 01:41:31.740,2019-05-09 02:38:31.192
WALKING,2019-05-09 02:38:31.192,2019-05-09 02:45:43.767
STILL,2019-05-09 02:45:43.767,2019-05-09 02:47:22.731
WALKING,2019-05-09 02:47:22.731,2019-05-09 02:48:35.482
STILL,2019-05-09 02:48:35.482,2019-05-09 02:55:16.983
WALKING,2019-05-09 02:55:16.983,2019-05-09 03:08:04.566
STILL,2019-05-09 03:08:04.566,2019-05-09 03:09:58.353
WALKING,2019-05-09 03:09:58.353,2019-05-09 03:12:24.896
STILL,2019-05-09 03:12:24.896,2019-05-09 03:22:45.819
WALKING,2019-05-09 03:22:45.819,2019-05-09 03:23:58.742
STILL,2019-05-09 03:23:58.742,2019-05-09 03:35:32.027
WALKING,2019-05-09 03:35:32.027,2019-05-09 03:36:41.267
STILL,2019-05-09 03:36:41.267,2019-05-09 03:40:33.906
WALKING,2019-05-09 03:40:33.906,2019-05-09 03:42:00.278
STILL,2019-05-09 03:42:00.278,2019-05-09 03:42:31.008
WALKING,2019-05-09 03:42:31.008,2019-05-09 03:53:56.350
STILL,2019-05-09 03:53:56.350,2019-05-09 03:59:14.974
WALKING,2019-05-09 03:59:14.974,2019-05-09 04:03:56.803
STILL,2019-05-09 04:03:56.803,2019-05-09 05:17:09.036
WALKING,2019-05-09 05:17:09.036,2019-05-09 05:27:29.274
STILL,2019-05-09 05:27:29.274,2019-05-09 06:12:24.952
WALKING,2019-05-09 06:12:24.952,2019-05-09 06:17:15.592
STILL,2019-05-09 06:17:15.592,2019-05-09 06:17:48.969
WALKING,2019-05-09 06:17:48.969,2019-05-09 06:52:21.200
STILL,2019-05-09 06:52:21.200,2019-05-09 07:00:49.013
WALKING,2019-05-09 07:00:49.013,2019-05-09 07:11:03.482
STILL,2019-05-09 07:11:03.482,2019-05-09 07:38:39.235
WALKING,2019-05-09 07:38:39.235,2019-05-09 07:43:32.439
STILL,2019-05-09 07:43:32.439,2019-05-09 07:59:18.108
WALKING,2019-05-09 07:59:18.108,2019-05-09 08:12:21.772
STILL,2019-05-09 08:12:21.772,2019-05-09 09:17:32.018
WALKING,2019-05-09 09:17:32.018,2019-05-09 09:26:03.520
STILL,2019-05-09 09:26:03.520,2019-05-09 09:27:57.613
IN_VEHICLE,2019-05-09 09:27:57.613,2019-05-09 09:33:10.005
WALKING,2019-05-09 09:33:10.005,2019-05-09 09:39:48.252
STILL,2019-05-09 09:39:48.252,2019-05-09 09:43:59.765
WALKING,2019-05-09 09:43:59.765,2019-05-09 09:59:49.439
STILL,2019-05-09 09:59:49.439,2019-05-09 10:56:44.495
WALKING,2019-05-09 10:56:44.495,2019-05-09 10:57:38.615
STILL,2019-05-09 10:57:38.615,2019-05-09 11:46:08.100
WALKING,2019-05-09 11:46:08.100,2019-05-09 12:06:36.507
IN_VEHICLE,2019-05-09 12:06:36.507,2019-05-09 12:21:01.460
WALKING,2019-05-09 12:21:01.460,2019-05-09 12:35:35.102
STILL,2019-05-09 12:35:35.102,2019-05-09 12:40:07.259
IN_VEHICLE,2019-05-09 12:40:07.259,2019-05-09 12:45:17.475
WALKING,2019-05-09 12:45:17.475,2019-05-09 12:46:34.906
STILL,2019-05-09 12:46:34.906,2019-05-09 12:50:07.933
IN_VEHICLE,2019-05-09 12:50:07.933,2019-05-09 15:28:43.196
STILL,2019-05-09 15:28:43.196,2019-05-10 00:00:00.000
STILL,2019-05-10 00:00:00.000,2019-05-10 01:51:22.593
WALKING,2019-05-10 01:51:22.593,2019-05-10 02:08:02.250
STILL,2019-05-10 02:08:02.250,2019-05-10 02:18:20.838
WALKING,2019-05-10 02:18:20.838,2019-05-10 02:28:35.644
STILL,2019-05-10 02:28:35.644,2019-05-10 02:30:51.754
WALKING,2019-05-10 02:30:51.754,2019-05-10 02:52:15.881
STILL,2019-05-10 02:52:15.881,2019-05-10 02:57:33.258
WALKING,2019-05-10 02:57:33.258,2019-05-10 03:06:52.106
STILL,2019-05-10 03:06:52.106,2019-05-10 03:52:40.155
WALKING,2019-05-10 03:52:40.155,2019-05-10 04:33:26.988
IN_VEHICLE,2019-05-10 04:33:26.988,2019-05-10 04:49:19.372
STILL,2019-05-10 04:49:19.372,2019-05-10 05:04:24.774
ON_BICYCLE,2019-05-10 05:04:24.774,2019-05-10 05:09:27.129
WALKING,2019-05-10 05:09:27.129,2019-05-10 05:15:57.410
STILL,2019-05-10 05:15:57.410,2019-05-10 05:16:58.128
IN_VEHICLE,2019-05-10 05:16:58.128,2019-05-10 05:32:17.019
STILL,2019-05-10 05:32:17.019,2019-05-10 05:41:12.395
WALKING,2019-05-10 05:41:12.395,2019-05-10 05:57:57.820
STILL,2019-05-10 05:57:57.820,2019-05-10 06:03:17.537
WALKING,2019-05-10 06:03:17.537,2019-05-10 06:06:04.008
ON_BICYCLE,2019-05-10 06:06:04.008,2019-05-10 06:06:27.527
WALKING,2019-05-10 06:06:27.527,2019-05-10 06:15:24.012
STILL,2019-05-10 06:15:24.012,2019-05-10 06:28:54.145
WALKING,2019-05-10 06:28:54.145,2019-05-10 06:31:16.951
IN_VEHICLE,2019-05-10 06:31:16.951,2019-05-10 06:31:39.011
IN_VEHICLE,2019-05-10 06:31:39.011,2019-05-10 06:34:33.056
WALKING,2019-05-10 06:34:33.056,2019-05-10 06:50:47.707
STILL,2019-05-10 06:50:47.707,2019-05-10 07:01:53.770
WALKING,2019-05-10 07:01:53.770,2019-05-10 07:23:59.224
STILL,2019-05-10 07:23:59.224,2019-05-10 07:53:03.757
WALKING,2019-05-10 07:53:03.757,2019-05-10 08:04:34.527
STILL,2019-05-10 08:04:34.527,2019-05-10 08:07:14.978
IN_VEHICLE,2019-05-10 08:07:14.978,2019-05-10 09:07:15.148
WALKING,2019-05-10 09:07:15.148,2019-05-10 09:12:51.920
STILL,2019-05-10 09:12:51.920,2019-05-10 09:16:31.696
WALKING,2019-05-10 09:16:31.696,2019-05-10 09:20:17.319
ON_BICYCLE,2019-05-10 09:20:17.319,2019-05-10 09:21:05.376
STILL,2019-05-10 09:21:05.376,2019-05-10 09:52:57.582
WALKING,2019-05-10 09:52:57.582,2019-05-10 09:59:55.753
STILL,2019-05-10 09:59:55.753,2019-05-10 10:00:56.703
IN_VEHICLE,2019-05-10 10:00:56.703,2019-05-10 10:02:23.072
WALKING,2019-05-10 10:02:23.072,2019-05-10 10:14:38.225
STILL,2019-05-10 10:14:38.225,2019-05-10 10:27:56.731
IN_VEHICLE,2019-05-10 10:27:56.731,2019-05-10 10:31:22.743
WALKING,2019-05-10 10:31:22.743,2019-05-10 10:37:17.185
STILL,2019-05-10 10:37:17.185,2019-05-10 10:54:12.816
WALKING,2019-05-10 10:54:12.816,2019-05-10 11:06:04.693
STILL,2019-05-10 11:06:04.693,2019-05-10 11:15:18.762
WALKING,2019-05-10 11:15:18.762,2019-05-10 11:17:42.158
STILL,2019-05-10 11:17:42.158,2019-05-10 12:54:19.091
WALKING,2019-05-10 12:54:19.091,2019-05-10 12:57:40.587
STILL,2019-05-10 12:57:40.587,2019-05-10 13:01:45.035
WALKING,2019-05-10 13:01:45.035,2019-05-10 13:13:01.199
STILL,2019-05-10 13:13:01.199,2019-05-10 13:27:28.831
WALKING,2019-05-10 13:27:28.831,2019-05-10 13:36:35.792
STILL,2019-05-10 13:36:35.792,2019-05-10 13:43:08.756
ON_BICYCLE,2019-05-10 13:43:08.756,2019-05-10 13:47:33.368
STILL,2019-05-10 13:47:33.368,2019-05-10 13:51:30.311
IN_VEHICLE,2019-05-10 13:51:30.311,2019-05-10 13:58:00.958
WALKING,2019-05-10 13:58:00.958,2019-05-10 14:28:19.225
IN_VEHICLE,2019-05-10 14:28:19.225,2019-05-10 14:40:57.057
IN_VEHICLE,2019-05-10 14:40:57.057,2019-05-10 15:01:19.928
STILL,2019-05-10 15:01:19.928,2019-05-10 15:06:06.430
IN_VEHICLE,2019-05-10 15:06:06.430,2019-05-10 15:15:32.195
IN_VEHICLE,2019-05-10 15:15:32.195,2019-05-10 15:18:08.749
IN_VEHICLE,2019-05-10 15:18:08.749,2019-05-10 15:26:35.886
WALKING,2019-05-10 15:26:35.886,2019-05-10 15:39:04.739
STILL,2019-05-10 15:39:04.739,2019-05-11 00:00:00.000
STILL,2019-05-11 00:00:00.000,2019-05-11 03:23:21.974
WALKING,2019-05-11 03:23:21.974,2019-05-11 03:24:46.281
STILL,2019-05-11 03:24:46.281,2019-05-11 04:30:50.318
WALKING,2019-05-11 04:30:50.318,2019-05-11 04:33:17.324
STILL,2019-05-11 04:33:17.324,2019-05-11 06:51:16.202
WALKING,2019-05-11 06:51:16.202,2019-05-11 06:52:05.901
STILL,2019-05-11 06:52:05.901,2019-05-11 10:35:06.515
WALKING,2019-05-11 10:35:06.515,2019-05-11 10:40:19.683
STILL,2019-05-11 10:40:19.683,2019-05-11 10:46:51.535
WALKING,2019-05-11 10:46:51.535,2019-05-11 10:48:34.064
IN_VEHICLE,2019-05-11 10:48:34.064,2019-05-11 10:52:28.159
WALKING,2019-05-11 10:52:28.159,2019-05-11 10:53:09.550
STILL,2019-05-11 10:53:09.550,2019-05-11 11:14:56.144
WALKING,2019-05-11 11:14:56.144,2019-05-11 11:16:18.788
IN_VEHICLE,2019-05-11 11:16:18.788,2019-05-11 11:24:14.148
WALKING,2019-05-11 11:24:14.148,2019-05-11 11:24:55.882
IN_VEHICLE,2019-05-11 11:24:55.882,2019-05-11 11:40:04.558
STILL,2019-05-11 11:40:04.558,2019-05-11 11:42:29.052
WALKING,2019-05-11 11:42:29.052,2019-05-11 11:44:24.090
STILL,2019-05-11 11:44:24.090,2019-05-11 11:45:57.035
WALKING,2019-05-11 11:45:57.035,2019-05-11 11:46:55.594
STILL,2019-05-11 11:46:55.594,2019-05-11 11:56:02.731
WALKING,2019-05-11 11:56:02.731,2019-05-11 12:00:44.073
STILL,2019-05-11 12:00:44.073,2019-05-11 12:23:10.054
RUNNING,2019-05-11 12:23:10.054,2019-05-11 12:25:05.129
