actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 01:09:36.340
WALKING,2019-04-30 01:09:36.340,2019-04-30 01:12:42.723
STILL,2019-04-30 01:12:42.723,2019-04-30 01:15:35.278
WALKING,2019-04-30 01:15:35.278,2019-04-30 01:17:09.788
ON_BICYCLE,2019-04-30 01:17:09.788,2019-04-30 01:19:47.660
WALKING,2019-04-30 01:19:47.660,2019-04-30 01:23:17.664
STILL,2019-04-30 01:23:17.664,2019-04-30 02:29:29.545
WALKING,2019-04-30 02:29:29.545,2019-04-30 02:32:49.134
STILL,2019-04-30 02:32:49.134,2019-04-30 02:33:57.210
WALKING,2019-04-30 02:33:57.210,2019-04-30 02:51:18.169
STILL,2019-04-30 02:51:18.169,2019-04-30 02:55:21.958
WALKING,2019-04-30 02:55:21.958,2019-04-30 02:57:36.693
STILL,2019-04-30 02:57:36.693,2019-04-30 03:02:11.029
WALKING,2019-04-30 03:02:11.029,2019-04-30 03:03:00.266
STILL,2019-04-30 03:03:00.266,2019-04-30 03:04:32.720
WALKING,2019-04-30 03:04:32.720,2019-04-30 03:06:48.289
STILL,2019-04-30 03:06:48.289,2019-04-30 03:21:47.359
IN_VEHICLE,2019-04-30 03:21:47.359,2019-04-30 03:24:43.199
WALKING,2019-04-30 03:24:43.199,2019-04-30 03:37:07.349
ON_BICYCLE,2019-04-30 03:37:07.349,2019-04-30 03:38:39.251
WALKING,2019-04-30 03:38:39.251,2019-04-30 03:42:00.405
ON_BICYCLE,2019-04-30 03:42:00.405,2019-04-30 03:43:00.114
STILL,2019-04-30 03:43:00.114,2019-04-30 03:50:21.873
WALKING,2019-04-30 03:50:21.873,2019-04-30 03:51:35.039
STILL,2019-04-30 03:51:35.039,2019-04-30 04:14:01.610
WALKING,2019-04-30 04:14:01.610,2019-04-30 04:16:09.362
STILL,2019-04-30 04:16:09.362,2019-04-30 05:36:33.728
WALKING,2019-04-30 05:36:33.728,2019-04-30 05:40:24.891
STILL,2019-04-30 05:40:24.891,2019-04-30 06:06:19.324
WALKING,2019-04-30 06:06:19.324,2019-04-30 06:08:11.864
STILL,2019-04-30 06:08:11.864,2019-04-30 08:22:40.331
WALKING,2019-04-30 08:22:40.331,2019-04-30 08:23:36.217
STILL,2019-04-30 08:23:36.217,2019-04-30 08:25:34.261
WALKING,2019-04-30 08:25:34.261,2019-04-30 08:26:48.906
STILL,2019-04-30 08:26:48.906,2019-04-30 08:29:48.618
WALKING,2019-04-30 08:29:48.618,2019-04-30 08:32:09.683
ON_BICYCLE,2019-04-30 08:32:09.683,2019-04-30 08:38:06.422
WALKING,2019-04-30 08:38:06.422,2019-04-30 08:39:53.243
STILL,2019-04-30 08:39:53.243,2019-04-30 09:32:40.833
ON_BICYCLE,2019-04-30 09:32:40.833,2019-04-30 09:46:01.837
WALKING,2019-04-30 09:46:01.837,2019-04-30 09:47:47.370
STILL,2019-04-30 09:47:47.370,2019-04-30 09:54:28.019
WALKING,2019-04-30 09:54:28.019,2019-04-30 09:55:44.457
ON_BICYCLE,2019-04-30 09:55:44.457,2019-04-30 09:59:19.285
WALKING,2019-04-30 09:59:19.285,2019-04-30 10:01:50.764
STILL,2019-04-30 10:01:50.764,2019-04-30 13:51:27.871
WALKING,2019-04-30 13:51:27.871,2019-04-30 13:54:10.411
ON_BICYCLE,2019-04-30 13:54:10.411,2019-04-30 13:56:29.579
WALKING,2019-04-30 13:56:29.579,2019-04-30 13:58:17.444
STILL,2019-04-30 13:58:17.444,2019-04-30 13:58:48.178
WALKING,2019-04-30 13:58:48.178,2019-04-30 14:02:06.016
STILL,2019-04-30 14:02:06.016,2019-04-30 14:47:54.231
WALKING,2019-04-30 14:47:54.231,2019-04-30 14:49:05.871
ON_BICYCLE,2019-04-30 14:49:05.871,2019-04-30 14:52:11.662
WALKING,2019-04-30 14:52:11.662,2019-04-30 14:57:58.587
STILL,2019-04-30 14:57:58.587,2019-04-30 23:59:48.895
WALKING,2019-04-30 23:59:48.895,2019-05-01 00:00:00.000
WALKING,2019-05-01 00:00:00.000,2019-05-01 00:02:27.445
ON_BICYCLE,2019-05-01 00:02:27.445,2019-05-01 00:04:46.107
WALKING,2019-05-01 00:04:46.107,2019-05-01 00:07:53.556
STILL,2019-05-01 00:07:53.556,2019-05-01 00:37:53.505
RUNNING,2019-05-01 00:37:53.505,2019-05-01 00:38:40.363
ON_BICYCLE,2019-05-01 00:38:40.363,2019-05-01 00:42:00.964
WALKING,2019-05-01 00:42:00.964,2019-05-01 00:43:30.800
STILL,2019-05-01 00:43:30.800,2019-05-01 00:48:00.219
ON_BICYCLE,2019-05-01 00:48:00.219,2019-05-01 00:50:42.250
WALKING,2019-05-01 00:50:42.250,2019-05-01 00:52:53.902
STILL,2019-05-01 00:52:53.902,2019-05-01 01:11:47.480
WALKING,2019-05-01 01:11:47.480,2019-05-01 01:15:56.914
ON_BICYCLE,2019-05-01 01:15:56.914,2019-05-01 01:16:35.451
WALKING,2019-05-01 01:16:35.451,2019-05-01 01:17:30.623
STILL,2019-05-01 01:17:30.623,2019-05-01 01:22:59.186
WALKING,2019-05-01 01:22:59.186,2019-05-01 01:23:56.107
STILL,2019-05-01 01:23:56.107,2019-05-01 02:38:26.545
WALKING,2019-05-01 02:38:26.545,2019-05-01 02:41:35.180
STILL,2019-05-01 02:41:35.180,2019-05-01 02:46:16.594
WALKING,2019-05-01 02:46:16.594,2019-05-01 02:46:48.538
ON_BICYCLE,2019-05-01 02:46:48.538,2019-05-01 02:48:38.097
WALKING,2019-05-01 02:48:38.097,2019-05-01 02:51:22.429
STILL,2019-05-01 02:51:22.429,2019-05-01 02:57:56.598
IN_VEHICLE,2019-05-01 02:57:56.598,2019-05-01 03:03:59.417
WALKING,2019-05-01 03:03:59.417,2019-05-01 03:16:28.907
ON_BICYCLE,2019-05-01 03:16:28.907,2019-05-01 03:19:28.655
WALKING,2019-05-01 03:19:28.655,2019-05-01 03:21:39.348
STILL,2019-05-01 03:21:39.348,2019-05-01 03:32:12.442
WALKING,2019-05-01 03:32:12.442,2019-05-01 03:33:25.065
STILL,2019-05-01 03:33:25.065,2019-05-01 03:53:46.463
WALKING,2019-05-01 03:53:46.463,2019-05-01 03:55:06.938
STILL,2019-05-01 03:55:06.938,2019-05-01 03:56:23.482
WALKING,2019-05-01 03:56:23.482,2019-05-01 03:57:37.260
ON_BICYCLE,2019-05-01 03:57:37.260,2019-05-01 04:04:26.551
STILL,2019-05-01 04:04:26.551,2019-05-01 05:50:34.425
WALKING,2019-05-01 05:50:34.425,2019-05-01 05:56:27.704
STILL,2019-05-01 05:56:27.704,2019-05-01 06:03:31.657
WALKING,2019-05-01 06:03:31.657,2019-05-01 06:04:19.562
ON_BICYCLE,2019-05-01 06:04:19.562,2019-05-01 06:06:53.435
WALKING,2019-05-01 06:06:53.435,2019-05-01 06:12:31.523
STILL,2019-05-01 06:12:31.523,2019-05-01 06:17:51.740
WALKING,2019-05-01 06:17:51.740,2019-05-01 06:20:36.197
STILL,2019-05-01 06:20:36.197,2019-05-01 07:36:25.635
WALKING,2019-05-01 07:36:25.635,2019-05-01 07:39:22.452
STILL,2019-05-01 07:39:22.452,2019-05-01 08:42:02.636
WALKING,2019-05-01 08:42:02.636,2019-05-01 08:45:49.290
