actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 01:25:05.394
IN_VEHICLE,2019-05-16 01:25:05.394,2019-05-16 01:37:00.992
IN_VEHICLE,2019-05-16 01:37:00.992,2019-05-16 01:52:15.545
STILL,2019-05-16 01:52:15.545,2019-05-16 03:37:07.759
WALKING,2019-05-16 03:37:07.759,2019-05-16 03:37:34.166
STILL,2019-05-16 03:37:34.166,2019-05-16 05:11:30.774
WALKING,2019-05-16 05:11:30.774,2019-05-16 05:14:25.967
STILL,2019-05-16 05:14:25.967,2019-05-16 05:18:08.330
WALKING,2019-05-16 05:18:08.330,2019-05-16 05:20:25.564
STILL,2019-05-16 05:20:25.564,2019-05-16 06:35:58.108
WALKING,2019-05-16 06:35:58.108,2019-05-16 06:37:17.551
STILL,2019-05-16 06:37:17.551,2019-05-16 06:44:26.668
WALKING,2019-05-16 06:44:26.668,2019-05-16 06:50:03.997
IN_VEHICLE,2019-05-16 06:50:03.997,2019-05-16 06:50:35.393
WALKING,2019-05-16 06:50:35.393,2019-05-16 06:53:06.244
STILL,2019-05-16 06:53:06.244,2019-05-16 06:55:39.817
WALKING,2019-05-16 06:55:39.817,2019-05-16 06:56:33.762
STILL,2019-05-16 06:56:33.762,2019-05-16 07:01:55.154
IN_VEHICLE,2019-05-16 07:01:55.154,2019-05-16 07:03:17.930
IN_VEHICLE,2019-05-16 07:03:17.930,2019-05-16 07:06:07.938
IN_VEHICLE,2019-05-16 07:06:07.938,2019-05-16 07:06:38.287
IN_VEHICLE,2019-05-16 07:06:38.287,2019-05-16 07:06:53.441
IN_VEHICLE,2019-05-16 07:06:53.441,2019-05-16 07:10:57.235
IN_VEHICLE,2019-05-16 07:10:57.235,2019-05-16 07:11:27.579
IN_VEHICLE,2019-05-16 07:11:27.579,2019-05-16 07:12:21.907
WALKING,2019-05-16 07:12:21.907,2019-05-16 07:13:45.604
STILL,2019-05-16 07:13:45.604,2019-05-16 08:28:53.701
WALKING,2019-05-16 08:28:53.701,2019-05-16 08:32:27.033
STILL,2019-05-16 08:32:27.033,2019-05-16 08:38:20.041
IN_VEHICLE,2019-05-16 08:38:20.041,2019-05-16 08:52:27.104
WALKING,2019-05-16 08:52:27.104,2019-05-16 08:54:59.884
STILL,2019-05-16 08:54:59.884,2019-05-16 09:50:15.995
WALKING,2019-05-16 09:50:15.995,2019-05-16 09:52:25.463
IN_VEHICLE,2019-05-16 09:52:25.463,2019-05-16 09:52:54.393
IN_VEHICLE,2019-05-16 09:52:54.393,2019-05-16 09:53:34.310
IN_VEHICLE,2019-05-16 09:53:34.310,2019-05-16 10:00:36.000
WALKING,2019-05-16 10:00:36.000,2019-05-16 10:14:43.913
STILL,2019-05-16 10:14:43.913,2019-05-16 10:22:37.553
WALKING,2019-05-16 10:22:37.553,2019-05-16 10:41:01.422
STILL,2019-05-16 10:41:01.422,2019-05-16 10:49:26.666
WALKING,2019-05-16 10:49:26.666,2019-05-16 10:53:21.061
STILL,2019-05-16 10:53:21.061,2019-05-16 14:22:54.596
WALKING,2019-05-16 14:22:54.596,2019-05-16 14:24:47.163
STILL,2019-05-16 14:24:47.163,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 00:39:48.538
WALKING,2019-05-17 00:39:48.538,2019-05-17 00:45:49.824
STILL,2019-05-17 00:45:49.824,2019-05-17 00:48:04.695
WALKING,2019-05-17 00:48:04.695,2019-05-17 00:48:56.100
STILL,2019-05-17 00:48:56.100,2019-05-17 01:31:54.246
WALKING,2019-05-17 01:31:54.246,2019-05-17 01:45:07.314
STILL,2019-05-17 01:45:07.314,2019-05-17 03:13:47.467
WALKING,2019-05-17 03:13:47.467,2019-05-17 03:29:27.789
STILL,2019-05-17 03:29:27.789,2019-05-17 03:32:42.016
WALKING,2019-05-17 03:32:42.016,2019-05-17 03:47:57.313
STILL,2019-05-17 03:47:57.313,2019-05-17 03:54:18.380
IN_VEHICLE,2019-05-17 03:54:18.380,2019-05-17 04:06:02.831
WALKING,2019-05-17 04:06:02.831,2019-05-17 04:15:25.786
IN_VEHICLE,2019-05-17 04:15:25.786,2019-05-17 04:16:53.265
WALKING,2019-05-17 04:16:53.265,2019-05-17 04:18:24.735
STILL,2019-05-17 04:18:24.735,2019-05-17 04:31:21.295
IN_VEHICLE,2019-05-17 04:31:21.295,2019-05-17 06:20:27.129
IN_VEHICLE,2019-05-17 06:20:27.129,2019-05-17 06:21:14.824
IN_VEHICLE,2019-05-17 06:21:14.824,2019-05-17 06:21:46.915
IN_VEHICLE,2019-05-17 06:21:46.915,2019-05-17 06:23:51.277
WALKING,2019-05-17 06:23:51.277,2019-05-17 06:26:27.507
IN_VEHICLE,2019-05-17 06:26:27.507,2019-05-17 06:30:41.697
WALKING,2019-05-17 06:30:41.697,2019-05-17 06:44:07.392
IN_VEHICLE,2019-05-17 06:44:07.392,2019-05-17 07:03:14.370
WALKING,2019-05-17 07:03:14.370,2019-05-17 07:20:28.036
STILL,2019-05-17 07:20:28.036,2019-05-17 07:56:58.284
WALKING,2019-05-17 07:56:58.284,2019-05-17 08:09:52.997
IN_VEHICLE,2019-05-17 08:09:52.997,2019-05-17 08:10:08.217
WALKING,2019-05-17 08:10:08.217,2019-05-17 08:14:23.839
STILL,2019-05-17 08:14:23.839,2019-05-17 09:02:49.064
WALKING,2019-05-17 09:02:49.064,2019-05-17 09:04:40.677
IN_VEHICLE,2019-05-17 09:04:40.677,2019-05-17 09:08:39.399
WALKING,2019-05-17 09:08:39.399,2019-05-17 09:38:28.967
IN_VEHICLE,2019-05-17 09:38:28.967,2019-05-17 09:58:21.313
WALKING,2019-05-17 09:58:21.313,2019-05-17 10:18:33.844
STILL,2019-05-17 10:18:33.844,2019-05-17 10:22:56.155
WALKING,2019-05-17 10:22:56.155,2019-05-17 10:34:00.495
STILL,2019-05-17 10:34:00.495,2019-05-17 10:39:00.573
IN_VEHICLE,2019-05-17 10:39:00.573,2019-05-17 10:44:33.811
WALKING,2019-05-17 10:44:33.811,2019-05-17 10:48:25.705
STILL,2019-05-17 10:48:25.705,2019-05-17 11:10:30.769
WALKING,2019-05-17 11:10:30.769,2019-05-17 11:12:54.447
IN_VEHICLE,2019-05-17 11:12:54.447,2019-05-17 11:14:36.475
WALKING,2019-05-17 11:14:36.475,2019-05-17 11:29:45.158
STILL,2019-05-17 11:29:45.158,2019-05-17 11:32:11.715
IN_VEHICLE,2019-05-17 11:32:11.715,2019-05-17 12:42:57.015
WALKING,2019-05-17 12:42:57.015,2019-05-17 13:09:01.601
STILL,2019-05-17 13:09:01.601,2019-05-17 13:11:28.988
WALKING,2019-05-17 13:11:28.988,2019-05-17 13:12:06.848
STILL,2019-05-17 13:12:06.848,2019-05-17 13:12:41.478
WALKING,2019-05-17 13:12:41.478,2019-05-17 13:14:29.265
STILL,2019-05-17 13:14:29.265,2019-05-17 13:15:00.941
IN_VEHICLE,2019-05-17 13:15:00.941,2019-05-17 13:15:32.224
IN_VEHICLE,2019-05-17 13:15:32.224,2019-05-17 13:16:19.975
IN_VEHICLE,2019-05-17 13:16:19.975,2019-05-17 13:20:07.337
WALKING,2019-05-17 13:20:07.337,2019-05-17 13:21:15.059
IN_VEHICLE,2019-05-17 13:21:15.059,2019-05-17 13:21:43.575
WALKING,2019-05-17 13:21:43.575,2019-05-17 13:25:05.890
STILL,2019-05-17 13:25:05.890,2019-05-17 13:25:41.129
WALKING,2019-05-17 13:25:41.129,2019-05-17 13:28:17.298
IN_VEHICLE,2019-05-17 13:28:17.298,2019-05-17 13:38:22.044
WALKING,2019-05-17 13:38:22.044,2019-05-17 14:09:16.164
STILL,2019-05-17 14:09:16.164,2019-05-17 14:15:05.851
WALKING,2019-05-17 14:15:05.851,2019-05-17 14:16:22.878
STILL,2019-05-17 14:16:22.878,2019-05-17 17:17:54.960
WALKING,2019-05-17 17:17:54.960,2019-05-17 17:20:04.776
STILL,2019-05-17 17:20:04.776,2019-05-18 00:00:00.000
STILL,2019-05-18 00:00:00.000,2019-05-18 07:02:34.166
IN_VEHICLE,2019-05-18 07:02:34.166,2019-05-18 07:41:07.659
STILL,2019-05-18 07:41:07.659,2019-05-18 11:55:19.315
IN_VEHICLE,2019-05-18 11:55:19.315,2019-05-18 12:03:46.272
STILL,2019-05-18 12:03:46.272,2019-05-18 14:21:51.510
WALKING,2019-05-18 14:21:51.510,2019-05-18 14:43:51.464
STILL,2019-05-18 14:43:51.464,2019-05-18 14:45:57.355
WALKING,2019-05-18 14:45:57.355,2019-05-18 15:12:28.092
STILL,2019-05-18 15:12:28.092,2019-05-18 15:13:20.834
IN_VEHICLE,2019-05-18 15:13:20.834,2019-05-18 15:28:33.985
STILL,2019-05-18 15:28:33.985,2019-05-18 15:29:39.376
WALKING,2019-05-18 15:29:39.376,2019-05-18 15:31:16.704
STILL,2019-05-18 15:31:16.704,2019-05-18 16:20:52.719
IN_VEHICLE,2019-05-18 16:20:52.719,2019-05-18 16:35:51.924
STILL,2019-05-18 16:35:51.924,2019-05-18 17:00:12.445
WALKING,2019-05-18 17:00:12.445,2019-05-18 17:18:43.018
IN_VEHICLE,2019-05-18 17:18:43.018,2019-05-18 17:22:45.100
WALKING,2019-05-18 17:22:45.100,2019-05-18 17:24:55.266
STILL,2019-05-18 17:24:55.266,2019-05-19 00:00:00.000
STILL,2019-05-19 00:00:00.000,2019-05-19 03:58:53.044
ON_BICYCLE,2019-05-19 03:58:53.044,2019-05-19 03:59:16.183
WALKING,2019-05-19 03:59:16.183,2019-05-19 04:06:38.616
STILL,2019-05-19 04:06:38.616,2019-05-19 04:06:52.025
IN_VEHICLE,2019-05-19 04:06:52.025,2019-05-19 04:20:11.995
WALKING,2019-05-19 04:20:11.995,2019-05-19 04:30:02.875
STILL,2019-05-19 04:30:02.875,2019-05-19 04:31:45.235
IN_VEHICLE,2019-05-19 04:31:45.235,2019-05-19 04:35:11.167
IN_VEHICLE,2019-05-19 04:35:11.167,2019-05-19 04:36:33.186
IN_VEHICLE,2019-05-19 04:36:33.186,2019-05-19 04:57:57.231
IN_VEHICLE,2019-05-19 04:57:57.231,2019-05-19 04:58:30.617
IN_VEHICLE,2019-05-19 04:58:30.617,2019-05-19 05:10:01.644
IN_VEHICLE,2019-05-19 05:10:01.644,2019-05-19 05:20:23.609
