actionType,start_time,end_time
WALKING,2019-05-08 00:00:00.000,2019-05-08 00:24:07.826
STILL,2019-05-08 00:24:07.826,2019-05-08 01:14:17.324
WALKING,2019-05-08 01:14:17.324,2019-05-08 01:37:34.087
STILL,2019-05-08 01:37:34.087,2019-05-08 04:21:47.422
WALKING,2019-05-08 04:21:47.422,2019-05-08 04:58:55.996
STILL,2019-05-08 04:58:55.996,2019-05-08 05:17:37.243
WALKING,2019-05-08 05:17:37.243,2019-05-08 05:23:45.615
STILL,2019-05-08 05:23:45.615,2019-05-08 06:29:35.969
IN_VEHICLE,2019-05-08 06:29:35.969,2019-05-08 06:42:28.041
STILL,2019-05-08 06:42:28.041,2019-05-08 06:47:20.119
WALKING,2019-05-08 06:47:20.119,2019-05-08 07:05:08.512
STILL,2019-05-08 07:05:08.512,2019-05-08 07:52:22.611
WALKING,2019-05-08 07:52:22.611,2019-05-08 08:33:05.849
STILL,2019-05-08 08:33:05.849,2019-05-08 08:35:13.957
WALKING,2019-05-08 08:35:13.957,2019-05-08 08:38:21.864
STILL,2019-05-08 08:38:21.864,2019-05-08 08:41:42.277
WALKING,2019-05-08 08:41:42.277,2019-05-08 09:13:36.756
STILL,2019-05-08 09:13:36.756,2019-05-08 10:04:03.821
WALKING,2019-05-08 10:04:03.821,2019-05-08 10:39:23.610
STILL,2019-05-08 10:39:23.610,2019-05-08 11:52:02.565
WALKING,2019-05-08 11:52:02.565,2019-05-08 12:10:56.183
STILL,2019-05-08 12:10:56.183,2019-05-08 13:23:33.254
WALKING,2019-05-08 13:23:33.254,2019-05-08 13:24:27.930
STILL,2019-05-08 13:24:27.930,2019-05-08 14:50:50.020
WALKING,2019-05-08 14:50:50.020,2019-05-08 14:54:34.799
RUNNING,2019-05-08 14:54:34.799,2019-05-08 14:55:06.276
WALKING,2019-05-08 14:55:06.276,2019-05-08 15:08:01.679
STILL,2019-05-08 15:08:01.679,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:13:48.136
WALKING,2019-05-09 01:13:48.136,2019-05-09 01:26:05.956
STILL,2019-05-09 01:26:05.956,2019-05-09 02:46:02.464
WALKING,2019-05-09 02:46:02.464,2019-05-09 03:01:36.995
STILL,2019-05-09 03:01:36.995,2019-05-09 08:17:59.662
WALKING,2019-05-09 08:17:59.662,2019-05-09 08:55:38.643
STILL,2019-05-09 08:55:38.643,2019-05-09 10:05:16.663
WALKING,2019-05-09 10:05:16.663,2019-05-09 10:07:17.717
IN_VEHICLE,2019-05-09 10:07:17.717,2019-05-09 10:24:58.966
WALKING,2019-05-09 10:24:58.966,2019-05-09 10:26:47.448
STILL,2019-05-09 10:26:47.448,2019-05-09 11:06:27.614
WALKING,2019-05-09 11:06:27.614,2019-05-09 11:13:46.353
STILL,2019-05-09 11:13:46.353,2019-05-09 11:14:01.801
IN_VEHICLE,2019-05-09 11:14:01.801,2019-05-09 11:19:50.697
WALKING,2019-05-09 11:19:50.697,2019-05-09 11:22:33.428
STILL,2019-05-09 11:22:33.428,2019-05-09 12:26:44.405
WALKING,2019-05-09 12:26:44.405,2019-05-09 12:42:44.233
STILL,2019-05-09 12:42:44.233,2019-05-09 14:30:36.917
WALKING,2019-05-09 14:30:36.917,2019-05-09 14:42:49.504
STILL,2019-05-09 14:42:49.504,2019-05-09 14:50:31.943
WALKING,2019-05-09 14:50:31.943,2019-05-09 15:03:02.970
STILL,2019-05-09 15:03:02.970,2019-05-09 17:05:01.837
WALKING,2019-05-09 17:05:01.837,2019-05-09 17:11:54.499
RUNNING,2019-05-09 17:11:54.499,2019-05-09 17:17:12.879
