name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 00:00:53.286,2019-05-08 00:00:56.036
Polar Beat,fi.polar.beat,False,False,2019-05-08 00:00:56.154,2019-05-08 00:00:59.039
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 00:00:59.059,2019-05-08 00:01:02.255
Polar Beat,fi.polar.beat,False,False,2019-05-08 00:01:02.403,2019-05-08 00:01:22.367
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 00:01:22.386,2019-05-08 00:01:23.905
위비톡,com.briniclemobile.wibeetalk,False,False,2019-05-08 00:51:13.291,2019-05-08 00:51:13.327
위비톡,com.briniclemobile.wibeetalk,False,False,2019-05-08 00:51:14.409,2019-05-08 00:51:16.261
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 00:51:16.293,2019-05-08 00:51:16.296
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:14:58.692,2019-05-08 01:15:03.524
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:15:18.821,2019-05-08 01:15:24.065
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:23:21.288,2019-05-08 01:23:34.442
Paco,com.pacoapp.paco,False,False,2019-05-08 01:23:34.495,2019-05-08 01:23:37.086
Paco,com.pacoapp.paco,False,False,2019-05-08 01:23:37.101,2019-05-08 01:24:38.666
Paco,com.pacoapp.paco,False,False,2019-05-08 01:24:38.687,2019-05-08 01:24:41.586
Paco,com.pacoapp.paco,False,False,2019-05-08 01:24:41.601,2019-05-08 01:24:54.411
Paco,com.pacoapp.paco,False,False,2019-05-08 01:24:54.438,2019-05-08 01:24:56.126
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:24:56.177,2019-05-08 01:24:59.593
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:24:59.673,2019-05-08 01:25:01.574
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:25:01.585,2019-05-08 01:25:05.260
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:25:05.281,2019-05-08 01:25:07.342
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:25:07.356,2019-05-08 01:28:35.258
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:28:35.280,2019-05-08 01:29:07.789
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:29:07.825,2019-05-08 01:29:08.525
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:29:08.585,2019-05-08 01:29:09.434
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:29:09.477,2019-05-08 01:29:10.554
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:29:10.568,2019-05-08 01:29:11.903
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:29:11.927,2019-05-08 01:35:45.507
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:35:45.525,2019-05-08 01:36:36.297
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:36.350,2019-05-08 01:36:43.951
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:44.007,2019-05-08 01:36:46.568
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:46.601,2019-05-08 01:36:53.740
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:53.754,2019-05-08 01:36:55.321
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:55.361,2019-05-08 01:36:56.187
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:56.201,2019-05-08 01:36:57.971
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:36:57.987,2019-05-08 01:38:49.881
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:38:49.899,2019-05-08 01:39:02.857
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:39:02.894,2019-05-08 01:39:03.106
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:39:03.117,2019-05-08 01:39:03.304
네이버 웹툰,com.nhn.android.webtoon,False,False,2019-05-08 01:39:03.357,2019-05-08 01:39:03.882
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:39:03.971,2019-05-08 01:39:05.923
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:43:25.844,2019-05-08 01:43:31.689
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:31.734,2019-05-08 01:43:32.029
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:32.048,2019-05-08 01:43:32.094
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:32.146,2019-05-08 01:43:32.298
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:32.611,2019-05-08 01:43:34.283
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:34.303,2019-05-08 01:43:35.453
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:35.488,2019-05-08 01:43:47.123
카카오톡,com.kakao.talk,False,False,2019-05-08 01:43:47.168,2019-05-08 01:43:47.373
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:43:47.418,2019-05-08 01:43:49.587
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:46:03.460,2019-05-08 01:46:06.092
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 01:46:47.103,2019-05-08 01:46:50.199
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 01:46:50.244,2019-05-08 01:46:54.997
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 01:46:55.010,2019-05-08 01:47:37.733
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 02:04:17.492,2019-05-08 02:04:20.075
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 02:04:20.122,2019-05-08 02:04:21.465
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 02:04:21.500,2019-05-08 02:04:25.664
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 02:04:25.677,2019-05-08 02:04:26.528
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 02:04:26.544,2019-05-08 02:04:40.649
KLMS,kr.ac.kaist.coursemos.android,False,False,2019-05-08 02:04:40.707,2019-05-08 02:04:49.333
