name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
알람/시계,com.lge.clock,True,False,2019-04-30 01:00:01.509,2019-04-30 01:00:01.524
알람/시계,com.lge.clock,True,False,2019-04-30 01:00:06.854,2019-04-30 01:00:10.865
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:00:10.889,2019-04-30 01:01:30.556
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:01:31.311,2019-04-30 01:01:31.319
알람/시계,com.lge.clock,True,False,2019-04-30 01:05:01.057,2019-04-30 01:05:01.070
알람/시계,com.lge.clock,True,False,2019-04-30 01:05:01.338,2019-04-30 01:05:03.667
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:05:03.689,2019-04-30 01:05:06.902
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:05:07.457,2019-04-30 01:05:07.461
알람/시계,com.lge.clock,True,False,2019-04-30 01:09:00.962,2019-04-30 01:09:00.968
알람/시계,com.lge.clock,True,False,2019-04-30 01:09:04.517,2019-04-30 01:09:08.072
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:09:08.097,2019-04-30 01:09:20.967
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:09:21.574,2019-04-30 01:09:21.579
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:39:17.318,2019-04-30 01:39:23.955
Chrome,com.android.chrome,True,True,2019-04-30 01:39:23.985,2019-04-30 01:39:23.999
Chrome,com.android.chrome,True,True,2019-04-30 01:39:27.916,2019-04-30 01:40:06.224
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:40:06.888,2019-04-30 01:40:06.893
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:40:38.402,2019-04-30 01:40:50.355
Chrome,com.android.chrome,True,True,2019-04-30 01:40:50.382,2019-04-30 01:40:50.395
Chrome,com.android.chrome,True,True,2019-04-30 01:40:51.269,2019-04-30 01:40:53.103
시스템 UI,com.android.systemui,True,False,2019-04-30 01:40:53.140,2019-04-30 01:40:54.693
카카오톡,com.kakao.talk,False,False,2019-04-30 01:40:54.830,2019-04-30 01:40:54.906
카카오톡,com.kakao.talk,False,False,2019-04-30 01:40:55.235,2019-04-30 01:40:59.063
카카오톡,com.kakao.talk,False,False,2019-04-30 01:40:59.078,2019-04-30 01:41:06.116
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:41:07.113,2019-04-30 01:41:07.117
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:41:16.731,2019-04-30 01:41:17.532
카카오톡,com.kakao.talk,False,False,2019-04-30 01:41:17.560,2019-04-30 01:41:17.574
카카오톡,com.kakao.talk,False,False,2019-04-30 01:41:17.767,2019-04-30 01:41:17.770
카카오톡,com.kakao.talk,False,False,2019-04-30 01:41:18.985,2019-04-30 01:41:19.920
기본홈,com.lge.launcher3,True,False,2019-04-30 01:41:19.939,2019-04-30 01:41:21.983
Chrome,com.android.chrome,True,True,2019-04-30 01:41:22.032,2019-04-30 01:42:43.735
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:42:49.438,2019-04-30 01:42:49.443
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:42:51.159,2019-04-30 01:42:52.956
Chrome,com.android.chrome,True,True,2019-04-30 01:42:52.989,2019-04-30 01:42:53.041
Chrome,com.android.chrome,True,True,2019-04-30 01:42:53.964,2019-04-30 01:47:52.453
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:47:59.541,2019-04-30 01:47:59.597
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:51:25.911,2019-04-30 01:51:27.041
Chrome,com.android.chrome,True,True,2019-04-30 01:51:27.074,2019-04-30 01:51:27.123
Chrome,com.android.chrome,True,True,2019-04-30 01:51:28.042,2019-04-30 01:51:29.650
시스템 UI,com.android.systemui,True,False,2019-04-30 01:51:29.731,2019-04-30 01:51:33.010
기본홈,com.lge.launcher3,True,False,2019-04-30 01:51:33.024,2019-04-30 01:51:37.200
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:37.240,2019-04-30 01:51:40.915
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:40.930,2019-04-30 01:51:43.054
카카오톡,com.kakao.talk,False,False,2019-04-30 01:51:43.079,2019-04-30 01:51:53.438
시스템 UI,com.android.systemui,True,False,2019-04-30 01:51:53.453,2019-04-30 01:51:54.542
Chrome,com.android.chrome,True,True,2019-04-30 01:51:54.581,2019-04-30 01:52:34.398
프레젠테이션,com.google.android.apps.docs.editors.slides,True,True,2019-04-30 01:52:34.568,2019-04-30 01:52:39.348
프레젠테이션,com.google.android.apps.docs.editors.slides,True,True,2019-04-30 01:52:39.434,2019-04-30 01:54:26.054
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:54:32.777,2019-04-30 01:54:32.792
캐시슬라이드 스텝업,com.nbt.moves,False,False,2019-04-30 01:56:47.637,2019-04-30 01:56:49.017
프레젠테이션,com.google.android.apps.docs.editors.slides,True,True,2019-04-30 01:56:49.042,2019-04-30 01:56:49.098
프레젠테이션,com.google.android.apps.docs.editors.slides,True,True,2019-04-30 01:56:50.237,2019-04-30 01:57:21.766
기본홈,com.lge.launcher3,True,False,2019-04-30 01:57:21.783,2019-04-30 01:57:27.583
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:57:27.754,2019-04-30 01:57:30.200
