name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
Chrome,com.android.chrome,True,True,2019-05-16 00:05:03.801,2019-05-16 00:05:08.224
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:05:08.256,2019-05-16 00:05:11.802
Instagram,com.instagram.android,False,False,2019-05-16 00:05:11.837,2019-05-16 00:05:48.734
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-16 00:05:48.811,2019-05-16 00:05:50.052
CYBOS Touch,com.daishin,False,False,2019-05-16 00:05:50.091,2019-05-16 00:05:59.074
CYBOS Touch,com.daishin,False,False,2019-05-16 00:05:59.102,2019-05-16 00:06:08.028
CYBOS Touch,com.daishin,False,False,2019-05-16 00:06:08.047,2019-05-16 00:06:12.069
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:12.094,2019-05-16 00:06:12.159
CYBOS Touch,com.daishin,False,False,2019-05-16 00:06:12.235,2019-05-16 00:06:14.346
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:14.380,2019-05-16 00:06:14.438
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:14.527,2019-05-16 00:06:14.629
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:14.805,2019-05-16 00:06:15.055
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:15.092,2019-05-16 00:06:15.154
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:15.609,2019-05-16 00:06:16.875
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:16.907,2019-05-16 00:06:17.085
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:17.210,2019-05-16 00:06:17.244
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:17.270,2019-05-16 00:06:17.422
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:17.448,2019-05-16 00:06:18.357
KFTC FIDO LINK,org.kftc.fido.lnk.lnk_app,False,False,2019-05-16 00:06:18.483,2019-05-16 00:06:18.619
