actionType,name,packageName,start_time,end_time
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:00:00.875,2019-04-30 01:00:00.880
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:00:01.761,2019-04-30 01:00:04.332
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:00:04.428,2019-04-30 01:00:04.446
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:05:00.501,2019-04-30 01:05:00.503
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:05:00.991,2019-04-30 01:05:03.791
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:05:03.884,2019-04-30 01:05:03.886
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:10:00.449,2019-04-30 01:10:00.451
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:10:01.289,2019-04-30 01:10:04.733
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:10:04.933,2019-04-30 01:10:05.031
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:15:00.503,2019-04-30 01:15:00.504
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:15:01.011,2019-04-30 01:15:02.702
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:15:02.816,2019-04-30 01:15:02.819
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:15:05.957,2019-04-30 01:15:25.167
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:20:01.173,2019-04-30 01:20:01.177
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:20:02.039,2019-04-30 01:20:04.685
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:20:04.806,2019-04-30 01:20:04.808
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:23:01.488,2019-04-30 01:23:01.491
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:23:02.209,2019-04-30 01:23:03.663
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:23:03.796,2019-04-30 01:23:03.804
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:28:00.522,2019-04-30 01:28:00.523
STILL,시계,com.sec.android.app.clockpackage,2019-04-30 01:28:01.019,2019-04-30 01:28:03.596
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:28:03.706,2019-04-30 01:28:03.718
STILL,원터치알림,com.wr.alrim,2019-04-30 01:57:47.084,2019-04-30 01:57:47.085
STILL,원터치알림,com.wr.alrim,2019-04-30 01:58:43.322,2019-04-30 01:58:47.079
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-04-30 01:58:47.150,2019-04-30 01:59:00.716
STILL,캘린더,com.samsung.android.calendar,2019-04-30 01:59:00.787,2019-04-30 01:59:23.672
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:23.712,2019-04-30 01:59:24.015
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:24.087,2019-04-30 01:59:24.166
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:24.258,2019-04-30 01:59:29.973
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:29.999,2019-04-30 01:59:30.065
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:30.177,2019-04-30 01:59:34.652
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:34.675,2019-04-30 01:59:40.374
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:40.398,2019-04-30 01:59:41.244
STILL,카카오톡,com.kakao.talk,2019-04-30 01:59:41.266,2019-04-30 01:59:49.353
