actionType,name,packageName,start_time,end_time
STILL,시계,com.sec.android.app.clockpackage,2019-05-16 01:19:59.636,2019-05-16 01:19:59.651
STILL,시계,com.sec.android.app.clockpackage,2019-05-16 01:20:00.707,2019-05-16 01:20:08.774
STILL,문피아,kr.munpia.forandroid,2019-05-16 01:20:08.828,2019-05-16 01:20:08.832
STILL,문피아,kr.munpia.forandroid,2019-05-16 01:20:16.860,2019-05-16 01:20:32.377
STILL,시계,com.sec.android.app.clockpackage,2019-05-16 01:44:59.454,2019-05-16 01:44:59.464
STILL,시계,com.sec.android.app.clockpackage,2019-05-16 01:45:00.444,2019-05-16 01:45:15.498
STILL,문피아,kr.munpia.forandroid,2019-05-16 01:45:15.558,2019-05-16 01:45:15.561
STILL,문피아,kr.munpia.forandroid,2019-05-16 02:00:13.747,2019-05-16 02:00:44.687
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-16 02:00:44.700,2019-05-16 02:01:43.797
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-16 02:02:26.191,2019-05-16 02:02:32.166
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:32.192,2019-05-16 02:02:33.144
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:33.154,2019-05-16 02:02:33.437
STILL,설정,com.android.settings,2019-05-16 02:02:33.512,2019-05-16 02:02:33.714
STILL,설정,com.android.settings,2019-05-16 02:02:33.751,2019-05-16 02:02:38.922
STILL,설정,com.android.settings,2019-05-16 02:02:38.940,2019-05-16 02:02:39.554
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:39.607,2019-05-16 02:02:42.973
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:42.985,2019-05-16 02:02:46.614
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:46.622,2019-05-16 02:02:49.660
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:49.676,2019-05-16 02:02:52.420
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:52.433,2019-05-16 02:02:54.252
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:02:54.260,2019-05-16 02:02:59.832
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-16 02:02:59.848,2019-05-16 02:03:02.266
STILL,Polar Beat,fi.polar.beat,2019-05-16 02:03:02.295,2019-05-16 02:03:09.259
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-16 02:03:09.285,2019-05-16 02:03:11.884
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-16 02:03:11.931,2019-05-16 02:03:12.219
STILL,패키지 설치 프로그램,com.google.android.packageinstaller,2019-05-16 02:03:12.360,2019-05-16 02:03:12.563
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-16 02:03:12.579,2019-05-16 02:03:14.441
STILL,접근성,com.samsung.accessibility,2019-05-16 02:03:14.522,2019-05-16 02:03:45.295
STILL,접근성,com.samsung.accessibility,2019-05-16 02:04:18.070,2019-05-16 02:04:19.740
STILL,설정,com.android.settings,2019-05-16 02:04:19.753,2019-05-16 02:04:20.779
STILL,설정,com.android.settings,2019-05-16 02:04:20.788,2019-05-16 02:04:27.527
STILL,설정,com.android.settings,2019-05-16 02:04:27.542,2019-05-16 02:04:28.899
STILL,접근성,com.samsung.accessibility,2019-05-16 02:04:28.920,2019-05-16 02:04:30.839
