actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:02:10.656
WALKING,2019-05-08 01:02:10.656,2019-05-08 01:02:44.193
STILL,2019-05-08 01:02:44.193,2019-05-08 01:03:26.920
WALKING,2019-05-08 01:03:26.920,2019-05-08 01:07:17.943
IN_VEHICLE,2019-05-08 01:07:17.943,2019-05-08 01:22:38.608
WALKING,2019-05-08 01:22:38.608,2019-05-08 01:29:17.126
STILL,2019-05-08 01:29:17.126,2019-05-08 02:33:14.770
WALKING,2019-05-08 02:33:14.770,2019-05-08 02:36:10.612
IN_VEHICLE,2019-05-08 02:36:10.612,2019-05-08 02:52:19.288
WALKING,2019-05-08 02:52:19.288,2019-05-08 02:58:24.979
STILL,2019-05-08 02:58:24.979,2019-05-08 03:36:38.710
WALKING,2019-05-08 03:36:38.710,2019-05-08 03:39:45.660
STILL,2019-05-08 03:39:45.660,2019-05-08 03:40:20.639
IN_VEHICLE,2019-05-08 03:40:20.639,2019-05-08 03:49:03.435
WALKING,2019-05-08 03:49:03.435,2019-05-08 03:57:20.305
STILL,2019-05-08 03:57:20.305,2019-05-08 04:33:44.998
IN_VEHICLE,2019-05-08 04:33:44.998,2019-05-08 04:48:43.371
WALKING,2019-05-08 04:48:43.371,2019-05-08 04:57:56.114
STILL,2019-05-08 04:57:56.114,2019-05-08 05:23:57.330
WALKING,2019-05-08 05:23:57.330,2019-05-08 05:42:08.264
STILL,2019-05-08 05:42:08.264,2019-05-08 12:07:27.359
WALKING,2019-05-08 12:07:27.359,2019-05-08 12:17:44.054
STILL,2019-05-08 12:17:44.054,2019-05-08 12:31:08.367
WALKING,2019-05-08 12:31:08.367,2019-05-08 13:00:07.208
RUNNING,2019-05-08 13:00:07.208,2019-05-08 13:21:23.307
WALKING,2019-05-08 13:21:23.307,2019-05-08 13:28:12.656
STILL,2019-05-08 13:28:12.656,2019-05-08 13:50:02.308
WALKING,2019-05-08 13:50:02.308,2019-05-08 13:53:31.060
STILL,2019-05-08 13:53:31.060,2019-05-08 13:54:10.861
IN_VEHICLE,2019-05-08 13:54:10.861,2019-05-08 14:14:04.971
WALKING,2019-05-08 14:14:04.971,2019-05-08 14:22:11.388
STILL,2019-05-08 14:22:11.388,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:14:10.938
WALKING,2019-05-09 01:14:10.938,2019-05-09 01:18:12.283
IN_VEHICLE,2019-05-09 01:18:12.283,2019-05-09 01:36:31.303
WALKING,2019-05-09 01:36:31.303,2019-05-09 01:44:57.056
STILL,2019-05-09 01:44:57.056,2019-05-09 03:01:32.789
WALKING,2019-05-09 03:01:32.789,2019-05-09 03:22:08.285
STILL,2019-05-09 03:22:08.285,2019-05-09 03:44:12.783
WALKING,2019-05-09 03:44:12.783,2019-05-09 03:46:25.287
STILL,2019-05-09 03:46:25.287,2019-05-09 04:57:51.844
WALKING,2019-05-09 04:57:51.844,2019-05-09 04:59:21.861
STILL,2019-05-09 04:59:21.861,2019-05-09 06:55:34.073
WALKING,2019-05-09 06:55:34.073,2019-05-09 06:59:17.335
STILL,2019-05-09 06:59:17.335,2019-05-09 07:00:03.744
WALKING,2019-05-09 07:00:03.744,2019-05-09 07:03:40.314
IN_VEHICLE,2019-05-09 07:03:40.314,2019-05-09 07:21:54.208
STILL,2019-05-09 07:21:54.208,2019-05-09 07:51:42.473
WALKING,2019-05-09 07:51:42.473,2019-05-09 07:52:28.160
STILL,2019-05-09 07:52:28.160,2019-05-09 08:36:28.975
WALKING,2019-05-09 08:36:28.975,2019-05-09 08:41:43.565
STILL,2019-05-09 08:41:43.565,2019-05-09 08:42:15.519
IN_VEHICLE,2019-05-09 08:42:15.519,2019-05-09 08:58:44.444
STILL,2019-05-09 08:58:44.444,2019-05-09 09:07:38.335
WALKING,2019-05-09 09:07:38.335,2019-05-09 09:22:12.725
STILL,2019-05-09 09:22:12.725,2019-05-09 11:02:01.255
