actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:18:21.563
WALKING,2019-05-08 01:18:21.563,2019-05-08 01:19:16.014
ON_BICYCLE,2019-05-08 01:19:16.014,2019-05-08 01:28:11.760
WALKING,2019-05-08 01:28:11.760,2019-05-08 01:29:27.384
STILL,2019-05-08 01:29:27.384,2019-05-08 01:29:39.405
WALKING,2019-05-08 01:29:39.405,2019-05-08 01:30:41.060
STILL,2019-05-08 01:30:41.060,2019-05-08 02:27:38.894
WALKING,2019-05-08 02:27:38.894,2019-05-08 02:32:51.439
STILL,2019-05-08 02:32:51.439,2019-05-08 02:34:18.797
WALKING,2019-05-08 02:34:18.797,2019-05-08 02:34:52.916
STILL,2019-05-08 02:34:52.916,2019-05-08 02:49:10.277
WALKING,2019-05-08 02:49:10.277,2019-05-08 02:53:56.802
STILL,2019-05-08 02:53:56.802,2019-05-08 10:17:05.881
WALKING,2019-05-08 10:17:05.881,2019-05-08 10:17:47.603
STILL,2019-05-08 10:17:47.603,2019-05-08 10:18:57.616
WALKING,2019-05-08 10:18:57.616,2019-05-08 10:24:25.923
STILL,2019-05-08 10:24:25.923,2019-05-08 10:28:00.182
WALKING,2019-05-08 10:28:00.182,2019-05-08 10:32:01.274
STILL,2019-05-08 10:32:01.274,2019-05-08 10:44:11.322
WALKING,2019-05-08 10:44:11.322,2019-05-08 10:48:51.222
STILL,2019-05-08 10:48:51.222,2019-05-08 11:59:59.640
WALKING,2019-05-08 11:59:59.640,2019-05-08 12:00:51.850
ON_BICYCLE,2019-05-08 12:00:51.850,2019-05-08 12:12:39.850
WALKING,2019-05-08 12:12:39.850,2019-05-08 12:14:24.831
STILL,2019-05-08 12:14:24.831,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 01:16:10.808
WALKING,2019-05-09 01:16:10.808,2019-05-09 01:17:25.817
ON_BICYCLE,2019-05-09 01:17:25.817,2019-05-09 01:25:23.720
WALKING,2019-05-09 01:25:23.720,2019-05-09 01:27:21.750
STILL,2019-05-09 01:27:21.750,2019-05-09 02:34:53.494
WALKING,2019-05-09 02:34:53.494,2019-05-09 02:40:16.570
STILL,2019-05-09 02:40:16.570,2019-05-09 02:43:36.217
WALKING,2019-05-09 02:43:36.217,2019-05-09 02:44:28.808
STILL,2019-05-09 02:44:28.808,2019-05-09 03:01:36.479
WALKING,2019-05-09 03:01:36.479,2019-05-09 03:05:11.425
STILL,2019-05-09 03:05:11.425,2019-05-09 03:06:05.952
WALKING,2019-05-09 03:06:05.952,2019-05-09 03:06:57.835
STILL,2019-05-09 03:06:57.835,2019-05-09 05:18:53.439
WALKING,2019-05-09 05:18:53.439,2019-05-09 05:20:02.606
RUNNING,2019-05-09 05:20:02.606,2019-05-09 05:21:40.021
WALKING,2019-05-09 05:21:40.021,2019-05-09 05:25:51.126
RUNNING,2019-05-09 05:25:51.126,2019-05-09 05:27:04.687
WALKING,2019-05-09 05:27:04.687,2019-05-09 05:29:43.047
STILL,2019-05-09 05:29:43.047,2019-05-09 06:52:59.157
WALKING,2019-05-09 06:52:59.157,2019-05-09 06:54:27.473
STILL,2019-05-09 06:54:27.473,2019-05-09 08:20:11.608
WALKING,2019-05-09 08:20:11.608,2019-05-09 08:26:18.856
STILL,2019-05-09 08:26:18.856,2019-05-09 08:55:22.362
WALKING,2019-05-09 08:55:22.362,2019-05-09 08:58:59.434
STILL,2019-05-09 08:58:59.434,2019-05-09 08:59:22.319
WALKING,2019-05-09 08:59:22.319,2019-05-09 09:00:21.491
STILL,2019-05-09 09:00:21.491,2019-05-09 10:37:10.485
WALKING,2019-05-09 10:37:10.485,2019-05-09 10:37:46.127
STILL,2019-05-09 10:37:46.127,2019-05-09 10:38:08.944
RUNNING,2019-05-09 10:38:08.944,2019-05-09 10:39:01.464
WALKING,2019-05-09 10:39:01.464,2019-05-09 10:39:57.416
ON_BICYCLE,2019-05-09 10:39:57.416,2019-05-09 10:50:35.077
STILL,2019-05-09 10:50:35.077,2019-05-09 10:51:25.490
ON_BICYCLE,2019-05-09 10:51:25.490,2019-05-09 10:52:05.535
RUNNING,2019-05-09 10:52:05.535,2019-05-09 10:53:08.446
WALKING,2019-05-09 10:53:08.446,2019-05-09 10:54:11.549
STILL,2019-05-09 10:54:11.549,2019-05-09 10:58:52.387
IN_VEHICLE,2019-05-09 10:58:52.387,2019-05-09 11:04:34.440
WALKING,2019-05-09 11:04:34.440,2019-05-09 11:11:23.724
STILL,2019-05-09 11:11:23.724,2019-05-09 11:13:57.121
WALKING,2019-05-09 11:13:57.121,2019-05-09 11:15:05.684
STILL,2019-05-09 11:15:05.684,2019-05-09 13:32:03.566
WALKING,2019-05-09 13:32:03.566,2019-05-09 13:32:48.282
RUNNING,2019-05-09 13:32:48.282,2019-05-09 13:33:53.370
WALKING,2019-05-09 13:33:53.370,2019-05-09 13:35:50.130
STILL,2019-05-09 13:35:50.130,2019-05-09 13:37:40.711
IN_VEHICLE,2019-05-09 13:37:40.711,2019-05-09 13:43:20.395
WALKING,2019-05-09 13:43:20.395,2019-05-09 13:44:57.421
RUNNING,2019-05-09 13:44:57.421,2019-05-09 13:46:28.383
WALKING,2019-05-09 13:46:28.383,2019-05-09 13:47:52.385
RUNNING,2019-05-09 13:47:52.385,2019-05-09 13:48:18.374
ON_BICYCLE,2019-05-09 13:48:18.374,2019-05-09 13:53:11.719
WALKING,2019-05-09 13:53:11.719,2019-05-09 13:54:03.485
STILL,2019-05-09 13:54:03.485,2019-05-10 00:00:00.000
STILL,2019-05-10 00:00:00.000,2019-05-10 00:46:47.289
WALKING,2019-05-10 00:46:47.289,2019-05-10 00:48:19.772
ON_BICYCLE,2019-05-10 00:48:19.772,2019-05-10 00:56:32.789
WALKING,2019-05-10 00:56:32.789,2019-05-10 00:57:17.811
STILL,2019-05-10 00:57:17.811,2019-05-10 02:29:02.704
WALKING,2019-05-10 02:29:02.704,2019-05-10 02:32:08.593
STILL,2019-05-10 02:32:08.593,2019-05-10 02:49:17.637
WALKING,2019-05-10 02:49:17.637,2019-05-10 02:53:13.331
STILL,2019-05-10 02:53:13.331,2019-05-10 03:27:45.316
WALKING,2019-05-10 03:27:45.316,2019-05-10 03:28:08.046
RUNNING,2019-05-10 03:28:08.046,2019-05-10 03:28:52.871
STILL,2019-05-10 03:28:52.871,2019-05-10 03:55:55.046
WALKING,2019-05-10 03:55:55.046,2019-05-10 03:56:35.369
STILL,2019-05-10 03:56:35.369,2019-05-10 05:12:22.492
RUNNING,2019-05-10 05:12:22.492,2019-05-10 05:12:59.279
STILL,2019-05-10 05:12:59.279,2019-05-10 06:15:31.690
WALKING,2019-05-10 06:15:31.690,2019-05-10 06:16:10.241
STILL,2019-05-10 06:16:10.241,2019-05-10 06:17:28.421
WALKING,2019-05-10 06:17:28.421,2019-05-10 06:20:03.504
STILL,2019-05-10 06:20:03.504,2019-05-10 06:32:27.235
