actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:06:54.700
WALKING,2019-04-30 00:06:54.700,2019-04-30 00:08:20.827
STILL,2019-04-30 00:08:20.827,2019-04-30 00:55:52.691
WALKING,2019-04-30 00:55:52.691,2019-04-30 00:57:16.904
STILL,2019-04-30 00:57:16.904,2019-04-30 02:26:26.100
WALKING,2019-04-30 02:26:26.100,2019-04-30 02:27:02.749
STILL,2019-04-30 02:27:02.749,2019-04-30 02:41:45.555
WALKING,2019-04-30 02:41:45.555,2019-04-30 02:43:36.003
STILL,2019-04-30 02:43:36.003,2019-04-30 03:03:13.936
WALKING,2019-04-30 03:03:13.936,2019-04-30 03:04:42.996
STILL,2019-04-30 03:04:42.996,2019-04-30 03:26:01.520
WALKING,2019-04-30 03:26:01.520,2019-04-30 03:28:19.226
STILL,2019-04-30 03:28:19.226,2019-04-30 03:50:15.886
WALKING,2019-04-30 03:50:15.886,2019-04-30 03:53:04.265
STILL,2019-04-30 03:53:04.265,2019-04-30 05:36:36.538
WALKING,2019-04-30 05:36:36.538,2019-04-30 05:38:36.392
STILL,2019-04-30 05:38:36.392,2019-04-30 05:39:39.635
WALKING,2019-04-30 05:39:39.635,2019-04-30 05:41:26.798
STILL,2019-04-30 05:41:26.798,2019-04-30 06:47:16.690
WALKING,2019-04-30 06:47:16.690,2019-04-30 06:49:18.123
STILL,2019-04-30 06:49:18.123,2019-04-30 06:57:09.564
WALKING,2019-04-30 06:57:09.564,2019-04-30 06:58:55.012
STILL,2019-04-30 06:58:55.012,2019-04-30 08:11:56.121
IN_VEHICLE,2019-04-30 08:11:56.121,2019-04-30 08:16:22.234
WALKING,2019-04-30 08:16:22.234,2019-04-30 08:17:30.148
STILL,2019-04-30 08:17:30.148,2019-04-30 08:29:54.691
WALKING,2019-04-30 08:29:54.691,2019-04-30 08:30:16.564
STILL,2019-04-30 08:30:16.564,2019-04-30 08:30:31.895
WALKING,2019-04-30 08:30:31.895,2019-04-30 08:31:09.426
STILL,2019-04-30 08:31:09.426,2019-04-30 09:30:33.340
WALKING,2019-04-30 09:30:33.340,2019-04-30 09:31:34.139
STILL,2019-04-30 09:31:34.139,2019-04-30 09:36:45.241
WALKING,2019-04-30 09:36:45.241,2019-04-30 09:38:42.776
IN_VEHICLE,2019-04-30 09:38:42.776,2019-04-30 10:15:27.725
STILL,2019-04-30 10:15:27.725,2019-04-30 23:10:40.391
WALKING,2019-04-30 23:10:40.391,2019-04-30 23:11:12.026
STILL,2019-04-30 23:11:12.026,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 00:02:41.779
IN_VEHICLE,2019-05-01 00:02:41.779,2019-05-01 00:18:03.406
STILL,2019-05-01 00:18:03.406,2019-05-01 01:01:30.389
ON_BICYCLE,2019-05-01 01:01:30.389,2019-05-01 01:13:11.321
WALKING,2019-05-01 01:13:11.321,2019-05-01 01:14:28.603
STILL,2019-05-01 01:14:28.603,2019-05-01 01:40:08.939
WALKING,2019-05-01 01:40:08.939,2019-05-01 01:41:11.613
STILL,2019-05-01 01:41:11.613,2019-05-01 02:00:24.747
WALKING,2019-05-01 02:00:24.747,2019-05-01 02:01:50.752
STILL,2019-05-01 02:01:50.752,2019-05-01 02:05:52.152
WALKING,2019-05-01 02:05:52.152,2019-05-01 02:07:15.596
STILL,2019-05-01 02:07:15.596,2019-05-01 02:09:03.833
ON_BICYCLE,2019-05-01 02:09:03.833,2019-05-01 02:19:34.366
STILL,2019-05-01 02:19:34.366,2019-05-01 02:51:28.083
WALKING,2019-05-01 02:51:28.083,2019-05-01 02:52:47.236
STILL,2019-05-01 02:52:47.236,2019-05-01 02:58:36.239
WALKING,2019-05-01 02:58:36.239,2019-05-01 03:05:59.646
STILL,2019-05-01 03:05:59.646,2019-05-01 03:14:23.782
WALKING,2019-05-01 03:14:23.782,2019-05-01 03:18:04.846
