actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 01:50:06.533
RUNNING,2019-04-30 01:50:06.533,2019-04-30 01:50:38.014
WALKING,2019-04-30 01:50:38.014,2019-04-30 01:54:08.123
RUNNING,2019-04-30 01:54:08.123,2019-04-30 01:55:18.119
WALKING,2019-04-30 01:55:18.119,2019-04-30 02:10:15.945
STILL,2019-04-30 02:10:15.945,2019-04-30 02:25:13.013
WALKING,2019-04-30 02:25:13.013,2019-04-30 02:46:17.438
STILL,2019-04-30 02:46:17.438,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 01:26:16.125
WALKING,2019-05-01 01:26:16.125,2019-05-01 01:30:53.875
STILL,2019-05-01 01:30:53.875,2019-05-01 01:34:00.633
WALKING,2019-05-01 01:34:00.633,2019-05-01 01:41:08.819
STILL,2019-05-01 01:41:08.819,2019-05-01 04:42:48.942
WALKING,2019-05-01 04:42:48.942,2019-05-01 04:44:44.361
RUNNING,2019-05-01 04:44:44.361,2019-05-01 04:45:18.388
WALKING,2019-05-01 04:45:18.388,2019-05-01 04:50:07.123
STILL,2019-05-01 04:50:07.123,2019-05-01 04:55:02.757
WALKING,2019-05-01 04:55:02.757,2019-05-01 04:57:32.282
STILL,2019-05-01 04:57:32.282,2019-05-01 04:59:34.820
WALKING,2019-05-01 04:59:34.820,2019-05-01 05:02:55.855
STILL,2019-05-01 05:02:55.855,2019-05-01 05:07:16.686
WALKING,2019-05-01 05:07:16.686,2019-05-01 05:09:21.016
STILL,2019-05-01 05:09:21.016,2019-05-01 05:10:22.395
WALKING,2019-05-01 05:10:22.395,2019-05-01 05:12:56.593
STILL,2019-05-01 05:12:56.593,2019-05-01 05:14:30.926
WALKING,2019-05-01 05:14:30.926,2019-05-01 05:16:49.635
STILL,2019-05-01 05:16:49.635,2019-05-01 05:45:54.934
WALKING,2019-05-01 05:45:54.934,2019-05-01 05:53:37.973
IN_VEHICLE,2019-05-01 05:53:37.973,2019-05-01 05:54:58.415
WALKING,2019-05-01 05:54:58.415,2019-05-01 06:00:29.105
STILL,2019-05-01 06:00:29.105,2019-05-01 08:36:18.239
WALKING,2019-05-01 08:36:18.239,2019-05-01 08:40:30.523
STILL,2019-05-01 08:40:30.523,2019-05-01 08:53:58.138
IN_VEHICLE,2019-05-01 08:53:58.138,2019-05-01 09:00:01.253
WALKING,2019-05-01 09:00:01.253,2019-05-01 09:04:18.403
STILL,2019-05-01 09:04:18.403,2019-05-01 09:07:28.623
WALKING,2019-05-01 09:07:28.623,2019-05-01 09:20:46.976
STILL,2019-05-01 09:20:46.976,2019-05-01 09:42:58.844
WALKING,2019-05-01 09:42:58.844,2019-05-01 09:47:27.913
STILL,2019-05-01 09:47:27.913,2019-05-01 09:49:45.445
IN_VEHICLE,2019-05-01 09:49:45.445,2019-05-01 10:03:54.343
ON_BICYCLE,2019-05-01 10:03:54.343,2019-05-01 10:08:08.409
STILL,2019-05-01 10:08:08.409,2019-05-01 10:09:44.939
WALKING,2019-05-01 10:09:44.939,2019-05-01 10:11:30.572
STILL,2019-05-01 10:11:30.572,2019-05-01 10:13:56.106
WALKING,2019-05-01 10:13:56.106,2019-05-01 10:17:31.679
STILL,2019-05-01 10:17:31.679,2019-05-01 10:25:34.647
WALKING,2019-05-01 10:25:34.647,2019-05-01 10:35:41.259
STILL,2019-05-01 10:35:41.259,2019-05-01 22:28:02.190
WALKING,2019-05-01 22:28:02.190,2019-05-01 22:33:01.078
IN_VEHICLE,2019-05-01 22:33:01.078,2019-05-01 22:37:29.386
WALKING,2019-05-01 22:37:29.386,2019-05-01 22:39:29.189
STILL,2019-05-01 22:39:29.189,2019-05-01 22:43:08.889
WALKING,2019-05-01 22:43:08.889,2019-05-01 22:48:02.544
