actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:20:59.632
WALKING,2019-04-30 00:20:59.632,2019-04-30 00:30:22.615
STILL,2019-04-30 00:30:22.615,2019-04-30 01:08:32.404
WALKING,2019-04-30 01:08:32.404,2019-04-30 01:09:52.931
ON_BICYCLE,2019-04-30 01:09:52.931,2019-04-30 01:14:04.570
STILL,2019-04-30 01:14:04.570,2019-04-30 02:54:56.021
WALKING,2019-04-30 02:54:56.021,2019-04-30 03:00:17.967
STILL,2019-04-30 03:00:17.967,2019-04-30 03:05:15.950
WALKING,2019-04-30 03:05:15.950,2019-04-30 03:07:51.886
STILL,2019-04-30 03:07:51.886,2019-04-30 03:09:21.768
WALKING,2019-04-30 03:09:21.768,2019-04-30 03:11:05.643
STILL,2019-04-30 03:11:05.643,2019-04-30 03:28:00.076
WALKING,2019-04-30 03:28:00.076,2019-04-30 03:36:50.971
STILL,2019-04-30 03:36:50.971,2019-04-30 03:37:21.777
WALKING,2019-04-30 03:37:21.777,2019-04-30 03:38:54.871
STILL,2019-04-30 03:38:54.871,2019-04-30 05:17:18.033
WALKING,2019-04-30 05:17:18.033,2019-04-30 05:23:02.989
ON_BICYCLE,2019-04-30 05:23:02.989,2019-04-30 05:23:33.250
WALKING,2019-04-30 05:23:33.250,2019-04-30 05:27:32.468
STILL,2019-04-30 05:27:32.468,2019-04-30 06:38:07.627
WALKING,2019-04-30 06:38:07.627,2019-04-30 06:56:29.589
STILL,2019-04-30 06:56:29.589,2019-04-30 09:07:53.115
WALKING,2019-04-30 09:07:53.115,2019-04-30 09:15:29.721
STILL,2019-04-30 09:15:29.721,2019-04-30 09:25:09.053
WALKING,2019-04-30 09:25:09.053,2019-04-30 09:35:11.614
STILL,2019-04-30 09:35:11.614,2019-04-30 10:59:06.306
WALKING,2019-04-30 10:59:06.306,2019-04-30 11:09:20.512
STILL,2019-04-30 11:09:20.512,2019-04-30 11:49:44.459
WALKING,2019-04-30 11:49:44.459,2019-04-30 12:02:50.131
STILL,2019-04-30 12:02:50.131,2019-04-30 12:04:34.617
WALKING,2019-04-30 12:04:34.617,2019-04-30 12:06:22.852
STILL,2019-04-30 12:06:22.852,2019-04-30 12:08:39.095
WALKING,2019-04-30 12:08:39.095,2019-04-30 12:15:43.506
STILL,2019-04-30 12:15:43.506,2019-04-30 12:16:28.062
WALKING,2019-04-30 12:16:28.062,2019-04-30 12:23:02.192
STILL,2019-04-30 12:23:02.192,2019-04-30 12:28:15.662
WALKING,2019-04-30 12:28:15.662,2019-04-30 12:32:18.891
ON_BICYCLE,2019-04-30 12:32:18.891,2019-04-30 12:35:12.425
WALKING,2019-04-30 12:35:12.425,2019-04-30 12:41:33.846
ON_BICYCLE,2019-04-30 12:41:33.846,2019-04-30 12:44:03.352
WALKING,2019-04-30 12:44:03.352,2019-04-30 12:46:26.696
STILL,2019-04-30 12:46:26.696,2019-04-30 12:47:32.494
WALKING,2019-04-30 12:47:32.494,2019-04-30 12:51:38.662
STILL,2019-04-30 12:51:38.662,2019-04-30 12:52:26.830
WALKING,2019-04-30 12:52:26.830,2019-04-30 12:53:35.701
STILL,2019-04-30 12:53:35.701,2019-04-30 13:04:59.760
WALKING,2019-04-30 13:04:59.760,2019-04-30 13:14:05.346
STILL,2019-04-30 13:14:05.346,2019-04-30 15:36:43.360
WALKING,2019-04-30 15:36:43.360,2019-04-30 15:42:33.172
STILL,2019-04-30 15:42:33.172,2019-04-30 15:56:14.684
WALKING,2019-04-30 15:56:14.684,2019-04-30 15:57:23.717
STILL,2019-04-30 15:57:23.717,2019-04-30 15:58:16.306
WALKING,2019-04-30 15:58:16.306,2019-04-30 15:59:57.332
STILL,2019-04-30 15:59:57.332,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 04:01:39.947
WALKING,2019-05-01 04:01:39.947,2019-05-01 04:02:43.367
ON_BICYCLE,2019-05-01 04:02:43.367,2019-05-01 04:04:37.764
WALKING,2019-05-01 04:04:37.764,2019-05-01 04:05:56.788
STILL,2019-05-01 04:05:56.788,2019-05-01 05:01:15.352
WALKING,2019-05-01 05:01:15.352,2019-05-01 05:04:45.492
STILL,2019-05-01 05:04:45.492,2019-05-01 05:19:18.800
WALKING,2019-05-01 05:19:18.800,2019-05-01 05:20:49.747
STILL,2019-05-01 05:20:49.747,2019-05-01 05:24:31.063
WALKING,2019-05-01 05:24:31.063,2019-05-01 05:25:01.072
STILL,2019-05-01 05:25:01.072,2019-05-01 06:40:45.481
WALKING,2019-05-01 06:40:45.481,2019-05-01 06:58:40.950
STILL,2019-05-01 06:58:40.950,2019-05-01 07:00:43.299
WALKING,2019-05-01 07:00:43.299,2019-05-01 07:10:05.753
STILL,2019-05-01 07:10:05.753,2019-05-01 07:11:01.239
WALKING,2019-05-01 07:11:01.239,2019-05-01 07:14:00.392
STILL,2019-05-01 07:14:00.392,2019-05-01 08:48:09.523
WALKING,2019-05-01 08:48:09.523,2019-05-01 08:49:47.828
STILL,2019-05-01 08:49:47.828,2019-05-01 10:15:33.598
WALKING,2019-05-01 10:15:33.598,2019-05-01 10:31:22.268
STILL,2019-05-01 10:31:22.268,2019-05-01 10:35:44.178
WALKING,2019-05-01 10:35:44.178,2019-05-01 10:41:00.403
STILL,2019-05-01 10:41:00.403,2019-05-01 14:21:38.103
WALKING,2019-05-01 14:21:38.103,2019-05-01 14:23:52.093
ON_BICYCLE,2019-05-01 14:23:52.093,2019-05-01 14:27:35.393
WALKING,2019-05-01 14:27:35.393,2019-05-01 14:30:52.683
STILL,2019-05-01 14:30:52.683,2019-05-01 14:43:07.953
WALKING,2019-05-01 14:43:07.953,2019-05-01 14:44:57.388
STILL,2019-05-01 14:44:57.388,2019-05-01 16:19:19.907
WALKING,2019-05-01 16:19:19.907,2019-05-01 16:25:23.627
STILL,2019-05-01 16:25:23.627,2019-05-01 16:36:33.703
WALKING,2019-05-01 16:36:33.703,2019-05-01 16:40:16.530
STILL,2019-05-01 16:40:16.530,2019-05-01 23:49:52.308
WALKING,2019-05-01 23:49:52.308,2019-05-01 23:51:33.429
STILL,2019-05-01 23:51:33.429,2019-05-01 23:57:15.023
WALKING,2019-05-01 23:57:15.023,2019-05-02 00:00:00.000
WALKING,2019-05-02 00:00:00.000,2019-05-02 00:10:57.102
STILL,2019-05-02 00:10:57.102,2019-05-02 01:22:29.872
WALKING,2019-05-02 01:22:29.872,2019-05-02 01:39:35.387
STILL,2019-05-02 01:39:35.387,2019-05-02 02:01:49.238
WALKING,2019-05-02 02:01:49.238,2019-05-02 02:06:51.861
STILL,2019-05-02 02:06:51.861,2019-05-02 04:02:25.443
WALKING,2019-05-02 04:02:25.443,2019-05-02 04:07:21.615
STILL,2019-05-02 04:07:21.615,2019-05-02 05:14:21.711
WALKING,2019-05-02 05:14:21.711,2019-05-02 05:17:24.246
RUNNING,2019-05-02 05:17:24.246,2019-05-02 05:17:54.596
