actionType,name,packageName,start_time,end_time
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:00:27.924,2019-05-08 00:00:29.606
WALKING,연락처,com.samsung.android.contacts,2019-05-08 00:00:29.644,2019-05-08 00:00:36.742
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:00:36.758,2019-05-08 00:00:37.762
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:04:22.258,2019-05-08 00:04:25.679
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:25.753,2019-05-08 00:04:25.872
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:25.920,2019-05-08 00:04:26.236
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:26.301,2019-05-08 00:04:29.661
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:29.702,2019-05-08 00:04:36.582
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:36.602,2019-05-08 00:04:39.301
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:39.322,2019-05-08 00:04:42.469
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:42.499,2019-05-08 00:04:56.210
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:04:56.233,2019-05-08 00:04:57.729
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:05:58.669,2019-05-08 00:05:58.744
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:05:58.935,2019-05-08 00:06:03.365
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:06:03.391,2019-05-08 00:06:04.390
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:06:04.414,2019-05-08 00:06:08.393
WALKING,카카오톡,com.kakao.talk,2019-05-08 00:06:08.423,2019-05-08 00:06:17.088
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:06:17.110,2019-05-08 00:06:22.964
WALKING,삼성 인터넷,com.sec.android.app.sbrowser,2019-05-08 00:06:22.999,2019-05-08 00:07:08.448
STILL,삼성 인터넷,com.sec.android.app.sbrowser,2019-05-08 00:07:08.448,2019-05-08 00:08:33.787
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:08:33.858,2019-05-08 00:08:35.960
STILL,카카오톡,com.kakao.talk,2019-05-08 00:08:36.011,2019-05-08 00:08:36.123
STILL,카카오톡,com.kakao.talk,2019-05-08 00:08:36.339,2019-05-08 00:08:37.505
STILL,카카오톡,com.kakao.talk,2019-05-08 00:08:37.521,2019-05-08 00:08:39.371
STILL,카카오톡,com.kakao.talk,2019-05-08 00:08:39.392,2019-05-08 00:08:42.464
STILL,카카오톡,com.kakao.talk,2019-05-08 00:08:42.491,2019-05-08 00:09:03.282
STILL,카카오톡,com.kakao.talk,2019-05-08 00:09:03.305,2019-05-08 00:09:04.627
STILL,카카오톡,com.kakao.talk,2019-05-08 00:09:04.757,2019-05-08 00:09:13.291
STILL,카카오톡,com.kakao.talk,2019-05-08 00:09:13.315,2019-05-08 00:09:15.661
STILL,카카오톡,com.kakao.talk,2019-05-08 00:09:15.688,2019-05-08 00:09:30.124
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:09:30.141,2019-05-08 00:09:32.992
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:33.027,2019-05-08 00:09:38.646
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:38.665,2019-05-08 00:09:49.413
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:49.455,2019-05-08 00:09:53.072
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:53.101,2019-05-08 00:09:54.124
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:54.143,2019-05-08 00:09:55.304
STILL,Paco,com.pacoapp.paco,2019-05-08 00:09:55.321,2019-05-08 00:09:57.869
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:09:57.894,2019-05-08 00:10:05.720
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-08 00:10:05.767,2019-05-08 00:10:06.033
STILL,패키지 설치 프로그램,com.google.android.packageinstaller,2019-05-08 00:10:06.162,2019-05-08 00:10:06.454
STILL,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-08 00:10:06.473,2019-05-08 00:10:08.750
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:10:08.794,2019-05-08 00:10:10.094
STILL,ABC Logger,kaist.iclab.abclogger,2019-05-08 00:10:10.150,2019-05-08 00:10:10.480
STILL,ABC Logger,kaist.iclab.abclogger,2019-05-08 00:10:10.662,2019-05-08 00:10:17.178
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:10:17.215,2019-05-08 00:10:44.269
STILL,KLMS,kr.ac.kaist.coursemos.android,2019-05-08 00:10:44.327,2019-05-08 00:10:48.327
STILL,KLMS,kr.ac.kaist.coursemos.android,2019-05-08 00:10:48.355,2019-05-08 00:10:50.160
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:10:50.196,2019-05-08 00:10:50.947
STILL,삼성 인터넷,com.sec.android.app.sbrowser,2019-05-08 00:10:50.986,2019-05-08 00:12:16.119
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:12:16.143,2019-05-08 00:12:19.424
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:19.474,2019-05-08 00:12:19.568
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:19.690,2019-05-08 00:12:20.992
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:21.010,2019-05-08 00:12:21.913
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:21.936,2019-05-08 00:12:23.637
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:23.665,2019-05-08 00:12:25.384
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:25.409,2019-05-08 00:12:29.864
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:29.895,2019-05-08 00:12:31.001
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:31.016,2019-05-08 00:12:31.680
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:31.754,2019-05-08 00:12:46.556
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:46.589,2019-05-08 00:12:51.712
STILL,카카오톡,com.kakao.talk,2019-05-08 00:12:51.735,2019-05-08 00:13:08.203
STILL,카카오톡,com.kakao.talk,2019-05-08 00:13:08.232,2019-05-08 00:13:09.254
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:13:09.309,2019-05-08 00:13:10.524
STILL,Facebook,com.facebook.katana,2019-05-08 00:13:10.567,2019-05-08 00:15:26.932
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-08 00:15:26.984,2019-05-08 00:15:33.020
STILL,코레일톡,com.korail.talk,2019-05-08 00:15:33.056,2019-05-08 00:15:36.131
STILL,코레일톡,com.korail.talk,2019-05-08 00:15:36.255,2019-05-08 00:15:40.394
STILL,코레일톡,com.korail.talk,2019-05-08 00:15:40.469,2019-05-08 00:15:59.733
STILL,코레일톡,com.korail.talk,2019-05-08 00:15:59.754,2019-05-08 00:16:01.161
