name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
통화,com.samsung.android.incallui,True,False,2019-05-08 00:01:08.801,2019-05-08 00:01:08.806
통화,com.samsung.android.incallui,True,False,2019-05-08 00:01:10.449,2019-05-08 00:02:28.655
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:02:28.961,2019-05-08 00:02:28.972
리마인더,com.samsung.android.app.reminder,True,True,2019-05-08 00:39:03.413,2019-05-08 00:39:03.446
리마인더,com.samsung.android.app.reminder,True,True,2019-05-08 00:39:15.325,2019-05-08 00:39:22.056
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:41:02.449,2019-05-08 00:41:02.463
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:41:03.274,2019-05-08 00:41:11.193
리마인더,com.samsung.android.app.reminder,True,True,2019-05-08 00:41:11.293,2019-05-08 00:41:12.877
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:41:12.936,2019-05-08 00:41:12.942
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:48:02.283,2019-05-08 00:48:02.290
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:48:02.882,2019-05-08 00:48:06.970
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:48:07.062,2019-05-08 00:48:07.066
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:53:02.061,2019-05-08 00:53:02.070
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:53:02.644,2019-05-08 00:53:08.161
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:53:08.240,2019-05-08 00:53:08.244
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:55:01.744,2019-05-08 00:55:01.752
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:55:02.328,2019-05-08 00:55:05.256
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:55:05.338,2019-05-08 00:55:05.342
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:58:01.776,2019-05-08 00:58:01.791
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:58:02.327,2019-05-08 00:58:08.042
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 00:58:08.130,2019-05-08 00:58:08.135
시계,com.sec.android.app.clockpackage,True,True,2019-05-08 02:00:58.283,2019-05-08 21:08:56.933
카카오톡,com.kakao.talk,False,False,2019-05-08 02:43:26.969,2019-05-08 02:43:26.985
카카오톡,com.kakao.talk,False,False,2019-05-08 02:43:27.085,2019-05-08 02:43:27.090
카카오톡,com.kakao.talk,False,False,2019-05-08 02:44:00.823,2019-05-08 02:44:00.849
카카오톡,com.kakao.talk,False,False,2019-05-08 02:46:45.493,2019-05-08 03:15:26.432
카카오톡,com.kakao.talk,False,False,2019-05-08 03:15:26.467,2019-05-08 03:15:34.062
카카오톡,com.kakao.talk,False,False,2019-05-08 03:15:27.908,2019-05-08 03:15:34.062
카카오톡,com.kakao.talk,False,False,2019-05-08 03:15:34.089,2019-05-08 03:16:00.149
카카오톡,com.kakao.talk,False,False,2019-05-08 03:16:00.166,2019-05-08 03:16:08.285
카카오톡,com.kakao.talk,False,False,2019-05-08 05:07:36.152,2019-05-08 05:07:40.830
카카오톡,com.kakao.talk,False,False,2019-05-08 05:07:40.852,2019-05-08 05:07:52.202
카카오톡,com.kakao.talk,False,False,2019-05-08 05:07:52.223,2019-05-08 05:08:10.895
카카오톡,com.kakao.talk,False,False,2019-05-08 05:08:10.924,2019-05-08 05:08:15.549
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:08:15.573,2019-05-08 05:08:16.713
Facebook,com.facebook.katana,False,False,2019-05-08 05:08:16.769,2019-05-08 05:08:20.035
Facebook,com.facebook.katana,False,False,2019-05-08 05:08:20.068,2019-05-08 05:09:37.533
Facebook,com.facebook.katana,False,False,2019-05-08 05:09:37.548,2019-05-08 05:09:59.838
Facebook,com.facebook.katana,False,False,2019-05-08 05:09:59.861,2019-05-08 05:10:00.742
Facebook,com.facebook.katana,False,False,2019-05-08 05:10:00.768,2019-05-08 05:10:03.257
Facebook,com.facebook.katana,False,False,2019-05-08 05:10:03.291,2019-05-08 05:10:19.257
Facebook,com.facebook.katana,False,False,2019-05-08 05:10:19.284,2019-05-08 05:10:54.280
Facebook,com.facebook.katana,False,False,2019-05-08 05:10:54.357,2019-05-08 05:11:24.281
Facebook,com.facebook.katana,False,False,2019-05-08 05:11:24.299,2019-05-08 05:12:09.650
Facebook,com.facebook.katana,False,False,2019-05-08 05:12:09.676,2019-05-08 05:12:10.544
Facebook,com.facebook.katana,False,False,2019-05-08 05:12:10.570,2019-05-08 05:12:30.059
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:12:30.082,2019-05-08 05:12:31.009
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:12:31.065,2019-05-08 05:12:36.780
Facebook,com.facebook.katana,False,False,2019-05-08 05:12:36.867,2019-05-08 05:12:51.109
Facebook,com.facebook.katana,False,False,2019-05-08 05:12:51.128,2019-05-08 05:12:54.125
Facebook,com.facebook.katana,False,False,2019-05-08 05:12:54.144,2019-05-08 05:13:07.376
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:13:07.401,2019-05-08 05:13:08.553
Facebook,com.facebook.katana,False,False,2019-05-08 05:13:08.600,2019-05-08 05:15:19.820
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:15:19.849,2019-05-08 05:15:20.563
카카오톡,com.kakao.talk,False,False,2019-05-08 05:15:20.650,2019-05-08 05:15:27.308
카카오톡,com.kakao.talk,False,False,2019-05-08 05:15:27.328,2019-05-08 05:15:38.180
카카오톡,com.kakao.talk,False,False,2019-05-08 05:15:38.200,2019-05-08 05:15:39.653
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:15:39.669,2019-05-08 05:15:40.355
Facebook,com.facebook.katana,False,False,2019-05-08 05:15:40.406,2019-05-08 05:15:41.434
Facebook,com.facebook.katana,False,False,2019-05-08 05:15:41.462,2019-05-08 05:16:01.741
Facebook,com.facebook.katana,False,False,2019-05-08 05:17:35.577,2019-05-08 05:17:41.721
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:17:41.748,2019-05-08 05:17:46.976
YouTube,com.google.android.youtube,True,True,2019-05-08 05:17:47.075,2019-05-08 05:17:47.768
YouTube,com.google.android.youtube,True,True,2019-05-08 05:17:47.924,2019-05-08 05:21:54.283
빅스비 보이스,com.samsung.android.bixby.agent,True,True,2019-05-08 05:21:54.315,2019-05-08 05:22:58.332
빅스비 보이스,com.samsung.android.bixby.agent,True,True,2019-05-08 05:23:29.537,2019-05-08 05:23:31.697
YouTube,com.google.android.youtube,True,True,2019-05-08 05:23:31.744,2019-05-08 05:23:49.249
YouTube,com.google.android.youtube,True,True,2019-05-08 05:28:44.649,2019-05-08 05:31:21.385
YouTube,com.google.android.youtube,True,True,2019-05-08 05:31:32.477,2019-05-08 05:31:34.001
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:31:34.022,2019-05-08 05:31:40.400
날씨,com.sec.android.daemonapp,True,False,2019-05-08 05:31:40.544,2019-05-08 05:31:43.562
날씨,com.sec.android.daemonapp,True,False,2019-05-08 05:38:01.292,2019-05-08 05:38:27.673
날씨,com.sec.android.daemonapp,True,False,2019-05-08 05:40:53.413,2019-05-08 05:40:56.791
Facebook,com.facebook.katana,False,False,2019-05-08 05:40:56.825,2019-05-08 05:40:58.797
Facebook,com.facebook.katana,False,False,2019-05-08 05:40:58.842,2019-05-08 05:41:38.771
Facebook,com.facebook.katana,False,False,2019-05-08 05:41:38.788,2019-05-08 05:42:02.522
Facebook,com.facebook.katana,False,False,2019-05-08 05:42:02.551,2019-05-08 05:42:03.213
Facebook,com.facebook.katana,False,False,2019-05-08 05:42:03.238,2019-05-08 05:43:08.221
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:43:08.249,2019-05-08 05:43:09.895
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:43:09.933,2019-05-08 05:43:51.681
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:44:33.983,2019-05-08 05:52:28.805
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:52:28.856,2019-05-08 05:52:31.062
YouTube,com.google.android.youtube,True,True,2019-05-08 05:52:31.101,2019-05-08 05:53:47.675
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:53:47.961,2019-05-08 05:53:55.855
텔레그램,org.telegram.messenger,False,False,2019-05-08 05:53:55.916,2019-05-08 05:55:19.707
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:55:19.756,2019-05-08 05:55:19.846
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:55:19.881,2019-05-08 05:55:22.351
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:55:22.381,2019-05-08 05:55:24.526
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:55:24.579,2019-05-08 05:55:33.843
통화,com.samsung.android.incallui,True,False,2019-05-08 05:55:33.891,2019-05-08 05:56:48.152
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 05:56:48.191,2019-05-08 05:57:33.293
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:57:33.357,2019-05-08 05:57:34.543
Facebook,com.facebook.katana,False,False,2019-05-08 05:57:34.597,2019-05-08 05:58:44.329
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 05:58:44.376,2019-05-08 05:58:47.348
YouTube,com.google.android.youtube,True,True,2019-05-08 05:58:47.650,2019-05-08 05:59:33.640
YouTube,com.google.android.youtube,True,True,2019-05-08 06:02:28.826,2019-05-08 06:03:35.065
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:03:35.160,2019-05-08 06:04:09.327
Logger,iclab.kaist.ac.kr.msband_logger,False,False,2019-05-08 06:04:09.396,2019-05-08 06:04:09.642
패키지 설치 프로그램,com.google.android.packageinstaller,True,False,2019-05-08 06:04:09.775,2019-05-08 06:04:10.040
Logger,iclab.kaist.ac.kr.msband_logger,False,False,2019-05-08 06:04:10.056,2019-05-08 06:04:11.560
접근성,com.samsung.accessibility,True,False,2019-05-08 06:04:11.653,2019-05-08 06:04:13.888
설정,com.android.settings,True,False,2019-05-08 06:04:13.962,2019-05-08 06:04:15.515
설정,com.android.settings,True,False,2019-05-08 06:04:15.531,2019-05-08 06:04:19.203
설정,com.android.settings,True,False,2019-05-08 06:04:19.221,2019-05-08 06:04:19.892
접근성,com.samsung.accessibility,True,False,2019-05-08 06:04:19.919,2019-05-08 06:04:21.224
Logger,iclab.kaist.ac.kr.msband_logger,False,False,2019-05-08 06:04:21.251,2019-05-08 06:04:22.690
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:04:22.713,2019-05-08 06:05:24.476
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:06:16.547,2019-05-08 06:06:18.299
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:06:18.358,2019-05-08 06:06:19.084
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:06:19.099,2019-05-08 06:06:21.958
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:06:21.975,2019-05-08 06:06:28.416
ABC Logger,kaist.iclab.abclogger,False,False,2019-05-08 06:06:28.461,2019-05-08 06:06:28.536
ABC Logger,kaist.iclab.abclogger,False,False,2019-05-08 06:06:28.581,2019-05-08 06:06:30.388
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:06:30.405,2019-05-08 06:06:34.032
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:06:34.082,2019-05-08 06:06:34.773
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:06:34.784,2019-05-08 06:09:56.794
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:11:37.636,2019-05-08 06:12:00.337
Polar Beat,fi.polar.beat,False,False,2019-05-08 06:12:06.605,2019-05-08 06:12:12.330
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:12:12.352,2019-05-08 06:12:15.668
Paco,com.pacoapp.paco,False,False,2019-05-08 06:12:15.759,2019-05-08 06:12:17.031
Paco,com.pacoapp.paco,False,False,2019-05-08 06:12:17.046,2019-05-08 06:12:31.247
Paco,com.pacoapp.paco,False,False,2019-05-08 06:12:31.277,2019-05-08 06:12:34.160
Paco,com.pacoapp.paco,False,False,2019-05-08 06:16:06.788,2019-05-08 06:16:09.630
Facebook,com.facebook.katana,False,False,2019-05-08 06:16:09.684,2019-05-08 06:20:57.050
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:20:57.100,2019-05-08 06:21:01.245
YouTube,com.google.android.youtube,True,True,2019-05-08 06:21:01.301,2019-05-08 06:34:47.405
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:34:47.466,2019-05-08 06:34:48.799
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:34:48.875,2019-05-08 06:39:07.083
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:40:20.462,2019-05-08 06:41:57.002
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:42:05.715,2019-05-08 06:43:29.960
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:43:59.799,2019-05-08 06:45:07.200
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:45:38.510,2019-05-08 06:45:41.382
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:45:41.417,2019-05-08 06:45:42.680
삼성 인터넷,com.sec.android.app.sbrowser,False,False,2019-05-08 06:45:42.740,2019-05-08 06:46:10.486
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:46:10.510,2019-05-08 06:46:12.201
YouTube,com.google.android.youtube,True,True,2019-05-08 06:46:12.245,2019-05-08 06:46:52.214
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:46:52.244,2019-05-08 06:46:56.068
캠퍼스팅,jstudio.cting,False,False,2019-05-08 06:46:56.126,2019-05-08 06:47:00.828
캠퍼스팅,jstudio.cting,False,False,2019-05-08 06:47:00.876,2019-05-08 06:47:03.182
캠퍼스팅,jstudio.cting,False,False,2019-05-08 06:47:03.205,2019-05-08 06:47:21.489
안드로이드 시스템,android,True,False,2019-05-08 06:47:21.565,2019-05-08 06:47:24.548
갤러리,com.sec.android.gallery3d,True,True,2019-05-08 06:47:24.571,2019-05-08 06:48:24.830
캠퍼스팅,jstudio.cting,False,False,2019-05-08 06:48:24.931,2019-05-08 06:48:29.788
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:48:29.810,2019-05-08 06:48:31.807
Facebook,com.facebook.katana,False,False,2019-05-08 06:48:31.851,2019-05-08 06:48:54.561
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:48:54.608,2019-05-08 06:49:23.345
YouTube,com.google.android.youtube,True,True,2019-05-08 06:49:23.407,2019-05-08 06:49:44.018
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:49:44.040,2019-05-08 06:49:45.932
카카오톡,com.kakao.talk,False,False,2019-05-08 06:49:45.970,2019-05-08 06:49:51.391
카카오톡,com.kakao.talk,False,False,2019-05-08 06:49:51.414,2019-05-08 06:50:00.976
카카오톡,com.kakao.talk,False,False,2019-05-08 06:50:00.999,2019-05-08 06:50:07.327
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-05-08 06:50:07.350,2019-05-08 06:50:09.765
