actionType,start_time,end_time
WALKING,2019-05-16 00:00:00.000,2019-05-16 00:00:28.566
ON_BICYCLE,2019-05-16 00:00:28.566,2019-05-16 00:04:01.205
WALKING,2019-05-16 00:04:01.205,2019-05-16 00:06:40.746
STILL,2019-05-16 00:06:40.746,2019-05-16 00:15:00.376
WALKING,2019-05-16 00:15:00.376,2019-05-16 00:16:14.055
STILL,2019-05-16 00:16:14.055,2019-05-16 01:36:53.953
WALKING,2019-05-16 01:36:53.953,2019-05-16 01:37:36.730
STILL,2019-05-16 01:37:36.730,2019-05-16 01:59:23.971
WALKING,2019-05-16 01:59:23.971,2019-05-16 02:02:37.942
ON_BICYCLE,2019-05-16 02:02:37.942,2019-05-16 02:05:05.259
WALKING,2019-05-16 02:05:05.259,2019-05-16 02:10:16.976
STILL,2019-05-16 02:10:16.976,2019-05-16 02:10:40.540
WALKING,2019-05-16 02:10:40.540,2019-05-16 02:11:35.560
STILL,2019-05-16 02:11:35.560,2019-05-16 03:03:11.586
WALKING,2019-05-16 03:03:11.586,2019-05-16 03:06:45.693
STILL,2019-05-16 03:06:45.693,2019-05-16 03:40:23.116
WALKING,2019-05-16 03:40:23.116,2019-05-16 03:52:58.589
STILL,2019-05-16 03:52:58.589,2019-05-16 03:58:09.335
WALKING,2019-05-16 03:58:09.335,2019-05-16 04:03:03.972
STILL,2019-05-16 04:03:03.972,2019-05-16 04:07:47.587
WALKING,2019-05-16 04:07:47.587,2019-05-16 04:11:54.497
STILL,2019-05-16 04:11:54.497,2019-05-16 04:23:02.745
ON_BICYCLE,2019-05-16 04:23:02.745,2019-05-16 04:23:31.857
WALKING,2019-05-16 04:23:31.857,2019-05-16 04:28:36.806
RUNNING,2019-05-16 04:28:36.806,2019-05-16 04:30:39.842
WALKING,2019-05-16 04:30:39.842,2019-05-16 04:31:10.127
STILL,2019-05-16 04:31:10.127,2019-05-16 04:38:49.929
WALKING,2019-05-16 04:38:49.929,2019-05-16 04:41:26.543
