actionType,name,packageName,start_time,end_time
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:06:14.229,2019-05-16 00:06:17.500
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:25:11.460,2019-05-16 00:25:12.274
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:26:18.991,2019-05-16 00:26:20.537
STILL,카메라,com.sec.android.app.camera,2019-05-16 00:26:20.568,2019-05-16 00:26:31.452
STILL,카메라,com.sec.android.app.camera,2019-05-16 00:27:20.094,2019-05-16 00:27:23.453
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:27:23.833,2019-05-16 00:27:31.325
STILL,Chrome,com.android.chrome,2019-05-16 00:27:31.346,2019-05-16 00:27:37.134
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:27:37.222,2019-05-16 00:27:38.464
STILL,Chrome,com.android.chrome,2019-05-16 00:27:38.512,2019-05-16 00:27:42.426
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:27:42.455,2019-05-16 00:28:26.697
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:28:46.325,2019-05-16 00:29:31.727
RUNNING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:29:31.727,2019-05-16 00:29:42.878
RUNNING,Dropsync,com.ttxapps.dropsync,2019-05-16 00:29:42.914,2019-05-16 00:29:43.164
RUNNING,Polar Beat,fi.polar.beat,2019-05-16 00:29:43.675,2019-05-16 00:29:45.092
RUNNING,Polar Beat,fi.polar.beat,2019-05-16 00:29:45.126,2019-05-16 00:30:01.732
RUNNING,Polar Beat,fi.polar.beat,2019-05-16 00:30:01.745,2019-05-16 00:30:08.297
RUNNING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:30:08.313,2019-05-16 00:30:11.194
RUNNING,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-16 00:30:11.256,2019-05-16 00:30:11.710
RUNNING,패키지 설치 프로그램,com.google.android.packageinstaller,2019-05-16 00:30:11.828,2019-05-16 00:30:11.976
RUNNING,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-16 00:30:12.004,2019-05-16 00:30:13.334
RUNNING,접근성,com.samsung.accessibility,2019-05-16 00:30:13.404,2019-05-16 00:30:15.043
RUNNING,설정,com.android.settings,2019-05-16 00:30:15.100,2019-05-16 00:30:16.587
RUNNING,설정,com.android.settings,2019-05-16 00:30:16.601,2019-05-16 00:30:26.632
RUNNING,설정,com.android.settings,2019-05-16 00:30:26.651,2019-05-16 00:30:28.235
RUNNING,접근성,com.samsung.accessibility,2019-05-16 00:30:28.261,2019-05-16 00:30:30.326
RUNNING,Logger,iclab.kaist.ac.kr.msband_logger,2019-05-16 00:30:30.344,2019-05-16 00:30:33.692
RUNNING,접근성,com.samsung.accessibility,2019-05-16 00:30:33.713,2019-05-16 00:30:34.843
RUNNING,설정,com.android.settings,2019-05-16 00:30:34.856,2019-05-16 00:30:36.409
RUNNING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:30:36.425,2019-05-16 00:30:52.213
RUNNING,Chrome,com.android.chrome,2019-05-16 00:30:52.246,2019-05-16 00:30:55.473
RUNNING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:30:55.502,2019-05-16 00:30:58.028
RUNNING,Adobe Acrobat,com.adobe.reader,2019-05-16 00:30:58.059,2019-05-16 00:30:58.995
RUNNING,Adobe Acrobat,com.adobe.reader,2019-05-16 00:30:59.037,2019-05-16 00:31:03.408
RUNNING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:31:03.432,2019-05-16 00:31:08.173
RUNNING,Chrome,com.android.chrome,2019-05-16 00:31:08.202,2019-05-16 00:31:09.731
RUNNING,드라이브,com.google.android.apps.docs,2019-05-16 00:31:09.834,2019-05-16 00:31:11.384
RUNNING,드라이브,com.google.android.apps.docs,2019-05-16 00:31:11.407,2019-05-16 00:31:11.434
RUNNING,드라이브,com.google.android.apps.docs,2019-05-16 00:31:11.505,2019-05-16 00:31:12.830
IN_VEHICLE,드라이브,com.google.android.apps.docs,2019-05-16 00:31:12.830,2019-05-16 00:32:16.129
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:32:16.142,2019-05-16 00:32:18.299
IN_VEHICLE,Polar Beat,fi.polar.beat,2019-05-16 00:32:18.323,2019-05-16 00:32:36.271
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:32:36.283,2019-05-16 00:32:39.203
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:34:41.448,2019-05-16 00:34:52.669
IN_VEHICLE,Polar Beat,fi.polar.beat,2019-05-16 00:34:52.697,2019-05-16 00:35:54.732
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:35:54.744,2019-05-16 00:35:55.132
IN_VEHICLE,설정,com.android.settings,2019-05-16 00:35:55.163,2019-05-16 00:35:56.872
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:35:56.898,2019-05-16 00:35:58.803
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:39:42.948,2019-05-16 00:39:45.341
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:39:45.394,2019-05-16 00:39:45.528
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:39:45.572,2019-05-16 00:39:45.636
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:39:45.697,2019-05-16 00:39:59.709
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:39:59.739,2019-05-16 00:39:59.806
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:39:59.917,2019-05-16 00:40:01.305
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:01.319,2019-05-16 00:40:02.107
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:02.127,2019-05-16 00:40:02.906
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:02.920,2019-05-16 00:40:04.690
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:04.708,2019-05-16 00:40:05.498
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:05.513,2019-05-16 00:40:06.233
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:06.245,2019-05-16 00:40:07.476
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:07.499,2019-05-16 00:40:11.180
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:11.204,2019-05-16 00:40:12.091
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:12.108,2019-05-16 00:40:12.705
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:12.717,2019-05-16 00:40:13.366
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:40:13.381,2019-05-16 00:40:31.071
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:40:31.089,2019-05-16 00:40:35.861
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:40:35.890,2019-05-16 00:40:48.233
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:41:27.726,2019-05-16 00:41:41.604
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:41:41.638,2019-05-16 00:41:45.967
IN_VEHICLE,캘린더,com.samsung.android.calendar,2019-05-16 00:41:45.993,2019-05-16 00:42:40.348
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:42:40.361,2019-05-16 00:42:42.151
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:43:45.251,2019-05-16 00:43:54.560
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:43:54.583,2019-05-16 00:44:27.003
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:44:27.018,2019-05-16 00:44:27.700
IN_VEHICLE,카메라,com.sec.android.app.camera,2019-05-16 00:44:27.734,2019-05-16 00:44:30.875
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:44:31.129,2019-05-16 00:44:48.834
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:48.863,2019-05-16 00:44:50.162
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:50.183,2019-05-16 00:44:51.210
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:51.228,2019-05-16 00:44:53.912
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:53.932,2019-05-16 00:44:55.490
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:55.508,2019-05-16 00:44:56.293
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:44:56.308,2019-05-16 00:45:55.843
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:45:55.858,2019-05-16 00:45:57.380
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:45:57.406,2019-05-16 00:46:25.278
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:46:25.329,2019-05-16 00:46:26.830
IN_VEHICLE,캘린더,com.samsung.android.calendar,2019-05-16 00:46:26.860,2019-05-16 00:46:29.604
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:46:29.617,2019-05-16 00:46:30.137
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:46:30.174,2019-05-16 00:47:15.336
IN_VEHICLE,알집,com.estsoft.alzip,2019-05-16 00:47:15.425,2019-05-16 00:47:17.818
IN_VEHICLE,알집,com.estsoft.alzip,2019-05-16 00:47:17.832,2019-05-16 00:47:27.544
IN_VEHICLE,안드로이드 시스템,android,2019-05-16 00:47:27.647,2019-05-16 00:47:27.952
IN_VEHICLE,한컴오피스 viewer,com.tf.thinkdroid.viewer,2019-05-16 00:47:28.011,2019-05-16 00:47:28.307
IN_VEHICLE,한컴오피스 viewer,com.tf.thinkdroid.viewer,2019-05-16 00:47:28.389,2019-05-16 00:48:02.885
IN_VEHICLE,알집,com.estsoft.alzip,2019-05-16 00:48:02.913,2019-05-16 00:48:07.849
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:48:07.865,2019-05-16 00:48:08.769
IN_VEHICLE,한컴오피스 viewer,com.tf.thinkdroid.viewer,2019-05-16 00:48:08.794,2019-05-16 00:48:10.333
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:48:10.348,2019-05-16 00:48:11.733
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:48:11.787,2019-05-16 00:49:10.817
IN_VEHICLE,Chrome,com.android.chrome,2019-05-16 00:51:18.699,2019-05-16 00:51:20.425
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:51:20.455,2019-05-16 00:51:21.253
IN_VEHICLE,카메라,com.sec.android.app.camera,2019-05-16 00:51:21.293,2019-05-16 00:51:43.616
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:51:43.946,2019-05-16 00:51:45.621
IN_VEHICLE,카메라,com.sec.android.app.camera,2019-05-16 00:51:45.646,2019-05-16 00:51:48.836
IN_VEHICLE,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:51:49.183,2019-05-16 00:51:51.126
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:51:51.153,2019-05-16 00:51:54.841
IN_VEHICLE,카카오톡,com.kakao.talk,2019-05-16 00:51:54.862,2019-05-16 00:51:55.642
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:51:55.642,2019-05-16 00:51:56.006
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:51:56.025,2019-05-16 00:52:12.695
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:52:12.723,2019-05-16 00:52:16.312
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:52:16.332,2019-05-16 00:52:32.507
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:52:32.523,2019-05-16 00:52:40.825
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:52:40.848,2019-05-16 00:52:59.090
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:52:59.113,2019-05-16 00:53:04.039
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:53:04.068,2019-05-16 00:53:04.996
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:53:05.011,2019-05-16 00:53:07.839
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:53:07.857,2019-05-16 00:53:51.337
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:53:51.352,2019-05-16 00:54:08.331
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:54:08.352,2019-05-16 00:54:09.229
WALKING,카카오톡,com.kakao.talk,2019-05-16 00:54:09.247,2019-05-16 00:54:10.180
WALKING,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:54:10.230,2019-05-16 00:54:11.795
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:58:35.065,2019-05-16 00:58:36.713
STILL,카카오톡,com.kakao.talk,2019-05-16 00:58:36.744,2019-05-16 00:58:37.011
STILL,카카오톡,com.kakao.talk,2019-05-16 00:58:37.025,2019-05-16 00:58:37.057
STILL,카카오톡,com.kakao.talk,2019-05-16 00:58:37.109,2019-05-16 00:58:38.205
STILL,카카오톡,com.kakao.talk,2019-05-16 00:58:38.226,2019-05-16 00:58:39.476
STILL,카카오톡,com.kakao.talk,2019-05-16 00:58:39.491,2019-05-16 00:59:02.518
STILL,카카오톡,com.kakao.talk,2019-05-16 00:59:02.540,2019-05-16 00:59:03.549
STILL,카카오톡,com.kakao.talk,2019-05-16 00:59:03.564,2019-05-16 00:59:10.703
STILL,카카오톡,com.kakao.talk,2019-05-16 00:59:10.725,2019-05-16 00:59:11.591
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:59:11.617,2019-05-16 00:59:16.055
STILL,Polar Beat,fi.polar.beat,2019-05-16 00:59:16.114,2019-05-16 00:59:36.775
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 00:59:36.789,2019-05-16 00:59:38.419
STILL,똑똑가계부,com.dencreak.spbook,2019-05-16 00:59:38.451,2019-05-16 01:01:05.891
STILL,Samsung Health,com.sec.android.app.shealth,2019-05-16 01:01:05.928,2019-05-16 01:01:07.681
STILL,똑똑가계부,com.dencreak.spbook,2019-05-16 01:01:07.723,2019-05-16 01:01:09.796
STILL,메시지,com.samsung.android.messaging,2019-05-16 01:01:09.811,2019-05-16 01:01:14.184
STILL,똑똑가계부,com.dencreak.spbook,2019-05-16 01:01:14.269,2019-05-16 01:01:40.181
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 01:01:40.197,2019-05-16 01:01:42.660
STILL,Chrome,com.android.chrome,2019-05-16 01:01:42.692,2019-05-16 01:02:32.565
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 01:02:32.611,2019-05-16 01:02:34.296
STILL,Chrome,com.android.chrome,2019-05-16 01:02:34.317,2019-05-16 01:03:23.236
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:23.277,2019-05-16 01:03:23.364
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:23.420,2019-05-16 01:03:23.463
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:23.573,2019-05-16 01:03:27.180
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:27.197,2019-05-16 01:03:41.276
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:41.296,2019-05-16 01:03:45.259
STILL,카카오톡,com.kakao.talk,2019-05-16 01:03:45.279,2019-05-16 01:04:08.338
STILL,카카오톡,com.kakao.talk,2019-05-16 01:04:08.358,2019-05-16 01:04:09.096
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 01:04:09.114,2019-05-16 01:06:06.954
STILL,Paco,com.pacoapp.paco,2019-05-16 01:06:06.971,2019-05-16 01:06:07.103
STILL,Samsung Experience 홈,com.sec.android.app.launcher,2019-05-16 01:06:07.213,2019-05-16 01:06:17.481
STILL,Paco,com.pacoapp.paco,2019-05-16 01:06:17.515,2019-05-16 01:06:31.821
