actionType,name,packageName,start_time,end_time
STILL,Facebook,com.facebook.katana,2019-05-08 00:00:49.897,2019-05-08 00:01:13.481
STILL,Facebook,com.facebook.katana,2019-05-08 00:01:13.507,2019-05-08 00:01:14.052
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 00:01:14.087,2019-05-08 00:01:18.704
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 00:33:17.179,2019-05-08 00:33:19.147
STILL,카카오톡,com.kakao.talk,2019-05-08 00:33:19.194,2019-05-08 00:33:19.310
STILL,카카오톡,com.kakao.talk,2019-05-08 00:33:19.355,2019-05-08 00:33:19.402
STILL,카카오톡,com.kakao.talk,2019-05-08 00:33:19.453,2019-05-08 00:33:42.295
STILL,카카오톡,com.kakao.talk,2019-05-08 00:33:42.312,2019-05-08 00:33:42.360
STILL,카카오톡,com.kakao.talk,2019-05-08 00:33:42.410,2019-05-08 00:33:42.879
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 00:33:43.020,2019-05-08 00:33:47.634
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 00:47:57.232,2019-05-08 00:47:59.621
STILL,카카오톡,com.kakao.talk,2019-05-08 00:47:59.651,2019-05-08 00:47:59.714
STILL,카카오톡,com.kakao.talk,2019-05-08 00:47:59.736,2019-05-08 00:47:59.780
STILL,카카오톡,com.kakao.talk,2019-05-08 00:47:59.830,2019-05-08 00:48:33.145
STILL,카카오톡,com.kakao.talk,2019-05-08 00:48:33.160,2019-05-08 00:48:33.205
STILL,카카오톡,com.kakao.talk,2019-05-08 00:48:33.248,2019-05-08 00:48:35.777
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 00:48:35.813,2019-05-08 00:48:37.566
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:14:40.210,2019-05-08 01:14:45.298
STILL,Paco,com.pacoapp.paco,2019-05-08 01:14:45.325,2019-05-08 01:14:46.930
STILL,Paco,com.pacoapp.paco,2019-05-08 01:14:46.937,2019-05-08 01:15:16.870
STILL,Paco,com.pacoapp.paco,2019-05-08 01:15:16.884,2019-05-08 01:15:19.281
STILL,Paco,com.pacoapp.paco,2019-05-08 01:15:19.293,2019-05-08 01:15:22.056
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:15:22.069,2019-05-08 01:15:32.975
STILL,Instagram,com.instagram.android,2019-05-08 01:15:33.007,2019-05-08 01:15:37.164
STILL,Instagram,com.instagram.android,2019-05-08 01:15:37.186,2019-05-08 01:15:40.571
STILL,Instagram,com.instagram.android,2019-05-08 01:15:40.622,2019-05-08 01:15:41.433
STILL,Instagram,com.instagram.android,2019-05-08 01:15:41.458,2019-05-08 01:15:42.838
STILL,Instagram,com.instagram.android,2019-05-08 01:15:42.884,2019-05-08 01:15:43.520
STILL,Instagram,com.instagram.android,2019-05-08 01:15:43.543,2019-05-08 01:15:45.078
STILL,Instagram,com.instagram.android,2019-05-08 01:15:45.123,2019-05-08 01:15:46.611
STILL,Instagram,com.instagram.android,2019-05-08 01:15:46.631,2019-05-08 01:15:48.451
STILL,Instagram,com.instagram.android,2019-05-08 01:15:48.492,2019-05-08 01:15:48.859
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:15:48.879,2019-05-08 01:15:51.168
STILL,카카오톡,com.kakao.talk,2019-05-08 01:15:51.214,2019-05-08 01:15:51.267
STILL,카카오톡,com.kakao.talk,2019-05-08 01:15:51.287,2019-05-08 01:15:51.332
STILL,카카오톡,com.kakao.talk,2019-05-08 01:15:51.361,2019-05-08 01:15:56.404
STILL,카카오톡,com.kakao.talk,2019-05-08 01:15:56.420,2019-05-08 01:15:56.456
STILL,카카오톡,com.kakao.talk,2019-05-08 01:15:56.494,2019-05-08 01:15:57.189
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:15:57.210,2019-05-08 01:15:58.817
STILL,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:17:08.065,2019-05-08 01:17:10.996
STILL,Facebook,com.facebook.katana,2019-05-08 01:17:11.029,2019-05-08 01:17:26.619
WALKING,Facebook,com.facebook.katana,2019-05-08 01:17:26.619,2019-05-08 01:17:27.462
WALKING,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:17:27.503,2019-05-08 01:17:29.964
WALKING,KB스타알림,com.kbstar.starpush,2019-05-08 01:22:14.918,2019-05-08 01:22:14.924
WALKING,KB스타알림,com.kbstar.starpush,2019-05-08 01:23:20.155,2019-05-08 01:23:22.292
WALKING,One UI 홈,com.sec.android.app.launcher,2019-05-08 01:23:22.317,2019-05-08 01:23:25.627
