actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 03:14:24.723
WALKING,2019-05-16 03:14:24.723,2019-05-16 03:16:34.114
ON_BICYCLE,2019-05-16 03:16:34.114,2019-05-16 03:26:15.540
WALKING,2019-05-16 03:26:15.540,2019-05-16 03:33:43.666
STILL,2019-05-16 03:33:43.666,2019-05-16 03:34:54.724
WALKING,2019-05-16 03:34:54.724,2019-05-16 03:39:34.967
STILL,2019-05-16 03:39:34.967,2019-05-16 03:42:52.031
WALKING,2019-05-16 03:42:52.031,2019-05-16 03:46:43.119
STILL,2019-05-16 03:46:43.119,2019-05-16 03:48:52.311
WALKING,2019-05-16 03:48:52.311,2019-05-16 03:55:57.978
STILL,2019-05-16 03:55:57.978,2019-05-16 04:15:11.731
WALKING,2019-05-16 04:15:11.731,2019-05-16 04:15:57.973
STILL,2019-05-16 04:15:57.973,2019-05-16 04:18:27.268
WALKING,2019-05-16 04:18:27.268,2019-05-16 04:18:58.588
STILL,2019-05-16 04:18:58.588,2019-05-16 04:36:16.096
WALKING,2019-05-16 04:36:16.096,2019-05-16 04:36:44.012
STILL,2019-05-16 04:36:44.012,2019-05-16 05:29:50.872
WALKING,2019-05-16 05:29:50.872,2019-05-16 05:38:31.687
STILL,2019-05-16 05:38:31.687,2019-05-16 06:14:24.329
WALKING,2019-05-16 06:14:24.329,2019-05-16 06:30:09.870
STILL,2019-05-16 06:30:09.870,2019-05-16 06:32:45.558
WALKING,2019-05-16 06:32:45.558,2019-05-16 06:49:31.668
STILL,2019-05-16 06:49:31.668,2019-05-16 07:18:17.384
WALKING,2019-05-16 07:18:17.384,2019-05-16 07:31:00.732
ON_BICYCLE,2019-05-16 07:31:00.732,2019-05-16 07:33:38.034
WALKING,2019-05-16 07:33:38.034,2019-05-16 07:35:36.467
STILL,2019-05-16 07:35:36.467,2019-05-16 08:38:17.276
WALKING,2019-05-16 08:38:17.276,2019-05-16 08:44:12.522
STILL,2019-05-16 08:44:12.522,2019-05-16 09:47:37.902
WALKING,2019-05-16 09:47:37.902,2019-05-16 09:53:12.601
STILL,2019-05-16 09:53:12.601,2019-05-16 10:06:03.922
WALKING,2019-05-16 10:06:03.922,2019-05-16 10:11:49.973
STILL,2019-05-16 10:11:49.973,2019-05-16 10:13:12.569
WALKING,2019-05-16 10:13:12.569,2019-05-16 10:15:46.236
STILL,2019-05-16 10:15:46.236,2019-05-16 11:52:19.508
WALKING,2019-05-16 11:52:19.508,2019-05-16 11:52:36.979
STILL,2019-05-16 11:52:36.979,2019-05-16 12:16:24.206
WALKING,2019-05-16 12:16:24.206,2019-05-16 12:17:44.469
STILL,2019-05-16 12:17:44.469,2019-05-16 12:45:22.874
WALKING,2019-05-16 12:45:22.874,2019-05-16 12:55:11.051
STILL,2019-05-16 12:55:11.051,2019-05-16 12:55:40.699
WALKING,2019-05-16 12:55:40.699,2019-05-16 13:01:14.736
STILL,2019-05-16 13:01:14.736,2019-05-16 13:14:31.527
WALKING,2019-05-16 13:14:31.527,2019-05-16 13:18:48.458
RUNNING,2019-05-16 13:18:48.458,2019-05-16 13:19:06.775
WALKING,2019-05-16 13:19:06.775,2019-05-16 13:59:20.797
STILL,2019-05-16 13:59:20.797,2019-05-16 14:03:14.074
WALKING,2019-05-16 14:03:14.074,2019-05-16 14:14:11.723
STILL,2019-05-16 14:14:11.723,2019-05-16 14:27:37.478
WALKING,2019-05-16 14:27:37.478,2019-05-16 14:44:52.688
STILL,2019-05-16 14:44:52.688,2019-05-16 16:35:46.216
WALKING,2019-05-16 16:35:46.216,2019-05-16 17:02:52.168
STILL,2019-05-16 17:02:52.168,2019-05-16 17:04:13.610
