actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:53:53.207
WALKING,2019-04-30 00:53:53.207,2019-04-30 00:56:26.932
STILL,2019-04-30 00:56:26.932,2019-04-30 01:55:03.592
WALKING,2019-04-30 01:55:03.592,2019-04-30 02:12:45.488
STILL,2019-04-30 02:12:45.488,2019-04-30 03:51:24.771
WALKING,2019-04-30 03:51:24.771,2019-04-30 03:56:56.338
STILL,2019-04-30 03:56:56.338,2019-04-30 03:57:42.006
WALKING,2019-04-30 03:57:42.006,2019-04-30 04:01:57.587
STILL,2019-04-30 04:01:57.587,2019-04-30 05:25:24.419
WALKING,2019-04-30 05:25:24.419,2019-04-30 05:27:11.091
STILL,2019-04-30 05:27:11.091,2019-04-30 06:37:10.650
WALKING,2019-04-30 06:37:10.650,2019-04-30 06:48:53.887
STILL,2019-04-30 06:48:53.887,2019-04-30 06:49:24.482
WALKING,2019-04-30 06:49:24.482,2019-04-30 06:51:34.747
STILL,2019-04-30 06:51:34.747,2019-04-30 08:53:55.095
WALKING,2019-04-30 08:53:55.095,2019-04-30 09:03:42.548
STILL,2019-04-30 09:03:42.548,2019-04-30 09:11:47.264
WALKING,2019-04-30 09:11:47.264,2019-04-30 09:15:00.463
STILL,2019-04-30 09:15:00.463,2019-04-30 09:30:45.043
WALKING,2019-04-30 09:30:45.043,2019-04-30 09:33:50.762
STILL,2019-04-30 09:33:50.762,2019-04-30 09:39:50.404
WALKING,2019-04-30 09:39:50.404,2019-04-30 09:40:49.088
STILL,2019-04-30 09:40:49.088,2019-04-30 11:51:09.029
WALKING,2019-04-30 11:51:09.029,2019-04-30 11:56:00.144
STILL,2019-04-30 11:56:00.144,2019-04-30 15:48:52.375
WALKING,2019-04-30 15:48:52.375,2019-04-30 16:02:17.308
STILL,2019-04-30 16:02:17.308,2019-04-30 23:19:48.467
WALKING,2019-04-30 23:19:48.467,2019-04-30 23:22:23.037
STILL,2019-04-30 23:22:23.037,2019-04-30 23:28:00.278
WALKING,2019-04-30 23:28:00.278,2019-04-30 23:28:46.164
STILL,2019-04-30 23:28:46.164,2019-04-30 23:30:17.391
WALKING,2019-04-30 23:30:17.391,2019-04-30 23:31:34.541
STILL,2019-04-30 23:31:34.541,2019-04-30 23:48:39.511
WALKING,2019-04-30 23:48:39.511,2019-04-30 23:51:20.093
STILL,2019-04-30 23:51:20.093,2019-04-30 23:55:00.310
WALKING,2019-04-30 23:55:00.310,2019-04-30 23:56:15.446
STILL,2019-04-30 23:56:15.446,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 01:04:46.763
WALKING,2019-05-01 01:04:46.763,2019-05-01 01:11:44.570
STILL,2019-05-01 01:11:44.570,2019-05-01 02:24:13.157
WALKING,2019-05-01 02:24:13.157,2019-05-01 02:26:47.592
STILL,2019-05-01 02:26:47.592,2019-05-01 02:34:41.929
WALKING,2019-05-01 02:34:41.929,2019-05-01 02:36:20.081
STILL,2019-05-01 02:36:20.081,2019-05-01 03:48:02.195
WALKING,2019-05-01 03:48:02.195,2019-05-01 03:50:34.306
STILL,2019-05-01 03:50:34.306,2019-05-01 04:07:56.757
WALKING,2019-05-01 04:07:56.757,2019-05-01 04:15:01.634
STILL,2019-05-01 04:15:01.634,2019-05-01 04:59:13.495
WALKING,2019-05-01 04:59:13.495,2019-05-01 05:00:39.997
STILL,2019-05-01 05:00:39.997,2019-05-01 05:22:09.002
WALKING,2019-05-01 05:22:09.002,2019-05-01 05:22:28.936
STILL,2019-05-01 05:22:28.936,2019-05-01 06:46:37.350
WALKING,2019-05-01 06:46:37.350,2019-05-01 06:54:22.102
STILL,2019-05-01 06:54:22.102,2019-05-01 08:02:50.802
WALKING,2019-05-01 08:02:50.802,2019-05-01 08:10:40.446
STILL,2019-05-01 08:10:40.446,2019-05-01 08:16:10.259
WALKING,2019-05-01 08:16:10.259,2019-05-01 08:18:19.033
STILL,2019-05-01 08:18:19.033,2019-05-01 08:19:51.164
WALKING,2019-05-01 08:19:51.164,2019-05-01 08:21:51.640
STILL,2019-05-01 08:21:51.640,2019-05-01 08:24:40.634
WALKING,2019-05-01 08:24:40.634,2019-05-01 08:26:01.081
STILL,2019-05-01 08:26:01.081,2019-05-01 08:31:58.553
RUNNING,2019-05-01 08:31:58.553,2019-05-01 08:32:29.117
WALKING,2019-05-01 08:32:29.117,2019-05-01 08:42:10.827
ON_BICYCLE,2019-05-01 08:42:10.827,2019-05-01 08:42:32.761
WALKING,2019-05-01 08:42:32.761,2019-05-01 09:01:01.716
STILL,2019-05-01 09:01:01.716,2019-05-01 09:45:00.599
WALKING,2019-05-01 09:45:00.599,2019-05-01 10:09:53.638
STILL,2019-05-01 10:09:53.638,2019-05-01 15:07:18.127
WALKING,2019-05-01 15:07:18.127,2019-05-01 15:16:04.251
STILL,2019-05-01 15:16:04.251,2019-05-01 19:13:46.970
WALKING,2019-05-01 19:13:46.970,2019-05-01 19:20:41.053
STILL,2019-05-01 19:20:41.053,2019-05-01 22:59:29.159
WALKING,2019-05-01 22:59:29.159,2019-05-01 23:01:17.091
STILL,2019-05-01 23:01:17.091,2019-05-01 23:22:46.492
WALKING,2019-05-01 23:22:46.492,2019-05-01 23:24:02.248
STILL,2019-05-01 23:24:02.248,2019-05-01 23:39:17.933
WALKING,2019-05-01 23:39:17.933,2019-05-01 23:47:03.479
STILL,2019-05-01 23:47:03.479,2019-05-02 00:00:00.000
STILL,2019-05-02 00:00:00.000,2019-05-02 00:05:07.229
WALKING,2019-05-02 00:05:07.229,2019-05-02 00:12:29.835
STILL,2019-05-02 00:12:29.835,2019-05-02 03:21:29.014
WALKING,2019-05-02 03:21:29.014,2019-05-02 03:30:01.898
STILL,2019-05-02 03:30:01.898,2019-05-02 03:44:25.737
WALKING,2019-05-02 03:44:25.737,2019-05-02 03:50:08.941
STILL,2019-05-02 03:50:08.941,2019-05-02 03:50:58.905
WALKING,2019-05-02 03:50:58.905,2019-05-02 03:52:42.421
STILL,2019-05-02 03:52:42.421,2019-05-02 03:54:34.659
WALKING,2019-05-02 03:54:34.659,2019-05-02 03:55:23.550
STILL,2019-05-02 03:55:23.550,2019-05-02 05:18:51.014
WALKING,2019-05-02 05:18:51.014,2019-05-02 05:21:33.392
STILL,2019-05-02 05:21:33.392,2019-05-02 06:37:24.422
WALKING,2019-05-02 06:37:24.422,2019-05-02 06:38:43.065
STILL,2019-05-02 06:38:43.065,2019-05-02 06:42:03.848
WALKING,2019-05-02 06:42:03.848,2019-05-02 06:56:32.045
STILL,2019-05-02 06:56:32.045,2019-05-02 07:09:24.947
WALKING,2019-05-02 07:09:24.947,2019-05-02 07:10:01.490
STILL,2019-05-02 07:10:01.490,2019-05-02 08:29:50.077
WALKING,2019-05-02 08:29:50.077,2019-05-02 08:31:12.374
STILL,2019-05-02 08:31:12.374,2019-05-02 08:31:48.391
WALKING,2019-05-02 08:31:48.391,2019-05-02 08:44:53.928
STILL,2019-05-02 08:44:53.928,2019-05-02 09:00:40.372
WALKING,2019-05-02 09:00:40.372,2019-05-02 09:06:37.708
STILL,2019-05-02 09:06:37.708,2019-05-02 10:02:28.655
WALKING,2019-05-02 10:02:28.655,2019-05-02 10:03:47.689
STILL,2019-05-02 10:03:47.689,2019-05-02 10:29:36.027
WALKING,2019-05-02 10:29:36.027,2019-05-02 10:40:27.566
STILL,2019-05-02 10:40:27.566,2019-05-02 10:53:11.762
WALKING,2019-05-02 10:53:11.762,2019-05-02 10:56:51.756
STILL,2019-05-02 10:56:51.756,2019-05-02 11:06:20.818
WALKING,2019-05-02 11:06:20.818,2019-05-02 11:07:25.683
STILL,2019-05-02 11:07:25.683,2019-05-02 11:15:29.144
WALKING,2019-05-02 11:15:29.144,2019-05-02 11:16:17.608
STILL,2019-05-02 11:16:17.608,2019-05-02 13:10:04.521
WALKING,2019-05-02 13:10:04.521,2019-05-02 13:11:28.519
STILL,2019-05-02 13:11:28.519,2019-05-02 13:24:35.860
WALKING,2019-05-02 13:24:35.860,2019-05-02 13:29:38.662
STILL,2019-05-02 13:29:38.662,2019-05-02 15:22:21.087
WALKING,2019-05-02 15:22:21.087,2019-05-02 15:30:20.600
STILL,2019-05-02 15:30:20.600,2019-05-02 23:59:41.854
WALKING,2019-05-02 23:59:41.854,2019-05-03 00:00:00.000
WALKING,2019-05-03 00:00:00.000,2019-05-03 00:03:27.857
ON_BICYCLE,2019-05-03 00:03:27.857,2019-05-03 00:09:19.797
STILL,2019-05-03 00:09:19.797,2019-05-03 00:21:50.985
WALKING,2019-05-03 00:21:50.985,2019-05-03 00:28:40.041
STILL,2019-05-03 00:28:40.041,2019-05-03 00:48:36.772
WALKING,2019-05-03 00:48:36.772,2019-05-03 00:50:22.829
STILL,2019-05-03 00:50:22.829,2019-05-03 01:32:17.688
WALKING,2019-05-03 01:32:17.688,2019-05-03 01:33:33.771
STILL,2019-05-03 01:33:33.771,2019-05-03 01:49:35.797
WALKING,2019-05-03 01:49:35.797,2019-05-03 01:51:22.824
STILL,2019-05-03 01:51:22.824,2019-05-03 02:48:19.428
WALKING,2019-05-03 02:48:19.428,2019-05-03 02:55:35.943
STILL,2019-05-03 02:55:35.943,2019-05-03 02:56:10.702
WALKING,2019-05-03 02:56:10.702,2019-05-03 02:58:28.920
STILL,2019-05-03 02:58:28.920,2019-05-03 03:22:29.630
