actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 08:53:34.611
IN_VEHICLE,2019-05-16 08:53:34.611,2019-05-16 09:00:29.693
IN_VEHICLE,2019-05-16 09:00:29.693,2019-05-16 09:05:38.708
WALKING,2019-05-16 09:05:38.708,2019-05-16 09:08:16.316
STILL,2019-05-16 09:08:16.316,2019-05-16 09:23:19.281
WALKING,2019-05-16 09:23:19.281,2019-05-16 09:24:54.080
IN_VEHICLE,2019-05-16 09:24:54.080,2019-05-16 09:53:25.827
WALKING,2019-05-16 09:53:25.827,2019-05-16 09:54:34.096
STILL,2019-05-16 09:54:34.096,2019-05-16 10:08:07.014
STILL,2019-05-16 10:08:07.014,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 03:52:02.512
WALKING,2019-05-17 03:52:02.512,2019-05-17 03:53:18.245
STILL,2019-05-17 03:53:18.245,2019-05-17 04:09:11.487
WALKING,2019-05-17 04:09:11.487,2019-05-17 04:12:32.907
IN_VEHICLE,2019-05-17 04:12:32.907,2019-05-17 04:21:41.051
STILL,2019-05-17 04:21:41.051,2019-05-17 08:23:30.225
WALKING,2019-05-17 08:23:30.225,2019-05-17 08:28:31.120
STILL,2019-05-17 08:28:31.120,2019-05-17 08:29:19.162
ON_BICYCLE,2019-05-17 08:29:19.162,2019-05-17 08:30:35.087
WALKING,2019-05-17 08:30:35.087,2019-05-17 08:33:38.440
STILL,2019-05-17 08:33:38.440,2019-05-17 09:42:00.251
WALKING,2019-05-17 09:42:00.251,2019-05-17 09:49:59.267
STILL,2019-05-17 09:49:59.267,2019-05-17 11:36:35.917
WALKING,2019-05-17 11:36:35.917,2019-05-17 11:37:22.204
IN_VEHICLE,2019-05-17 11:37:22.204,2019-05-17 11:41:33.949
WALKING,2019-05-17 11:41:33.949,2019-05-17 11:45:54.336
STILL,2019-05-17 11:45:54.336,2019-05-17 11:49:14.172
WALKING,2019-05-17 11:49:14.172,2019-05-17 11:51:31.295
STILL,2019-05-17 11:51:31.295,2019-05-17 11:54:26.038
WALKING,2019-05-17 11:54:26.038,2019-05-17 11:55:46.228
IN_VEHICLE,2019-05-17 11:55:46.228,2019-05-17 12:01:12.410
WALKING,2019-05-17 12:01:12.410,2019-05-17 12:03:06.243
STILL,2019-05-17 12:03:06.243,2019-05-18 00:00:00.000
STILL,2019-05-18 00:00:00.000,2019-05-18 02:50:39.879
WALKING,2019-05-18 02:50:39.879,2019-05-18 02:52:46.618
IN_VEHICLE,2019-05-18 02:52:46.618,2019-05-18 03:08:37.982
WALKING,2019-05-18 03:08:37.982,2019-05-18 03:09:38.966
STILL,2019-05-18 03:09:38.966,2019-05-18 03:50:21.885
WALKING,2019-05-18 03:50:21.885,2019-05-18 03:51:55.406
STILL,2019-05-18 03:51:55.406,2019-05-18 03:54:48.909
IN_VEHICLE,2019-05-18 03:54:48.909,2019-05-18 04:08:36.935
WALKING,2019-05-18 04:08:36.935,2019-05-18 04:15:12.574
STILL,2019-05-18 04:15:12.574,2019-05-18 04:23:10.644
WALKING,2019-05-18 04:23:10.644,2019-05-18 04:24:22.939
STILL,2019-05-18 04:24:22.939,2019-05-18 08:58:33.915
WALKING,2019-05-18 08:58:33.915,2019-05-18 09:00:18.842
IN_VEHICLE,2019-05-18 09:00:18.842,2019-05-18 09:19:41.487
WALKING,2019-05-18 09:19:41.487,2019-05-18 09:21:53.593
STILL,2019-05-18 09:21:53.593,2019-05-18 10:30:24.846
IN_VEHICLE,2019-05-18 10:30:24.846,2019-05-18 10:56:52.420
STILL,2019-05-18 10:56:52.420,2019-05-18 11:18:24.616
WALKING,2019-05-18 11:18:24.616,2019-05-18 11:23:07.001
IN_VEHICLE,2019-05-18 11:23:07.001,2019-05-18 11:36:56.786
WALKING,2019-05-18 11:36:56.786,2019-05-18 11:37:55.497
STILL,2019-05-18 11:37:55.497,2019-05-18 11:38:29.472
WALKING,2019-05-18 11:38:29.472,2019-05-18 11:41:06.602
STILL,2019-05-18 11:41:06.602,2019-05-18 11:56:42.847
WALKING,2019-05-18 11:56:42.847,2019-05-18 11:58:27.065
STILL,2019-05-18 11:58:27.065,2019-05-18 12:05:05.801
