actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 05:35:31.188
WALKING,2019-05-16 05:35:31.188,2019-05-16 05:40:49.096
STILL,2019-05-16 05:40:49.096,2019-05-16 07:08:08.089
WALKING,2019-05-16 07:08:08.089,2019-05-16 07:21:22.617
STILL,2019-05-16 07:21:22.617,2019-05-16 08:16:46.471
WALKING,2019-05-16 08:16:46.471,2019-05-16 08:24:41.915
STILL,2019-05-16 08:24:41.915,2019-05-16 08:31:39.999
WALKING,2019-05-16 08:31:39.999,2019-05-16 08:52:14.874
STILL,2019-05-16 08:52:14.874,2019-05-16 11:19:54.712
WALKING,2019-05-16 11:19:54.712,2019-05-16 11:24:52.142
STILL,2019-05-16 11:24:52.142,2019-05-16 11:38:14.322
WALKING,2019-05-16 11:38:14.322,2019-05-16 12:14:59.466
STILL,2019-05-16 12:14:59.466,2019-05-16 15:02:38.967
WALKING,2019-05-16 15:02:38.967,2019-05-16 15:33:14.939
STILL,2019-05-16 15:33:14.939,2019-05-16 15:39:56.960
IN_VEHICLE,2019-05-16 15:39:56.960,2019-05-16 16:09:52.498
STILL,2019-05-16 16:09:52.498,2019-05-16 16:43:50.696
WALKING,2019-05-16 16:43:50.696,2019-05-16 17:08:40.511
STILL,2019-05-16 17:08:40.511,2019-05-17 00:00:00.000
STILL,2019-05-17 00:00:00.000,2019-05-17 08:36:27.317
WALKING,2019-05-17 08:36:27.317,2019-05-17 08:46:36.445
STILL,2019-05-17 08:46:36.445,2019-05-17 09:39:51.906
WALKING,2019-05-17 09:39:51.906,2019-05-17 10:02:36.555
STILL,2019-05-17 10:02:36.555,2019-05-17 10:21:11.925
WALKING,2019-05-17 10:21:11.925,2019-05-17 10:30:17.583
STILL,2019-05-17 10:30:17.583,2019-05-17 10:41:44.120
WALKING,2019-05-17 10:41:44.120,2019-05-17 11:34:27.019
STILL,2019-05-17 11:34:27.019,2019-05-17 16:15:18.873
IN_VEHICLE,2019-05-17 16:15:18.873,2019-05-17 17:15:55.858
STILL,2019-05-17 17:15:55.858,2019-05-17 19:48:55.626
WALKING,2019-05-17 19:48:55.626,2019-05-17 20:09:44.465
STILL,2019-05-17 20:09:44.465,2019-05-18 00:00:00.000
STILL,2019-05-18 00:00:00.000,2019-05-18 04:12:42.298
WALKING,2019-05-18 04:12:42.298,2019-05-18 04:15:42.461
STILL,2019-05-18 04:15:42.461,2019-05-18 04:17:55.529
WALKING,2019-05-18 04:17:55.529,2019-05-18 04:19:49.899
STILL,2019-05-18 04:19:49.899,2019-05-18 05:42:48.951
WALKING,2019-05-18 05:42:48.951,2019-05-18 05:43:43.674
STILL,2019-05-18 05:43:43.674,2019-05-18 08:37:14.632
WALKING,2019-05-18 08:37:14.632,2019-05-18 08:41:15.764
STILL,2019-05-18 08:41:15.764,2019-05-18 10:06:41.862
IN_VEHICLE,2019-05-18 10:06:41.862,2019-05-18 10:30:47.468
STILL,2019-05-18 10:30:47.468,2019-05-18 12:03:11.622
WALKING,2019-05-18 12:03:11.622,2019-05-18 12:05:59.994
STILL,2019-05-18 12:05:59.994,2019-05-19 00:00:00.000
STILL,2019-05-19 00:00:00.000,2019-05-19 06:58:08.683
WALKING,2019-05-19 06:58:08.683,2019-05-19 07:27:54.346
ON_BICYCLE,2019-05-19 07:27:54.346,2019-05-19 07:45:37.033
STILL,2019-05-19 07:45:37.033,2019-05-19 09:10:36.694
WALKING,2019-05-19 09:10:36.694,2019-05-19 09:50:26.494
STILL,2019-05-19 09:50:26.494,2019-05-19 09:51:09.018
WALKING,2019-05-19 09:51:09.018,2019-05-19 09:52:49.867
STILL,2019-05-19 09:52:49.867,2019-05-19 09:56:06.734
WALKING,2019-05-19 09:56:06.734,2019-05-19 10:13:14.297
STILL,2019-05-19 10:13:14.297,2019-05-19 15:26:14.349
WALKING,2019-05-19 15:26:14.349,2019-05-19 15:40:11.983
STILL,2019-05-19 15:40:11.983,2019-05-20 00:00:00.000
STILL,2019-05-20 00:00:00.000,2019-05-20 00:10:43.748
WALKING,2019-05-20 00:10:43.748,2019-05-20 00:17:14.485
IN_VEHICLE,2019-05-20 00:17:14.485,2019-05-20 00:18:31.336
WALKING,2019-05-20 00:18:31.336,2019-05-20 00:39:00.875
STILL,2019-05-20 00:39:00.875,2019-05-20 01:11:59.053
WALKING,2019-05-20 01:11:59.053,2019-05-20 01:16:09.276
IN_VEHICLE,2019-05-20 01:16:09.276,2019-05-20 01:23:47.447
WALKING,2019-05-20 01:23:47.447,2019-05-20 01:31:02.934
STILL,2019-05-20 01:31:02.934,2019-05-20 01:43:30.457
WALKING,2019-05-20 01:43:30.457,2019-05-20 02:25:25.337
STILL,2019-05-20 02:25:25.337,2019-05-20 03:04:02.792
WALKING,2019-05-20 03:04:02.792,2019-05-20 03:07:02.918
STILL,2019-05-20 03:07:02.918,2019-05-20 03:09:09.114
WALKING,2019-05-20 03:09:09.114,2019-05-20 03:15:04.177
STILL,2019-05-20 03:15:04.177,2019-05-20 03:27:31.694
WALKING,2019-05-20 03:27:31.694,2019-05-20 04:05:18.372
IN_VEHICLE,2019-05-20 04:05:18.372,2019-05-20 04:11:35.882
WALKING,2019-05-20 04:11:35.882,2019-05-20 04:39:32.706
STILL,2019-05-20 04:39:32.706,2019-05-20 05:11:15.992
WALKING,2019-05-20 05:11:15.992,2019-05-20 05:14:55.463
STILL,2019-05-20 05:14:55.463,2019-05-20 05:16:15.419
IN_VEHICLE,2019-05-20 05:16:15.419,2019-05-20 05:23:15.633
WALKING,2019-05-20 05:23:15.633,2019-05-20 05:27:23.230
STILL,2019-05-20 05:27:23.230,2019-05-20 05:49:31.562
WALKING,2019-05-20 05:49:31.562,2019-05-20 06:07:08.679
STILL,2019-05-20 06:07:08.679,2019-05-20 11:32:59.283
WALKING,2019-05-20 11:32:59.283,2019-05-20 11:44:44.431
STILL,2019-05-20 11:44:44.431,2019-05-21 00:00:00.000
STILL,2019-05-21 00:00:00.000,2019-05-21 02:11:09.622
WALKING,2019-05-21 02:11:09.622,2019-05-21 02:14:53.954
STILL,2019-05-21 02:14:53.954,2019-05-21 03:57:14.644
WALKING,2019-05-21 03:57:14.644,2019-05-21 04:21:28.465
STILL,2019-05-21 04:21:28.465,2019-05-21 05:44:01.571
WALKING,2019-05-21 05:44:01.571,2019-05-21 05:50:39.155
STILL,2019-05-21 05:50:39.155,2019-05-21 06:09:12.739
IN_VEHICLE,2019-05-21 06:09:12.739,2019-05-21 06:24:13.170
STILL,2019-05-21 06:24:13.170,2019-05-21 06:56:30.480
WALKING,2019-05-21 06:56:30.480,2019-05-21 07:15:54.851
IN_VEHICLE,2019-05-21 07:15:54.851,2019-05-21 07:17:37.261
WALKING,2019-05-21 07:17:37.261,2019-05-21 07:21:19.061
STILL,2019-05-21 07:21:19.061,2019-05-21 08:18:23.367
WALKING,2019-05-21 08:18:23.367,2019-05-21 08:40:55.843
STILL,2019-05-21 08:40:55.843,2019-05-21 13:58:43.530
WALKING,2019-05-21 13:58:43.530,2019-05-21 14:35:26.331
STILL,2019-05-21 14:35:26.331,2019-05-21 15:07:59.596
WALKING,2019-05-21 15:07:59.596,2019-05-21 15:14:23.963
STILL,2019-05-21 15:14:23.963,2019-05-21 15:19:12.277
WALKING,2019-05-21 15:19:12.277,2019-05-21 15:21:40.415
STILL,2019-05-21 15:21:40.415,2019-05-21 15:39:39.449
WALKING,2019-05-21 15:39:39.449,2019-05-21 15:42:31.767
STILL,2019-05-21 15:42:31.767,2019-05-21 17:57:46.794
WALKING,2019-05-21 17:57:46.794,2019-05-21 18:00:19.557
STILL,2019-05-21 18:00:19.557,2019-05-22 00:00:00.000
STILL,2019-05-22 00:00:00.000,2019-05-22 01:07:33.564
WALKING,2019-05-22 01:07:33.564,2019-05-22 01:11:54.189
STILL,2019-05-22 01:11:54.189,2019-05-22 01:19:49.873
ON_BICYCLE,2019-05-22 01:19:49.873,2019-05-22 01:21:01.768
IN_VEHICLE,2019-05-22 01:21:01.768,2019-05-22 01:24:40.944
WALKING,2019-05-22 01:24:40.944,2019-05-22 01:28:11.064
STILL,2019-05-22 01:28:11.064,2019-05-22 02:34:25.685
WALKING,2019-05-22 02:34:25.685,2019-05-22 02:58:06.304
STILL,2019-05-22 02:58:06.304,2019-05-22 02:59:26.382
WALKING,2019-05-22 02:59:26.382,2019-05-22 03:01:07.064
STILL,2019-05-22 03:01:07.064,2019-05-22 05:17:44.976
WALKING,2019-05-22 05:17:44.976,2019-05-22 06:09:20.801
STILL,2019-05-22 06:09:20.801,2019-05-22 06:11:32.423
WALKING,2019-05-22 06:11:32.423,2019-05-22 06:13:55.487
STILL,2019-05-22 06:13:55.487,2019-05-22 08:47:06.508
WALKING,2019-05-22 08:47:06.508,2019-05-22 09:05:29.008
STILL,2019-05-22 09:05:29.008,2019-05-22 09:09:02.964
IN_VEHICLE,2019-05-22 09:09:02.964,2019-05-22 09:18:54.718
WALKING,2019-05-22 09:18:54.718,2019-05-22 09:21:28.826
STILL,2019-05-22 09:21:28.826,2019-05-22 09:23:47.278
IN_VEHICLE,2019-05-22 09:23:47.278,2019-05-22 09:41:16.554
STILL,2019-05-22 09:41:16.554,2019-05-22 09:53:05.789
IN_VEHICLE,2019-05-22 09:53:05.789,2019-05-22 10:11:20.695
STILL,2019-05-22 10:11:20.695,2019-05-22 11:00:14.591
WALKING,2019-05-22 11:00:14.591,2019-05-22 11:13:28.621
STILL,2019-05-22 11:13:28.621,2019-05-22 15:13:08.913
WALKING,2019-05-22 15:13:08.913,2019-05-22 15:23:21.552
STILL,2019-05-22 15:23:21.552,2019-05-22 17:08:33.586
WALKING,2019-05-22 17:08:33.586,2019-05-22 17:09:08.996
STILL,2019-05-22 17:09:08.996,2019-05-23 00:00:00.000
