actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:17:26.619
WALKING,2019-05-08 01:17:26.619,2019-05-08 01:23:45.336
STILL,2019-05-08 01:23:45.336,2019-05-08 01:34:02.143
WALKING,2019-05-08 01:34:02.143,2019-05-08 01:40:25.932
STILL,2019-05-08 01:40:25.932,2019-05-08 01:42:31.226
WALKING,2019-05-08 01:42:31.226,2019-05-08 01:43:19.294
STILL,2019-05-08 01:43:19.294,2019-05-08 01:55:22.048
WALKING,2019-05-08 01:55:22.048,2019-05-08 01:56:09.012
STILL,2019-05-08 01:56:09.012,2019-05-08 02:09:42.149
WALKING,2019-05-08 02:09:42.149,2019-05-08 02:11:17.884
STILL,2019-05-08 02:11:17.884,2019-05-08 03:22:13.047
WALKING,2019-05-08 03:22:13.047,2019-05-08 03:23:15.594
STILL,2019-05-08 03:23:15.594,2019-05-08 03:26:19.489
WALKING,2019-05-08 03:26:19.489,2019-05-08 03:34:10.205
STILL,2019-05-08 03:34:10.205,2019-05-08 03:45:26.047
WALKING,2019-05-08 03:45:26.047,2019-05-08 03:48:03.706
STILL,2019-05-08 03:48:03.706,2019-05-08 05:16:31.049
WALKING,2019-05-08 05:16:31.049,2019-05-08 05:32:30.727
STILL,2019-05-08 05:32:30.727,2019-05-08 06:36:50.756
WALKING,2019-05-08 06:36:50.756,2019-05-08 06:38:21.024
STILL,2019-05-08 06:38:21.024,2019-05-08 08:55:09.534
WALKING,2019-05-08 08:55:09.534,2019-05-08 08:57:21.132
IN_VEHICLE,2019-05-08 08:57:21.132,2019-05-08 08:58:34.472
WALKING,2019-05-08 08:58:34.472,2019-05-08 09:01:44.757
STILL,2019-05-08 09:01:44.757,2019-05-08 09:16:32.075
WALKING,2019-05-08 09:16:32.075,2019-05-08 09:19:56.463
IN_VEHICLE,2019-05-08 09:19:56.463,2019-05-08 09:21:13.210
WALKING,2019-05-08 09:21:13.210,2019-05-08 09:23:46.736
STILL,2019-05-08 09:23:46.736,2019-05-08 09:29:54.721
WALKING,2019-05-08 09:29:54.721,2019-05-08 09:36:06.820
ON_BICYCLE,2019-05-08 09:36:06.820,2019-05-08 09:44:16.159
WALKING,2019-05-08 09:44:16.159,2019-05-08 09:52:09.802
STILL,2019-05-08 09:52:09.802,2019-05-08 09:58:22.422
WALKING,2019-05-08 09:58:22.422,2019-05-08 10:00:00.253
STILL,2019-05-08 10:00:00.253,2019-05-08 10:08:48.782
WALKING,2019-05-08 10:08:48.782,2019-05-08 10:10:56.329
ON_BICYCLE,2019-05-08 10:10:56.329,2019-05-08 10:16:18.186
WALKING,2019-05-08 10:16:18.186,2019-05-08 10:18:13.312
STILL,2019-05-08 10:18:13.312,2019-05-08 10:18:53.147
WALKING,2019-05-08 10:18:53.147,2019-05-08 10:29:27.143
STILL,2019-05-08 10:29:27.143,2019-05-08 10:56:54.543
WALKING,2019-05-08 10:56:54.543,2019-05-08 11:04:01.681
STILL,2019-05-08 11:04:01.681,2019-05-08 12:10:38.319
WALKING,2019-05-08 12:10:38.319,2019-05-08 12:12:35.919
STILL,2019-05-08 12:12:35.919,2019-05-08 12:13:37.617
WALKING,2019-05-08 12:13:37.617,2019-05-08 12:19:32.210
STILL,2019-05-08 12:19:32.210,2019-05-08 13:53:08.232
WALKING,2019-05-08 13:53:08.232,2019-05-08 14:16:17.402
STILL,2019-05-08 14:16:17.402,2019-05-09 00:00:00.000
STILL,2019-05-09 00:00:00.000,2019-05-09 02:21:52.682
WALKING,2019-05-09 02:21:52.682,2019-05-09 02:22:25.916
STILL,2019-05-09 02:22:25.916,2019-05-09 02:57:19.333
WALKING,2019-05-09 02:57:19.333,2019-05-09 02:59:31.557
STILL,2019-05-09 02:59:31.557,2019-05-09 02:59:54.445
WALKING,2019-05-09 02:59:54.445,2019-05-09 03:01:53.781
STILL,2019-05-09 03:01:53.781,2019-05-09 03:03:30.857
WALKING,2019-05-09 03:03:30.857,2019-05-09 03:05:50.780
STILL,2019-05-09 03:05:50.780,2019-05-09 03:08:15.939
WALKING,2019-05-09 03:08:15.939,2019-05-09 03:09:17.773
ON_BICYCLE,2019-05-09 03:09:17.773,2019-05-09 03:10:56.342
WALKING,2019-05-09 03:10:56.342,2019-05-09 03:12:23.518
STILL,2019-05-09 03:12:23.518,2019-05-09 03:37:04.673
ON_BICYCLE,2019-05-09 03:37:04.673,2019-05-09 03:38:53.968
WALKING,2019-05-09 03:38:53.968,2019-05-09 03:40:11.356
STILL,2019-05-09 03:40:11.356,2019-05-09 03:53:41.003
WALKING,2019-05-09 03:53:41.003,2019-05-09 03:55:19.966
STILL,2019-05-09 03:55:19.966,2019-05-09 04:58:25.653
WALKING,2019-05-09 04:58:25.653,2019-05-09 05:06:35.099
