actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:29:50.787
WALKING,2019-05-08 01:29:50.787,2019-05-08 01:32:00.178
ON_BICYCLE,2019-05-08 01:32:00.178,2019-05-08 01:35:02.527
WALKING,2019-05-08 01:35:02.527,2019-05-08 01:37:03.414
STILL,2019-05-08 01:37:03.414,2019-05-08 02:15:31.741
WALKING,2019-05-08 02:15:31.741,2019-05-08 02:18:00.178
ON_BICYCLE,2019-05-08 02:18:00.178,2019-05-08 02:21:10.797
WALKING,2019-05-08 02:21:10.797,2019-05-08 02:27:35.986
STILL,2019-05-08 02:27:35.986,2019-05-08 02:40:56.465
WALKING,2019-05-08 02:40:56.465,2019-05-08 02:44:57.996
STILL,2019-05-08 02:44:57.996,2019-05-08 02:55:53.048
WALKING,2019-05-08 02:55:53.048,2019-05-08 02:59:00.390
STILL,2019-05-08 02:59:00.390,2019-05-08 03:43:12.167
WALKING,2019-05-08 03:43:12.167,2019-05-08 03:45:28.134
STILL,2019-05-08 03:45:28.134,2019-05-08 03:54:06.610
WALKING,2019-05-08 03:54:06.610,2019-05-08 03:57:52.724
STILL,2019-05-08 03:57:52.724,2019-05-08 05:23:49.773
WALKING,2019-05-08 05:23:49.773,2019-05-08 05:26:00.871
STILL,2019-05-08 05:26:00.871,2019-05-08 05:27:02.182
WALKING,2019-05-08 05:27:02.182,2019-05-08 05:27:44.306
STILL,2019-05-08 05:27:44.306,2019-05-08 06:43:28.944
WALKING,2019-05-08 06:43:28.944,2019-05-08 06:48:07.584
IN_VEHICLE,2019-05-08 06:48:07.584,2019-05-08 06:49:05.552
WALKING,2019-05-08 06:49:05.552,2019-05-08 06:50:34.434
STILL,2019-05-08 06:50:34.434,2019-05-08 06:56:27.673
WALKING,2019-05-08 06:56:27.673,2019-05-08 06:57:41.525
STILL,2019-05-08 06:57:41.525,2019-05-08 07:00:19.341
WALKING,2019-05-08 07:00:19.341,2019-05-08 07:02:20.163
STILL,2019-05-08 07:02:20.163,2019-05-08 07:14:09.959
