actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:23:41.697
WALKING,2019-04-30 00:23:41.697,2019-04-30 00:23:57.397
STILL,2019-04-30 00:23:57.397,2019-04-30 01:16:37.008
ON_BICYCLE,2019-04-30 01:16:37.008,2019-04-30 01:20:17.914
WALKING,2019-04-30 01:20:17.914,2019-04-30 01:23:07.175
STILL,2019-04-30 01:23:07.175,2019-04-30 02:47:31.893
WALKING,2019-04-30 02:47:31.893,2019-04-30 02:53:03.797
STILL,2019-04-30 02:53:03.797,2019-04-30 03:48:58.276
WALKING,2019-04-30 03:48:58.276,2019-04-30 03:52:01.291
STILL,2019-04-30 03:52:01.291,2019-04-30 03:55:37.209
WALKING,2019-04-30 03:55:37.209,2019-04-30 03:57:10.487
STILL,2019-04-30 03:57:10.487,2019-04-30 05:17:26.933
WALKING,2019-04-30 05:17:26.933,2019-04-30 05:20:04.775
ON_BICYCLE,2019-04-30 05:20:04.775,2019-04-30 05:23:14.777
WALKING,2019-04-30 05:23:14.777,2019-04-30 05:26:23.320
STILL,2019-04-30 05:26:23.320,2019-04-30 07:53:36.351
WALKING,2019-04-30 07:53:36.351,2019-04-30 07:54:17.122
STILL,2019-04-30 07:54:17.122,2019-04-30 07:54:47.868
WALKING,2019-04-30 07:54:47.868,2019-04-30 07:58:15.507
ON_BICYCLE,2019-04-30 07:58:15.507,2019-04-30 07:59:47.531
WALKING,2019-04-30 07:59:47.531,2019-04-30 08:01:34.863
STILL,2019-04-30 08:01:34.863,2019-04-30 08:03:14.321
IN_VEHICLE,2019-04-30 08:03:14.321,2019-04-30 08:18:17.954
STILL,2019-04-30 08:18:17.954,2019-04-30 08:33:11.625
WALKING,2019-04-30 08:33:11.625,2019-04-30 08:34:31.750
ON_BICYCLE,2019-04-30 08:34:31.750,2019-04-30 08:42:20.574
WALKING,2019-04-30 08:42:20.574,2019-04-30 08:43:11.129
STILL,2019-04-30 08:43:11.129,2019-04-30 08:44:24.009
WALKING,2019-04-30 08:44:24.009,2019-04-30 08:49:02.895
STILL,2019-04-30 08:49:02.895,2019-04-30 09:40:43.174
WALKING,2019-04-30 09:40:43.174,2019-04-30 09:44:37.822
ON_BICYCLE,2019-04-30 09:44:37.822,2019-04-30 09:49:19.716
WALKING,2019-04-30 09:49:19.716,2019-04-30 09:49:56.332
STILL,2019-04-30 09:49:56.332,2019-04-30 09:50:13.559
WALKING,2019-04-30 09:50:13.559,2019-04-30 09:50:43.345
STILL,2019-04-30 09:50:43.345,2019-04-30 09:51:32.746
WALKING,2019-04-30 09:51:32.746,2019-04-30 09:52:18.911
IN_VEHICLE,2019-04-30 09:52:18.911,2019-04-30 10:07:32.899
STILL,2019-04-30 10:07:32.899,2019-04-30 10:11:44.720
IN_VEHICLE,2019-04-30 10:11:44.720,2019-04-30 10:26:57.383
STILL,2019-04-30 10:26:57.383,2019-04-30 12:55:23.268
WALKING,2019-04-30 12:55:23.268,2019-04-30 12:57:32.211
ON_BICYCLE,2019-04-30 12:57:32.211,2019-04-30 12:58:20.549
IN_VEHICLE,2019-04-30 12:58:20.549,2019-04-30 12:58:35.699
ON_BICYCLE,2019-04-30 12:58:35.699,2019-04-30 12:59:53.205
WALKING,2019-04-30 12:59:53.205,2019-04-30 13:01:05.352
STILL,2019-04-30 13:01:05.352,2019-04-30 14:09:21.468
IN_VEHICLE,2019-04-30 14:09:21.468,2019-04-30 14:21:17.551
STILL,2019-04-30 14:21:17.551,2019-04-30 15:00:16.155
WALKING,2019-04-30 15:00:16.155,2019-04-30 15:11:10.371
ON_BICYCLE,2019-04-30 15:11:10.371,2019-04-30 15:13:43.101
WALKING,2019-04-30 15:13:43.101,2019-04-30 15:15:06.160
STILL,2019-04-30 15:15:06.160,2019-04-30 23:53:01.179
WALKING,2019-04-30 23:53:01.179,2019-04-30 23:54:49.024
STILL,2019-04-30 23:54:49.024,2019-04-30 23:56:29.604
WALKING,2019-04-30 23:56:29.604,2019-04-30 23:57:33.073
ON_BICYCLE,2019-04-30 23:57:33.073,2019-04-30 23:59:56.185
WALKING,2019-04-30 23:59:56.185,2019-05-01 00:00:00.000
WALKING,2019-05-01 00:00:00.000,2019-05-01 00:01:58.573
STILL,2019-05-01 00:01:58.573,2019-05-01 00:05:11.600
IN_VEHICLE,2019-05-01 00:05:11.600,2019-05-01 00:17:09.766
STILL,2019-05-01 00:17:09.766,2019-05-01 01:14:48.704
WALKING,2019-05-01 01:14:48.704,2019-05-01 01:17:57.470
STILL,2019-05-01 01:17:57.470,2019-05-01 01:20:04.438
ON_BICYCLE,2019-05-01 01:20:04.438,2019-05-01 01:22:46.130
WALKING,2019-05-01 01:22:46.130,2019-05-01 01:24:02.936
STILL,2019-05-01 01:24:02.936,2019-05-01 01:25:42.191
WALKING,2019-05-01 01:25:42.191,2019-05-01 01:26:23.252
STILL,2019-05-01 01:26:23.252,2019-05-01 01:37:53.161
IN_VEHICLE,2019-05-01 01:37:53.161,2019-05-01 01:53:05.499
STILL,2019-05-01 01:53:05.499,2019-05-01 02:03:02.573
IN_VEHICLE,2019-05-01 02:03:02.573,2019-05-01 02:18:11.948
STILL,2019-05-01 02:18:11.948,2019-05-01 02:28:28.127
WALKING,2019-05-01 02:28:28.127,2019-05-01 02:29:15.593
STILL,2019-05-01 02:29:15.593,2019-05-01 02:29:42.335
WALKING,2019-05-01 02:29:42.335,2019-05-01 02:31:40.602
ON_BICYCLE,2019-05-01 02:31:40.602,2019-05-01 02:34:16.215
WALKING,2019-05-01 02:34:16.215,2019-05-01 02:35:17.155
STILL,2019-05-01 02:35:17.155,2019-05-01 02:53:33.673
WALKING,2019-05-01 02:53:33.673,2019-05-01 02:55:50.685
ON_BICYCLE,2019-05-01 02:55:50.685,2019-05-01 02:56:21.698
IN_VEHICLE,2019-05-01 02:56:21.698,2019-05-01 02:56:36.585
ON_BICYCLE,2019-05-01 02:56:36.585,2019-05-01 02:57:44.212
WALKING,2019-05-01 02:57:44.212,2019-05-01 02:59:17.235
STILL,2019-05-01 02:59:17.235,2019-05-01 02:59:30.792
WALKING,2019-05-01 02:59:30.792,2019-05-01 03:00:01.428
STILL,2019-05-01 03:00:01.428,2019-05-01 03:01:02.487
WALKING,2019-05-01 03:01:02.487,2019-05-01 03:09:04.084
STILL,2019-05-01 03:09:04.084,2019-05-01 05:32:50.819
WALKING,2019-05-01 05:32:50.819,2019-05-01 05:34:25.572
ON_BICYCLE,2019-05-01 05:34:25.572,2019-05-01 05:37:16.388
WALKING,2019-05-01 05:37:16.388,2019-05-01 05:38:32.850
STILL,2019-05-01 05:38:32.850,2019-05-01 05:39:10.074
WALKING,2019-05-01 05:39:10.074,2019-05-01 05:39:36.306
STILL,2019-05-01 05:39:36.306,2019-05-01 06:48:53.318
WALKING,2019-05-01 06:48:53.318,2019-05-01 07:01:13.644
STILL,2019-05-01 07:01:13.644,2019-05-01 07:13:58.834
WALKING,2019-05-01 07:13:58.834,2019-05-01 07:23:06.707
ON_BICYCLE,2019-05-01 07:23:06.707,2019-05-01 07:27:47.585
WALKING,2019-05-01 07:27:47.585,2019-05-01 07:28:40.103
STILL,2019-05-01 07:28:40.103,2019-05-01 08:57:00.980
WALKING,2019-05-01 08:57:00.980,2019-05-01 08:58:27.873
ON_BICYCLE,2019-05-01 08:58:27.873,2019-05-01 09:01:45.935
WALKING,2019-05-01 09:01:45.935,2019-05-01 09:09:54.542
ON_BICYCLE,2019-05-01 09:09:54.542,2019-05-01 09:11:27.456
IN_VEHICLE,2019-05-01 09:11:27.456,2019-05-01 09:11:43.624
ON_BICYCLE,2019-05-01 09:11:43.624,2019-05-01 09:13:06.090
WALKING,2019-05-01 09:13:06.090,2019-05-01 09:17:29.358
STILL,2019-05-01 09:17:29.358,2019-05-01 13:16:54.125
WALKING,2019-05-01 13:16:54.125,2019-05-01 13:19:28.917
ON_BICYCLE,2019-05-01 13:19:28.917,2019-05-01 13:27:14.485
IN_VEHICLE,2019-05-01 13:27:14.485,2019-05-01 13:27:30.323
ON_BICYCLE,2019-05-01 13:27:30.323,2019-05-01 13:28:47.430
WALKING,2019-05-01 13:28:47.430,2019-05-01 13:33:29.711
STILL,2019-05-01 13:33:29.711,2019-05-01 15:28:20.111
IN_VEHICLE,2019-05-01 15:28:20.111,2019-05-01 15:40:11.044
STILL,2019-05-01 15:40:11.044,2019-05-02 00:00:00.000
STILL,2019-05-02 00:00:00.000,2019-05-02 01:17:54.782
WALKING,2019-05-02 01:17:54.782,2019-05-02 01:20:24.511
STILL,2019-05-02 01:20:24.511,2019-05-02 01:21:08.523
WALKING,2019-05-02 01:21:08.523,2019-05-02 01:21:24.009
STILL,2019-05-02 01:21:24.009,2019-05-02 01:25:35.086
ON_BICYCLE,2019-05-02 01:25:35.086,2019-05-02 01:28:52.714
WALKING,2019-05-02 01:28:52.714,2019-05-02 01:33:08.096
STILL,2019-05-02 01:33:08.096,2019-05-02 02:52:38.273
WALKING,2019-05-02 02:52:38.273,2019-05-02 03:07:49.277
STILL,2019-05-02 03:07:49.277,2019-05-02 03:51:34.125
ON_BICYCLE,2019-05-02 03:51:34.125,2019-05-02 03:53:11.529
WALKING,2019-05-02 03:53:11.529,2019-05-02 03:54:42.555
STILL,2019-05-02 03:54:42.555,2019-05-02 05:16:14.807
WALKING,2019-05-02 05:16:14.807,2019-05-02 05:20:52.634
ON_BICYCLE,2019-05-02 05:20:52.634,2019-05-02 05:21:38.719
IN_VEHICLE,2019-05-02 05:21:38.719,2019-05-02 05:21:53.942
ON_BICYCLE,2019-05-02 05:21:53.942,2019-05-02 05:22:57.708
WALKING,2019-05-02 05:22:57.708,2019-05-02 05:24:30.360
STILL,2019-05-02 05:24:30.360,2019-05-02 05:24:58.219
WALKING,2019-05-02 05:24:58.219,2019-05-02 05:25:15.853
STILL,2019-05-02 05:25:15.853,2019-05-02 05:33:03.152
WALKING,2019-05-02 05:33:03.152,2019-05-02 05:35:49.894
ON_BICYCLE,2019-05-02 05:35:49.894,2019-05-02 05:40:43.009
WALKING,2019-05-02 05:40:43.009,2019-05-02 05:43:36.199
ON_BICYCLE,2019-05-02 05:43:36.199,2019-05-02 05:46:02.052
IN_VEHICLE,2019-05-02 05:46:02.052,2019-05-02 05:46:17.351
ON_BICYCLE,2019-05-02 05:46:17.351,2019-05-02 05:47:57.717
WALKING,2019-05-02 05:47:57.717,2019-05-02 05:50:15.247
STILL,2019-05-02 05:50:15.247,2019-05-02 08:04:39.688
WALKING,2019-05-02 08:04:39.688,2019-05-02 08:08:54.488
ON_BICYCLE,2019-05-02 08:08:54.488,2019-05-02 08:14:17.062
WALKING,2019-05-02 08:14:17.062,2019-05-02 08:19:24.250
IN_VEHICLE,2019-05-02 08:19:24.250,2019-05-02 08:34:28.798
STILL,2019-05-02 08:34:28.798,2019-05-02 09:23:10.074
WALKING,2019-05-02 09:23:10.074,2019-05-02 09:26:32.286
ON_BICYCLE,2019-05-02 09:26:32.286,2019-05-02 09:31:07.075
WALKING,2019-05-02 09:31:07.075,2019-05-02 09:35:45.586
STILL,2019-05-02 09:35:45.586,2019-05-02 09:39:21.273
WALKING,2019-05-02 09:39:21.273,2019-05-02 09:40:34.841
STILL,2019-05-02 09:40:34.841,2019-05-02 09:44:29.074
IN_VEHICLE,2019-05-02 09:44:29.074,2019-05-02 10:06:16.145
STILL,2019-05-02 10:06:16.145,2019-05-02 10:55:49.890
WALKING,2019-05-02 10:55:49.890,2019-05-02 10:58:11.127
