name,packageName,isSystemApp,isUpdatedSystemApp,start_time,end_time
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:00:00.550,2019-04-30 00:00:00.558
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:00:01.432,2019-04-30 00:00:07.485
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:00:07.549,2019-04-30 00:00:09.261
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:10:00.253,2019-04-30 00:10:00.256
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:10:00.838,2019-04-30 00:10:07.215
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:10:07.272,2019-04-30 00:10:08.979
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:40:00.214,2019-04-30 00:40:00.217
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:40:00.878,2019-04-30 00:40:13.150
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:40:13.238,2019-04-30 00:40:14.464
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:41:46.762,2019-04-30 00:41:57.215
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:41:57.228,2019-04-30 00:41:58.637
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:42:38.787,2019-04-30 00:42:40.407
시스템 UI,com.android.systemui,True,False,2019-04-30 00:42:40.416,2019-04-30 00:42:40.927
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:42:40.934,2019-04-30 00:42:55.932
설정,com.android.settings,True,False,2019-04-30 00:42:55.998,2019-04-30 00:44:08.671
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:44:08.710,2019-04-30 00:44:10.873
설정,com.android.settings,True,False,2019-04-30 00:44:10.884,2019-04-30 00:44:23.299
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:44:23.307,2019-04-30 00:44:26.996
설정,com.android.settings,True,False,2019-04-30 00:44:27.006,2019-04-30 00:44:28.859
설정,com.android.settings,True,False,2019-04-30 00:44:28.870,2019-04-30 00:44:33.204
설정,com.android.settings,True,False,2019-04-30 00:44:33.214,2019-04-30 00:44:38.271
설정,com.android.settings,True,False,2019-04-30 00:44:38.296,2019-04-30 00:44:40.568
설정,com.android.settings,True,False,2019-04-30 00:44:40.623,2019-04-30 00:45:55.012
설정,com.android.settings,True,False,2019-04-30 00:45:55.045,2019-04-30 00:45:57.197
설정,com.android.settings,True,False,2019-04-30 00:45:57.221,2019-04-30 00:45:58.021
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:45:58.048,2019-04-30 00:46:04.239
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:04.261,2019-04-30 00:46:08.284
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:08.298,2019-04-30 00:46:11.304
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:11.313,2019-04-30 00:46:12.992
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:13.015,2019-04-30 00:46:16.784
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:16.803,2019-04-30 00:46:21.591
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:21.601,2019-04-30 00:46:27.118
시스템 UI,com.android.systemui,True,False,2019-04-30 00:46:27.129,2019-04-30 00:46:30.005
Polar Beat,fi.polar.beat,False,False,2019-04-30 00:46:30.072,2019-04-30 00:46:31.129
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:46:31.139,2019-04-30 00:46:45.655
Chrome,com.android.chrome,True,True,2019-04-30 00:46:45.675,2019-04-30 00:50:22.728
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:50:22.837,2019-04-30 00:50:25.387
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:50:25.396,2019-04-30 00:50:25.421
시계,com.sec.android.app.clockpackage,True,True,2019-04-30 00:50:25.447,2019-04-30 00:50:27.777
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:50:27.811,2019-04-30 00:50:31.777
Chrome,com.android.chrome,True,True,2019-04-30 00:50:31.793,2019-04-30 00:50:33.871
시스템 UI,com.android.systemui,True,False,2019-04-30 00:50:33.890,2019-04-30 00:50:34.371
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:50:34.382,2019-04-30 00:50:50.046
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:51:42.141,2019-04-30 00:51:47.807
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:52:38.118,2019-04-30 00:52:40.036
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:54:03.928,2019-04-30 00:54:08.029
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:54:28.122,2019-04-30 00:54:30.032
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 00:59:09.672,2019-04-30 00:59:13.992
Facebook,com.facebook.katana,False,False,2019-04-30 00:59:14.005,2019-04-30 01:00:32.851
Facebook,com.facebook.katana,False,False,2019-04-30 01:00:32.878,2019-04-30 01:00:35.486
Facebook,com.facebook.katana,False,False,2019-04-30 01:00:35.518,2019-04-30 01:01:52.413
시스템 UI,com.android.systemui,True,False,2019-04-30 01:01:52.423,2019-04-30 01:01:54.335
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:01:54.344,2019-04-30 01:01:59.068
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:01:59.080,2019-04-30 01:02:02.814
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:02:02.831,2019-04-30 01:02:15.954
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:02:15.977,2019-04-30 01:02:31.829
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:02:31.860,2019-04-30 01:02:34.875
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:02:34.896,2019-04-30 01:02:37.176
Paco,com.pacoapp.paco,False,False,2019-04-30 01:02:37.200,2019-04-30 01:03:28.786
Paco,com.pacoapp.paco,False,False,2019-04-30 01:03:28.803,2019-04-30 01:03:30.992
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:03:31.023,2019-04-30 01:04:00.708
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:04:00.745,2019-04-30 01:04:07.556
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:04:07.572,2019-04-30 01:04:39.703
Forza,se.footballaddicts.livescore,False,False,2019-04-30 01:04:39.795,2019-04-30 01:04:40.718
시스템 UI,com.android.systemui,True,False,2019-04-30 01:04:40.730,2019-04-30 01:04:41.301
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:04:41.313,2019-04-30 01:04:43.049
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:06:33.486,2019-04-30 01:06:43.896
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:06:43.916,2019-04-30 01:06:46.884
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:06:46.914,2019-04-30 01:06:51.024
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:06:51.066,2019-04-30 01:06:51.686
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:06:51.699,2019-04-30 01:06:57.589
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:06:57.601,2019-04-30 01:07:02.603
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:07:02.638,2019-04-30 01:07:04.316
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:07:04.347,2019-04-30 01:07:06.636
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:07:06.651,2019-04-30 01:07:08.527
설정,com.android.settings,True,False,2019-04-30 01:07:08.585,2019-04-30 01:07:12.804
설정,com.android.settings,True,False,2019-04-30 01:07:12.815,2019-04-30 01:07:16.144
설정,com.android.settings,True,False,2019-04-30 01:07:16.155,2019-04-30 01:07:18.544
설정,com.android.settings,True,False,2019-04-30 01:07:18.565,2019-04-30 01:07:19.325
설정,com.android.settings,True,False,2019-04-30 01:07:19.351,2019-04-30 01:07:20.297
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:07:20.319,2019-04-30 01:07:27.317
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:07:52.955,2019-04-30 01:07:54.579
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:44:04.774,2019-04-30 01:44:07.681
설정,com.android.settings,True,False,2019-04-30 01:44:07.695,2019-04-30 01:44:13.062
설정,com.android.settings,True,False,2019-04-30 01:44:13.076,2019-04-30 01:44:13.775
설정,com.android.settings,True,False,2019-04-30 01:44:14.078,2019-04-30 01:44:14.093
설정,com.android.settings,True,False,2019-04-30 01:44:14.143,2019-04-30 01:44:15.345
설정,com.android.settings,True,False,2019-04-30 01:44:15.365,2019-04-30 01:44:17.413
설정,com.android.settings,True,False,2019-04-30 01:44:17.426,2019-04-30 01:44:53.218
설정,com.android.settings,True,False,2019-04-30 01:44:53.248,2019-04-30 01:44:54.010
설정,com.android.settings,True,False,2019-04-30 01:44:54.033,2019-04-30 01:44:56.726
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:44:56.766,2019-04-30 01:45:00.832
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:00.846,2019-04-30 01:45:02.237
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:02.247,2019-04-30 01:45:09.637
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:09.651,2019-04-30 01:45:11.998
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:12.007,2019-04-30 01:45:14.392
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:14.419,2019-04-30 01:45:16.848
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:16.857,2019-04-30 01:45:22.011
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:22.029,2019-04-30 01:45:24.098
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:24.110,2019-04-30 01:45:24.478
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:24.485,2019-04-30 01:45:25.026
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:25.048,2019-04-30 01:45:25.751
Polar Beat,fi.polar.beat,False,False,2019-04-30 01:45:25.764,2019-04-30 01:45:32.009
시스템 UI,com.android.systemui,True,False,2019-04-30 01:45:32.019,2019-04-30 01:45:33.385
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:45:33.393,2019-04-30 01:45:44.567
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:47:15.243,2019-04-30 01:47:20.450
Samsung Experience 홈,com.sec.android.app.launcher,True,False,2019-04-30 01:53:24.221,2019-04-30 01:53:32.051
