actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:39:55.402
WALKING,2019-05-08 01:39:55.402,2019-05-08 01:45:37.524
STILL,2019-05-08 01:45:37.524,2019-05-08 01:49:22.329
WALKING,2019-05-08 01:49:22.329,2019-05-08 01:55:52.397
STILL,2019-05-08 01:55:52.397,2019-05-08 02:06:38.299
WALKING,2019-05-08 02:06:38.299,2019-05-08 02:07:08.540
STILL,2019-05-08 02:07:08.540,2019-05-08 02:34:10.809
WALKING,2019-05-08 02:34:10.809,2019-05-08 02:50:38.821
STILL,2019-05-08 02:50:38.821,2019-05-08 03:28:54.853
WALKING,2019-05-08 03:28:54.853,2019-05-08 03:32:15.776
STILL,2019-05-08 03:32:15.776,2019-05-08 03:47:19.668
WALKING,2019-05-08 03:47:19.668,2019-05-08 03:48:51.331
STILL,2019-05-08 03:48:51.331,2019-05-08 03:59:54.370
WALKING,2019-05-08 03:59:54.370,2019-05-08 04:02:58.432
STILL,2019-05-08 04:02:58.432,2019-05-08 05:03:24.931
WALKING,2019-05-08 05:03:24.931,2019-05-08 05:04:49.001
STILL,2019-05-08 05:04:49.001,2019-05-08 05:17:57.697
WALKING,2019-05-08 05:17:57.697,2019-05-08 05:22:05.881
ON_BICYCLE,2019-05-08 05:22:05.881,2019-05-08 05:22:51.264
WALKING,2019-05-08 05:22:51.264,2019-05-08 05:26:02.975
STILL,2019-05-08 05:26:02.975,2019-05-08 06:48:16.798
WALKING,2019-05-08 06:48:16.798,2019-05-08 06:52:57.222
STILL,2019-05-08 06:52:57.222,2019-05-08 07:07:16.515
WALKING,2019-05-08 07:07:16.515,2019-05-08 07:12:21.122
STILL,2019-05-08 07:12:21.122,2019-05-08 07:21:45.316
WALKING,2019-05-08 07:21:45.316,2019-05-08 07:22:46.023
STILL,2019-05-08 07:22:46.023,2019-05-08 07:28:04.602
WALKING,2019-05-08 07:28:04.602,2019-05-08 07:31:23.383
ON_BICYCLE,2019-05-08 07:31:23.383,2019-05-08 07:32:08.725
WALKING,2019-05-08 07:32:08.725,2019-05-08 07:45:53.078
STILL,2019-05-08 07:45:53.078,2019-05-08 08:03:28.326
WALKING,2019-05-08 08:03:28.326,2019-05-08 08:09:51.362
STILL,2019-05-08 08:09:51.362,2019-05-08 08:11:59.677
WALKING,2019-05-08 08:11:59.677,2019-05-08 08:26:28.549
STILL,2019-05-08 08:26:28.549,2019-05-08 09:02:00.759
WALKING,2019-05-08 09:02:00.759,2019-05-08 09:41:29.918
STILL,2019-05-08 09:41:29.918,2019-05-08 09:50:21.585
WALKING,2019-05-08 09:50:21.585,2019-05-08 09:53:54.550
STILL,2019-05-08 09:53:54.550,2019-05-08 13:53:39.109
WALKING,2019-05-08 13:53:39.109,2019-05-08 14:00:42.124
STILL,2019-05-08 14:00:42.124,2019-05-08 14:05:36.269
WALKING,2019-05-08 14:05:36.269,2019-05-08 14:12:20.039
STILL,2019-05-08 14:12:20.039,2019-05-08 14:38:42.020
WALKING,2019-05-08 14:38:42.020,2019-05-08 14:45:39.941
STILL,2019-05-08 14:45:39.941,2019-05-08 15:00:24.242
WALKING,2019-05-08 15:00:24.242,2019-05-08 15:12:16.779
STILL,2019-05-08 15:12:16.779,2019-05-08 15:13:52.861
RUNNING,2019-05-08 15:13:52.861,2019-05-08 15:14:09.733
