actionType,start_time,end_time
WALKING,2019-04-30 00:00:00.000,2019-04-30 00:02:17.481
STILL,2019-04-30 00:02:17.481,2019-04-30 00:02:49.776
WALKING,2019-04-30 00:02:49.776,2019-04-30 00:03:52.663
STILL,2019-04-30 00:03:52.663,2019-04-30 01:12:42.522
WALKING,2019-04-30 01:12:42.522,2019-04-30 01:13:45.016
STILL,2019-04-30 01:13:45.016,2019-04-30 01:22:07.851
WALKING,2019-04-30 01:22:07.851,2019-04-30 01:23:02.139
STILL,2019-04-30 01:23:02.139,2019-04-30 03:03:23.388
WALKING,2019-04-30 03:03:23.388,2019-04-30 03:19:38.054
STILL,2019-04-30 03:19:38.054,2019-04-30 03:20:28.605
WALKING,2019-04-30 03:20:28.605,2019-04-30 03:21:00.494
STILL,2019-04-30 03:21:00.494,2019-04-30 03:23:56.933
IN_VEHICLE,2019-04-30 03:23:56.933,2019-04-30 03:38:43.244
STILL,2019-04-30 03:38:43.244,2019-04-30 03:56:23.184
WALKING,2019-04-30 03:56:23.184,2019-04-30 04:02:34.361
STILL,2019-04-30 04:02:34.361,2019-04-30 05:14:41.719
WALKING,2019-04-30 05:14:41.719,2019-04-30 05:23:36.930
IN_VEHICLE,2019-04-30 05:23:36.930,2019-04-30 05:27:43.220
WALKING,2019-04-30 05:27:43.220,2019-04-30 05:29:33.167
STILL,2019-04-30 05:29:33.167,2019-04-30 05:31:04.894
WALKING,2019-04-30 05:31:04.894,2019-04-30 05:31:46.817
STILL,2019-04-30 05:31:46.817,2019-04-30 05:32:17.780
WALKING,2019-04-30 05:32:17.780,2019-04-30 05:33:15.292
STILL,2019-04-30 05:33:15.292,2019-04-30 06:02:02.554
WALKING,2019-04-30 06:02:02.554,2019-04-30 06:05:26.193
STILL,2019-04-30 06:05:26.193,2019-04-30 06:06:12.126
WALKING,2019-04-30 06:06:12.126,2019-04-30 06:10:33.597
STILL,2019-04-30 06:10:33.597,2019-04-30 06:34:02.705
WALKING,2019-04-30 06:34:02.705,2019-04-30 06:36:17.319
STILL,2019-04-30 06:36:17.319,2019-04-30 07:56:21.735
WALKING,2019-04-30 07:56:21.735,2019-04-30 07:56:37.227
STILL,2019-04-30 07:56:37.227,2019-04-30 07:58:01.958
WALKING,2019-04-30 07:58:01.958,2019-04-30 07:59:16.390
STILL,2019-04-30 07:59:16.390,2019-04-30 09:25:43.621
WALKING,2019-04-30 09:25:43.621,2019-04-30 09:30:28.232
STILL,2019-04-30 09:30:28.232,2019-04-30 09:49:58.859
WALKING,2019-04-30 09:49:58.859,2019-04-30 09:54:29.574
STILL,2019-04-30 09:54:29.574,2019-04-30 10:57:57.591
WALKING,2019-04-30 10:57:57.591,2019-04-30 11:00:14.474
RUNNING,2019-04-30 11:00:14.474,2019-04-30 11:00:29.623
WALKING,2019-04-30 11:00:29.623,2019-04-30 11:04:21.302
ON_BICYCLE,2019-04-30 11:04:21.302,2019-04-30 11:05:46.185
WALKING,2019-04-30 11:05:46.185,2019-04-30 11:07:01.123
STILL,2019-04-30 11:07:01.123,2019-04-30 11:07:47.913
WALKING,2019-04-30 11:07:47.913,2019-04-30 11:10:53.211
STILL,2019-04-30 11:10:53.211,2019-04-30 11:11:25.161
WALKING,2019-04-30 11:11:25.161,2019-04-30 11:12:44.797
STILL,2019-04-30 11:12:44.797,2019-04-30 12:04:30.816
WALKING,2019-04-30 12:04:30.816,2019-04-30 12:14:54.749
STILL,2019-04-30 12:14:54.749,2019-04-30 12:36:02.398
WALKING,2019-04-30 12:36:02.398,2019-04-30 12:38:00.406
STILL,2019-04-30 12:38:00.406,2019-04-30 12:46:24.677
WALKING,2019-04-30 12:46:24.677,2019-04-30 12:47:04.896
STILL,2019-04-30 12:47:04.896,2019-04-30 12:50:09.815
WALKING,2019-04-30 12:50:09.815,2019-04-30 12:52:52.308
IN_VEHICLE,2019-04-30 12:52:52.308,2019-04-30 12:56:14.353
WALKING,2019-04-30 12:56:14.353,2019-04-30 13:02:49.495
