actionType,start_time,end_time
ON_BICYCLE,2019-04-30 00:00:00.000,2019-04-30 00:01:39.513
WALKING,2019-04-30 00:01:39.513,2019-04-30 00:02:27.308
STILL,2019-04-30 00:02:27.308,2019-04-30 00:03:29.708
WALKING,2019-04-30 00:03:29.708,2019-04-30 00:04:00.213
IN_VEHICLE,2019-04-30 00:04:00.213,2019-04-30 00:17:33.732
STILL,2019-04-30 00:17:33.732,2019-04-30 01:16:25.218
WALKING,2019-04-30 01:16:25.218,2019-04-30 01:17:08.023
STILL,2019-04-30 01:17:08.023,2019-04-30 02:05:47.014
WALKING,2019-04-30 02:05:47.014,2019-04-30 02:07:12.070
STILL,2019-04-30 02:07:12.070,2019-04-30 02:21:10.464
WALKING,2019-04-30 02:21:10.464,2019-04-30 02:21:50.502
STILL,2019-04-30 02:21:50.502,2019-04-30 02:22:59.074
IN_VEHICLE,2019-04-30 02:22:59.074,2019-04-30 02:38:00.144
STILL,2019-04-30 02:38:00.144,2019-04-30 03:02:31.971
WALKING,2019-04-30 03:02:31.971,2019-04-30 03:08:34.011
STILL,2019-04-30 03:08:34.011,2019-04-30 03:26:41.288
WALKING,2019-04-30 03:26:41.288,2019-04-30 03:28:21.097
STILL,2019-04-30 03:28:21.097,2019-04-30 03:28:49.138
WALKING,2019-04-30 03:28:49.138,2019-04-30 03:32:20.500
ON_BICYCLE,2019-04-30 03:32:20.500,2019-04-30 03:35:45.872
WALKING,2019-04-30 03:35:45.872,2019-04-30 03:36:44.667
STILL,2019-04-30 03:36:44.667,2019-04-30 03:57:42.433
WALKING,2019-04-30 03:57:42.433,2019-04-30 03:58:44.223
STILL,2019-04-30 03:58:44.223,2019-04-30 03:59:12.864
WALKING,2019-04-30 03:59:12.864,2019-04-30 04:00:30.494
ON_BICYCLE,2019-04-30 04:00:30.494,2019-04-30 04:02:02.398
WALKING,2019-04-30 04:02:02.398,2019-04-30 04:03:41.053
STILL,2019-04-30 04:03:41.053,2019-04-30 05:11:42.268
WALKING,2019-04-30 05:11:42.268,2019-04-30 05:15:47.363
STILL,2019-04-30 05:15:47.363,2019-04-30 05:17:37.747
WALKING,2019-04-30 05:17:37.747,2019-04-30 05:21:39.246
STILL,2019-04-30 05:21:39.246,2019-04-30 08:40:18.084
WALKING,2019-04-30 08:40:18.084,2019-04-30 08:43:49.150
STILL,2019-04-30 08:43:49.150,2019-04-30 09:14:32.398
WALKING,2019-04-30 09:14:32.398,2019-04-30 09:17:54.493
STILL,2019-04-30 09:17:54.493,2019-04-30 09:38:14.125
WALKING,2019-04-30 09:38:14.125,2019-04-30 09:39:07.727
STILL,2019-04-30 09:39:07.727,2019-04-30 09:48:06.161
WALKING,2019-04-30 09:48:06.161,2019-04-30 09:49:13.238
STILL,2019-04-30 09:49:13.238,2019-04-30 11:54:46.353
STILL,2019-04-30 11:54:46.353,2019-04-30 11:55:35.062
WALKING,2019-04-30 11:55:35.062,2019-04-30 11:56:20.894
STILL,2019-04-30 11:56:20.894,2019-04-30 12:54:36.962
WALKING,2019-04-30 12:54:36.962,2019-04-30 13:06:52.067
STILL,2019-04-30 13:06:52.067,2019-04-30 13:54:22.268
WALKING,2019-04-30 13:54:22.268,2019-04-30 13:55:22.701
STILL,2019-04-30 13:55:22.701,2019-04-30 13:56:08.280
IN_VEHICLE,2019-04-30 13:56:08.280,2019-04-30 14:02:51.501
WALKING,2019-04-30 14:02:51.501,2019-04-30 14:04:33.868
STILL,2019-04-30 14:04:33.868,2019-04-30 14:09:27.275
WALKING,2019-04-30 14:09:27.275,2019-04-30 14:16:45.636
STILL,2019-04-30 14:16:45.636,2019-04-30 14:33:44.348
WALKING,2019-04-30 14:33:44.348,2019-04-30 14:34:43.538
STILL,2019-04-30 14:34:43.538,2019-04-30 14:53:12.286
WALKING,2019-04-30 14:53:12.286,2019-04-30 15:11:24.333
STILL,2019-04-30 15:11:24.333,2019-04-30 15:12:30.452
WALKING,2019-04-30 15:12:30.452,2019-04-30 15:16:17.108
STILL,2019-04-30 15:16:17.108,2019-04-30 15:45:41.418
IN_VEHICLE,2019-04-30 15:45:41.418,2019-04-30 16:09:42.501
WALKING,2019-04-30 16:09:42.501,2019-04-30 16:14:53.260
STILL,2019-04-30 16:14:53.260,2019-04-30 16:43:13.640
WALKING,2019-04-30 16:43:13.640,2019-04-30 16:45:16.427
STILL,2019-04-30 16:45:16.427,2019-04-30 23:54:38.767
ON_BICYCLE,2019-04-30 23:54:38.767,2019-04-30 23:57:49.720
WALKING,2019-04-30 23:57:49.720,2019-04-30 23:59:09.053
STILL,2019-04-30 23:59:09.053,2019-04-30 23:59:40.402
WALKING,2019-04-30 23:59:40.402,2019-05-01 00:00:00.000
WALKING,2019-05-01 00:00:00.000,2019-05-01 00:01:11.519
STILL,2019-05-01 00:01:11.519,2019-05-01 00:14:40.480
IN_VEHICLE,2019-05-01 00:14:40.480,2019-05-01 00:20:57.341
WALKING,2019-05-01 00:20:57.341,2019-05-01 00:21:42.826
STILL,2019-05-01 00:21:42.826,2019-05-01 00:56:16.222
WALKING,2019-05-01 00:56:16.222,2019-05-01 01:00:26.765
STILL,2019-05-01 01:00:26.765,2019-05-01 01:04:34.412
WALKING,2019-05-01 01:04:34.412,2019-05-01 01:05:35.838
STILL,2019-05-01 01:05:35.838,2019-05-01 01:25:00.395
WALKING,2019-05-01 01:25:00.395,2019-05-01 01:28:08.007
