actionType,start_time,end_time
STILL,2019-05-16 00:00:00.000,2019-05-16 00:44:56.736
WALKING,2019-05-16 00:44:56.736,2019-05-16 00:47:17.880
ON_BICYCLE,2019-05-16 00:47:17.880,2019-05-16 00:53:30.379
WALKING,2019-05-16 00:53:30.379,2019-05-16 00:58:42.581
STILL,2019-05-16 00:58:42.581,2019-05-16 03:08:53.422
WALKING,2019-05-16 03:08:53.422,2019-05-16 03:12:47.833
STILL,2019-05-16 03:12:47.833,2019-05-16 03:25:07.703
WALKING,2019-05-16 03:25:07.703,2019-05-16 03:26:10.321
ON_BICYCLE,2019-05-16 03:26:10.321,2019-05-16 03:31:35.937
WALKING,2019-05-16 03:31:35.937,2019-05-16 03:34:40.630
STILL,2019-05-16 03:34:40.630,2019-05-16 03:51:59.532
WALKING,2019-05-16 03:51:59.532,2019-05-16 03:54:08.050
ON_BICYCLE,2019-05-16 03:54:08.050,2019-05-16 03:57:43.225
WALKING,2019-05-16 03:57:43.225,2019-05-16 03:58:29.504
STILL,2019-05-16 03:58:29.504,2019-05-16 05:12:04.565
WALKING,2019-05-16 05:12:04.565,2019-05-16 05:12:50.743
ON_BICYCLE,2019-05-16 05:12:50.743,2019-05-16 05:14:36.934
WALKING,2019-05-16 05:14:36.934,2019-05-16 05:16:43.075
STILL,2019-05-16 05:16:43.075,2019-05-16 05:17:12.197
WALKING,2019-05-16 05:17:12.197,2019-05-16 05:18:52.261
STILL,2019-05-16 05:18:52.261,2019-05-16 06:26:57.480
WALKING,2019-05-16 06:26:57.480,2019-05-16 06:28:15.592
ON_BICYCLE,2019-05-16 06:28:15.592,2019-05-16 06:32:50.582
WALKING,2019-05-16 06:32:50.582,2019-05-16 06:36:48.712
STILL,2019-05-16 06:36:48.712,2019-05-16 07:43:14.126
WALKING,2019-05-16 07:43:14.126,2019-05-16 07:58:33.572
STILL,2019-05-16 07:58:33.572,2019-05-16 08:04:24.395
ON_BICYCLE,2019-05-16 08:04:24.395,2019-05-16 08:06:14.226
IN_VEHICLE,2019-05-16 08:06:14.226,2019-05-16 08:21:57.927
WALKING,2019-05-16 08:21:57.927,2019-05-16 08:30:33.307
STILL,2019-05-16 08:30:33.307,2019-05-16 09:44:44.478
IN_VEHICLE,2019-05-16 09:44:44.478,2019-05-16 10:07:04.008
STILL,2019-05-16 10:07:04.008,2019-05-16 10:35:54.080
IN_VEHICLE,2019-05-16 10:35:54.080,2019-05-16 10:57:04.557
