actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 01:26:24.030
WALKING,2019-05-08 01:26:24.030,2019-05-08 01:27:22.837
RUNNING,2019-05-08 01:27:22.837,2019-05-08 01:29:29.682
WALKING,2019-05-08 01:29:29.682,2019-05-08 01:29:44.741
RUNNING,2019-05-08 01:29:44.741,2019-05-08 01:30:10.894
WALKING,2019-05-08 01:30:10.894,2019-05-08 01:31:21.113
STILL,2019-05-08 01:31:21.113,2019-05-08 02:53:12.595
WALKING,2019-05-08 02:53:12.595,2019-05-08 02:56:20.551
STILL,2019-05-08 02:56:20.551,2019-05-08 02:57:35.508
WALKING,2019-05-08 02:57:35.508,2019-05-08 03:10:07.489
STILL,2019-05-08 03:10:07.489,2019-05-08 03:11:38.343
WALKING,2019-05-08 03:11:38.343,2019-05-08 03:12:53.531
STILL,2019-05-08 03:12:53.531,2019-05-08 03:45:28.549
WALKING,2019-05-08 03:45:28.549,2019-05-08 03:51:59.469
STILL,2019-05-08 03:51:59.469,2019-05-08 03:54:04.325
IN_VEHICLE,2019-05-08 03:54:04.325,2019-05-08 04:07:44.019
STILL,2019-05-08 04:07:44.019,2019-05-08 04:23:40.331
WALKING,2019-05-08 04:23:40.331,2019-05-08 04:25:06.657
STILL,2019-05-08 04:25:06.657,2019-05-08 04:25:54.884
ON_BICYCLE,2019-05-08 04:25:54.884,2019-05-08 04:28:20.611
WALKING,2019-05-08 04:28:20.611,2019-05-08 04:29:07.006
ON_BICYCLE,2019-05-08 04:29:07.006,2019-05-08 04:29:34.792
WALKING,2019-05-08 04:29:34.792,2019-05-08 04:31:57.094
STILL,2019-05-08 04:31:57.094,2019-05-08 04:34:13.228
WALKING,2019-05-08 04:34:13.228,2019-05-08 04:37:43.093
STILL,2019-05-08 04:37:43.093,2019-05-08 05:18:32.354
WALKING,2019-05-08 05:18:32.354,2019-05-08 05:21:48.154
RUNNING,2019-05-08 05:21:48.154,2019-05-08 05:22:33.373
ON_BICYCLE,2019-05-08 05:22:33.373,2019-05-08 05:24:05.102
WALKING,2019-05-08 05:24:05.102,2019-05-08 05:30:34.586
ON_BICYCLE,2019-05-08 05:30:34.586,2019-05-08 05:35:17.749
WALKING,2019-05-08 05:35:17.749,2019-05-08 05:36:37.152
STILL,2019-05-08 05:36:37.152,2019-05-08 08:08:26.283
WALKING,2019-05-08 08:08:26.283,2019-05-08 08:17:31.387
STILL,2019-05-08 08:17:31.387,2019-05-08 08:43:35.627
WALKING,2019-05-08 08:43:35.627,2019-05-08 08:44:19.711
STILL,2019-05-08 08:44:19.711,2019-05-08 08:49:13.644
WALKING,2019-05-08 08:49:13.644,2019-05-08 08:57:57.654
STILL,2019-05-08 08:57:57.654,2019-05-08 09:45:00.983
WALKING,2019-05-08 09:45:00.983,2019-05-08 09:51:58.292
STILL,2019-05-08 09:51:58.292,2019-05-08 09:52:51.428
IN_VEHICLE,2019-05-08 09:52:51.428,2019-05-08 10:05:10.842
STILL,2019-05-08 10:05:10.842,2019-05-08 11:20:52.526
WALKING,2019-05-08 11:20:52.526,2019-05-08 11:34:59.536
STILL,2019-05-08 11:34:59.536,2019-05-08 14:22:23.976
WALKING,2019-05-08 14:22:23.976,2019-05-08 14:24:57.625
STILL,2019-05-08 14:24:57.625,2019-05-08 14:29:38.615
WALKING,2019-05-08 14:29:38.615,2019-05-08 14:44:14.286
STILL,2019-05-08 14:44:14.286,2019-05-08 16:28:02.601
WALKING,2019-05-08 16:28:02.601,2019-05-08 16:28:32.998
STILL,2019-05-08 16:28:32.998,2019-05-08 16:29:19.646
WALKING,2019-05-08 16:29:19.646,2019-05-08 16:30:21.573
STILL,2019-05-08 16:30:21.573,2019-05-08 17:58:58.962
WALKING,2019-05-08 17:58:58.962,2019-05-08 18:01:47.041
STILL,2019-05-08 18:01:47.041,2019-05-08 18:03:08.922
WALKING,2019-05-08 18:03:08.922,2019-05-08 18:03:37.182
STILL,2019-05-08 18:03:37.182,2019-05-08 18:08:41.949
WALKING,2019-05-08 18:08:41.949,2019-05-08 18:09:59.603
STILL,2019-05-08 18:09:59.603,2019-05-08 18:15:32.060
WALKING,2019-05-08 18:15:32.060,2019-05-08 18:18:49.116
ON_BICYCLE,2019-05-08 18:18:49.116,2019-05-08 18:21:29.978
WALKING,2019-05-08 18:21:29.978,2019-05-08 18:23:00.184
