actionType,start_time,end_time
STILL,2019-05-08 00:00:00.000,2019-05-08 05:15:36.891
WALKING,2019-05-08 05:15:36.891,2019-05-08 05:27:20.778
STILL,2019-05-08 05:27:20.778,2019-05-08 05:32:07.092
WALKING,2019-05-08 05:32:07.092,2019-05-08 05:41:13.358
STILL,2019-05-08 05:41:13.358,2019-05-08 05:52:47.240
WALKING,2019-05-08 05:52:47.240,2019-05-08 06:04:09.601
STILL,2019-05-08 06:04:09.601,2019-05-08 08:21:35.306
IN_VEHICLE,2019-05-08 08:21:35.306,2019-05-08 08:31:47.519
STILL,2019-05-08 08:31:47.519,2019-05-08 11:00:31.627
WALKING,2019-05-08 11:00:31.627,2019-05-08 11:04:02.205
STILL,2019-05-08 11:04:02.205,2019-05-08 11:05:51.690
WALKING,2019-05-08 11:05:51.690,2019-05-08 11:06:50.354
STILL,2019-05-08 11:06:50.354,2019-05-08 11:08:51.270
WALKING,2019-05-08 11:08:51.270,2019-05-08 11:10:32.968
STILL,2019-05-08 11:10:32.968,2019-05-08 11:23:38.405
WALKING,2019-05-08 11:23:38.405,2019-05-08 11:29:02.900
STILL,2019-05-08 11:29:02.900,2019-05-08 13:38:33.648
WALKING,2019-05-08 13:38:33.648,2019-05-08 13:39:32.330
STILL,2019-05-08 13:39:32.330,2019-05-08 13:41:06.806
WALKING,2019-05-08 13:41:06.806,2019-05-08 13:43:05.576
STILL,2019-05-08 13:43:05.576,2019-05-08 15:50:52.215
WALKING,2019-05-08 15:50:52.215,2019-05-08 15:53:47.448
STILL,2019-05-08 15:53:47.448,2019-05-08 17:13:12.924
WALKING,2019-05-08 17:13:12.924,2019-05-08 17:13:59.190
STILL,2019-05-08 17:13:59.190,2019-05-08 17:15:23.987
WALKING,2019-05-08 17:15:23.987,2019-05-08 17:17:20.453
STILL,2019-05-08 17:17:20.453,2019-05-08 19:07:06.763
WALKING,2019-05-08 19:07:06.763,2019-05-08 19:08:31.539
STILL,2019-05-08 19:08:31.539,2019-05-08 19:10:25.372
WALKING,2019-05-08 19:10:25.372,2019-05-08 19:12:26.486
STILL,2019-05-08 19:12:26.486,2019-05-08 23:33:29.264
IN_VEHICLE,2019-05-08 23:33:29.264,2019-05-08 23:49:51.355
WALKING,2019-05-08 23:49:51.355,2019-05-08 23:50:19.061
STILL,2019-05-08 23:50:19.061,2019-05-08 23:51:09.485
WALKING,2019-05-08 23:51:09.485,2019-05-08 23:52:07.999
STILL,2019-05-08 23:52:07.999,2019-05-08 23:53:42.443
WALKING,2019-05-08 23:53:42.443,2019-05-09 00:00:00.000
WALKING,2019-05-09 00:00:00.000,2019-05-09 00:02:24.252
STILL,2019-05-09 00:02:24.252,2019-05-09 01:17:39.234
WALKING,2019-05-09 01:17:39.234,2019-05-09 01:23:58.521
STILL,2019-05-09 01:23:58.521,2019-05-09 02:45:28.689
WALKING,2019-05-09 02:45:28.689,2019-05-09 02:46:38.721
STILL,2019-05-09 02:46:38.721,2019-05-09 02:48:37.781
WALKING,2019-05-09 02:48:37.781,2019-05-09 02:59:28.661
STILL,2019-05-09 02:59:28.661,2019-05-09 05:10:19.629
WALKING,2019-05-09 05:10:19.629,2019-05-09 05:12:19.951
STILL,2019-05-09 05:12:19.951,2019-05-09 05:14:05.862
WALKING,2019-05-09 05:14:05.862,2019-05-09 05:24:17.195
STILL,2019-05-09 05:24:17.195,2019-05-09 06:46:21.505
WALKING,2019-05-09 06:46:21.505,2019-05-09 06:47:59.822
STILL,2019-05-09 06:47:59.822,2019-05-09 06:49:59.765
WALKING,2019-05-09 06:49:59.765,2019-05-09 07:01:55.397
STILL,2019-05-09 07:01:55.397,2019-05-09 07:45:09.381
WALKING,2019-05-09 07:45:09.381,2019-05-09 07:47:55.887
STILL,2019-05-09 07:47:55.887,2019-05-09 07:55:30.815
IN_VEHICLE,2019-05-09 07:55:30.815,2019-05-09 08:04:50.936
WALKING,2019-05-09 08:04:50.936,2019-05-09 08:15:01.382
IN_VEHICLE,2019-05-09 08:15:01.382,2019-05-09 08:25:52.931
STILL,2019-05-09 08:25:52.931,2019-05-09 09:34:36.294
WALKING,2019-05-09 09:34:36.294,2019-05-09 09:40:59.928
IN_VEHICLE,2019-05-09 09:40:59.928,2019-05-09 09:52:04.038
WALKING,2019-05-09 09:52:04.038,2019-05-09 09:58:07.671
STILL,2019-05-09 09:58:07.671,2019-05-09 14:58:23.071
WALKING,2019-05-09 14:58:23.071,2019-05-09 14:59:40.323
STILL,2019-05-09 14:59:40.323,2019-05-09 15:01:48.209
WALKING,2019-05-09 15:01:48.209,2019-05-09 15:04:37.097
STILL,2019-05-09 15:04:37.097,2019-05-09 18:25:22.291
WALKING,2019-05-09 18:25:22.291,2019-05-09 18:27:52.585
STILL,2019-05-09 18:27:52.585,2019-05-09 18:30:16.880
WALKING,2019-05-09 18:30:16.880,2019-05-09 18:32:59.272
STILL,2019-05-09 18:32:59.272,2019-05-10 00:00:00.000
STILL,2019-05-10 00:00:00.000,2019-05-10 00:55:16.401
WALKING,2019-05-10 00:55:16.401,2019-05-10 00:57:46.765
STILL,2019-05-10 00:57:46.765,2019-05-10 00:59:33.232
WALKING,2019-05-10 00:59:33.232,2019-05-10 01:08:40.284
STILL,2019-05-10 01:08:40.284,2019-05-10 01:11:07.336
WALKING,2019-05-10 01:11:07.336,2019-05-10 01:11:38.413
STILL,2019-05-10 01:11:38.413,2019-05-10 01:26:51.831
WALKING,2019-05-10 01:26:51.831,2019-05-10 01:28:53.349
STILL,2019-05-10 01:28:53.349,2019-05-10 01:34:01.775
WALKING,2019-05-10 01:34:01.775,2019-05-10 01:34:14.542
STILL,2019-05-10 01:34:14.542,2019-05-10 01:40:42.629
WALKING,2019-05-10 01:40:42.629,2019-05-10 01:43:53.334
STILL,2019-05-10 01:43:53.334,2019-05-10 01:47:21.080
IN_VEHICLE,2019-05-10 01:47:21.080,2019-05-10 01:48:39.276
IN_VEHICLE,2019-05-10 01:48:39.276,2019-05-10 01:51:22.939
WALKING,2019-05-10 01:51:22.939,2019-05-10 01:56:24.638
STILL,2019-05-10 01:56:24.638,2019-05-10 03:12:36.877
WALKING,2019-05-10 03:12:36.877,2019-05-10 03:17:23.723
STILL,2019-05-10 03:17:23.723,2019-05-10 03:18:14.695
WALKING,2019-05-10 03:18:14.695,2019-05-10 03:18:40.112
IN_VEHICLE,2019-05-10 03:18:40.112,2019-05-10 03:32:54.752
WALKING,2019-05-10 03:32:54.752,2019-05-10 03:38:11.288
STILL,2019-05-10 03:38:11.288,2019-05-10 04:01:27.110
IN_VEHICLE,2019-05-10 04:01:27.110,2019-05-10 04:03:08.256
IN_VEHICLE,2019-05-10 04:03:08.256,2019-05-10 05:54:03.977
WALKING,2019-05-10 05:54:03.977,2019-05-10 05:57:34.670
STILL,2019-05-10 05:57:34.670,2019-05-10 05:58:49.801
WALKING,2019-05-10 05:58:49.801,2019-05-10 06:06:31.142
STILL,2019-05-10 06:06:31.142,2019-05-10 06:07:55.451
IN_VEHICLE,2019-05-10 06:07:55.451,2019-05-10 06:22:42.372
WALKING,2019-05-10 06:22:42.372,2019-05-10 06:25:02.869
STILL,2019-05-10 06:25:02.869,2019-05-10 06:28:40.743
WALKING,2019-05-10 06:28:40.743,2019-05-10 06:35:07.543
STILL,2019-05-10 06:35:07.543,2019-05-10 06:52:15.830
IN_VEHICLE,2019-05-10 06:52:15.830,2019-05-10 06:59:27.999
WALKING,2019-05-10 06:59:27.999,2019-05-10 07:05:27.748
STILL,2019-05-10 07:05:27.748,2019-05-10 07:15:08.775
WALKING,2019-05-10 07:15:08.775,2019-05-10 07:19:58.834
STILL,2019-05-10 07:19:58.834,2019-05-10 07:21:51.776
WALKING,2019-05-10 07:21:51.776,2019-05-10 07:24:41.111
STILL,2019-05-10 07:24:41.111,2019-05-10 07:42:32.815
WALKING,2019-05-10 07:42:32.815,2019-05-10 07:48:37.869
STILL,2019-05-10 07:48:37.869,2019-05-10 11:52:17.352
WALKING,2019-05-10 11:52:17.352,2019-05-10 11:53:01.281
STILL,2019-05-10 11:53:01.281,2019-05-10 12:06:29.752
RUNNING,2019-05-10 12:06:29.752,2019-05-10 12:06:38.613
STILL,2019-05-10 12:06:38.613,2019-05-11 00:00:00.000
STILL,2019-05-11 00:00:00.000,2019-05-11 02:23:39.589
WALKING,2019-05-11 02:23:39.589,2019-05-11 02:24:17.818
STILL,2019-05-11 02:24:17.818,2019-05-11 05:42:43.691
WALKING,2019-05-11 05:42:43.691,2019-05-11 05:44:24.167
STILL,2019-05-11 05:44:24.167,2019-05-11 05:46:38.306
WALKING,2019-05-11 05:46:38.306,2019-05-11 05:59:34.513
STILL,2019-05-11 05:59:34.513,2019-05-11 06:22:22.873
WALKING,2019-05-11 06:22:22.873,2019-05-11 06:24:00.136
STILL,2019-05-11 06:24:00.136,2019-05-11 06:26:02.099
IN_VEHICLE,2019-05-11 06:26:02.099,2019-05-11 06:41:39.465
WALKING,2019-05-11 06:41:39.465,2019-05-11 06:44:31.649
IN_VEHICLE,2019-05-11 06:44:31.649,2019-05-11 06:44:40.450
WALKING,2019-05-11 06:44:40.450,2019-05-11 06:52:17.236
STILL,2019-05-11 06:52:17.236,2019-05-11 06:52:30.805
WALKING,2019-05-11 06:52:30.805,2019-05-11 06:54:18.217
STILL,2019-05-11 06:54:18.217,2019-05-11 06:59:22.269
WALKING,2019-05-11 06:59:22.269,2019-05-11 06:59:57.299
STILL,2019-05-11 06:59:57.299,2019-05-11 07:03:23.622
WALKING,2019-05-11 07:03:23.622,2019-05-11 07:04:41.767
STILL,2019-05-11 07:04:41.767,2019-05-11 07:05:57.998
IN_VEHICLE,2019-05-11 07:05:57.998,2019-05-11 07:27:36.876
IN_VEHICLE,2019-05-11 07:27:36.876,2019-05-11 07:49:36.021
IN_VEHICLE,2019-05-11 07:49:36.021,2019-05-11 08:00:01.925
IN_VEHICLE,2019-05-11 08:00:01.925,2019-05-11 08:03:24.509
IN_VEHICLE,2019-05-11 08:03:24.509,2019-05-11 08:38:03.866
WALKING,2019-05-11 08:38:03.866,2019-05-11 08:41:30.868
STILL,2019-05-11 08:41:30.868,2019-05-11 08:42:32.963
WALKING,2019-05-11 08:42:32.963,2019-05-11 08:46:18.809
STILL,2019-05-11 08:46:18.809,2019-05-11 08:50:51.295
IN_VEHICLE,2019-05-11 08:50:51.295,2019-05-11 09:02:47.939
ON_BICYCLE,2019-05-11 09:02:47.939,2019-05-11 09:03:03.234
IN_VEHICLE,2019-05-11 09:03:03.234,2019-05-11 09:12:32.571
WALKING,2019-05-11 09:12:32.571,2019-05-11 09:14:28.885
STILL,2019-05-11 09:14:28.885,2019-05-11 09:16:12.845
WALKING,2019-05-11 09:16:12.845,2019-05-11 09:18:23.700
STILL,2019-05-11 09:18:23.700,2019-05-11 12:05:59.524
WALKING,2019-05-11 12:05:59.524,2019-05-11 12:07:11.787
STILL,2019-05-11 12:07:11.787,2019-05-11 12:07:23.924
IN_VEHICLE,2019-05-11 12:07:23.924,2019-05-11 12:09:33.105
WALKING,2019-05-11 12:09:33.105,2019-05-11 12:11:45.149
STILL,2019-05-11 12:11:45.149,2019-05-11 13:04:34.579
WALKING,2019-05-11 13:04:34.579,2019-05-11 13:08:37.295
STILL,2019-05-11 13:08:37.295,2019-05-11 13:25:36.672
WALKING,2019-05-11 13:25:36.672,2019-05-11 13:27:16.338
STILL,2019-05-11 13:27:16.338,2019-05-11 13:29:20.335
WALKING,2019-05-11 13:29:20.335,2019-05-11 13:31:15.248
STILL,2019-05-11 13:31:15.248,2019-05-11 14:43:51.076
WALKING,2019-05-11 14:43:51.076,2019-05-11 14:45:56.978
STILL,2019-05-11 14:45:56.978,2019-05-11 14:48:33.746
WALKING,2019-05-11 14:48:33.746,2019-05-11 14:50:14.629
STILL,2019-05-11 14:50:14.629,2019-05-12 00:00:00.000
STILL,2019-05-12 00:00:00.000,2019-05-12 02:47:34.380
WALKING,2019-05-12 02:47:34.380,2019-05-12 02:49:39.049
STILL,2019-05-12 02:49:39.049,2019-05-12 02:53:34.584
WALKING,2019-05-12 02:53:34.584,2019-05-12 02:54:32.469
RUNNING,2019-05-12 02:54:32.469,2019-05-12 02:55:34.460
STILL,2019-05-12 02:55:34.460,2019-05-12 06:32:22.702
WALKING,2019-05-12 06:32:22.702,2019-05-12 06:34:09.951
STILL,2019-05-12 06:34:09.951,2019-05-12 06:36:12.402
