actionType,start_time,end_time
STILL,2019-05-01 00:00:00.000,2019-05-01 09:23:59.200
WALKING,2019-05-01 09:23:59.200,2019-05-01 09:26:47.008
STILL,2019-05-01 09:26:47.008,2019-05-01 09:33:30.937
IN_VEHICLE,2019-05-01 09:33:30.937,2019-05-01 09:51:08.054
WALKING,2019-05-01 09:51:08.054,2019-05-01 10:01:37.063
STILL,2019-05-01 10:01:37.063,2019-05-01 10:03:20.658
WALKING,2019-05-01 10:03:20.658,2019-05-01 10:03:54.100
STILL,2019-05-01 10:03:54.100,2019-05-01 10:21:35.861
WALKING,2019-05-01 10:21:35.861,2019-05-01 10:26:57.558
STILL,2019-05-01 10:26:57.558,2019-05-02 00:00:00.000
STILL,2019-05-02 00:00:00.000,2019-05-02 08:10:06.700
WALKING,2019-05-02 08:10:06.700,2019-05-02 08:11:23.557
STILL,2019-05-02 08:11:23.557,2019-05-02 08:11:38.424
WALKING,2019-05-02 08:11:38.424,2019-05-02 08:13:17.734
IN_VEHICLE,2019-05-02 08:13:17.734,2019-05-02 08:17:27.598
WALKING,2019-05-02 08:17:27.598,2019-05-02 08:19:56.141
STILL,2019-05-02 08:19:56.141,2019-05-02 09:11:05.005
WALKING,2019-05-02 09:11:05.005,2019-05-02 09:11:47.023
STILL,2019-05-02 09:11:47.023,2019-05-02 09:12:06.886
WALKING,2019-05-02 09:12:06.886,2019-05-02 09:13:33.478
STILL,2019-05-02 09:13:33.478,2019-05-02 09:14:04.880
WALKING,2019-05-02 09:14:04.880,2019-05-02 09:14:35.902
STILL,2019-05-02 09:14:35.902,2019-05-02 09:15:57.330
WALKING,2019-05-02 09:15:57.330,2019-05-02 09:19:38.487
IN_VEHICLE,2019-05-02 09:19:38.487,2019-05-02 09:19:53.691
WALKING,2019-05-02 09:19:53.691,2019-05-02 09:22:26.749
STILL,2019-05-02 09:22:26.749,2019-05-02 09:23:37.839
WALKING,2019-05-02 09:23:37.839,2019-05-02 09:30:49.620
STILL,2019-05-02 09:30:49.620,2019-05-02 09:50:57.330
WALKING,2019-05-02 09:50:57.330,2019-05-02 09:52:12.161
ON_BICYCLE,2019-05-02 09:52:12.161,2019-05-02 09:52:52.901
IN_VEHICLE,2019-05-02 09:52:52.901,2019-05-02 09:53:08.445
WALKING,2019-05-02 09:53:08.445,2019-05-02 09:53:40.090
STILL,2019-05-02 09:53:40.090,2019-05-02 09:54:47.591
WALKING,2019-05-02 09:54:47.591,2019-05-02 09:56:13.379
STILL,2019-05-02 09:56:13.379,2019-05-02 09:56:19.740
WALKING,2019-05-02 09:56:19.740,2019-05-02 09:56:57.839
STILL,2019-05-02 09:56:57.839,2019-05-02 10:23:35.095
WALKING,2019-05-02 10:23:35.095,2019-05-02 10:24:07.821
STILL,2019-05-02 10:24:07.821,2019-05-02 10:27:46.344
WALKING,2019-05-02 10:27:46.344,2019-05-02 10:29:45.780
STILL,2019-05-02 10:29:45.780,2019-05-02 10:30:01.022
IN_VEHICLE,2019-05-02 10:30:01.022,2019-05-02 10:31:33.616
WALKING,2019-05-02 10:31:33.616,2019-05-02 10:33:21.559
IN_VEHICLE,2019-05-02 10:33:21.559,2019-05-02 10:35:45.638
WALKING,2019-05-02 10:35:45.638,2019-05-02 10:38:00.443
STILL,2019-05-02 10:38:00.443,2019-05-02 12:28:16.429
WALKING,2019-05-02 12:28:16.429,2019-05-02 12:30:02.528
STILL,2019-05-02 12:30:02.528,2019-05-02 12:30:17.659
WALKING,2019-05-02 12:30:17.659,2019-05-02 12:31:25.022
STILL,2019-05-02 12:31:25.022,2019-05-02 13:32:38.763
WALKING,2019-05-02 13:32:38.763,2019-05-02 13:36:10.446
STILL,2019-05-02 13:36:10.446,2019-05-02 13:38:11.669
WALKING,2019-05-02 13:38:11.669,2019-05-02 13:38:56.206
STILL,2019-05-02 13:38:56.206,2019-05-02 13:39:11.547
WALKING,2019-05-02 13:39:11.547,2019-05-02 13:39:58.369
STILL,2019-05-02 13:39:58.369,2019-05-02 13:42:17.418
WALKING,2019-05-02 13:42:17.418,2019-05-02 13:43:15.087
STILL,2019-05-02 13:43:15.087,2019-05-02 15:42:31.220
WALKING,2019-05-02 15:42:31.220,2019-05-02 15:45:24.780
IN_VEHICLE,2019-05-02 15:45:24.780,2019-05-02 15:47:44.739
WALKING,2019-05-02 15:47:44.739,2019-05-02 15:49:25.876
STILL,2019-05-02 15:49:25.876,2019-05-02 15:49:40.757
WALKING,2019-05-02 15:49:40.757,2019-05-02 15:50:18.286
STILL,2019-05-02 15:50:18.286,2019-05-03 00:00:00.000
STILL,2019-05-03 00:00:00.000,2019-05-03 01:32:00.452
WALKING,2019-05-03 01:32:00.452,2019-05-03 01:32:21.358
STILL,2019-05-03 01:32:21.358,2019-05-03 01:50:45.497
WALKING,2019-05-03 01:50:45.497,2019-05-03 01:52:32.499
IN_VEHICLE,2019-05-03 01:52:32.499,2019-05-03 01:56:08.795
WALKING,2019-05-03 01:56:08.795,2019-05-03 01:58:18.388
STILL,2019-05-03 01:58:18.388,2019-05-03 01:59:27.297
