actionType,start_time,end_time
STILL,2019-04-30 00:00:00.000,2019-04-30 00:45:55.220
WALKING,2019-04-30 00:45:55.220,2019-04-30 00:47:19.867
STILL,2019-04-30 00:47:19.867,2019-04-30 00:51:57.212
IN_VEHICLE,2019-04-30 00:51:57.212,2019-04-30 00:53:04.375
IN_VEHICLE,2019-04-30 00:53:04.375,2019-04-30 00:54:57.142
WALKING,2019-04-30 00:54:57.142,2019-04-30 00:57:44.697
STILL,2019-04-30 00:57:44.697,2019-04-30 01:18:35.179
WALKING,2019-04-30 01:18:35.179,2019-04-30 01:28:21.311
STILL,2019-04-30 01:28:21.311,2019-04-30 02:17:17.525
WALKING,2019-04-30 02:17:17.525,2019-04-30 02:21:54.604
STILL,2019-04-30 02:21:54.604,2019-04-30 02:23:01.191
WALKING,2019-04-30 02:23:01.191,2019-04-30 02:26:13.640
STILL,2019-04-30 02:26:13.640,2019-04-30 03:33:17.101
WALKING,2019-04-30 03:33:17.101,2019-04-30 03:34:06.263
STILL,2019-04-30 03:34:06.263,2019-04-30 03:52:51.140
WALKING,2019-04-30 03:52:51.140,2019-04-30 04:16:21.727
STILL,2019-04-30 04:16:21.727,2019-04-30 05:22:33.265
WALKING,2019-04-30 05:22:33.265,2019-04-30 05:29:32.666
STILL,2019-04-30 05:29:32.666,2019-04-30 06:39:47.786
WALKING,2019-04-30 06:39:47.786,2019-04-30 06:40:05.037
STILL,2019-04-30 06:40:05.037,2019-04-30 06:53:46.926
WALKING,2019-04-30 06:53:46.926,2019-04-30 06:57:44.329
STILL,2019-04-30 06:57:44.329,2019-04-30 07:09:58.048
WALKING,2019-04-30 07:09:58.048,2019-04-30 07:19:09.979
STILL,2019-04-30 07:19:09.979,2019-04-30 08:26:11.348
WALKING,2019-04-30 08:26:11.348,2019-04-30 08:27:45.144
STILL,2019-04-30 08:27:45.144,2019-04-30 09:49:13.719
WALKING,2019-04-30 09:49:13.719,2019-04-30 09:50:09.133
STILL,2019-04-30 09:50:09.133,2019-04-30 09:57:49.059
WALKING,2019-04-30 09:57:49.059,2019-04-30 09:58:37.641
STILL,2019-04-30 09:58:37.641,2019-04-30 09:59:58.211
WALKING,2019-04-30 09:59:58.211,2019-04-30 10:08:53.232
STILL,2019-04-30 10:08:53.232,2019-04-30 11:10:27.624
WALKING,2019-04-30 11:10:27.624,2019-04-30 11:15:54.760
STILL,2019-04-30 11:15:54.760,2019-04-30 14:19:07.033
WALKING,2019-04-30 14:19:07.033,2019-04-30 14:20:02.102
STILL,2019-04-30 14:20:02.102,2019-04-30 14:28:36.602
WALKING,2019-04-30 14:28:36.602,2019-04-30 14:34:02.046
STILL,2019-04-30 14:34:02.046,2019-04-30 18:54:54.594
WALKING,2019-04-30 18:54:54.594,2019-04-30 18:57:09.568
STILL,2019-04-30 18:57:09.568,2019-04-30 19:10:45.051
IN_VEHICLE,2019-04-30 19:10:45.051,2019-04-30 19:25:56.155
STILL,2019-04-30 19:25:56.155,2019-05-01 00:00:00.000
STILL,2019-05-01 00:00:00.000,2019-05-01 01:22:47.542
WALKING,2019-05-01 01:22:47.542,2019-05-01 01:25:19.717
STILL,2019-05-01 01:25:19.717,2019-05-01 01:25:54.980
IN_VEHICLE,2019-05-01 01:25:54.980,2019-05-01 01:28:43.178
WALKING,2019-05-01 01:28:43.178,2019-05-01 01:31:31.930
STILL,2019-05-01 01:31:31.930,2019-05-01 02:47:36.339
WALKING,2019-05-01 02:47:36.339,2019-05-01 03:01:58.045
IN_VEHICLE,2019-05-01 03:01:58.045,2019-05-01 03:02:37.982
WALKING,2019-05-01 03:02:37.982,2019-05-01 03:04:16.369
STILL,2019-05-01 03:04:16.369,2019-05-01 03:39:58.854
WALKING,2019-05-01 03:39:58.854,2019-05-01 03:41:39.865
STILL,2019-05-01 03:41:39.865,2019-05-01 03:49:46.084
WALKING,2019-05-01 03:49:46.084,2019-05-01 03:56:48.315
IN_VEHICLE,2019-05-01 03:56:48.315,2019-05-01 03:58:10.439
WALKING,2019-05-01 03:58:10.439,2019-05-01 04:08:23.816
STILL,2019-05-01 04:08:23.816,2019-05-01 05:16:34.421
WALKING,2019-05-01 05:16:34.421,2019-05-01 05:25:21.718
STILL,2019-05-01 05:25:21.718,2019-05-01 05:29:44.153
WALKING,2019-05-01 05:29:44.153,2019-05-01 05:33:46.086
STILL,2019-05-01 05:33:46.086,2019-05-01 07:00:32.373
WALKING,2019-05-01 07:00:32.373,2019-05-01 07:01:34.051
STILL,2019-05-01 07:01:34.051,2019-05-01 07:01:54.938
WALKING,2019-05-01 07:01:54.938,2019-05-01 07:10:57.811
STILL,2019-05-01 07:10:57.811,2019-05-01 08:59:24.138
WALKING,2019-05-01 08:59:24.138,2019-05-01 09:28:56.273
STILL,2019-05-01 09:28:56.273,2019-05-01 10:43:22.017
WALKING,2019-05-01 10:43:22.017,2019-05-01 10:44:21.062
STILL,2019-05-01 10:44:21.062,2019-05-01 10:57:06.689
WALKING,2019-05-01 10:57:06.689,2019-05-01 11:06:31.477
STILL,2019-05-01 11:06:31.477,2019-05-01 13:09:45.305
WALKING,2019-05-01 13:09:45.305,2019-05-01 13:21:45.911
STILL,2019-05-01 13:21:45.911,2019-05-01 13:27:13.371
WALKING,2019-05-01 13:27:13.371,2019-05-01 13:51:28.838
STILL,2019-05-01 13:51:28.838,2019-05-01 15:19:47.297
WALKING,2019-05-01 15:19:47.297,2019-05-01 16:17:41.228
STILL,2019-05-01 16:17:41.228,2019-05-01 16:27:17.445
IN_VEHICLE,2019-05-01 16:27:17.445,2019-05-01 17:00:05.763
WALKING,2019-05-01 17:00:05.763,2019-05-01 17:25:38.386
STILL,2019-05-01 17:25:38.386,2019-05-01 17:40:17.550
IN_VEHICLE,2019-05-01 17:40:17.550,2019-05-01 18:14:26.961
WALKING,2019-05-01 18:14:26.961,2019-05-01 18:17:24.191
STILL,2019-05-01 18:17:24.191,2019-05-01 18:20:19.207
WALKING,2019-05-01 18:20:19.207,2019-05-01 18:29:28.530
STILL,2019-05-01 18:29:28.530,2019-05-01 19:01:54.601
WALKING,2019-05-01 19:01:54.601,2019-05-01 19:07:28.903
IN_VEHICLE,2019-05-01 19:07:28.903,2019-05-01 19:12:16.281
WALKING,2019-05-01 19:12:16.281,2019-05-01 19:17:35.566
STILL,2019-05-01 19:17:35.566,2019-05-01 19:19:21.068
IN_VEHICLE,2019-05-01 19:19:21.068,2019-05-01 19:27:43.457
STILL,2019-05-01 19:27:43.457,2019-05-02 00:00:00.000
STILL,2019-05-02 00:00:00.000,2019-05-02 02:19:00.452
WALKING,2019-05-02 02:19:00.452,2019-05-02 02:24:22.607
STILL,2019-05-02 02:24:22.607,2019-05-02 02:27:08.671
WALKING,2019-05-02 02:27:08.671,2019-05-02 02:52:27.376
STILL,2019-05-02 02:52:27.376,2019-05-02 02:55:53.411
IN_VEHICLE,2019-05-02 02:55:53.411,2019-05-02 03:09:16.097
STILL,2019-05-02 03:09:16.097,2019-05-02 04:14:06.467
WALKING,2019-05-02 04:14:06.467,2019-05-02 04:49:43.905
STILL,2019-05-02 04:49:43.905,2019-05-02 04:53:06.393
WALKING,2019-05-02 04:53:06.393,2019-05-02 04:54:54.121
STILL,2019-05-02 04:54:54.121,2019-05-02 10:26:42.111
WALKING,2019-05-02 10:26:42.111,2019-05-02 10:30:00.433
STILL,2019-05-02 10:30:00.433,2019-05-02 10:33:44.152
IN_VEHICLE,2019-05-02 10:33:44.152,2019-05-02 10:49:03.209
STILL,2019-05-02 10:49:03.209,2019-05-02 11:41:53.102
WALKING,2019-05-02 11:41:53.102,2019-05-02 11:46:52.550
STILL,2019-05-02 11:46:52.550,2019-05-02 12:06:21.557
WALKING,2019-05-02 12:06:21.557,2019-05-02 12:10:25.587
STILL,2019-05-02 12:10:25.587,2019-05-02 12:27:03.237
WALKING,2019-05-02 12:27:03.237,2019-05-02 12:31:25.045
STILL,2019-05-02 12:31:25.045,2019-05-02 14:11:06.198
WALKING,2019-05-02 14:11:06.198,2019-05-02 14:15:16.175
STILL,2019-05-02 14:15:16.175,2019-05-02 14:19:49.091
WALKING,2019-05-02 14:19:49.091,2019-05-02 14:22:07.768
STILL,2019-05-02 14:22:07.768,2019-05-02 14:24:15.799
IN_VEHICLE,2019-05-02 14:24:15.799,2019-05-02 14:31:29.950
WALKING,2019-05-02 14:31:29.950,2019-05-02 14:39:40.183
STILL,2019-05-02 14:39:40.183,2019-05-02 14:40:33.194
WALKING,2019-05-02 14:40:33.194,2019-05-02 14:42:24.883
STILL,2019-05-02 14:42:24.883,2019-05-02 14:48:50.466
IN_VEHICLE,2019-05-02 14:48:50.466,2019-05-02 15:01:03.006
WALKING,2019-05-02 15:01:03.006,2019-05-02 15:01:57.659
STILL,2019-05-02 15:01:57.659,2019-05-02 15:02:28.616
WALKING,2019-05-02 15:02:28.616,2019-05-02 15:05:09.226
STILL,2019-05-02 15:05:09.226,2019-05-02 15:05:40.099
WALKING,2019-05-02 15:05:40.099,2019-05-02 15:14:15.986
STILL,2019-05-02 15:14:15.986,2019-05-02 15:23:34.610
WALKING,2019-05-02 15:23:34.610,2019-05-02 15:31:37.725
STILL,2019-05-02 15:31:37.725,2019-05-02 15:35:30.711
WALKING,2019-05-02 15:35:30.711,2019-05-02 15:36:27.711
STILL,2019-05-02 15:36:27.711,2019-05-02 15:38:17.343
IN_VEHICLE,2019-05-02 15:38:17.343,2019-05-02 15:47:09.865
STILL,2019-05-02 15:47:09.865,2019-05-02 16:06:05.208
WALKING,2019-05-02 16:06:05.208,2019-05-02 16:07:42.641
STILL,2019-05-02 16:07:42.641,2019-05-02 16:14:06.361
WALKING,2019-05-02 16:14:06.361,2019-05-02 16:16:49.650
STILL,2019-05-02 16:16:49.650,2019-05-02 16:27:19.426
IN_VEHICLE,2019-05-02 16:27:19.426,2019-05-02 16:45:24.702
STILL,2019-05-02 16:45:24.702,2019-05-02 18:21:36.191
WALKING,2019-05-02 18:21:36.191,2019-05-02 18:31:10.669
IN_VEHICLE,2019-05-02 18:31:10.669,2019-05-02 18:44:57.524
WALKING,2019-05-02 18:44:57.524,2019-05-02 18:54:01.486
STILL,2019-05-02 18:54:01.486,2019-05-02 23:53:12.706
WALKING,2019-05-02 23:53:12.706,2019-05-02 23:55:19.004
STILL,2019-05-02 23:55:19.004,2019-05-02 23:56:52.525
IN_VEHICLE,2019-05-02 23:56:52.525,2019-05-02 23:58:06.343
WALKING,2019-05-02 23:58:06.343,2019-05-03 00:00:00.000
WALKING,2019-05-03 00:00:00.000,2019-05-03 00:01:32.106
STILL,2019-05-03 00:01:32.106,2019-05-03 02:36:43.503
WALKING,2019-05-03 02:36:43.503,2019-05-03 02:40:49.010
STILL,2019-05-03 02:40:49.010,2019-05-03 02:43:22.273
WALKING,2019-05-03 02:43:22.273,2019-05-03 02:57:28.489
STILL,2019-05-03 02:57:28.489,2019-05-03 02:59:52.391
WALKING,2019-05-03 02:59:52.391,2019-05-03 03:03:09.302
