timestamp,transitionType
1556597290195,EXIT_ON_BICYCLE
1556597290195,ENTER_STILL
1556603134303,EXIT_STILL
1556603134303,ENTER_ON_BICYCLE
1556603179619,EXIT_ON_BICYCLE
1556603179619,ENTER_WALKING
1556603271014,EXIT_WALKING
1556603271014,ENTER_STILL
1556603427200,EXIT_STILL
1556603427200,ENTER_ON_BICYCLE
1556603601252,EXIT_ON_BICYCLE
1556603601252,ENTER_STILL
1556603658227,EXIT_STILL
1556603658227,ENTER_ON_BICYCLE
1556603741253,EXIT_ON_BICYCLE
1556603741253,ENTER_STILL
1556603875336,EXIT_STILL
1556603875336,ENTER_ON_BICYCLE
1556604710288,EXIT_ON_BICYCLE
1556604710288,ENTER_IN_VEHICLE
1556604750669,EXIT_IN_VEHICLE
1556604750669,ENTER_ON_BICYCLE
1556605002324,EXIT_ON_BICYCLE
1556605002324,ENTER_IN_VEHICLE
1556605047308,EXIT_IN_VEHICLE
1556605047308,ENTER_ON_BICYCLE
1556605091209,EXIT_ON_BICYCLE
1556605091209,ENTER_IN_VEHICLE
1556605152355,EXIT_IN_VEHICLE
1556605152355,ENTER_ON_BICYCLE
1556606049695,EXIT_ON_BICYCLE
1556606049695,ENTER_STILL
1556606157692,EXIT_STILL
1556606157692,ENTER_WALKING
1556606294621,EXIT_WALKING
1556606294621,ENTER_STILL
1556606491737,EXIT_STILL
1556606491737,ENTER_WALKING
1556606645458,EXIT_WALKING
1556606645458,ENTER_STILL
1556617756506,EXIT_STILL
1556617756506,ENTER_ON_BICYCLE
1556617778550,EXIT_ON_BICYCLE
1556617778550,ENTER_WALKING
1556617860129,EXIT_WALKING
1556617860129,ENTER_STILL
1556618006405,EXIT_STILL
1556618006405,ENTER_WALKING
1556618072258,EXIT_WALKING
1556618072258,ENTER_STILL
1556619310845,EXIT_STILL
1556619310845,ENTER_WALKING
1556619346812,EXIT_WALKING
1556619346812,ENTER_STILL
1556619406938,EXIT_STILL
1556619406938,ENTER_WALKING
1556619587035,EXIT_WALKING
1556619587035,ENTER_STILL
1556620183788,EXIT_STILL
1556620183788,ENTER_WALKING
1556620204002,EXIT_WALKING
1556620204002,ENTER_STILL
1556620573000,EXIT_STILL
1556620573000,ENTER_WALKING
1556620588708,EXIT_WALKING
1556620588708,ENTER_STILL
1556621510742,EXIT_STILL
1556621510742,ENTER_IN_VEHICLE
1556621996440,EXIT_IN_VEHICLE
1556621996440,ENTER_WALKING
1556622385327,EXIT_WALKING
1556622385327,ENTER_STILL
1556622607055,EXIT_STILL
1556622607055,ENTER_WALKING
1556622746621,EXIT_WALKING
1556622746621,ENTER_STILL
1556624067711,EXIT_STILL
1556624067711,ENTER_WALKING
1556624562049,EXIT_WALKING
1556624562049,ENTER_STILL
1556624601873,EXIT_STILL
1556624601873,ENTER_WALKING
1556624675666,EXIT_WALKING
1556624675666,ENTER_STILL
1556624871465,EXIT_STILL
1556624871465,ENTER_WALKING
1556625084804,EXIT_WALKING
1556625084804,ENTER_STILL
1556625413539,EXIT_STILL
1556625413539,ENTER_WALKING
1556625590963,EXIT_WALKING
1556625590963,ENTER_STILL
1556627064245,EXIT_STILL
1556627064245,ENTER_WALKING
1556627082424,EXIT_WALKING
1556627082424,ENTER_STILL
1556627528745,EXIT_STILL
1556627528745,ENTER_WALKING
1556627620359,EXIT_WALKING
1556627620359,ENTER_STILL
1556627680510,EXIT_STILL
1556627680510,ENTER_WALKING
1556627698626,EXIT_WALKING
1556627698626,ENTER_STILL
1556628791204,EXIT_STILL
1556628791204,ENTER_WALKING
1556628809394,EXIT_WALKING
1556628809394,ENTER_STILL
1556628934986,EXIT_STILL
1556628934986,ENTER_WALKING
1556629219413,EXIT_WALKING
1556629219413,ENTER_ON_BICYCLE
1556629271387,EXIT_ON_BICYCLE
1556629271387,ENTER_WALKING
1556629337992,EXIT_WALKING
1556629337992,ENTER_STILL
1556629406435,EXIT_STILL
1556629406435,ENTER_WALKING
1556629683950,EXIT_WALKING
1556629683950,ENTER_STILL
