timestamp,transitionType
1557795234956,EXIT_STILL
1557795234956,ENTER_WALKING
1557795336799,EXIT_WALKING
1557795336799,ENTER_STILL
1557797181789,EXIT_STILL
1557797181789,ENTER_WALKING
1557797240333,EXIT_WALKING
1557797240333,ENTER_STILL
1557797382981,EXIT_STILL
1557797382981,ENTER_WALKING
1557797457719,EXIT_WALKING
1557797457719,ENTER_IN_VEHICLE
1557797564225,EXIT_IN_VEHICLE
1557797564225,ENTER_WALKING
1557797714354,EXIT_WALKING
1557797714354,ENTER_STILL
1557798186605,EXIT_STILL
1557798186605,ENTER_WALKING
1557798323524,EXIT_WALKING
1557798323524,ENTER_STILL
1557823409524,EXIT_STILL
1557823409524,ENTER_WALKING
1557823706874,EXIT_WALKING
1557823706874,ENTER_STILL
1557824302439,EXIT_STILL
1557824302439,ENTER_WALKING
1557824482454,EXIT_WALKING
1557824482454,ENTER_STILL
1557824672383,EXIT_STILL
1557824672383,ENTER_WALKING
1557824807478,EXIT_WALKING
1557824807478,ENTER_STILL
1557828274225,EXIT_STILL
1557828274225,ENTER_WALKING
1557828360212,EXIT_WALKING
1557828360212,ENTER_STILL
1557828422048,EXIT_STILL
1557828422048,ENTER_WALKING
1557828595804,EXIT_WALKING
1557828595804,ENTER_IN_VEHICLE
1557829002597,EXIT_IN_VEHICLE
1557829002597,ENTER_WALKING
1557829303243,EXIT_WALKING
1557829303243,ENTER_STILL
1557829366500,EXIT_STILL
1557829366500,ENTER_WALKING
1557829656945,EXIT_WALKING
1557829656945,ENTER_STILL
1557830251409,EXIT_STILL
1557830251409,ENTER_IN_VEHICLE
1557831213453,EXIT_IN_VEHICLE
1557831213453,ENTER_STILL
1557831244578,EXIT_STILL
1557831244578,ENTER_ON_BICYCLE
1557831302570,EXIT_ON_BICYCLE
1557831302570,ENTER_STILL
1557831695822,EXIT_STILL
1557831695822,ENTER_WALKING
1557831778945,EXIT_WALKING
1557831778945,ENTER_STILL
1557831872536,EXIT_STILL
1557831872536,ENTER_WALKING
1557832179525,EXIT_WALKING
1557832179525,ENTER_STILL
1557832834444,EXIT_STILL
1557832834444,ENTER_ON_BICYCLE
1557832896629,EXIT_ON_BICYCLE
1557832896629,ENTER_IN_VEHICLE
1557833018678,EXIT_IN_VEHICLE
1557833018678,ENTER_WALKING
1557833157758,EXIT_WALKING
1557833157758,ENTER_STILL
1557833328817,EXIT_STILL
1557833328817,ENTER_IN_VEHICLE
1557833504632,EXIT_IN_VEHICLE
1557833504632,ENTER_ON_BICYCLE
1557833629200,EXIT_ON_BICYCLE
1557833629200,ENTER_STILL
1557833661459,EXIT_STILL
1557833661459,ENTER_IN_VEHICLE
1557833709874,EXIT_IN_VEHICLE
1557833709874,ENTER_ON_BICYCLE
1557833800343,EXIT_ON_BICYCLE
1557833800343,ENTER_STILL
1557833896122,EXIT_STILL
1557833896122,ENTER_ON_BICYCLE
1557833957506,EXIT_ON_BICYCLE
1557833957506,ENTER_STILL
1557834088988,EXIT_STILL
1557834088988,ENTER_ON_BICYCLE
1557834387306,EXIT_ON_BICYCLE
1557834387306,ENTER_STILL
1557835822383,EXIT_STILL
1557835822383,ENTER_ON_BICYCLE
1557835943452,EXIT_ON_BICYCLE
1557835943452,ENTER_STILL
1557836466492,EXIT_STILL
1557836466492,ENTER_ON_BICYCLE
1557836895780,EXIT_ON_BICYCLE
1557836895780,ENTER_STILL
1557836989323,EXIT_STILL
1557836989323,ENTER_ON_BICYCLE
1557837145585,EXIT_ON_BICYCLE
1557837145585,ENTER_IN_VEHICLE
1557837231244,EXIT_IN_VEHICLE
1557837231244,ENTER_ON_BICYCLE
1557837476871,EXIT_ON_BICYCLE
1557837476871,ENTER_IN_VEHICLE
1557837522236,EXIT_IN_VEHICLE
1557837522236,ENTER_ON_BICYCLE
1557837537248,EXIT_ON_BICYCLE
1557837537248,ENTER_IN_VEHICLE
1557837567681,EXIT_IN_VEHICLE
1557837567681,ENTER_ON_BICYCLE
1557837611957,EXIT_ON_BICYCLE
1557837611957,ENTER_IN_VEHICLE
1557838743016,EXIT_IN_VEHICLE
1557838743016,ENTER_IN_VEHICLE
1557839666209,EXIT_IN_VEHICLE
1557839666209,ENTER_STILL
1557841176132,EXIT_STILL
1557841176132,ENTER_ON_BICYCLE
1557841242071,EXIT_ON_BICYCLE
1557841242071,ENTER_IN_VEHICLE
1557842174274,EXIT_IN_VEHICLE
1557842174274,ENTER_STILL
1557842327555,EXIT_STILL
1557842327555,ENTER_WALKING
1557842974093,EXIT_WALKING
1557842974093,ENTER_STILL
1557843086152,EXIT_STILL
1557843086152,ENTER_WALKING
1557843171269,EXIT_WALKING
1557843171269,ENTER_IN_VEHICLE
1557843217466,EXIT_IN_VEHICLE
1557843217466,ENTER_WALKING
1557843247828,EXIT_WALKING
1557843247828,ENTER_IN_VEHICLE
1557843508044,EXIT_IN_VEHICLE
1557843508044,ENTER_WALKING
1557843612287,EXIT_WALKING
1557843612287,ENTER_STILL
1557848468306,EXIT_STILL
1557848468306,ENTER_WALKING
1557848554893,EXIT_WALKING
1557848554893,ENTER_STILL
1557848824705,EXIT_STILL
1557848824705,ENTER_WALKING
1557848866932,EXIT_WALKING
1557848866932,ENTER_STILL
1557849324696,EXIT_STILL
1557849324696,ENTER_ON_BICYCLE
1557849370710,EXIT_ON_BICYCLE
1557849370710,ENTER_STILL
1557851972552,EXIT_STILL
1557851972552,ENTER_WALKING
1557852048002,EXIT_WALKING
1557852048002,ENTER_STILL
1557853501870,EXIT_STILL
1557853501870,ENTER_WALKING
1557853571451,EXIT_WALKING
1557853571451,ENTER_STILL
1557853713079,EXIT_STILL
1557853713079,ENTER_WALKING
1557853843101,EXIT_WALKING
1557853843101,ENTER_STILL
