timestamp,transitionType
1557653803036,EXIT_STILL
1557653803036,ENTER_WALKING
1557653914496,EXIT_WALKING
1557653914496,ENTER_STILL
1557654462504,EXIT_STILL
1557654462504,ENTER_WALKING
1557654976849,EXIT_WALKING
1557654976849,ENTER_STILL
1557656225037,EXIT_STILL
1557656225037,ENTER_WALKING
1557656973352,EXIT_WALKING
1557656973352,ENTER_STILL
1557657132615,EXIT_STILL
1557657132615,ENTER_WALKING
1557657268642,EXIT_WALKING
1557657268642,ENTER_STILL
1557657326620,EXIT_STILL
1557657326620,ENTER_WALKING
1557658531160,EXIT_WALKING
1557658531160,ENTER_STILL
1557669920930,EXIT_STILL
1557669920930,ENTER_WALKING
1557669998235,EXIT_WALKING
1557669998235,ENTER_STILL
1557670133016,EXIT_STILL
1557670133016,ENTER_WALKING
1557670313230,EXIT_WALKING
1557670313230,ENTER_STILL
1557675386623,EXIT_STILL
1557675386623,ENTER_WALKING
1557675619207,EXIT_WALKING
1557675619207,ENTER_STILL
1557675754773,EXIT_STILL
1557675754773,ENTER_WALKING
1557675826950,EXIT_WALKING
1557675826950,ENTER_STILL
1557669920930,EXIT_STILL
1557669920930,ENTER_WALKING
1557669998235,EXIT_WALKING
1557669998235,ENTER_STILL
1557670133016,EXIT_STILL
1557670133016,ENTER_WALKING
1557670313230,EXIT_WALKING
1557670313230,ENTER_STILL
1557675386623,EXIT_STILL
1557675386623,ENTER_WALKING
1557675619207,EXIT_WALKING
1557675619207,ENTER_STILL
1557675754773,EXIT_STILL
1557675754773,ENTER_WALKING
1557675826950,EXIT_WALKING
1557675826950,ENTER_STILL
1557669920930,EXIT_STILL
1557669920930,ENTER_WALKING
1557669998235,EXIT_WALKING
1557669998235,ENTER_STILL
1557670133016,EXIT_STILL
1557670133016,ENTER_WALKING
1557670313230,EXIT_WALKING
1557670313230,ENTER_STILL
1557675386623,EXIT_STILL
1557675386623,ENTER_WALKING
1557675619207,EXIT_WALKING
1557675619207,ENTER_STILL
1557675754773,EXIT_STILL
1557675754773,ENTER_WALKING
1557675826950,EXIT_WALKING
1557675826950,ENTER_STILL
