timestamp,status,temperature,level,plugged
1557630606691,DISCHARGING,249,100.0,UNDEFINED
1557630636768,DISCHARGING,260,100.0,UNDEFINED
1557630666901,DISCHARGING,274,100.0,UNDEFINED
1557630697060,DISCHARGING,277,100.0,UNDEFINED
1557630817686,DISCHARGING,283,99.0,UNDEFINED
1557630938353,DISCHARGING,294,99.0,UNDEFINED
1557631059028,DISCHARGING,303,98.0,UNDEFINED
1557631240019,DISCHARGING,314,98.0,UNDEFINED
1557631300359,DISCHARGING,317,97.0,UNDEFINED
1557631511490,DISCHARGING,326,97.0,UNDEFINED
1557631541650,DISCHARGING,327,96.0,UNDEFINED
1557631782919,DISCHARGING,341,95.0,UNDEFINED
1557631873379,DISCHARGING,353,94.0,UNDEFINED
1557631933724,DISCHARGING,357,94.0,UNDEFINED
1557632024202,DISCHARGING,352,93.0,UNDEFINED
1557632235408,DISCHARGING,350,92.0,UNDEFINED
1557632446541,DISCHARGING,349,91.0,UNDEFINED
1557632657699,DISCHARGING,347,90.0,UNDEFINED
1557632868858,DISCHARGING,348,89.0,UNDEFINED
1557633076235,DISCHARGING,338,88.0,UNDEFINED
1557633227023,DISCHARGING,347,87.0,UNDEFINED
1557633407997,DISCHARGING,357,86.0,UNDEFINED
1557633558816,DISCHARGING,349,85.0,UNDEFINED
1557633770092,DISCHARGING,340,85.0,UNDEFINED
1557633813235,DISCHARGING,340,84.0,UNDEFINED
1557633908457,DISCHARGING,329,84.0,UNDEFINED
1557634333506,DISCHARGING,340,83.0,UNDEFINED
1557634709118,DISCHARGING,346,82.0,UNDEFINED
1557634887786,DISCHARGING,346,82.0,UNDEFINED
1557634918031,DISCHARGING,350,81.0,UNDEFINED
1557635068811,DISCHARGING,352,81.0,UNDEFINED
1557635098984,DISCHARGING,354,80.0,UNDEFINED
1557635249936,DISCHARGING,354,79.0,UNDEFINED
1557635431017,DISCHARGING,351,78.0,UNDEFINED
1557635491337,DISCHARGING,350,78.0,UNDEFINED
1557635521585,DISCHARGING,350,78.0,UNDEFINED
1557635551685,DISCHARGING,350,78.0,UNDEFINED
1557635612062,DISCHARGING,350,77.0,UNDEFINED
1557635793148,DISCHARGING,349,76.0,UNDEFINED
1557635855086,DISCHARGING,338,76.0,UNDEFINED
1557635909267,DISCHARGING,338,76.0,UNDEFINED
1557635929188,DISCHARGING,344,76.0,UNDEFINED
